identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0010000735;SAFETY Production SAS;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;20 01 33*;Piles et accumulateurs visés aux rubriques 16 06 01, 16 06 02 ou 16 06 03 et piles et accumulateurs non triés contenant ces piles;1.42;t/an
0006503322;SARP Industries;Production de déchets dangereux;2003;D  ;D Mise en décharge;;;19 03 06*;Déchets catalogués comme dangereux, solidifiés;137000;t/an
0007002425;Stoelzle de Masnières Parfumeries;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;19.2;t/an
0006701831;CATALENT FRANCE BEINHEIM SA;Production de déchets dangereux;2003;I  ;I Incinération;;;16 05 06*;Produits chimiques de laboratoire à base de ou contenant des substances dangereuses, y compris les mélanges de produits chimiques de laboratoire;0.147;t/an
0007000676;MILLET AFR;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;3;t/an
0007000621;ARC FRANCE;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;09 01 04*;Bains de fixation;4.24;t/an
0005302137;HME BRASS FRANCE SAS;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;11 01 09*;Boues et gâteaux de filtration contenant des substances dangereuses;34;t/an
0006400323;PAYAN BERTRAND S.A;Production de déchets dangereux;2003;I  ;I Incinération;;;20 01 13*;Solvants;9;t/an
0005504462;Unité de Dépollution;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;19 08 10*;Mélanges de graisse et d'huile provenant de la séparation huile/eaux usées autres que ceux visés à la rubrique 19 08 09;102;t/an
0005101677;SABIC Innovative Plastics ABS France;Production de déchets dangereux;2003;T  ;T Autre traitement;;;17 03 03*;Goudron et produits goudronnés.;64.1;t/an
0005503637;SUEZ RV OSIS Ouest;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;16 07 08*;Déchets contenant des hydrocarbures;268;t/an
0007000678;TOTAL Raffinage France  APF;Production de déchets dangereux;2003;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;17.1;t/an
0010001394;FAMAR FRANCE;Production de déchets dangereux;2003;I  ;I Incinération;;;16 05 08*;Produits chimiques d'origine organique à base de ou contenant des substances dangereuses, mis au rebut;2.75;t/an
0005600023;ERASTEEL SAS;Production de déchets dangereux;2003;T  ;T Autre traitement;;;16 02 09*;Transformateurs et accumulateurs contenant des pcb;3.15;t/an
0006300877;MICHELIN;Production de déchets dangereux;2003;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;2.5;t/an
0006300873;GROUPE SEB MOULINEX;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;19.2;t/an
0005503680;SAVE;Production de déchets dangereux;2003;D  ;D Mise en décharge;;;19 01 13*;Cendres volantes contenant des substances dangereuses;1580;t/an
0005800635;ARLANXEO ELASTOMERES FRANCE SAS;Production de déchets dangereux;2003;I  ;I Incinération;;;13 05 02*;Boues provenant de séparateurs eau/hydrocarbures;132;t/an
0005702176;GROUPE LARBALETIER SASU;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;13 01 11*;Huiles hydrauliques synthétiques;0.2;t/an
0005401335;SUMIRIKO Rubber Compounding France;Production de déchets dangereux;2003;I  ;I Incinération;;;13 01 10*;Huiles hydrauliques non chlorées à base minérale;43.6;t/an
0005701475;OI Manufacturing france;Production de déchets dangereux;2003;I  ;I Incinération;;;12 01 16*;Déchets de grenaillage contenant des substances dangereuses;3.22;t/an
0006200756;SLTS;Production de déchets dangereux;2003;D  ;D Mise en décharge;;;11 01 09*;Boues et gâteaux de filtration contenant des substances dangereuses;110;t/an
0006200938;VALTRIS ENTERPRISES FRANCE SAS;Production de déchets dangereux;2003;I  ;I Incinération;;;07 01 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;487;t/an
0005101916;Mersen (ex CARBONE LORRAINE);Production de déchets dangereux;2003;D  ;D Mise en décharge;;;16 03 03*;Déchets d'origine minérale contenant des substances dangereuses;24;t/an
0006301018;FOUNDATION BRAKES FRANCE (ex Robert Bosc;Production de déchets dangereux;2003;C  ;C Co-incinération;;;14 06 03*;Autres solvants et mélanges de solvants;1.47;t/an
0007000619;AGRATI;Production de déchets dangereux;2003;I  ;I Incinération;;;16 03 05*;Déchets d'origine organique contenant des substances dangereuses;6.85;t/an
0005101901;GOODYEAR DUNLOP TIRES Amiens SUD;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;20 01 21*;Tubes fluorescents et autres déchets contenant du mercure;0.46;t/an
0005800297;TOTAL RAFFINAGE FRANCE;Production de déchets dangereux;2003;I  ;I Incinération;;;05 01 03*;Boues de fond de cuves;3560;t/an
0006400147;CNIM LAGOUBRAN;Production de déchets dangereux;2003;I  ;I Incinération;;;12 01 07*;Huiles d'usinage à base minérale sans halogènes (pas sous forme d'émulsions ou de solutions);42.5;t/an
0006103514;GFD;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;11 01 05*;Acides de décapage;716;t/an
0006000352;NEXTER MECHANICS;Production de déchets dangereux;2003;I  ;I Incinération;;;16 09 04*;Substances oxydantes non spécifiées ailleurs.;2.7;t/an
0007002398;LIBERTY ASCOVAL;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;16 06 01*;Accumulateurs au plomb;6;t/an
0010001763;BRANDT FRANCE;Production de déchets dangereux;2003;D  ;D Mise en décharge;;;11 01 09*;Boues et gâteaux de filtration contenant des substances dangereuses;7;t/an
0005800357;TOTAL RAFFINAGE FRANCE;Production de déchets dangereux;2003;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;3.76;t/an
0006104439;CARBONE SAVOIE;Production de déchets dangereux;2003;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;19;t/an
0006201335;Cristallerie de Hartzviller;Production de déchets dangereux;2003;D  ;D Mise en décharge;;;10 11 11*;Petites particules de déchets de verre et poudre de verre contenant des métaux lourds (par exemple, tubes cathodiques);6.51;t/an
0006401702;Dubois Patricia;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;07 01 01*;Eaux de lavage et liqueurs mères aqueuses;0.616;t/an
0006102885;ST MICROELECTRONICS;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;06 01 01*;Acide sulfurique et acide sulfureux;166;t/an
0006103536;DANFOSS COMMERCIAL COMPRESSORS;Production de déchets dangereux;2003;I  ;I Incinération;;;11 01 08*;Boues de phosphatation;45.5;t/an
0006103061;CALOR S.A.;Production de déchets dangereux;2003;I  ;I Incinération;;;12 01 07*;Huiles d'usinage à base minérale sans halogènes (pas sous forme d'émulsions ou de solutions);3.7;t/an
0006700502;CICE-CIE INDUSTRIELLE DES CHAUFFE EAU;Production de déchets dangereux;2003;I  ;I Incinération;;;11 01 13*;Déchets de dégraissage contenant des substances dangereuses;3.9;t/an
0005701480;VALEO SYSTEMES THERMIQUES;Production de déchets dangereux;2003;D  ;D Mise en décharge;;;12 01 16*;Déchets de grenaillage contenant des substances dangereuses;13.9;t/an
0005701249;KAMINSKI France;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;13 05 07*;Eau mélangée à des hydrocarbures provenant de séparateurs eau/hydrocarbures;20;t/an
0006201552;BM CHIMIE;Production de déchets dangereux;2003;I  ;I Incinération;;;13 05 01*;Déchets solides provenant de dessableurs et de séparateurs eau/hydrocarbures;66.1;t/an
0006400474;Exp JM AUTOS;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;16 06 01*;Accumulateurs au plomb;748.6;t/an
0024700068;SCHNEIDER ELECTRIC AMT;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;08 01 19*;Suspensions aqueuses contenant de la peinture ou du vernis contenant des solvants organiques ou autres substances dangereuses;6.6;t/an
0007000705;SCORI;Production de déchets dangereux;2003;C  ;C Co-incinération;;;19 02 09*;Déchets combustibles solides contenant des substances dangereuses;40300;t/an
0007000922;VENATOR (Ex Huntsman P&A France);Production de déchets dangereux;2003;D  ;D Mise en décharge;;;17 01 06*;Mélanges ou fractions séparées de béton, briques, tuiles et céramiques contenant des substances dangereuses;156;t/an
0007000808;NESTLE PURINA PETCARE Usine de MARCONNELLE;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;16 05 04*;Gaz en récipients à pression (y compris les halons) contenant des substances dangereuses;0.07;t/an
0010000333;LA LOUPE QUEBECOR SAS;Production de déchets dangereux;2003;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;1;t/an
0006104532;NTN-SNR Annecy;Production de déchets dangereux;2003;I  ;I Incinération;;;13 03 01*;Huiles isolantes et fluides caloporteurs contenant des pcb;17.8;t/an
0006700486;GIMFLEX S.A.;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;11 01 05*;Acides de décapage;171;t/an
0005600369;VALEO SYSTEMES D'ESSUYAGE;Production de déchets dangereux;2003;I  ;I Incinération;;;07 02 14*;Déchets provenant d'additifs contenant des substances dangereuses;29;t/an
0005501201;ALKOCHYM;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;06 01 06*;Autres acides;0.865;t/an
0005701290;FERRY CAPITAIN;Production de déchets dangereux;2003;I  ;I Incinération;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;2.5;t/an
0007000584;Schaeffler Chain Drive Systems;Production de déchets dangereux;2003;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;72.12;t/an
0005501569;COOPER STANDARD FRANCE;Production de déchets dangereux;2003;I  ;I Incinération;;;14 06 03*;Autres solvants et mélanges de solvants;0.91;t/an
0007000621;ARC FRANCE;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;07 01 03*;Solvants, liquides de lavage et liqueurs mères organiques halogénés;1;t/an
0005201793;SONY FRANCE usine de Dax;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;16 06 01*;Accumulateurs au plomb;0.77;t/an
0006103052;PAPETERIES DU PONT DE CLAIX;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;64;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets dangereux;2003;I  ;I Incinération;;;16 05 04*;Gaz en récipients à pression (y compris les halons) contenant des substances dangereuses;0.35;t/an
0006104504;Framatome;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;6;t/an
0006700465;MAHLE Pistons France;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;14 06 03*;Autres solvants et mélanges de solvants;6.59;t/an
0006202335;GANTOIS;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;0.3;t/an
0005401082;VITRY EN CHAROLLAIS;Production de déchets dangereux;2003;T  ;T Autre traitement;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;2.47;t/an
0006700571;DE DIETRICH SAS;Production de déchets dangereux;2003;C  ;C Co-incinération;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;5.1;t/an
0010100089;TIFLEX;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;07 03 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;66;t/an
0005202729;PCC FRANCE SA;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;11 01 05*;Acides de décapage;220.3;t/an
0006200736;ARCELORMITTAL WIRE FRANCE;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;13 02 05*;Huiles moteur, de boîte de vitesses et de lubrification non chlorées à base minérale;17;t/an
0006300958;GKN DRIVELINE SA;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;9;t/an
0005101267;B.R.I. ex YVES SAINT LAURENT;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;20 01 33*;Piles et accumulateurs visés aux rubriques 16 06 01, 16 06 02 ou 16 06 03 et piles et accumulateurs non triés contenant ces piles;0.189;t/an
0006700666;Steelcase SA - Site de Strasbourg;Production de déchets dangereux;2003;I  ;I Incinération;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;16;t/an
0005101325;THALES AVIONICS ELECTRICAL SYSTEMS;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;13 02 08*;Autres huiles moteur, de boîte de vitesses et de lubrification.;3.8;t/an
0006301005;FAMAT;Production de déchets dangereux;2003;I  ;I Incinération;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;9.89;t/an
0006000718;FREUDENBERG JOINTS PLATS SAS;Production de déchets dangereux;2003;C  ;C Co-incinération;;;07 02 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;59.8;t/an
0007000918;TOTAL Raffinage France SA;Production de déchets dangereux;2003;I  ;I Incinération;;;06 01 04*;Acide phosphorique et acide phosphoreux;0.24;t/an
0006700412;TREDI Hombourg;Production de déchets dangereux;2003;D  ;D Mise en décharge;;;19 02 05*;Boues provenant des traitements physico;7290;t/an
0006303818;SOTIRA SA;Production de déchets dangereux;2003;I  ;I Incinération;;;08 01 13*;Boues provenant de peintures ou vernis contenant des solvants organiques ou autres substances dangereuses;75.1;t/an
0006700471;BOREALIS PEC RHIN;Production de déchets dangereux;2003;I  ;I Incinération;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;0.103;t/an
0006103933;HIT TS;Production de déchets dangereux;2003;I  ;I Incinération;;;13 08 99*;Déchets non spécifiés ailleurs.;50;t/an
0007000824;APERAM ISBERGUES;Production de déchets dangereux;2003;I  ;I Incinération;;;11 01 07*;Bases de décapage;125;t/an
0007001731;FAURECIA INDUSTRIE;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;07 01 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;68;t/an
0006501167;Borealis Grandpuits;Production de déchets dangereux;2003;I  ;I Incinération;;;16 05 04*;Gaz en récipients à pression (y compris les halons) contenant des substances dangereuses;30.7;t/an
0006301722;VALEO THERMIQUE HABITACLE;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;25.3;t/an
0005401041;EXIDE TECHNOLOGIE SAS;Production de déchets dangereux;2003;I  ;I Incinération;;;13 01 13*;Autres huiles hydrauliques.;16;t/an
0005701242;F2J REMAN CHAUMONT (ex Caterpillar);Production de déchets dangereux;2003;T  ;T Autre traitement;;;12 03 01*;Liquides aqueux de nettoyage;142;t/an
0006300871;MPO;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;11 01 05*;Acides de décapage;8.5;t/an
0007002452;AGC FRANCE SAS;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;20 01 33*;Piles et accumulateurs visés aux rubriques 16 06 01, 16 06 02 ou 16 06 03 et piles et accumulateurs non triés contenant ces piles;0.096;t/an
0006104379;ARKEMA USINE DE LA CHAMBRE;Production de déchets dangereux;2003;I  ;I Incinération;;;17 05 03*;Terres et cailloux contenant des substances dangereuses;260;t/an
0005101812;ETOUVIE ENERGIES ET ENVIRONNEMENT;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;14 06 03*;Autres solvants et mélanges de solvants;0.55;t/an
0006700456;ALSTOM Transport S.A.;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;16 02 10*;équipements mis au rebut contenant des pcb ou contaminés par de telles substances autres que ceux visés à la rubrique 16 02 09;0.15;t/an
0010000473;UVEA;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;13 02 08*;Autres huiles moteur, de boîte de vitesses et de lubrification.;6.1;t/an
0007001091;LAMATO;Production de déchets dangereux;2003;I  ;I Incinération;;;06 02 05*;Autres bases;0.242;t/an
0005800524;KOYO Bearings Vierzon Maromme SAS;Production de déchets dangereux;2003;D  ;D Mise en décharge;;;17 06 05*;Matériaux de construction contenant de l'amiante.;23.2;t/an
0006700670;STOCKO CONTACT;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;11 01 11*;Liquides aqueux de rinçage contenant des substances dangereuses;69.6;t/an
0006303467;NWL France Production;Production de déchets dangereux;2003;I  ;I Incinération;;;13 01 13*;Autres huiles hydrauliques.;3.5;t/an
0006104665;METAL X;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;19 02 05*;Boues provenant des traitements physico;20;t/an
0007000962;IMERYS ALUMINATES - Usine de Dunkerque;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;13 03 01*;Huiles isolantes et fluides caloporteurs contenant des pcb;1;t/an
0006202335;GANTOIS;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;16 05 06*;Produits chimiques de laboratoire à base de ou contenant des substances dangereuses, y compris les mélanges de produits chimiques de laboratoire;0.4;t/an
0005500070;ENTREMONT ALLIANCE;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;16 06 01*;Accumulateurs au plomb;0.92;t/an
0007001097;FAURECIA INTERIEUR INDUSTRIE;Production de déchets dangereux;2003;C  ;C Co-incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;22;t/an
0010400051;HEXCEL REINFORCEMENTS;Production de déchets dangereux;2003;I  ;I Incinération;;;07 03 01*;Eaux de lavage et liqueurs mères aqueuses;5.28;t/an
0006301119;QUALIPAC ALUMINIUM;Production de déchets dangereux;2003;I  ;I Incinération;;;07 06 07*;Résidus de réaction et résidus de distillation halogénés;17.4;t/an
0006200802;INEOS COMPOSITES FRANCE (ASHLAND FRANCE);Production de déchets dangereux;2003;I  ;I Incinération;;;16 03 05*;Déchets d'origine organique contenant des substances dangereuses;13.52;t/an
0005202713;SOBEGI SAS;Production de déchets dangereux;2003;I  ;I Incinération;;;19 02 04*;Déchets prémélangés contenant au moins un déchet dangereux;9.84;t/an
0006505451;3M France;Production de déchets dangereux;2003;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;107;t/an
0006400997;LYONDELL CHIMIE France SAS;Production de déchets dangereux;2003;I  ;I Incinération;;;07 01 08*;Autres résidus de réaction et résidus de distillation;449;t/an
0006400337;KERRY FLAVOURS FRANCE SAS;Production de déchets dangereux;2003;I  ;I Incinération;;;07 01 03*;Solvants, liquides de lavage et liqueurs mères organiques halogénés;1;t/an
0006700457;FONDERIE DE NIEDERBRONN SAS;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;10 09 09*;Poussières de filtration des fumées contenant des substances dangereuses;195;t/an
0005501502;CONTITECH AVS FRANCE;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;16 06 01*;Accumulateurs au plomb;20;t/an
0006600430;Société EXPANSIA;Production de déchets dangereux;2003;I  ;I Incinération;;;07 07 01*;Eaux de lavage et liqueurs mères aqueuses;1060;t/an
0006301823;SOURIAU;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;12 01 10*;Huiles d'usinage de synthèse;17.8;t/an
0006301051;APROCHIM SA;Production de déchets dangereux;2003;I  ;I Incinération;;;14 06 03*;Autres solvants et mélanges de solvants;151;t/an
0006700456;ALSTOM Transport S.A.;Production de déchets dangereux;2003;I  ;I Incinération;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;11.7;t/an
0006102152;CARRIER SCS;Production de déchets dangereux;2003;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;9.01;t/an
0006401019;ASCOMETAL Fos-sur-Mer;Production de déchets dangereux;2003;D  ;D Mise en décharge;;;10 02 07*;Déchets solides provenant de l'épuration des fumées contenant des substances dangereuses;6620;t/an
0005503600;TRANSFO SERVICES;Production de déchets dangereux;2003;I  ;I Incinération;;;13 05 02*;Boues provenant de séparateurs eau/hydrocarbures;1.46;t/an
0005501549;SFPI;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;11 01 05*;Acides de décapage;29;t/an
0010001378;ORRION CHEMICALS ORGAFORM;Production de déchets dangereux;2003;I  ;I Incinération;;;16 03 05*;Déchets d'origine organique contenant des substances dangereuses;31.2;t/an
0010000315;PERFECT CIRCLE EUROPE;Production de déchets dangereux;2003;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;60.6;t/an
0005800410;RENAULT S.N.C.;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;11 01 11*;Liquides aqueux de rinçage contenant des substances dangereuses;130;t/an
0006700670;STOCKO CONTACT;Production de déchets dangereux;2003;I  ;I Incinération;;;14 06 03*;Autres solvants et mélanges de solvants;0.5;t/an
0006202541;VISKASE S.A.S.;Production de déchets dangereux;2003;I  ;I Incinération;;;12 01 12*;Déchets de cires et graisses;1.7;t/an
0007000818;RECYLEX SA;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;16 06 06*;électrolytes de piles et accumulateurs collectés séparément.;427;t/an
0006401154;SPTF;Production de déchets dangereux;2003;I  ;I Incinération;;;06 01 06*;Autres acides;2.15;t/an
0006700670;STOCKO CONTACT;Production de déchets dangereux;2003;I  ;I Incinération;;;13 01 10*;Huiles hydrauliques non chlorées à base minérale;1.98;t/an
0005101363;ARCELORMITTAL FRANCE;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;199;t/an
0010000973;CHRYSO SAS;Production de déchets dangereux;2003;T  ;T Autre traitement;;;16 05 06*;Produits chimiques de laboratoire à base de ou contenant des substances dangereuses, y compris les mélanges de produits chimiques de laboratoire;19;t/an
0005301497;ELECTROPOLI FRANCE;Production de déchets dangereux;2003;I  ;I Incinération;;;11 01 05*;Acides de décapage;23.6;t/an
0006302206;Valeo PTS Div 2eme Monte Angers;Production de déchets dangereux;2003;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;3.48;t/an
0007000527;TERIS Loon Plage;Production de déchets dangereux;2003;I  ;I Incinération;;;07 07 08*;Autres résidus de réaction et résidus de distillation;11.4;t/an
0005101211;STORENGY;Production de déchets dangereux;2003;T  ;T Autre traitement;;;16 10 01*;Déchets liquides aqueux contenant des substances dangereuses;3;t/an
0006400651;ARKEMA FRANCE SA;Production de déchets dangereux;2003;T  ;T Autre traitement;;;07 07 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;29.7;t/an
0005401093;SANOFI WINTHROP INDUSTRIE;Production de déchets dangereux;2003;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;4;t/an
0006103014;THALES AVS ex THALES ELECTRON DEVICES;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;11 01 06*;Acides non spécifiés ailleurs;3.84;t/an
0010700009;EWELLIX SKF MotionTechnoex TRANSROL SKF;Production de déchets dangereux;2003;I  ;I Incinération;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;3.93;t/an
0006102445;ITDT SCOP;Production de déchets dangereux;2003;I  ;I Incinération;;;04 02 16*;Teintures et pigments contenant des substances dangereuses;80;t/an
0007000854;BALL PACKAGING EUROPE BIERNE SAS;Production de déchets dangereux;2003;I  ;I Incinération;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;785;t/an
0006400337;KERRY FLAVOURS FRANCE SAS;Production de déchets dangereux;2003;I  ;I Incinération;;;20 01 27*;Peinture, encres, colles et résines contenant des substances dangereuses;6;t/an
0006700469;CONSTELLIUM NEUF BRISACH;Production de déchets dangereux;2003;D  ;D Mise en décharge;;;11 01 09*;Boues et gâteaux de filtration contenant des substances dangereuses;1320;t/an
0006103726;Huntsman Saint Mihiel SAS Division Huntsman Textile Effects France;Production de déchets dangereux;2003;I  ;I Incinération;;;07 03 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;59.3;t/an
0006802544;BASF HEALTH AND CARE PRODUCTS FRANCE;Production de déchets dangereux;2003;C  ;C Co-incinération;;;07 06 10*;Autres gâteaux de filtration et absorbants usés;148;t/an
0009055102;DCN Services Brest;Production de déchets dangereux;2003;R  ;R Recyclage/récupération;;;12 01 14*;Boues d'usinage contenant des substances dangereuses;20.6;t/an
0006202363;FAURECIA VOSGES;Production de déchets dangereux;2003;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;2.95;t/an
0006103387;NEXTER systems centre de ROANNE;Production de déchets dangereux;2003;I  ;I Incinération;;;13 01 13*;Autres huiles hydrauliques.;3.71;t/an
0010000702;MICHELIN;Production de déchets dangereux;2003;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;60.4;t/an
0006700668;BLUE PAPER;Production de déchets dangereux;2003;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;3.1;t/an
0025100044;AUBERT et DUVAL;Production de déchets dangereux;2003;T  ;T Autre traitement;;;11 01 05*;Acides de décapage;15.6;t/an
0006701831;CATALENT FRANCE BEINHEIM SA;Production de déchets dangereux;2003;I  ;I Incinération;;;16 05 08*;Produits chimiques d'origine organique à base de ou contenant des substances dangereuses, mis au rebut;11.5;t/an
0006503449;PEUGEOT CITROEN POISSY SNC;Production de déchets dangereux;2003;T  ;T Autre traitement;;;17 05 03*;Terres et cailloux contenant des substances dangereuses;63.5;t/an
0007000830;Peugeot Citroën Mécanique du Nord Ouest SNC;Production de déchets dangereux;2003;I  ;I Incinération;;;13 08 99*;Déchets non spécifiés ailleurs.;1210;t/an
0005101557;CAMFIL;Production de déchets dangereux;2003;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;12;t/an
0005401162;ADHEX TECHNOLOGIES;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;7.02;t/an
0007000864;TECHNIQUES LEROY;Production de déchets dangereux;2003;P  ;P Traitement physico-chimique;;;11 01 05*;Acides de décapage;77.9;t/an
0006700471;BOREALIS PEC RHIN;Production de déchets dangereux;2003;D  ;D Mise en décharge;;;17 05 03*;Terres et cailloux contenant des substances dangereuses;23.2;t/an
