identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0005504337;SECHE ECO INDUSTRIES;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;35;"";19 12 02;Métaux ferreux;129;t/an
0010001145;ESSITY OPERATIONS FRANCE;Production de déchets non dangereux;2016;D15;D15 Stockage préalablement à l'une des opérations numérotées D 1 à D 14 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);45;"";16 01 03;Pneus hors d'usage;0.5;t/an
0010000313;PAULSTRA;Production de déchets non dangereux;2016;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;28;"";20 01 01;Papier et carton;273;t/an
0007000516;DOUAISIENNE D'ABATTAGE;Production de déchets non dangereux;2016;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;59;"";02 01 06;Fèces, urine et fumier (y compris paille souillée), effluents, collectés séparément et traités hors site;445;t/an
0006300989;FLEURY MICHON LS;Production de déchets non dangereux;2016;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);21;"";15 01 03;Emballages en bois;17.9;t/an
0005501485;AFC;Production de déchets non dangereux;2016;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);35;"";10 09 12;Autres fines non visées à la rubrique 10 09 11;86.8;t/an
0006304809;SAIPOL - GROUPE AVRIL;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);85;"";02 03 05;Boues provenant du traitement in situ des effluents;698;t/an
0010600036;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;"";17 04 01;Cuivre, bronze, laiton;55.2;t/an
0006202229;PAPETERIES DE CLAIREFONTAINE;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);54;"";03 03 11;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 03 03 10;210;t/an
0006103190;TREDI;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;69;"";20 01 99;Autres fractions non spécifiées ailleurs.;1.57;t/an
0005102490;SITPA  Rosieres;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);62;"";10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);94.5;t/an
0007201392;MOTEURS LEROY SOMER;Production de déchets non dangereux;2016;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);17;"";12 01 99;Déchets non spécifiés ailleurs.;3.35;t/an
0006400570;PURFER;Production de déchets non dangereux;2016;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);04;"";17 02 01;Bois;0.044;t/an
0005201807;EGGER Panneaux & Décors;Production de déchets non dangereux;2016;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;31;"";03 01 05;Sciure de bois, copeaux, chutes, bois, panneaux de particules et placages autres que ceux visés à la rubrique 03 01 04;22.6;t/an
0010001145;ESSITY OPERATIONS FRANCE;Production de déchets non dangereux;2016;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;45;"";20 01 01;Papier et carton;132.82;t/an
0005102355;STELIA AEROSPACE;Production de déchets non dangereux;2016;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;62;"";20 03 01;Déchets municipaux en mélange;5.76;t/an
0006207572;INEOS Polymers SARRALBE SAS;Production de déchets non dangereux;2016;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);67;"";17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;613;t/an
0010001733;MARS PF FRANCE;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;BELGIQUE;02 02 99;Déchets non spécifiés ailleurs.;441;t/an
0007001078;SPAC;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);59;"";20 01 08;Déchets de cuisine et de cantine biodégradables;1930;t/an
0005600041;PEUGEOT CITROEN AUTOMOBILES S.A.;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;71;"";20 01 40;Métaux;554;t/an
0006700467;PSA Peugeot Citroën SNC Mulhouse;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);68;"";20 02 01;Déchets biodégradables;102;t/an
0005500400;SAINT-BRIEUC FONDERIE (ex MANOIR);Production de déchets non dangereux;2016;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;22;"";10 09 99;Déchets non spécifiés ailleurs.;23.8;t/an
0057200475;SOCOPA VIANDES;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);37;"";02 02 04;Boues provenant du traitement in situ des effluents;2580;t/an
0006107527;VENCOREX FRANCE;Production de déchets non dangereux;2016;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;38;"";15 01 07;Emballages en verre;2.98;t/an
0005202535;SINIAT SA;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;"";15 01 01;Emballages en papier/carton;14.7;t/an
0005802143;EDF;Production de déchets non dangereux;2016;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;35;"";10 01 02;Cendres volantes de charbon;520;t/an
0007000854;BALL PACKAGING EUROPE BIERNE SAS;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);59;"";20 01 08;Déchets de cuisine et de cantine biodégradables;5;t/an
0006700633;MARS PF;Production de déchets non dangereux;2016;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;67;"";20 01 40;Métaux;32.2;t/an
0006103189;EUROFLOAT;Production de déchets non dangereux;2016;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);13;"";10 01 23;Boues aqueuses provenant du nettoyage des chaudières autres que celles visées à la rubrique 10 01 22;2.28;t/an
0006104358;SAVOIE DECHETS;Production de déchets non dangereux;2016;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);74;"";19 01 12;Mâchefers autres que ceux visés à la rubrique 19 01 11;2030;t/an
0005205103;ARKEMA  France SA;Production de déchets non dangereux;2016;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);64;"";15 01 02;Emballages en matières plastiques;0.8;t/an
0006400438;CHIMIREC-MALO (Crémades);Production de déchets non dangereux;2016;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;13;"";08 01 12;Déchets de peintures ou vernis autres que ceux visés à la rubrique 08 01 11;21;t/an
0054200013;JACOBS DOUWE EGBERTS FR;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);42;"";15 01 02;Emballages en matières plastiques;34;t/an
0006400772;ARDAGH METAL BEVERAGE FRANCE SAS;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;"";15 01 03;Emballages en bois;30.3;t/an
0006506782;TRIADIS;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;28;"";12 01 17;Déchets de grenaillage autres que ceux visés à la rubrique 12 01 16;17.6;t/an
0005800310;NORVAL;Production de déchets non dangereux;2016;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;76;"";19 09 04;Charbon actif usé;2;t/an
0010004249;HUTCHINSON;Production de déchets non dangereux;2016;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;45;"";12 01 17;Déchets de grenaillage autres que ceux visés à la rubrique 12 01 16;0.152;t/an
0073300305;STEP SABAREGES;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);33;"";19 08 09;Mélanges de graisse et d'huile provenant de la séparation huile/eaux usées ne contenant que des huiles et graisses alimentaires;13;t/an
0010001674;SANOFI WINTHROP INDUSTRIE;Production de déchets non dangereux;2016;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;45;"";16 01 17;Métaux ferreux;3.02;t/an
0006300950;STELIA AEROSPACE;Production de déchets non dangereux;2016;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;44;"";20 01 02;Verre;8.12;t/an
0006402211;Petroineos Manufacturing France SAS;Production de déchets non dangereux;2016;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;13;"";17 02 01;Bois;9.36;t/an
0006200119;BARISIEN;Production de déchets non dangereux;2016;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);57;"";19 07 03;Lixiviats de décharges autres que ceux visés à la rubrique 19 07 02.;5910;t/an
0006202068;AHLSTROM-MUNKSJÖ ARCHES;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);88;"";03 03 11;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 03 03 10;5120;t/an
0007204027;Liberty Aluminium Poitou;Production de déchets non dangereux;2016;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);86;"";20 01 01;Papier et carton;24;t/an
0007000621;ARC FRANCE;Production de déchets non dangereux;2016;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);68;"";10 11 10;Déchets de préparation avant cuisson autres que ceux visés à la rubrique 10 11 09;2.49;t/an
0006301479;SAINT JEAN INIDUSTRIES;Production de déchets non dangereux;2016;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);53;"";10 09 12;Autres fines non visées à la rubrique 10 09 11;37;t/an
0010001674;SANOFI WINTHROP INDUSTRIE;Production de déchets non dangereux;2016;D10;D10 Incinération à terre;78;"";19 09 05;Résines échangeuses d'ions saturées ou usées;2;t/an
0007000727;RENAULT DOUAI SNC;Production de déchets non dangereux;2016;D10;D10 Incinération à terre;59;"";19 08 09;Mélanges de graisse et d'huile provenant de la séparation huile/eaux usées ne contenant que des huiles et graisses alimentaires;6.4;t/an
0006700463;PUNCH POWERGLIDE (Ex GM);Production de déchets non dangereux;2016;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);67;"";20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;129;t/an
0007001187;GALLOO FRANCE Division Halluin;Production de déchets non dangereux;2016;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);76;"";19 10 04;Fraction légère des résidus de broyage et poussières autres que celles visées à la rubrique 19 10 03;4270;t/an
0007203261;Récupération SABATIER Joseph;Production de déchets non dangereux;2016;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);47;"";16 01 03;Pneus hors d'usage;62.1;t/an
0010004585;SWISS KRONO;Production de déchets non dangereux;2016;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;45;"";19 01 16;Cendres sous chaudière autres que celles visées à la rubrique 19 01 15;4990;t/an
0006400414;SUEZ RV ENERGIE;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;"";19 12 02;Métaux ferreux;5200;t/an
0006301184;ACI Usine du Mans;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;72;"";12 01 01;Limaille et chutes de métaux ferreux;5570;t/an
0005701543;VERALLIA-FRANCE;Production de déchets non dangereux;2016;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);79;"";15 01 02;Emballages en matières plastiques;44;t/an
0006600569;PURFER;Production de déchets non dangereux;2016;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;"";17 04 05;Fer et acier;57.9;t/an
0010300115;ANDROS;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;26;"";16 01 18;Métaux non ferreux;4.76;t/an
0007000436;HEINEKEN ENTREPRISE;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);59;"";15 01 03;Emballages en bois;58.1;t/an
0005800523;NESTLE France;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;76;"";15 01 01;Emballages en papier/carton;475;t/an
0006201313;ASCOMETAL HAGONDANGE SAS;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;57;"";10 02 01;Déchets de laitiers de hauts fourneaux et d'aciéries;31200;t/an
0024600028;INDUSTEEL FRANCE site du Creusot (Secteur Creusot);Production de déchets non dangereux;2016;D10;D10 Incinération à terre;21;"";06 03 14;Sels solides et solutions autres que ceux visés aux rubriques 06 03 11 et 06 03 13;228;t/an
0006103703;FRESENIUS MEDICAL CARE SMAD;Production de déchets non dangereux;2016;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;69;"";07 05 14;Déchets solides autres que ceux visés à la rubrique 07 05 13;249;t/an
0005500471;SVA JEAN ROZE;Production de déchets non dangereux;2016;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;"";20 01 02;Verre;0.54;t/an
0006506166;SEGO;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);92;"";20 01 01;Papier et carton;3030;t/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);79;"";02 03 99;Déchets non spécifiés ailleurs.;174;t/an
0007003219;STAUB FONDERIE;Production de déchets non dangereux;2016;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;59;"";10 09 03;Laitiers de four de fonderie;2600;t/an
0006808138;ENVIE 2E MIDI PYRENEES;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;CHINE;19 10 06;Autres fractions autres que celles visées à la rubrique 19 10 05.;1300;t/an
0005100536;WILLIAM SAURIN PRODUCTION;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);02;"";02 03 05;Boues provenant du traitement in situ des effluents;10;t/an
0006503449;PEUGEOT CITROEN POISSY SNC;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);18;"";15 01 03;Emballages en bois;133;t/an
0007002546;ROQUETTE Frères;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;59;"";16 01 18;Métaux non ferreux;37.3;t/an
0006209883;ORTEC GENERALE DE DEPOLLUTION;Production de déchets non dangereux;2016;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);57;"";19 13 02;Déchets solides provenant de la décontamination des sols autres que ceux visés à la rubrique 19 13 01;792;t/an
0005800386;SAIPOL;Production de déchets non dangereux;2016;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);76;"";02 03 05;Boues provenant du traitement in situ des effluents;1244.1;t/an
0005600289;AUBERT & DUVAL ALLIAGES;Production de déchets non dangereux;2016;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;63;"";15 01 03;Emballages en bois;533;t/an
0075965000;STEP - Lille-C.U.-Wattrelos;Production de déchets non dangereux;2016;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;62;"";19 08 05;Boues provenant du traitement des eaux usées urbaines;273;t/an
0010300261;VALOMSY SAS;Production de déchets non dangereux;2016;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);26;"";19 05 02;Fraction non compostée des déchets animaux et végétaux;940;t/an
0006200067;EDF - CCG Blénod;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;54;"";17 04 01;Cuivre, bronze, laiton;97.3;t/an
0006700471;BOREALIS PEC RHIN;Production de déchets non dangereux;2016;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;68;"";10 03 05;Déchets d'alumine;4.18;t/an
0005600463;SANOFI CHIMIE;Production de déchets non dangereux;2016;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;07;"";07 05 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 05 11;227;t/an
0005301094;GUY DAUPHIN ENVIRONNEMENT;Production de déchets non dangereux;2016;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;78;"";19 12 04;Matières plastiques et caoutchouc;64.7;t/an
0006503268;RENAULT FLINS;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;38;"";16 01 18;Métaux non ferreux;36.6;t/an
0006802150;ANDROS Usine Andros;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);19;"";02 03 99;Déchets non spécifiés ailleurs.;27.7;t/an
0006503449;PEUGEOT CITROEN POISSY SNC;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;78;"";17 04 07;Métaux en mélange;1120;t/an
0010001192;SAVANE BROSSARD SA;Production de déchets non dangereux;2016;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;45;"";19 12 02;Métaux ferreux;2;t/an
0005100058;NLMK COATING S.A.;Production de déchets non dangereux;2016;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);02;"";17 02 03;Matières plastiques;1.26;t/an
0005800416;POCHET DU COURVAL;Production de déchets non dangereux;2016;D6 ;D6 Rejet dans le milieu aquatique sauf l'immersion;76;"";20 01 99;Autres fractions non spécifiées ailleurs.;434;t/an
0071443701;STEP - CAEN;Production de déchets non dangereux;2016;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";19 12 09;Minéraux (par exemple : sable, cailloux);256;t/an
0007204029;NDC FOUNDRY;Production de déchets non dangereux;2016;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;"";10 09 10;Poussières de filtration des fumées autres que celles visées à la rubrique 10 09 09;283;t/an
0005702454;FOCAST;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;52;"";10 09 99;Déchets non spécifiés ailleurs.;126;t/an
0006504202;SAFRAN AIRCRAFT ENGINES ( ex SNECMA);Production de déchets non dangereux;2016;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;91;"";15 01 01;Emballages en papier/carton;2.76;t/an
0005101910;VALEO EMBRAYAGES;Production de déchets non dangereux;2016;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);80;"";20 03 01;Déchets municipaux en mélange;17.7;t/an
0006704014;ENVIE 2e Alsace SAS;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);55;"";19 10 06;Autres fractions autres que celles visées à la rubrique 19 10 05.;1200;t/an
0006508918;Centre CEA Paris-Saclay - Site de Saclay;Production de déchets non dangereux;2016;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;91;"";15 01 03;Emballages en bois;8.4;t/an
0006104072;PURFER;Production de déchets non dangereux;2016;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);34;"";19 10 06;Autres fractions autres que celles visées à la rubrique 19 10 05.;53.9;t/an
0006512611;PAPREC D3E (ex VALDELEC);Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;95;"";19 12 02;Métaux ferreux;1580;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2016;R2 ;R2 Récupération ou régénération des solvants;02;"";15 01 03;Emballages en bois;332;t/an
0007001142;FINDUS France (SA);Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;BELGIQUE;20 01 25;Huiles et matières grasses alimentaires;1370;t/an
0006302581;SAVED;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;59;"";19 12 02;Métaux ferreux;21.5;t/an
0005500035;KERMENE;Production de déchets non dangereux;2016;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;"";20 01 25;Huiles et matières grasses alimentaires;0.12;t/an
0005800523;NESTLE France;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;02;"";15 01 07;Emballages en verre;180;t/an
0005800357;TOTAL RAFFINAGE FRANCE;Production de déchets non dangereux;2016;R8 ;R8 Récupération des produits provenant des catalyseurs;92;"";16 08 01;Catalyseurs usés contenant de l'or, de l'argent, du rhénium, du rhodium, du palladium, de l'iridium ou du platine (sauf rubrique 16 08 07);20.8;t/an
0006802424;SOCIETE TRAITEMENTS CHIMIQUES DES METAUX;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;ITALIE;19 12 03;Métaux non ferreux;805;t/an
0005800410;RENAULT S.N.C.;Production de déchets non dangereux;2016;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;76;"";20 03 01;Déchets municipaux en mélange;1298;t/an
0079526801;Station de dépollution de Bonneuil-en-France;Production de déchets non dangereux;2016;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;62;"";19 08 05;Boues provenant du traitement des eaux usées urbaines;573;t/an
0056100402;S N V;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;77;"";17 04 11;Câbles autres que ceux visés à la rubrique 17 04 10.;1;t/an
0006900399;ALBIOMA CARAÏBES;Production de déchets non dangereux;2016;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);971;"";10 01 01;Mâchefers, scories et cendres sous chaudière (sauf cendres sous chaudière visées à la rubrique 10 01 04);6600;t/an
0010000663;PAPETERIES PALM;Production de déchets non dangereux;2016;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);37;"";03 03 07;Refus séparés mécaniquement provenant du recyclage de déchets de papier et de carton;1310;t/an
0006501167;Borealis Grandpuits;Production de déchets non dangereux;2016;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);77;"";20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;3.62;t/an
0005800409;RENAULT S.N.C.;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);76;"";17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;97.16;t/an
0005300285;PSA AUTOMOBILES SA;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;14;"";12 01 01;Limaille et chutes de métaux ferreux;11780;t/an
0005500471;SVA JEAN ROZE;Production de déchets non dangereux;2016;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);35;"";15 01 03;Emballages en bois;24.8;t/an
0072227802;SAint Brieuc Armmor Agglomération - Direction de l'Eau et Assainissement;Production de déchets non dangereux;2016;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);22;"";19 08 02;Déchets de dessablage;141;t/an
0006400570;PURFER;Production de déchets non dangereux;2016;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;"";20 01 36;équipements électriques et électroniques mis au rebut autres que ceux visés aux rubriques 20 01 21, 20 01 23 et 20 01 35;816;t/an
0005100009;SUEZ RV NORD EST;Production de déchets non dangereux;2016;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;60;"";19 07 03;Lixiviats de décharges autres que ceux visés à la rubrique 19 07 02.;2060;t/an
0010008145;CHIMIREC CDS;Production de déchets non dangereux;2016;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);28;"";15 01 03;Emballages en bois;60.6;t/an
0007001045;CARGILL HAUBOURDIN SAS;Production de déchets non dangereux;2016;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;59;"";19 08 14;Boues provenant d'autres traitements des eaux usées industrielles autres que celles visées à la rubrique 19 08 13;44.2;t/an
0007000895;DCX CHROME SAS;Production de déchets non dangereux;2016;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;GRECE;10 08 99;Déchets non spécifiés ailleurs.;168;t/an
