identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0005600022;ADISSEO FRANCE S.A.S;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;768;t/an
0005600328;MFP MICHELIN - Site de Cataroux;Production de déchets non dangereux;2007;D10;D10 Incinération à terre;;;8;Ordures ménagères;652;t/an
0005401151;INDUSTEEL FRANCE site du Creusot (secteur Breuil);Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;10320;t/an
0005801173;OMNOVA Solutions;Production de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;4;Déchets de bois;500;t/an
0007000887;SOCIETE DE TRANSMISSIONS AUTOMATIQUES;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;10;Matériaux mélangés et matériaux indifférenciés;34.8;t/an
0005501214;BIGARD Site de Quimperlé;Production de déchets non dangereux;2007;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;;2;Boues d'effluents industriels;44400;t/an
0005501788;PROCANAR;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;444;t/an
0006400277;SONITHERM;Production de déchets non dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;11;Résidus de tri;33960;t/an
0005100474;ONDULYS SAINT-QUENTIN;Production de déchets non dangereux;2007;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;10;Matériaux mélangés et matériaux indifférenciés;144;t/an
0005200391;PAPETERIES DE BEGLES (SAPB);Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;10840;t/an
0007003529;IKOS ENVIRONNEMENT SAS;Production de déchets non dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);504;t/an
0006701528;ALSAPAN;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;4;Déchets de bois;5400;t/an
0006104017;GAMBRO INDUSTRIE;Production de déchets non dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;1;Déchets de préparations chimiques;9.08;t/an
0016500027;BOUYER LEROUX;Production de déchets non dangereux;2007;D10;D10 Incinération à terre;;;11;Résidus de tri;25.04;t/an
0005600309;TRADIVAL;Production de déchets non dangereux;2007;D10;D10 Incinération à terre;;;9;Déchets banals des entreprises;285.6;t/an
0006102870;WINOA;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;11;Résidus de tri;560;t/an
0005800654;RENAULT;Production de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Boues ordinaires (sauf boues de dragage);90.0;t/an
0007000991;HERTA;Production de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;1360;t/an
0006401019;ASCOMETAL Fos-sur-Mer;Production de déchets non dangereux;2007;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;;;9;Déchets banals des entreprises;90.4;t/an
0005600463;SANOFI CHIMIE;Production de déchets non dangereux;2007;D10;D10 Incinération à terre;;;13;Boues de dragage;107.2;t/an
0006301207;TOTAL Raffinage France;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;321.6;t/an
0006103339;CASTMETAL FEURS;Production de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;4;Déchets de bois;1340;t/an
0006501812;AGRANA FRUITS FRANCE (ex ATYS);Production de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;6;Déchets animaux de la préparation des aliments et produits alimentaires;7800;t/an
0005201764;CHEMVIRON;Production de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;86.0;t/an
0005800349;ESSO RAFFINAGE;Production de déchets non dangereux;2007;D10;D10 Incinération à terre;;;8;Ordures ménagères;65.2;t/an
0005501436;CHIMIREC;Production de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;420;t/an
0005201604;SERETRAM;Production de déchets non dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;1752;t/an
0007201670;AMCOR FLEXIBLES VENTHENAT;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Matériaux mélangés et matériaux indifférenciés;552;t/an
0007000832;MAUBEUGE CONSTRUCTION AUTOMOBILE (MCA);Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;11;Résidus de tri;5350.8;t/an
0005101910;VALEO EMBRAYAGES;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;916;t/an
0007000727;RENAULT DOUAI SNC;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;5768.4;t/an
0006103685;ARKEMA FRANCE;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;15.04;t/an
0005100349;SOPROCOS;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;568;t/an
0006500510;EURO DISNEY ASSOCIES SAS;Production de déchets non dangereux;2007;D10;D10 Incinération à terre;;;3;Déchets soins médicaux ou vétérinaires et déchets biologiques;1.56;t/an
0005100779;BAXI France;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);96.4;t/an
0005202000;RAYONIER A.M. TARTAS;Production de déchets non dangereux;2007;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;3;Déchets soins médicaux ou vétérinaires et déchets biologiques;0.108;t/an
0006700817;LES JUS DE FRUITS D'ALSACE;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;2212;t/an
0005701961;Michelin MFPM;Production de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;8;Ordures ménagères;113.2;t/an
0006501915;XELLA (ex SIPOREX);Production de déchets non dangereux;2007;D10;D10 Incinération à terre;;;8;Ordures ménagères;60;t/an
0005600372;CONSTELLIUM ISSOIRE;Production de déchets non dangereux;2007;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;9;Déchets banals des entreprises;2.0;t/an
0005800520;NOVACEL;Production de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;4;Déchets de bois;412;t/an
0007002731;TOYOTA M.M.F.;Production de déchets non dangereux;2007;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;9;Déchets banals des entreprises;15.80;t/an
0006201213;ARCELORMITTAL FRANCE;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;456;t/an
0005201479;SOLEAL SAS;Production de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);141600;t/an
0005702721;SAICA PAPER EL;Production de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;107200;t/an
0005201764;CHEMVIRON;Production de déchets non dangereux;2007;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;9;Déchets banals des entreprises;38.8;t/an
0006301585;IGRECA;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;8880;t/an
0006103973;TOTAL RAFFINAGE France;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;172.8;t/an
0007000750;RECYTECH;Production de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;15;Résidus d'opérations thermiques;251200;t/an
0005800355;ARKEMA;Production de déchets non dangereux;2007;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;;;12;Boues ordinaires (sauf boues de dragage);80;t/an
0006102409;CHEMVIRON FRANCE SAS;Production de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;11;Résidus de tri;132.4;t/an
0006103973;TOTAL RAFFINAGE France;Production de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;1472;t/an
0005800350;ERAMET;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Matériaux mélangés et matériaux indifférenciés;536;t/an
0007000673;ASCOMETAL LES DUNES;Production de déchets non dangereux;2007;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;;;4;Déchets de bois;536;t/an
0006200307;NOVACARB;Production de déchets non dangereux;2007;D10;D10 Incinération à terre;;;3;Déchets soins médicaux ou vétérinaires et déchets biologiques;0.0268;t/an
0005201604;SERETRAM;Production de déchets non dangereux;2007;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;;2;Boues d'effluents industriels;18600;t/an
0005201774;Bayer Seeds SAS;Production de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);10400;t/an
0005501651;FONDERIE DE BRETAGNE;Production de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;192;t/an
0005300003;SOCOPA VIANDES - SITE DE GACE;Production de déchets non dangereux;2007;D2 ;D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.);;;2;Boues d'effluents industriels;17240;t/an
0005800386;SAIPOL;Production de déchets non dangereux;2007;D10;D10 Incinération à terre;;;11;Résidus de tri;132;t/an
0006201894;ARCELORMITTAL FRANCE;Production de déchets non dangereux;2007;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;;;1;Déchets de préparations chimiques;39480;t/an
0005800570;GREIF FRANCE SAS;Production de déchets non dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);7880;t/an
0005401100;AMCOR FLEXIBLES PACKAGING France;Production de déchets non dangereux;2007;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;9;Déchets banals des entreprises;3868;t/an
0005800295;HOWA TRAMICO;Production de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;18.8;t/an
0005800301;MILLENNIUM INORGANIC CHEMICALS le HAVRE;Production de déchets non dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;880.356;t/an
0006103633;JTEKT AUTOMOTIVE LYON;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;1472;t/an
00       25578200;Les éleveurs de la Chevillotte;Production de déchets non dangereux;2007;D15;D15 Stockage préalablement à l'une des opérations numérotées D 1 à D 14 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;8;Ordures ménagères;640;t/an
0010000033;MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN;Production de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;142.0;t/an
0005901306;PSA AUTOMOBILES SA;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;21590.88;t/an
0005201764;CHEMVIRON;Production de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;4;Déchets de bois;17429.2;t/an
0005201616;SOLEAL SAS;Production de déchets non dangereux;2007;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;;2;Boues d'effluents industriels;15800;t/an
0071443702;STEP - MONDEVILLE;Production de déchets non dangereux;2007;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;12;Boues ordinaires (sauf boues de dragage);2388;t/an
0006700467;PSA Peugeot Citroën SNC Mulhouse;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;15247.84;t/an
0005900881;SYDOM du Jura;Production de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;15;Résidus d'opérations thermiques;16440;t/an
0006601279;Communauté Agglomération Bassin de Thau;Production de déchets non dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;15;Résidus d'opérations thermiques;38960;t/an
0005401208;PRYSMIAN;Production de déchets non dangereux;2007;D14;D14 Reconditionnement préalablement à l'une des opérations numérotées D 1 à D 13;;;4;Déchets de bois;844;t/an
0007000661;MC CAIN ALIMENTAIRE;Production de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;388;t/an
0075938600;STEP - Lille-C.U.-Marquette;Production de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;10;Matériaux mélangés et matériaux indifférenciés;640;t/an
0005100474;ONDULYS SAINT-QUENTIN;Production de déchets non dangereux;2007;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;4;Déchets de bois;1344;t/an
0006103685;ARKEMA FRANCE;Production de déchets non dangereux;2007;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;;;4;Déchets de bois;208.8;t/an
0075931600;STEP - Lille-C.U.-Houplin Ancoisne;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;10;Matériaux mélangés et matériaux indifférenciés;800;t/an
0006200499;SAM RIVA;Production de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;1044;t/an
0071003001;STEP - TROYES;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;12;Boues ordinaires (sauf boues de dragage);1300;t/an
0007002973;Station d'épuration de Marquette lez Lille;Production de déchets non dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;32080;t/an
0005800297;TOTAL RAFFINAGE FRANCE;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;1;Déchets de préparations chimiques;167.6;t/an
0007000727;RENAULT DOUAI SNC;Production de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;3316;t/an
0005800409;RENAULT S.N.C.;Production de déchets non dangereux;2007;D10;D10 Incinération à terre;;;8;Ordures ménagères;776;t/an
0010400157;UIOM de PONTCHARRA;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;15;Résidus d'opérations thermiques;17480;t/an
0006401023;AREVA MIRAMAS;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);4560;t/an
0005201748;SÉBASTIEN LABARRIERE;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;544;t/an
0006506685;POLYFILMS SAS;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;7920;t/an
0007000956;ARCELORMITTAL FRANCE;Production de déchets non dangereux;2007;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;9;Déchets banals des entreprises;4;t/an
0075965000;STEP - Lille-C.U.-Wattrelos;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;12;Boues ordinaires (sauf boues de dragage);49852;t/an
0010001092;ECO-LOGISTIQUE Réemploi;Production de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;11;Résidus de tri;111.6;t/an
0007000956;ARCELORMITTAL FRANCE;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);6160;t/an
0005800587;ESSITY OPERATIONS FRANCE;Production de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;11;Résidus de tri;312;t/an
0006104663;SAEME DANONE EAUX FRANCE;Production de déchets non dangereux;2007;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);220.4;t/an
0006200158;SOLVAY OPERATIONS FRANCE;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;2;Boues d'effluents industriels;464000;t/an
0006700613;LIEBHERR FRANCE SAS;Production de déchets non dangereux;2007;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;9;Déchets banals des entreprises;1712;t/an
0005800543;SEALYNX INTERNATIONAL;Production de déchets non dangereux;2007;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);40;t/an
0005501236;BONDUELLE TRAITEUR (Saladerie);Production de déchets non dangereux;2007;D10;D10 Incinération à terre;;;10;Matériaux mélangés et matériaux indifférenciés;3356;t/an
0006802870;Smectom du Plantaurel-dechetterie de Varilhes-;Production de déchets non dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;8;Ordures ménagères;117600;t/an
0006201213;ARCELORMITTAL FRANCE;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Matériaux mélangés et matériaux indifférenciés;3968;t/an
0010001733;MARS PF FRANCE;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;972;t/an
0007202069;Sté Jas HENNESSY & Co - La Richonne;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Matériaux mélangés et matériaux indifférenciés;1076;t/an
0006106680;Nestlé Purina PetCare;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Matériaux mélangés et matériaux indifférenciés;4880;t/an
0007000873;CHEMINEES PHILIPPE;Production de déchets non dangereux;2007;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;100;t/an
0006601361;STERIMED;Production de déchets non dangereux;2007;D10;D10 Incinération à terre;;;3;Déchets soins médicaux ou vétérinaires et déchets biologiques;0.04;t/an
0007201348;RHODIA  OPERATIONS (Groupe SOLVAY);Production de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;2;Boues d'effluents industriels;620;t/an
0006400499;SEPR;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);10640;t/an
0007000991;HERTA;Production de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);6400;t/an
0006301770;Chantiers de l'Atlantique;Production de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;6560;t/an
0005900367;WIENERBERGER (EX KORAMIC);Production de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;4;Déchets de bois;920;t/an
0006103685;ARKEMA FRANCE;Production de déchets non dangereux;2007;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;140.8;t/an
0005701116;IDEAL STANDARD FRANCE;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;4;Déchets de bois;184;t/an
0006802869;Smectom du Plantaurel - dechetterie de Villeneuve d'olmes-;Production de déchets non dangereux;2007;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;8;Ordures ménagères;40400;t/an
0005206362;Communauté de Communes Lacq-Orthez;Production de déchets non dangereux;2007;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;3488;t/an
0006202274;NORSKE SKOG;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;15;Résidus d'opérations thermiques;240000;t/an
0006601361;STERIMED;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;213.2;t/an
0005500610;SOTRAVAL-SPL;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;15;Résidus d'opérations thermiques;119200;t/an
0006700688;HEINEKEN ENTREPRISE SAS;Production de déchets non dangereux;2007;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;;;2;Boues d'effluents industriels;124;t/an
0005501423;GATINE VIANDES;Production de déchets non dangereux;2007;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;2;Boues d'effluents industriels;10880;t/an
0005501441;CANON BRETAGNE;Production de déchets non dangereux;2007;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;9;Déchets banals des entreprises;18800;t/an
0005302137;HME BRASS FRANCE SAS;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;373.6;t/an
0005500040;LNA LAITERIE NOUVELLE DE L ARGUENON;Production de déchets non dangereux;2007;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;;2;Boues d'effluents industriels;44400;t/an
0077306501;UDEP - Chambéry;Production de déchets non dangereux;2007;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);1228;t/an
0072722901;CTEU - EVREUX;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);636;t/an
0006103062;AHLSTROM  MUNKSJO LA GERE;Production de déchets non dangereux;2007;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;1168;t/an
0007000633;VTFR Tuberie d'Aulnoye;Production de déchets non dangereux;2007;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;12;Boues ordinaires (sauf boues de dragage);744;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2007;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;11;Résidus de tri;46.8;t/an
