Year,capacity,nb_WWTP,PE_bin,Pt_in,Pt_in_adj,NGL_in,NGL_in_adj,DBO5_in,DBO5_in_adj,DCO_in,DCO_in_adj,MES_in,MES_in_adj,Pt_out,Pt_out_adj,NGL_out,NGL_out_adj,DBO5_out,DBO5_out_adj,DCO_out,DCO_out_adj,MES_out,MES_out_adj,NGL_yield,Pt_yield,DBO5_yield,DCO_yield,MES_yield,N_P_ratio_in,N_P_ratio_out,DBO5_N_ratio_in,DBO5_N_ratio_out,DBO5_P_ratio_in,DBO5_P_ratio_out,DCO_N_ratio_in,DCO_N_ratio_out,DCO_P_ratio_in,DCO_P_ratio_out,DCO_DBO5_ratio_in,DCO_DBO5_ratio_out,Pt_PE_ratio_in,Pt_PE_ratio_out,NGL_PE_ratio_in,NGL_PE_ratio_out,DBO5_PE_ratio_in,DBO5_PE_ratio_out,DCO_PE_ratio_in,DCO_PE_ratio_out,MES_PE_ratio_in,MES_PE_ratio_out
2004,0.186,227,200 - 2 000 PE,0.0729,0.07308,0.554,0.554,2.09,2.09,5.21,5.21,2.36,2.36,0.0402,0.04032,0.234,0.25561,0.317,0.317,1.28,1.28,0.511,0.511,53,45,85,75,78,7.6,6.56,3.78,1.09,28.7,7.88,9.39,4.52,71.4,31.7,2.49,4.03,1.08,0.594,8.16,3.77,30.8,4.67,76.7,18.8,34.8,7.52
2004,0.728,159,2 000 - 10 000 PE,0.333,0.333,2.13,2.13,9.16,9.16,22.7,22.7,12,12,0.118,0.118,0.623,0.623,0.613,0.613,2.79,2.79,1.28,1.28,71,65,93,88,89,6.4,5.3,4.3,0.983,27.5,5.21,10.7,4.47,68.2,23.7,2.48,4.55,1.25,0.443,8.02,2.35,34.5,2.31,85.4,10.5,45.199999999999996,4.819999999999999
2004,2.42,88,10 000 - 100 000 PE,0.948,0.948,6.45,6.45,29.9,29.9,71.6,71.6,33.8,33.8,0.192,0.192,1.25,1.25,0.922,0.922,5.8,5.8,1.45,1.45,81,80,97,92,96,6.81,6.53,4.64,0.736,31.6,4.81,11.1,4.63,75.6,30.3,2.39,6.29,1.07,0.217,7.31,1.42,33.9,1.05,81.19999999999999,6.58,38.3,1.64
2004,2.69,6,> 100 000 PE,0.947,0.947,6.98,6.98,36.1,36.1,79.3,79.3,36.1,36.1,0.201,0.201,2.45,2.45,1.08,1.08,6.26,6.26,1.61,1.61,65,79,97,92,96,7.38,12.2,5.16,0.44,38.1,5.38,11.4,2.55,83.8,31.2,2.2,5.8,0.964,0.204,7.11,2.5,36.7,1.1,80.8,6.38,36.8,1.64
2005,0,1,unreported PE,4.07e-4,4.1e-4,0.0242,0.0242,0.191,0.191,0.361,0.361,0.0926,0.0926,5.01e-4,5e-4,0.0218,0.0218,0.109,0.109,0.208,0.208,0.0312,0.0312,10,-23,43,42,66,59.3,43.5,7.9,5.01,469,218,14.9,9.53,886,415,1.89,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,0.00376,29,0 - 200 PE,0.0021,0.0021,0.0177,0.0177,0.0674,0.0674,0.161,0.161,0.0955,0.0955,0.00124,0.00126,0.0107,0.01136,0.017,0.01732,0.0486,0.04952,0.0211,0.0215,39,41,75,70,78,8.42,8.86,3.81,1.56,32.1,13.7,9.09,4.47,76.5,39.3,2.39,2.86,1.5299999999999998,0.9179999999999999,12.9,8.25,49.099999999999994,12.6,117,36,69.6,15.7
2005,0.191,236,200 - 2 000 PE,0.0732,0.0732,0.58,0.58,2.19,2.19,5.46,5.46,2.66,2.66,0.0509,0.0509,0.297,0.30645,0.712,0.712,2.33,2.33,1.46,1.46,46,30,67,57,45,7.92,6.31,3.77,1.75,29.9,14,9.41,6.27,74.6,45.8,2.5,3.27,1.05,0.73,8.31,4.4,31.4,10.200000000000001,78.3,33.4,38.199999999999996,21
2005,0.747,162,2 000 - 10 000 PE,0.324,0.324,2.15,2.15,9.58,9.58,23.6,23.6,11.9,11.9,0.108,0.108,0.49,0.49858,0.42,0.42181,2.14,2.14,0.773,0.773,77,67,96,91,94,6.64,4.74,4.45,0.712,29.6,3.88,11,3.78,72.8,19.8,2.46,5.1,1.1900000000000002,0.397,7.9,1.83,35.1,1.55,86.5,7.87,43.7,2.84
2005,2.47,91,10 000 - 100 000 PE,0.969,0.969,6.77,6.77,30.5,30.5,72.2,72.2,34.7,34.7,0.158,0.158,1.02,1.02,0.734,0.734,4.85,4.85,1.21,1.21,85,84,98,93,97,6.98,6.43,4.5,0.722,31.4,4.64,10.7,4.77,74.5,30.7,2.37,6.61,1.08,0.175,7.51,1.13,33.8,0.815,80.10000000000001,5.38,38.5,1.35
2005,2.69,6,> 100 000 PE,0.958,0.958,6.36,6.36,33.2,33.2,77.4,77.4,34.3,34.3,0.136,0.136,1.75,1.75,1.19,1.19,6.6,6.6,2.09,2.09,72,86,96,91,94,6.64,12.9,5.22,0.68,34.6,8.77,12.2,3.77,80.8,48.6,2.33,5.55,0.976,0.13799999999999998,6.4799999999999995,1.7799999999999998,33.8,1.21,78.8,6.720000000000001,34.9,2.13
2006,0,1,unreported PE,3.98e-4,4e-4,0.0232,0.0232,0.138,0.138,0.32,0.32,0.0781,0.0781,3.65e-4,3.6e-4,0.0224,0.0224,0.106,0.106,0.24,0.24,0.0312,0.0312,4,8,23,25,60,58.3,61.2,5.94,4.73,346,290,13.8,10.7,804,658,2.32,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,0.00368,28,0 - 200 PE,0.00215,0.00215,0.0173,0.0173,0.0667,0.0667,0.156,0.156,0.0749,0.0749,0.00145,0.00145,0.0125,0.01274,0.0193,0.0193,0.0546,0.0546,0.0242,0.0242,27,33,71,65,68,8.04,8.68,3.85,1.53,31,13.3,9.04,4.34,72.6,37.6,2.35,2.82,1.61,1.08,12.9,9.520000000000001,49.7,14.4,117,40.7,55.800000000000004,18
2006,0.191,238,200 - 2 000 PE,0.077,0.07767,0.565,0.56992,2.07,2.07,5.08,5.08,2.54,2.54,0.0509,0.05134,0.29,0.29845,0.396,0.396,1.63,1.63,0.951,0.951,48,34,81,68,62,7.34,5.86,3.63,1.3,26.6,7.58,8.86,5.25,65,30.8,2.45,4.12,1.11,0.735,8.17,4.2700000000000005,29.7,5.68,72.8,23.400000000000002,36.4,13.6
2006,0.762,166,2 000 - 10 000 PE,0.301,0.30223,2.12,2.12,9.08,9.08,22.2,22.2,12.9,12.9,0.116,0.11647,0.551,0.551,0.425,0.425,2.23,2.23,0.862,0.862,74,62,95,90,93,7.02,4.75,4.28,0.771,30.1,3.65,10.5,4.05,73.7,19.2,2.45,5.25,1.09,0.41800000000000004,7.62,1.98,32.599999999999994,1.5299999999999998,80,8.02,46.5,3.1
2006,2.42,91,10 000 - 100 000 PE,0.936,0.936,6.51,6.51,28.9,28.9,71.6,71.6,36.6,36.6,0.142,0.142,1.02,1.02,0.636,0.636,4.29,4.29,1.1,1.1,84,85,98,94,97,6.96,7.2,4.43,0.622,30.8,4.48,11,4.19,76.4,30.2,2.48,6.74,1.06,0.161,7.39,1.16,32.7,0.721,81.19999999999999,4.859999999999999,41.6,1.24
2006,2.69,6,> 100 000 PE,0.922,0.922,6.42,6.42,33,33,75.9,75.9,35.6,35.6,0.0868,0.0868,1.34,1.34,0.927,0.927,6.13,6.13,1.95,1.95,79,91,97,92,95,6.97,15.5,5.14,0.689,35.8,10.7,11.8,4.56,82.4,70.6,2.3,6.61,0.939,0.08839999999999999,6.54,1.3699999999999999,33.6,0.944,77.3,6.24,36.3,1.99
2007,0,3,unreported PE,0.00546,0.00546,0.0736,0.0736,0.375,0.375,0.819,0.819,0.327,0.327,4.19e-4,4.2e-4,0.0229,0.0229,0.0973,0.0973,0.214,0.214,0.042,0.042,13,9,27,32,56,13.5,54.5,5.1,4.25,68.7,232,11.1,9.34,150,509,2.18,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,0.00338,26,0 - 200 PE,0.00168,0.00168,0.0126,0.0126,0.0464,0.0464,0.118,0.118,0.0602,0.0602,0.00127,0.00127,0.0109,0.01113,0.0197,0.0197,0.0595,0.0595,0.0349,0.0349,12,25,58,49,42,7.48,8.71,3.68,1.79,27.5,15.5,9.33,5.41,69.8,47,2.54,3.02,1.3699999999999999,1.03,10.200000000000001,9.07,37.6,16,95.4,48.300000000000004,48.9,28.299999999999997
2007,0.197,255,200 - 2 000 PE,0.0762,0.07654,0.544,0.54641,1.97,1.97,5.15,5.15,2.51,2.51,0.0461,0.04647,0.265,0.27313,0.251,0.251,1.3,1.3,0.568,0.568,50,39,87,75,77,7.15,5.89,3.59,0.913,25.7,5.4,9.41,4.75,67.3,28.1,2.62,5.17,1.07,0.647,7.62,3.81,27.400000000000002,3.5,71.7,18.1,35,7.91
2007,0.771,169,2 000 - 10 000 PE,0.311,0.31225,2.21,2.21,9.24,9.27729,23.3,23.3,13.2,13.2,0.107,0.10743,0.616,0.61762,0.364,0.36547,2.3,2.3,0.916,0.916,72,66,96,90,93,7.07,5.73,4.2,0.593,29.7,3.39,10.5,3.73,74.6,21.4,2.51,6.3,1.11,0.382,7.86,2.19,33,1.3,82.9,8.17,46.9,3.25
2007,2.43,92,10 000 - 100 000 PE,0.922,0.922,6.37,6.37,27.3,27.3,70.4,70.4,37.1,37.1,0.149,0.149,1,1,0.661,0.661,4.58,4.58,1.04,1.04,84,84,98,93,97,6.91,6.74,4.28,0.66,29.6,4.45,11.1,4.57,76.4,30.8,2.58,6.93,1.0399999999999998,0.16799999999999998,7.19,1.13,30.8,0.747,79.5,5.18,41.9,1.17
2007,2.69,6,> 100 000 PE,0.906,0.906,6.52,6.52,32.4,32.4,74.4,74.4,35.8,35.8,0.063,0.063,1.05,1.05,0.761,0.761,6.15,6.15,1.47,1.47,84,93,98,92,96,7.19,16.7,4.96,0.722,35.7,12.1,11.4,5.84,82.2,97.7,2.3,8.09,0.923,0.06420000000000001,6.64,1.07,33,0.775,75.80000000000001,6.2700000000000005,36.4,1.5
2008,0,3,unreported PE,0.011,0.011,0.109,0.109,0.518,0.518,1.25,1.25,0.434,0.434,4.24e-4,4.2e-4,0.0185,0.0185,0.0886,0.0886,0.193,0.193,0.0335,0.0335,21,-6,38,47,62,9.9,43.6,4.75,4.79,47,209,11.5,10.4,113,454,2.41,2.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,0.00381,29,0 - 200 PE,0.0022,0.0022,0.0157,0.0157,0.058,0.058,0.147,0.147,0.0951,0.0951,0.00131,0.00131,0.0111,0.01175,0.0159,0.0159,0.0492,0.0492,0.017,0.017,26,40,72,67,82,7.15,8.86,3.69,1.37,26.4,12.1,9.35,4.27,66.9,37.4,2.53,3.09,1.58,0.945,11.299999999999999,8.47,41.7,11.5,106,35.4,68.4,12.200000000000001
2008,0.21,280,200 - 2 000 PE,0.0804,0.08073,0.582,0.58436,2.19,2.19,5.85,5.85,4.31,4.31,0.0493,0.0495,0.304,0.30875,0.325,0.325,1.42,1.42,0.596,0.59913,47,39,85,76,86,7.25,6.26,3.76,1.04,27.3,6.59,10,4.55,72.8,28.8,2.67,4.37,1.05,0.6449999999999999,7.62,4.029999999999999,28.6,4.24,76.2,18.5,56.2,7.8
2008,0.778,171,2 000 - 10 000 PE,0.292,0.292,2.1,2.1,7.68,7.68,20.1,20.1,11.2,11.2,0.105,0.105,0.544,0.544,0.328,0.328,2.05,2.05,0.696,0.696,74,64,96,90,94,7.2,5.17,3.65,0.603,26.3,3.12,9.59,3.77,69.1,19.5,2.63,6.25,1.03,0.371,7.4,1.9200000000000002,27,1.16,70.9,7.22,39.6,2.4499999999999997
2008,2.61,96,10 000 - 100 000 PE,0.966,0.966,6.92,6.92,29.2,29.2,75.7,75.7,38.9,38.9,0.169,0.169,1.22,1.22,0.835,0.835,5.96,5.96,1.42,1.42,82,82,97,92,96,7.16,7.19,4.22,0.687,30.3,4.93,10.9,4.9,78.4,35.2,2.59,7.13,1.01,0.178,7.26,1.28,30.700000000000003,0.877,79.39999999999999,6.26,40.9,1.49
2008,2.69,6,> 100 000 PE,0.863,0.863,6.64,6.64,32.4,32.4,77.9,77.9,36.4,36.4,0.0644,0.0644,1.02,1.02,0.832,0.832,5.81,5.81,1.2,1.2,85,93,97,93,97,7.69,15.8,4.88,0.817,37.6,12.9,11.7,5.7,90.2,90.2,2.4,6.98,0.879,0.06559999999999999,6.760000000000001,1.0399999999999998,33,0.847,79.3,5.92,37,1.22
2009,0,3,unreported PE,2.85e-4,2.8e-4,0.0107,0.0107,0.0728,0.0728,0.192,0.192,0.0592,0.0592,0.00708,0.00708,0.0563,0.0563,0.376,0.376,0.863,0.863,0.487,0.487,-1,8,36,40,49,37.7,9.1,6.78,5.79,256,53.1,17.9,13.4,674,122,2.63,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,0.0044,33,0 - 200 PE,0.00222,0.00222,0.0166,0.0166,0.0596,0.0596,0.167,0.167,0.0847,0.0847,0.0017,0.0017,0.0127,0.01398,0.0199,0.0199,0.0577,0.0577,0.0183,0.0183,21,23,67,65,78,7.5,7.79,3.59,1.55,26.9,11.7,10,4.48,75.3,34,2.8,2.9,1.38,1.06,10.4,8.68,37.1,12.4,104,35.9,52.8,11.4
2009,0.215,286,200 - 2 000 PE,0.0805,0.0805,0.623,0.623,2.05,2.05,5.77,5.77,2.81,2.81,0.047,0.047,0.288,0.29109,0.215,0.215,1.2,1.2,0.492,0.492,53,42,90,79,83,7.73,6.17,3.29,0.741,25.4,4.57,9.26,4.15,71.6,25.5,2.81,5.59,1.03,0.599,7.9399999999999995,3.72,26.1,2.7399999999999998,73.6,15.299999999999999,35.9,6.2700000000000005
2009,0.767,169,2 000 - 10 000 PE,0.281,0.281,2.16,2.16,8.13,8.13,21,21,11.6,11.6,0.0959,0.0959,0.485,0.48717,0.275,0.275,1.89,1.89,0.582,0.582,78,66,97,91,95,7.71,5.09,3.76,0.565,28.9,2.87,9.68,3.88,74.6,19.7,2.58,6.87,1,0.342,7.7299999999999995,1.74,29,0.983,74.89999999999999,6.760000000000001,41.300000000000004,2.0799999999999996
2009,2.62,97,10 000 - 100 000 PE,0.937,0.937,6.93,6.93,29,29,74.1,74.1,38,38,0.146,0.146,1.15,1.15,0.767,0.767,5.46,5.46,1.15,1.15,83,84,97,93,97,7.4,7.88,4.18,0.666,31,5.24,10.7,4.74,79.1,37.3,2.55,7.11,0.9810000000000001,0.153,7.26,1.21,30.4,0.803,77.60000000000001,5.71,39.800000000000004,1.2
2009,2.69,6,> 100 000 PE,0.84,0.84,6.49,6.49,32.5,32.5,78.5,78.5,37.9,37.9,0.0672,0.0672,1.11,1.11,0.709,0.709,5.3,5.3,1.17,1.17,83,92,98,93,97,7.73,16.5,5,0.637,38.7,10.5,12.1,4.77,93.5,78.9,2.42,7.49,0.856,0.06849999999999999,6.61,1.13,33.099999999999994,0.722,80,5.4,38.6,1.1900000000000002
2010,0,2,unreported PE,0,0,0,0,0,0,0,0,0,0,0.00577,0.00577,0,0,0.17,0.17,0.48,0.48,0.201,0.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,NA,NA,NA,83.1,NA,2.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,0.00493,37,0 - 200 PE,0.0021,0.0021,0.0188,0.0188,0.059,0.059,0.168,0.168,0.105,0.105,0.00139,0.00143,0.0119,0.01222,0.0128,0.01315,0.0468,0.04807,0.018,0.01849,36,32,78,72,83,8.95,8.58,3.14,1.07,28.1,9.21,8.94,3.92,80,33.6,2.84,3.65,1.17,0.795,10.4,6.819999999999999,32.800000000000004,7.32,93.39999999999999,26.8,58.6,10.3
2010,0.216,290,200 - 2 000 PE,0.0711,0.0711,0.579,0.579,2.08,2.08,5.68,5.68,2.88,2.88,0.0403,0.0403,0.296,0.296,0.205,0.205,1.18,1.18,0.482,0.482,49,43,90,79,83,8.14,7.34,3.6,0.693,29.3,5.08,9.82,3.98,79.9,29.2,2.73,5.74,0.901,0.5109999999999999,7.33,3.75,26.4,2.6,72.1,14.9,36.6,6.11
2010,0.796,175,2 000 - 10 000 PE,0.292,0.29362,2.23,2.24239,7.86,7.86,21,21,12.9,12.9,0.0954,0.09593,0.588,0.59127,0.305,0.305,2.1,2.1,0.557,0.557,74,67,96,90,96,7.61,6.16,3.51,0.515,26.7,3.17,9.4,3.53,71.6,21.8,2.68,6.88,1.01,0.33,7.7,2.0300000000000002,27.099999999999998,1.05,72.4,7.22,44.4,1.9200000000000002
2010,2.63,98,10 000 - 100 000 PE,0.909,0.909,6.95,6.95,26.9,26.9,71.4,71.4,36.4,36.4,0.136,0.136,1.15,1.15,0.734,0.734,5.34,5.34,1.08,1.08,84,85,97,93,97,7.65,8.45,3.87,0.64,29.6,5.41,10.3,4.66,78.5,39.4,2.65,7.28,0.9470000000000001,0.14100000000000001,7.24,1.1900000000000002,28,0.764,74.39999999999999,5.57,37.900000000000006,1.1199999999999999
2010,2.69,6,> 100 000 PE,0.842,0.842,6.75,6.75,33.3,33.3,79.6,79.6,37.7,37.7,0.0572,0.0572,1,1,0.697,0.697,5.28,5.28,1.07,1.07,85,93,98,93,97,8.01,17.6,4.93,0.695,39.5,12.2,11.8,5.26,94.5,92.3,2.39,7.57,0.858,0.0582,6.87,1.02,33.9,0.71,81.10000000000001,5.38,38.4,1.09
2011,0.00469,37,0 - 200 PE,0.00248,0.00248,0.0195,0.0195,0.063,0.063,0.167,0.167,0.106,0.106,0.00156,0.00161,0.0121,0.0121,0.0147,0.0147,0.0489,0.0489,0.0137,0.0137,38,37,77,71,87,7.88,7.77,3.23,1.21,25.5,9.43,8.58,4.04,67.6,31.4,2.66,3.33,1.4400000000000002,0.9380000000000001,11.4,7.07,36.8,8.57,97.69999999999999,28.6,62.1,7.99
2011,0.189,266,200 - 2 000 PE,0.0678,0.0678,0.526,0.526,1.91,1.91202,4.94,4.94,2.78,2.78,0.0343,0.03435,0.209,0.21171,0.165,0.16544,0.835,0.83633,0.342,0.34254,60,49,91,83,88,7.76,6.14,3.64,0.786,28.2,4.82,9.4,3.96,72.9,24.3,2.58,5.04,0.9810000000000001,0.49799999999999994,7.609999999999999,3.0599999999999996,27.7,2.4,71.5,12.1,40.2,4.95
2011,0.82,179,2 000 - 10 000 PE,0.298,0.30053,2.21,2.21,8.02,8.02,21.9,21.9,11.1,11.1,0.0887,0.08945,0.514,0.514,0.274,0.274,1.84,1.84,0.473,0.473,77,70,97,92,96,7.36,5.76,3.63,0.534,26.8,3.08,9.92,3.57,73.2,20.5,2.73,6.69,1.01,0.299,7.38,1.72,26.8,0.9169999999999999,73.3,6.14,37.199999999999996,1.58
2011,2.64,99,10 000 - 100 000 PE,0.934,0.934,7.03,7.03,27.5,27.5,73.3,73.3,36.2,36.2,0.122,0.122,1.03,1.03,0.603,0.603,4.49,4.49,0.873,0.873,85,87,98,94,98,7.53,8.42,3.91,0.586,29.5,4.93,10.4,4.36,78.5,36.7,2.67,7.45,0.967,0.127,7.29,1.07,28.5,0.625,76,4.6499999999999995,37.5,0.905
2011,2.89,7,> 100 000 PE,0.867,0.867,6.76,6.76,33.9,33.9,82,82,37.7,37.7,0.0625,0.0625,0.924,0.924,0.572,0.572,4.6,4.6,0.915,0.915,86,93,98,94,98,7.8,14.8,5.01,0.62,39.1,9.15,12.1,4.98,94.6,73.5,2.42,8.03,0.821,0.0593,6.41,0.875,32.099999999999994,0.5419999999999999,77.7,4.36,35.8,0.867
2012,0.00462,33,0 - 200 PE,0.00215,0.00215,0.0188,0.0188,0.0607,0.0607,0.167,0.167,0.0803,0.0803,0.00106,0.00106,0.0113,0.0116,0.0114,0.0114,0.0367,0.0367,0.0139,0.0139,39,51,81,78,83,8.75,10.8,3.23,1,28.2,10.8,8.89,3.19,77.8,34.7,2.76,3.22,1.27,0.626,11.1,6.890000000000001,36,6.75,99.1,21.7,47.6,8.26
2012,0.165,222,200 - 2 000 PE,0.0618,0.06197,0.48,0.48,1.57,1.57,4.82,4.82,2.37,2.37,0.0288,0.0288,0.181,0.18193,0.111,0.111,0.673,0.673,0.228,0.228,62,53,93,86,90,7.75,6.31,3.27,0.612,25.4,3.86,10,3.69,77.9,23.4,3.07,6.05,1.03,0.47800000000000004,7.96,3.0100000000000002,26.1,1.85,80,11.2,39.4,3.78
2012,0.834,180,2 000 - 10 000 PE,0.273,0.273,2.2,2.2,7.45,7.45,20.7,20.7,10.1,10.1,0.0828,0.0828,0.543,0.543,0.288,0.288,1.85,1.85,0.459,0.459,75,70,96,91,95,8.04,6.55,3.39,0.53,27.3,3.47,9.42,3.41,75.7,22.4,2.78,6.43,0.898,0.272,7.22,1.7799999999999998,24.5,0.9460000000000001,68,6.08,33.2,1.51
2012,2.64,99,10 000 - 100 000 PE,0.88,0.88,6.8,6.8,26.7,26.7,74.1,74.1,34.7,34.7,0.132,0.132,1.21,1.21,0.713,0.713,5.31,5.31,1.01,1.01,82,85,97,93,97,7.72,9.19,3.94,0.589,30.4,5.41,10.9,4.39,84.3,40.3,2.77,7.45,0.914,0.13699999999999998,7.0600000000000005,1.26,27.799999999999997,0.741,77,5.52,36.1,1.05
2012,2.89,7,> 100 000 PE,0.868,0.868,6.62,6.62,32.3,32.3,78.3,78.3,37,37,0.0703,0.0703,0.91,0.91,0.669,0.669,4.64,4.64,1.1,1.1,86,92,98,94,97,7.62,12.9,4.88,0.735,37.2,9.5,11.8,5.1,90.3,66,2.43,6.95,0.8220000000000001,0.0667,6.2700000000000005,0.862,30.599999999999998,0.634,74.2,4.4,35.1,1.0399999999999998
2013,0.0091,70,0 - 200 PE,0.00425,0.00425,0.0331,0.0331,0.09,0.09,0.301,0.301,0.156,0.156,0.0029,0.0029,0.0202,0.0205,0.0156,0.01577,0.0755,0.0755,0.0594,0.0594,37,32,82,75,62,7.77,7.26,2.72,0.756,21.2,5.47,9.09,3.6,70.7,26.1,3.34,4.81,1.28,0.8720000000000001,9.96,6.19,27.099999999999998,4.74,90.5,22.700000000000003,46.800000000000004,17.9
2013,0.271,396,200 - 2 000 PE,0.0841,0.0841,0.708,0.708,2.09,2.09,6.07,6.07,3.24,3.24,0.0463,0.04662,0.377,0.38468,0.23,0.23054,1.35,1.35316,0.635,0.63771,45,45,89,78,80,8.42,8.23,2.96,0.602,24.9,4.95,8.57,3.52,72.1,29,2.9,5.87,0.851,0.472,7.16,3.8899999999999997,21.2,2.33,61.400000000000006,13.700000000000001,32.7,6.44
2013,0.865,187,2 000 - 10 000 PE,0.279,0.279,2.2,2.2,7.31,7.31,21.1,21.1,11.7,11.7,0.0924,0.0924,0.643,0.643,0.33,0.33,2.16,2.16,0.629,0.629,71,67,95,90,95,7.9,6.96,3.32,0.513,26.2,3.57,9.59,3.36,75.7,23.4,2.89,6.55,0.885,0.29300000000000004,6.989999999999999,2.04,23.2,1.05,67,6.8500000000000005,36.900000000000006,1.99
2013,2.65,101,10 000 - 100 000 PE,0.868,0.868,6.75,6.75,24.3,24.3,69.6,69.6,36.9,36.9,0.135,0.135,1.26,1.26,0.791,0.791,5.39,5.39,1.08,1.08,81,84,97,92,97,7.77,9.35,3.6,0.626,27.9,5.86,10.3,4.27,80.2,39.9,2.87,6.81,0.897,0.13999999999999999,6.98,1.31,25.1,0.8180000000000001,71.9,5.57,38.1,1.1199999999999999
2013,2.89,7,> 100 000 PE,0.864,0.864,6.77,6.77,32.8,32.8,79.9,79.9,38.2,38.2,0.081,0.081,1.05,1.05,0.748,0.748,4.83,4.83,1.4,1.4,84,91,98,94,96,7.84,13,4.84,0.711,37.9,9.24,11.8,4.59,92.5,59.6,2.44,6.45,0.819,0.07669999999999999,6.42,0.9959999999999999,31,0.709,75.7,4.57,36.2,1.33
2014,0.0118,91,0 - 200 PE,0.00403,0.00403,0.0341,0.0341,0.124,0.124,0.349,0.349,0.185,0.185,0.00207,0.00207,0.0202,0.02052,0.0151,0.0151,0.0643,0.0643,0.0364,0.0364,40,49,88,82,80,8.47,9.94,3.63,0.746,30.7,7.31,10.2,3.17,86.5,31.1,2.82,4.25,0.94,0.482,7.96,4.77,28.9,3.5300000000000002,81.3,15,43.1,8.48
2014,0.291,433,200 - 2 000 PE,0.0898,0.0898,0.774,0.774,2.55,2.56128,7.06,7.06,3.72,3.72,0.0503,0.05067,0.389,0.39684,0.244,0.24691,1.29,1.29959,0.5,0.50372,49,44,90,82,86,8.62,7.84,3.3,0.623,28.4,4.88,9.12,3.27,78.6,25.6,2.77,5.27,0.844,0.47600000000000003,7.28,3.73,24.1,2.32,66.4,12.200000000000001,35,4.7299999999999995
2014,0.893,192,2 000 - 10 000 PE,0.282,0.28356,2.29,2.30264,8.01,8.01,21.7,21.7,11.4,11.4,0.0885,0.08899,0.523,0.52589,0.276,0.276,1.82,1.82,0.529,0.529,77,69,97,92,95,8.12,5.9,3.49,0.523,28.3,3.09,9.45,3.48,76.7,20.5,2.71,6.62,0.869,0.273,7.0600000000000005,1.61,24.6,0.846,66.60000000000001,5.6,35.1,1.6199999999999999
2014,2.76,105,10 000 - 100 000 PE,0.946,0.946,7.34,7.34,27.8,27.8,75.1,75.1,39.2,39.2,0.136,0.136,1.15,1.15,0.763,0.763,5.01,5.01,0.965,0.965,84,86,97,93,98,7.76,8.46,3.79,0.664,29.4,5.62,10.2,4.36,79.4,36.9,2.7,6.56,0.937,0.135,7.28,1.14,27.599999999999998,0.756,74.39999999999999,4.96,38.800000000000004,0.957
2014,2.89,7,> 100 000 PE,0.848,0.848,6.8,6.8,35,35,80.9,80.9,37.7,37.7,0.0782,0.0782,1.02,1.02,0.669,0.669,4.42,4.42,1.23,1.23,85,91,98,95,97,8.02,13.1,5.15,0.654,41.3,8.55,11.9,4.32,95.4,56.5,2.31,6.6,0.803,0.0741,6.44,0.969,33.2,0.634,76.6,4.19,35.7,1.16
2015,0.00607,45,0 - 200 PE,0.00225,0.00225,0.0195,0.0195,0.0719,0.0719,0.193,0.193,0.114,0.114,0.00127,0.0013,0.0102,0.011,0.00803,0.00823,0.0352,0.03609,0.0137,0.01405,41,43,89,82,88,8.67,9.75,3.69,0.725,32,6.34,9.9,3.14,85.8,27.8,2.68,4.39,1.01,0.5860000000000001,8.78,4.98,32.4,3.7100000000000004,86.9,16.299999999999997,51.5,6.34
2015,0.178,263,200 - 2 000 PE,0.0532,0.0532,0.432,0.432,1.62,1.62,4.14,4.14,2.35,2.35,0.0292,0.02961,0.207,0.21765,0.117,0.11823,0.616,0.62249,0.216,0.21931,49,45,93,85,91,8.11,7.36,3.75,0.533,30.4,4,9.59,2.83,77.8,21,2.56,5.25,0.8180000000000001,0.456,6.64,3.35,24.9,1.82,63.6,9.57,36.1,3.37
2015,0.831,174,2 000 - 10 000 PE,0.264,0.26469,2.2,2.2,7.69,7.69,20.5,20.5,10.4,10.4,0.0818,0.08201,0.452,0.452,0.236,0.236,1.53,1.53,0.393,0.393,79,69,97,93,96,8.31,5.47,3.5,0.522,29.1,2.85,9.31,3.38,77.4,18.5,2.66,6.47,0.8720000000000001,0.27,7.25,1.49,25.4,0.778,67.5,5.029999999999999,34.1,1.2899999999999998
2015,2.72,102,10 000 - 100 000 PE,0.899,0.899,7.13,7.13,26.5,26.5,74.7,74.7,38.7,38.7,0.132,0.132,1.05,1.05,0.733,0.733,4.34,4.34,0.938,0.938,85,85,97,94,98,7.93,7.94,3.71,0.697,29.5,5.53,10.5,4.13,83.1,32.8,2.82,5.93,0.906,0.133,7.19,1.06,26.700000000000003,0.7380000000000001,75.30000000000001,4.38,39,0.9460000000000001
