identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0010100142;GRANULATS VICAT;2017;69600;;;
0010400069;NCV PRODUCTION;2017;245000;;;
0006105232;MAJ ELIS RHONE-ALPES;2017;97600;;2390;
0005503340;SAS Le Plenier Boscher;2017;;;316000;
0006302424;ELIS ANJOU (SAS LES LAVANDIERES);2017;;;92300;
0006202229;PAPETERIES DE CLAIREFONTAINE;2017;;2190000;27800;
0006504202;SAFRAN AIRCRAFT ENGINES ( ex SNECMA);2017;30300;217000;5200;
0005800610;SAINT LOUIS SUCRE;2017;97100;;;
0006802258;SAS BORCHERS;2017;;131000;2290;
0010000712;Cartonnerie OUDIN;2017;;130000;;
0005101637;OLEON (ex NOVANCE);2017;210000;;8950;
0006506104;HAUGUEL (Distillerie);2017;;802000;3030;
0007000855;BELL (BONDUELLE EUROPE LONG LIFE ex BCI);2017;400000;;802;
0005305929;CREALINE;2017;;;56900;
0007000794;VERSALIS FRANCE SAS Dunes;2017;;;4150000;
0016400309;TRADIVAL;2017;;;186000;
0005204823;OMYA S.A.S.;2017;51900;;;
0007407038;SNCF JONCHEROLLES;2017;49200;;968;
0005800378;SEDIBEX;2017;;;643000;
0006101563;GRANULATS VICAT GILLY SUR ISERE;2017;89500;;;
0022200108;DENEL (ROYAL);2017;;61300;;
0005101176;SAVERGLASS (SAV ...);2017;;61700;6840;
0005500471;SVA JEAN ROZE;2017;91000;;111000;
0006700722;ALSACE LAIT;2017;2090000;;;
0006112348;NOVACYL - Etablissement de Saint-Fons;2017;;;1650000;
0007002568;LIOT;2017;;;65700;
0005203250;Imerys Ceramics France SAS;2017;160000;;477;
0006700570;Ravago Building Soluations;2017;199000;;898;
0005200841;Les Grands Chais de France;2017;81900;;65100;
0006803795;SAINT ANTONIN EAUX MINERALES;2017;331000;;114;
0006103282;STEPAN EUROPE SA;2017;30200;;40100;
0069901002;EDF - CNPE de Civaux;2017;;104000000;;
0006104505;UGITECH;2017;;3200000;;
0007000798;ENERSYS SARL;2017;;;65900;
0006505098;ARIANEGROUP (ex HERAKLES);2017;;78000;2220;
0005501776;GUERBET;2017;;;126000;
0005515356;KERMENE;2017;;;129000;
0005702411;GSM;2017;;485000;;
0006700690;MANUFACTURE HARTMANN - EURO TF SAS;2017;;116000;1980;
0006503464;EDF CPE PORCHEVILLE;2017;;85400000;5240;
0006300905;SABOURIN SAS;2017;84600;;174000;
0005600333;MANUF FRANC PNEUMATIQ MICHELIN;2017;6900;;172000;
0005800433;LAFARGEHOLCIM CIMENTS;2017;;;58700;
0005101189;BIGARD SA;2017;;;73200;
0006302409;LES OEUFS GESLIN;2017;;;79900;
0005202193;SAS LES JUS DU SOLEIL;2017;;121000;132000;
0005301510;SOCIETE FROMAGERE DE SAINTE CECILE;2017;;;311000;
0010400068;EDF ENR PWT;2017;198000;;562;
0075435775;Station du Grand Nancy située à MAXEVILLE;2017;179000;;14800;
0005501752;Josselin Porc Abattage;2017;338000;;86100;
0006202396;EGGER PANNEAUX ET DECORS;2017;;106000;31900;
0005701165;NESTLE FRANCE SAS;2017;117000;;;
0005302264;LISI AUTOMOTIVE NOMEL;2017;;;55100;
0010003779;MALTERIES FRANCO SUISSES;2017;509000;;;
0006701424;MILLIPORE;2017;8270;;65000;
0006700471;BOREALIS PEC RHIN;2017;1660000;124000000;57900;
0005800349;ESSO RAFFINAGE;2017;5430000;;13400000;
0007402253;SGD SA;2017;17200;;210000;
0006700586;LESAFFRE CULINARY STRG (anct SENSIENT);2017;394000;;3960;
0006801192;SITE DE VIC ADOUR;2017;;83300;;
0006400319;MANE ET FILS LA SARREE;2017;;;100000;
0006103999;COATEX (USINE 1 LUMIERE);2017;94100;;14800;
0005104640;LACTINOV (EX UNILEP);2017;198000;;2370;
0006104664;PAPETERIES DU LEMAN S.A.;2017;3260000;;10100;
0006401076;Air Liquide France Industrie;2017;;;438000;
0006505994;AIR FRANCE Industries;2017;;;58900;
0058501074;PERIDY SA;2017;;;52200;
0006802298;SAS TARNAISE DES PANNEAUX;2017;;277000;3270;
0006300878;MICHELIN;2017;;97400;4010;
0005103204;EDILIANS tuilerie de St Germer;2017;;27200;27300;
0005202330;DEUERER PETCARE FRANCE;2017;;253000;12500;
0056101541;ATEMAX FRANCE;2017;;;65500;
0006503183;HELYSEO;2017;;;61200;
0006103723;GEPEIF STATION EPUR. DES INDUS;2017;228000;;500;
0052903106;AQUADIS NATURELLEMENT;2017;;344000;12100;
0005601769;DIEHL POWER ELECTRONIC;2017;;;56800;
0006804179;NUTRITION & SANTE;2017;;;135000;
0006301701;MESSER FRANCE;2017;;;142000;
0007402241;UNITE PLACOPLATRE;2017;281000;;16800;
0005501798;SOCIETE KERLYS;2017;201000;;113000;
0005401350;FRANCANO Industrie;2017;;69200;744;
0006802544;BASF HEALTH AND CARE PRODUCTS FRANCE;2017;;595000;;
0005503619;ELIS LOCALINGE;2017;58200;;29000;
0007003322;RYSSEN ALCOOLS SAS;2017;;;206000;
0005211416;TORAY CARBON FIBERS EUROPE SA;2017;;;113000;
0006207528;SCHREIBER FRANCE;2017;210000;409000;53100;
0007000742;DAUDRUY VAN CAUWENBERGHE et FILS;2017;;186000;217000;
0006103973;TOTAL RAFFINAGE France;2017;1120000;4880000;99900;
0005100430;ELCHAIS ( ex SENSIENT NATURAL ING.;2017;121000;;;
0006802185;Papeteries de Saint-Girons SAS;2017;1090000;1170000;1690;
0005800483;EUROFOIL FRANCE;2017;;143000;12000;
0005801573;MALTERIES SOUFFLET;2017;386000;;;
0075147401;STEP REIMS;2017;285000;;;
0005702980;ANETT 9;2017;52300;;1190;
0057400154;SOCIETE FROMAGERE D ETEAUX;2017;;;141000;
0005500150;LES LAVANDIERES SAS;2017;59900;;3430;
0010300060;CHARLES ET ALICE;2017;;244000;48100;
0006700015;Matthieu COTTING;2017;127000;;;
0005800409;RENAULT S.N.C.;2017;;;372000;
0006702209;SIVOM agglo mulhousienne Sausheim - UIOM;2017;242000;;;
0005400147;GSM BOURGOGNE;2017;458000;;;
0006103856;IFP ENERGIES NOUVELLES ETS DE LYON;2017;214000;;12800;
0005800587;ESSITY OPERATIONS FRANCE;2017;1860000;;54000;
0010100024;Mylan Laboratories SAS;2017;;;62500;
0006105224;PRAYON;2017;851000;;1760;
0005211536;Biomass Energy Solutions Vielle Saint- Girons;2017;;;320000;
0007003180;CHROMA BIOTECH;2017;;;68000;
0005202111;D'AUCY CASTELMORON;2017;5270;;234000;
0052902815;SA PISCICULTURES DE BRETAGNE;2017;123000;;26300;
0006704874;Novartis Pharma S.A.S;2017;;654000;185000;
0005202342;TORAY CARBONS FIBERS EUROPE SA;2017;191000;;76200;
0006500251;SAMIN;2017;235000;6;688;
0006103223;GRENOBLE-ALPES METROPOLE;2017;59600;;9130;
0005703492;COGESAL MIKO;2017;;;287000;
0006501936;SAM MONTEREAU;2017;;1530000;23400;
0006900025;ARIANESPACE-KOUROU/ELA;2017;;96100;32500;
0006701867;GRANDS CHAIS DE FRANCE Petersbach;2017;107000;;90;
0005300573;MAISON JOHANES BOUBEE BAYEUX;2017;;;67000;
0005401263;DIM;2017;;;65500;
0005600197;TANNERIES DU PUY SAS;2017;;228000;9550;
0007000745;AHLSTROM Specialities;2017;1510000;737000;5710;
0006202392;FENIIX;2017;;135000;10600;
0006500510;EURO DISNEY ASSOCIES SAS;2017;;;2450000;
0005501533;TIMAC AGRO SA (QI);2017;;;9120;77800
0006102410;STS COMPOSITES FRANCE;2017;516000;;24000;
0006601357;ARCELORMITTAL MEDITERRANNEE;2017;14500;230000;14200;
0006109146;OCV CHAMBERY FRANCE;2017;275000;;21100;
0005802143;EDF;2017;;;1250000;562000000
0007201189;COOPERL ARC ATLANTIQUE;2017;;;254000;
0010100172;ALLAINE SA;2017;340000;;;
0005503651;KERMENE;2017;;;65500;
0010002647;SMB - Prasville;2017;131000;;;
0007402356;MAJ;2017;102000;;1850;
0006400874;Fibre- Excellence;2017;;15300000;;
0005900985;PROVALT JURA Unité 1 / PRODIA Unité 2;2017;23100;;72800;
0007000678;TOTAL Raffinage France  APF;2017;;;93300;
0005100497;LES FROMAGERS DE THIERACHE;2017;;;380000;
0007000929;COLOREDO;2017;;;126000;
0010001674;SANOFI WINTHROP INDUSTRIE;2017;;;65300;
0007000100;BRIQUETERIES DU NORD SA.;2017;145000;;1000;
0007001036;Centre Hospitalier Universitaire;2017;;;337000;
0006206616;ELIVIA ETABLISSEMENT MIRECOURT;2017;;;123000;
0010100040;NATUREX SA;2017;;;54800;
0006802944;ARIANEGROUP (ex HERAKLES);2017;;1320000;8490;
0018100049;SABLEX;2017;55500;;;
0006401321;CONSERVES FRANCE;2017;;285000;;
0007000482;CANDIA;2017;348000;;269000;
0006503434;SGI Société de Galvanoplastie Industrielle;2017;39500;;22400;
0006202271;MICHELIN;2017;;;373000;
0006401298;PERASSO SNC;2017;;59800;;
0022200064;SNYL (Sté Nouvelle des Yaourts Littée);2017;;;58500;
0006301300;Papeterie le Bourray;2017;;2360000;;
0006208290;Fromagerie RENARD GILLARD;2017;;;68400;
0006300713;CARRIERES TAVANO SA;2017;;517000;;
0005800297;TOTAL RAFFINAGE FRANCE;2017;;9700000;80300;19000000
0010400094;SOITEC;2017;;899000;;
0007000757;INGREDIA;2017;1290000;;1460;
0010010029;ICT FRANCE SAS;2017;493000;;3850;
0005701288;ARCELOR MITTAL TUBULAR PRODUCTS HAUTMONT;2017;;139000;;
0005701905;Malteries Soufflet;2017;54100;;;
0007203658;NAVAL Group (ex DCNS-Equipements navals);2017;;48200;6040;
0005702103;PETIT BATEAU;2017;130000;;1230;
0005503907;PEP CASSERIE;2017;;;73300;
0007201195;SODEM;2017;;;89500;
0006102818;PATHEON FRANCE;2017;332000;;28200;
0055100052;LES ELEVEURS DE LA CHAMPAGNE;2017;109000;;977;
0006106947;SUEZ RR IWS CHEMICALS FRANCE;2017;;;730000;
0006600514;CEA Marcoule;2017;;2300000;;
0006503227;TECHNOCENTRE RENAULT;2017;;;69200;
0005501783;Galliance Languidic;2017;;;269000;
0005301581;EURIAL Ingrédients & Nutrition;2017;;;162000;
0006301259;JEAN ROUTHIAU;2017;;;91500;
0005900641;PEUGEOT CITROEN  AUTOMOBILES SA;2017;;;79300;
0006302263;Reitzel Briand;2017;74200;;;
0022100006;ALBIOMA LE MOULE;2017;53;1450000;996;
0010400392;SITOM NORD-ISERE (NOUVELLE UNITE);2017;60200;;2770;
0010300101;GELPAM;2017;174000;;;
0006803878;SAS Ets Henri PLO;2017;;90900;6340;
0007001228;REFRESCO LE QUESNOY;2017;63;;150000;
0006200514;MERSEN (ex CLEG);2017;147000;;4300;
0054200370;AOSTE SNC;2017;;;80900;
0005200028;EURENCO SA;2017;62900;1010000;2640;
0007000483;ARKEMA FRANCE;2017;;2510000;24700;
0005501682;GROUPE ROCHER OPERATIONS;2017;;;112000;
0005800375;ASHLAND SPECIALTIES France;2017;892000;;;
0006304426;NAVAL Group;2017;;1690000;35100;
0005301493;COMPAGNIE DES FROMAGES & RICHESMONTS SCA;2017;;;300000;
0006700426;DOW France SAS (ex ROHM AND HAAS);2017;2390000;;13300;
0005102302;SPCH;2017;109000;;9450;
0006100234;GRANULATS VICAT;2017;50600;;75;
0007001023;ENERGIE GRAND LITTORAL;2017;;;67300;
0009000322;GSBdD BMA / pôle de Mérignac;2017;581000;;;
0006103878;plattard granulats;2017;;58300;;
0010002253;Etablissement de PITHIVIERS LE VIEIL;2017;91200;;;
0005200359;SAIPOL SA;2017;223000;;153000;
0010000953;CHAMBON (générale eaux minérales nature);2017;484000;;;
0069908003;EDF - CNPE de GOLFECH;2017;;188000000;;
0006407694;le Panier Provencal;2017;1470;318000;;
0006400055;Sté ELIS SANTE ROUSSET;2017;;;108000;
0007000442;SAINT GOBAIN GLASS FRANCE;2017;118000;;;
0005800413;REVIMA;2017;;92200;15400;
0005204261;SOCIETE DEPARTEMENTALE DES CARRIERES-SDC;2017;73900;;;
0006506453;Dalkia Wastenergy;2017;;769000;8290;
0006800277;GRANULATS VICAT;2017;;177000;;
0005100114;TEREOS FRANCE (BUCY);2017;20000;1650000;11000;
0006601905;ROYAL CANIN;2017;6520;;58700;
0005201807;EGGER Panneaux & Décors;2017;100000;;13000;
0006301012;SOCIETE FROMAGERE DE CHARCHIGNE;2017;;;208000;
0006802464;SOCIETE PORC MONTAGNE;2017;;;65700;
0054200012;LACTALIS NESTLE ULTRA FRAIS MARQUES;2017;190000;;31400;
0006102348;CALCIA  SA;2017;100000;;2410;
0006406115;MAJ - ELIS;2017;;;50200;
0005501097;Société industrielle laitière du Léon;2017;14500;;280000;
0005801442;ASPEN NOTRE DAME DE BONDEVILLE;2017;131000;;;
0057400176;FROMAGERIE DE LA TOURNETTE - FILLINGES;2017;;;59000;
0005302036;SOCOPA VIANDES;2017;;;84700;
0005503317;OVOTEAM DU GRAND PLESSIS;2017;;;83600;
0006103685;ARKEMA FRANCE;2017;9070000;17700000;184000;
0005800416;POCHET DU COURVAL;2017;861000;;12400;
0007000829;FRANCAISE DE MECANIQUE;2017;;378000;19200;
0010600063;GERFLOR TARARE SNC;2017;;;121000;
0005201806;MLPC International SA;2017;;277000;7070;
0007000824;APERAM ISBERGUES;2017;140000;1300000;6460;
0007001026;SNCZ;2017;132000;;982;
0007201986;SNPE;2017;;134000;3840;
0006701320;FLENDER GRAFFENSTADEN;2017;109000;;2100;
0006404449;CENTRE COMMERCIAL CAP 3000;2017;;;57700;
0010600538;HCL HOPITAL LYON SUD;2017;;;174000;
0006301128;SODEBO;2017;41600;;501000;
0006402706;EURENCO Sorgues;2017;5800000;;47500;
0006301359;SISF (Sté Industrielle de St-Florent);2017;;223000;257000;
0005800600;DISTILLERIE HAUGUEL SA;2017;;288000;;
0006304830;ELIS MAINE;2017;56100;;331;
0006401830;CMESE;2017;;5370000;;
0006103190;TREDI;2017;1310000;;125000;
0006104785;BECTON DICKINSON;2017;1200000;;114000;
0005800783;Société Nouvelle YABON Verneuil;2017;;;76600;
0007000534;SYNTHEXIM (Site Calaire);2017;;8540;244000;
0006200938;VALTRIS ENTERPRISES FRANCE SAS;2017;292000;98600;;
0005401274;CHEMETALL SA;2017;64100;;12000;
0005100190;DSP France SAS  (ex DOW FRANCE);2017;567000;969000;20000;
0006108236;KEMIRA;2017;709000;;;
0006700323;GSM ALSACE Rumersheim-le-Haut;2017;1310000;;;
0006505306;LFB Biomédicaments;2017;;;221000;
0005801173;OMNOVA Solutions;2017;;;411000;
0005102859;EQIOM GRANULATS Carrière de Soupir Moussy Verneuil;2017;144000;;;
0052904354;CANDIA;2017;;174000;1800;
0005504408;CELTYS;2017;119000;;7100;
0007000979;INTEROR;2017;;;133000;
0005102374;BONDUELLE EUROPE LONG LIFE;2017;3850000;;;
0006301264;FLEURY MICHON LS;2017;;;85300;
0006700013;SABLIERES HELMBACHER S. A.;2017;216000;;;
0006600893;OI France;2017;;69600;7570;
0006600262;LAFARGE HOLCIM;2017;;;102000;
0007003398;HYDROPALE;2017;;;2890;177000
0005401359;Salzgitter Mannessmann Stainless Tubes France;2017;;174000;5870;
0006202114;UNION LAITIERE VITTELOISE;2017;;;469000;
0010000951;CGES (Cie Générale d'Eau de Source);2017;364000;;;
0005103661;GSM;2017;;66300;;
0053502428;SOCIETE LAITIERE DE RETIERS;2017;240000;;376000;
0005200351;SIMOREP & CIE- CS MICHELIN;2017;652000;474000;26300;
0006102314;TANNERIE D'ANNONAY S.A.;2017;;;118000;
0006401079;ELENGY (TONKIN);2017;;70400000;;
0005302864;MONT BLANC SAS;2017;293000;;426;
0006500049;KERAGLASS;2017;126000;150;4840;
0005401253;MICHELIN;2017;;;176000;
0053501216;GATINE VIANDES;2017;;;246000;
0022200077;SABLIM Coulée Rivière Blanche Sud;2017;104000;;3360;
0005301223;ANETT 2;2017;54300;;1390;
0006506112;Chaufferie urbaine Bellevue;2017;;;64200;
0006102492;thierry gensel;2017;204000;;;
0006104379;ARKEMA USINE DE LA CHAMBRE;2017;5550000;5060000;10900;
0005100333;LE CREUSET SAS;2017;54400;;8110;
0006301139;BSN medical SAS;2017;;70500;3190;
0009000301;132E RIC régiment d'infanterie cynotechnique;2017;76200;;;
0007000968;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2017;52200;;55;
0005601338;GERENTES SAS;2017;;22100;94900;
0007001055;SEVELNORD;2017;214000;;31100;
0022200061;HERITIERS CRASSOUS DE MEDEUIL;2017;;91900;;
0005104688;EURIAL ULTRA FRAIS (SENAGRAL / SENOBLE);2017;;132000;;
0006301496;VOLAILLES Rémi Ramon;2017;;;97100;
0054900588;CHARAL SAS;2017;22200;;189000;
0006501736;ADP-CHARLES DE GAULLE;2017;;;253000;
0007406188;SNCF MOBILITE -TECHNICENTRE EST EUROPEEN;2017;;;62800;
0006102997;FERROPEM;2017;;2980000;44200;
0006803107;Boehringer Ingelheim (ex MERIAL);2017;20800;;31200;
0006803366;MIDI PYRENEES GRANULATS  (installation);2017;68800;;254;
0006400879;Rizerie SOUFFLET ALIMENTAIRE CAMARGUE;2017;60900;;300;
0006301171;SARREL;2017;;;106000;
0007200198;SABLIERES DE LA TARDOIRE;2017;;73000;;
0006301516;ROXANE;2017;1070000;;;
0069908001;EDF - CNPE de Cattenom;2017;;257000000;11700;
0007001789;NOVANDIE (SAS)-(ex Générale UItra Frais);2017;583000;;121;
0006502558;SOPRONEM;2017;145000;;31900;
0007002731;TOYOTA M.M.F.;2017;;;167000;
0006404835;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2017;;;433000;
0022200009;LA MARTINIQUAISE DE VALORISATION S.A.;2017;;;75700;
0006000275;CENTRALE ENERGIE DECHETS LIMOGES (CEDLM);2017;;;62400;
0010001766;DEC  Depôts Electrolytiques et Chimiques;2017;54100;;28600;
0006102962;UMICORE SPECIALTY POWDERS FRANCE;2017;143000;;7490;
0006900399;ALBIOMA CARAÏBES;2017;;146000;296;
0051500300;LES FROMAGERIES OCCITANES LANOBRE;2017;;;61200;
0006700464;ETEX FRANCE BUILDING PERFORMANCE;2017;204000;;767;
0006700421;DU PONT DE NEMOURS-Cernay;2017;101000;;18100;
0006700332;HOLCIM BETON GRANULAT HAUT RHIN- HBGHR;2017;395000;;;
0006001284;Centre Hospitalier Universitaire de Limoges;2017;;;231000;
0006103192;AIR LIQUIDE ADVANCED TECHNOLOGIES;2017;87300;;1880;
0005207489;CEMEX Granulats Sud-Ouest S.A.S.;2017;;62000;;
0005301060;COOPERATIVE ISIGNY SAINTE MERE;2017;1160000;;72100;
0005701531;TEREOS STARCH & SWEETENERS EUROPE;2017;680000;;2490;
0006300487;LAFARGEHolcim CIMENTS;2017;;327000;;
0007002729;BARDUSCH - TBN FontaineND;2017;85600;;;
0006700463;PUNCH POWERGLIDE (Ex GM);2017;3940000;;7340;
0010600088;BOIRON;2017;;;56400;
0006400455;APTUNION;2017;;208000;4090;
0006700048;GRAVIERE HUBELE;2017;2040000;;;
0006207572;INEOS Polymers SARRALBE SAS;2017;;2110000;;
0005302209;Société Fromagère de DOMFRONT;2017;166000;;512000;
0028300059;SAS NORD ESTER;2017;;56200;26000;
0005101491;Centre de Recherche Isolation de Rantigny;2017;;116000;5840;
0005701253;SAINT-GOBAIN PAM;2017;;698000;6000;
0005701246;FORGES DE FRONCLES;2017;;438000;14700;
0006301413;GALLIANCE ANCENIS;2017;;;223000;
0005101363;ARCELORMITTAL FRANCE;2017;;286000;17000;
0007001926;LFB Biomédicaments;2017;;;269000;
0010000030;TRIBALLAT Hubert Laiteries;2017;410000;;70500;
0006506146;SAREN (SIGIDURS);2017;54600;;12400;
0010004204;PROVA;2017;45200;;23600;
0005101072;REGEAL;2017;61200;;1450;
0006505082;SERIVEL;2017;;;53000;
0006700773;CARAMBARCO;2017;599000;;9050;
0005702108;LACOSTE OPERATIONS;2017;246000;;;
0006400876;Métropole Aix-Marseille Provence;2017;371000;;;
0005100257;VERALLIA FRANCE (ex St Gobain Emballage);2017;64300;36600;3650;
0006000346;Papeteries et cartonneries Lacaux Frères;2017;;423000;13800;
0006101808;GRANULATS VICAT;2017;128000;;;
0006700794;WIENERBERGER;2017;;;73800;
0006803108;IMERYS CERAMICS FRANCE Sas;2017;55000;1180;;
0005501236;BONDUELLE TRAITEUR (Saladerie);2017;;;92700;
0005401151;INDUSTEEL FRANCE site du Creusot (secteur Breuil);2017;;;262000;
0052901326;Marine Harvest Kritsen;2017;5120;;65600;
0007002597;NEUHAUSER MAUBEUGE;2017;;;50400;
0006700433;Vynova PPC SAS;2017;;5870000;191000;
0006103394;SOFIDEL FRANCE;2017;226000;;;
0006600904;HIRSCH FRANCE;2017;51800;;2290;
0007408607;ELIS PANTIN;2017;162000;;5030;
0006407785;LABORATOIRES M&L - Manosque;2017;3580;;109000;
0012400003;VALDOIE MICA SAS;2017;;599000;397;
0006300877;MICHELIN;2017;;256000;;
0005800435;COMPAGNIE INDUSTRIELLE MARITIME;2017;;;50600;
0054401527;DELABLI - Division DELPIERRE;2017;;;86100;
0005102899;FULCHIRON;2017;138000;;;
0058700532;LAITERIE LES FAYES;2017;3890;;126000;
0006401133;ABC INDUSTRIE;2017;137000;;;
0005200592;SAFT SAS;2017;148;;78700;
0006700171;GRAVIERE DE STATTMATTEN;2017;544000;;;
0006103062;AHLSTROM  MUNKSJO LA GERE;2017;2960000;;;
0006700717;FONDERIE DE LA BRUCHE - COLIBRU;2017;;133000;4020;
0010300031;CORIMA TECHNOLOGIES SAS;2017;527000;;;
0054201345;EAUX MINERALES DE SAINT ALBAN LES EAUX;2017;;;503000;
0005800404;SAIPOL;2017;;1210000;38800;
0007000656;Sucrerie de BOIRY;2017;135000;;14900;
0006104113;MOTEURS LEROY SOMER;2017;57400;;1940;
0006400499;SEPR;2017;960000;;26400;
0005800348;ExxonMobil Chemical France;2017;;;1270000;
0007201604;Armor Protéines site de Surgères;2017;740000;;311;
0006302488;PATISSERIE PASQUIER CERQUEUX;2017;;;53000;
0005601319;LAITERIE WALCHLI;2017;;;106000;
0006103970;GIFRER BARBEZAT;2017;63100;;37800;
0006506043;CGECP;2017;132000;;40600;
0006205873;Etablissements GEYER Frères;2017;;;59500;
0006700663;CRISTAL UNION;2017;1420000;;;
0006102464;EURECAT FRANCE;2017;121000;;11200;
0069905002;EDF - CNPE de Cruas;2017;;454000000;;
0006401033;Air Liquide France Industrie;2017;;;658000;
0006900260;ARIANESPACE-KOUROU/ELS;2017;;63000;;
0052501108;FROMAGERIE DE CLERVAL;2017;436000;;33600;
0005508884;LES VOLAILLES DE KERANNA;2017;181000;;162000;
0005401254;APERAM ALLOYS IMPHY;2017;;872000;63500;
0006401333;LHG l'Estaque;2017;;92300;;
0005500609;BUNGE France;2017;;;201000;
0005800585;KIMBERLY CLARK SNC;2017;252000;;70400;
0057101443;PALMID'OR BOURGOGNE;2017;;;97900;
0006102312;CANSON SAS;2017;;494000;1840;
0005401044;LAGUILLAUMIE;2017;;;69500;
0005302882;SIRAC;2017;76400;;4250;
0006201313;ASCOMETAL HAGONDANGE SAS;2017;;;807000;
0010600289;SAFRAN LANDING SYSTEMS (ex MESSIER BUGA);2017;444000;;26100;
0005303657;SOCIETE FROMAGERE D'ORBEC;2017;152000;617000;1330;
0007005038;WEPA FRANCE;2017;;665000;7530;
0005501982;LORCO;2017;;;150000;
0007404300;ISSY URBASER ENERGIE;2017;;90200000;4040;
0052900073;JEAN PIERRE TALLEC L HERITAGE DU GOUT;2017;;;57100;
0006400459;LES CRUDETTES SAS;2017;212000;;17000;
0005101078;COLGATE PALMOLIVE;2017;448000;;12100;
0005401104;EUROSERUM;2017;659000;325000;;
0010000974;ARCEVAL (CIDEME);2017;52800;;651;
0006802548;FIBRE EXCELLENCE SAINT-GAUDENS;2017;;19500000;;
0006401029;ESSO Raffinage SAS;2017;5060000;;;
0069905005;EDF - Site de Creys-Malville;2017;2800000;;;
0005800528;CEMEX GRANULATS (Les Vallots + IT);2017;;292000;;
0007001630;DESVRES Maubeuge;2017;;;55100;
0054200292;NIGAY S.A.;2017;33400;;58500;
0005302774;BOLAIDOR Sté Laitière du Bocage Ornais;2017;34500;71900;13800;
0010000547;GMC - Galvanoplastie Moderne du Centre;2017;;;74600;
0010200069;STE CHLORALP;2017;484000;;;
0005202274;RAYNAL ET ROQUELAURE;2017;;90300;;
0006701057;Société des Malteries d'Alsace;2017;374000;;2620;
0005101610;SAINT GOBAIN GLASS;2017;137000;;2890;
0006300974;Terminal Méthanier;2017;;22500000;43600;
0006104128;Aeroport de Lyon-Saint Exupery;2017;841000;;7700;
0005601657;GRANULATS VICAT;2017;;73000;;
0007001933;RLST (Localinge);2017;;;103000;
0006102760;AGRANA FRUIT FRANCE;2017;137000;;15600;
0005401138;UVE Dijon métropole;2017;;;135000;
0006304809;SAIPOL - GROUPE AVRIL;2017;;;53800;
0005302358;SOPARCO;2017;317000;;;
0006000366;VALADE;2017;;;133000;
0006201894;ARCELORMITTAL FRANCE;2017;;;317000;
0052900300;SOCIETE BRIECOISE D'ABATTAGE;2017;;;94900;
0006104473;MSSA S.A.S.;2017;;1050000;5480;
0006700055;Matthieu COTTING;2017;1220000;;;
0005703519;AIR LIQUIDE CO2 EUROPE;2017;160000;;;
0010002969;GSM;2017;49600;2570;;
0007002799;MENISSEZ FRAIS SAS;2017;;;101000;
0054000914;DELPEYRAT;2017;;;170000;
0006600432;SANOFI-CHIMIE;2017;735000;12800;;
0007000854;BALL PACKAGING EUROPE BIERNE SAS;2017;;;156000;
0006104682;CEREAL PARTNERS FRANCE;2017;135000;;;
0006102819;G.T.A.;2017;382000;;;
0006504594;DARBONNE;2017;339000;;;
0005601340;EUROSERUM;2017;;27200;215000;
0051100032;Occitane plats cuisinés;2017;;;92200;
0006102269;SPEICHIM PROCESSING S.A.;2017;;;65700;
0005801443;SANOFI WINTHROP INDUSTRIE;2017;;;111000;
0005800357;TOTAL RAFFINAGE FRANCE;2017;;6960000;85500;
0005800350;ERAMET;2017;;;494000;
0006401233;SOMECA;2017;;29200;43000;
0006802159;BROWN  EUROPE  Sas;2017;;83600;;
0005901115;COMPAGNIE FRANCAISE DU PANNEAU;2017;95200;;4140;
0005503449;TRIBALLAT NOYAL - Usine SOJASUN;2017;;;338000;
0006809247;CMGO LANDES GERS;2017;;126000;;
0005701344;ENTREMONT SODIAAL;2017;;;164000;
0005200531;MAJ ELIS;2017;97900;;11800;
0051400766;EVA;2017;;;63800;
0005801058;PRYSMIAN CABLES ET SYSTEMES FRANCE;2017;471000;;3360;
0007000438;DILLINGER (ex GTS INDUSTRIES);2017;;;139000;
0006104223;METROPOLE DE LYON - Unité de Traitement de de Valorisation Energétique des déchets urbains de Lyon Sud;2017;8110000;;31800;
0006503465;ALPA ACIERIES LAMINOIRS PARIS;2017;76300;;336000;
0006507586;CEMEX GRANULATS;2017;66800;;;
0052100705;GROUPE BIGARD;2017;;;62100;
0007402283;SIAAP;2017;194000;;122000;
0005804239;OSILUB;2017;;;155000;
0006700478;DARAMIC SAS;2017;53800;;3680;
0006201116;DAIMAY France (ex MOTUS);2017;;;74000;
0005501444;SVA Jean Rozé;2017;;;87900;
0053501906;COOPERL ARC ATLANTIQUE;2017;;;377000;
0005200074;BERKEM SAS;2017;65400;;2410;
0006108774;CERDIA FRANCE SAS;2017;15800000;;;
0052902597;PRIMEL GASTRONOMIE;2017;19900;;41200;
0005600410;LABORATOIRES MSD-CHIBRET SNC;2017;;;112000;
0006700538;ALSACHIMIE;2017;49500000;87300000;132000;
0006104344;NICHE FUSED ALUMINA;2017;689000;1240000;;
0006104660;BAIKOWSKI;2017;;;142000;
0006802120;Société Gaïa;2017;86600;;;
