identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0005202283;CONSERVES FRANCE SA;2010;;305000;922;
0006301007;HERBIGNAC CHEESE INGREDIENTS;2010;236000;;352000;
0006103048;RHODIA OPERATIONS;2010;1970000;;1340;
0006300918;YARA FRANCE;2010;;;1230000;
0022200061;HERITIERS CRASSOUS DE MEDEUIL;2010;;36200;16200;
0006103050;SINTERTECH;2010;;546000;9750;
0005201623;NANKAI PLYWOOD ROLPIN (NP ROLPIN);2010;1800;151000;5120;
0005600268;PEM;2010;;;147000;
0006400259;LAFARGEHOLCIM CIMENTS;2010;145000;;;
0005100395;CEREAL PARTNERS FRANCE;2010;247000;;;
00       25531010;FROMAGERIE DE CLERVAL;2010;366000;;23400;
0006000361;Société BLEDINA;2010;;;746000;
0006806581;KNAUF INSULATION LANNEMEZAN SAS;2010;;;82500;
0006104159;LAFAYETTE - ELM Opérations;2010;162000;;344;
0005503774;KNAUF INDUSTRIES OUEST;2010;;305000;;
0006203590;GSM;2010;493000;;;
0005900827;IDEAL STANDARD INDUSTRIE FRANCE;2010;88200;;4910;
0005600369;VALEO SYSTEMES D'ESSUYAGE;2010;;;78200;
0057201662;LDC;2010;;;463000;
0006400245;SOMECA;2010;;;250000;
0005100918;SPONTEX;2010;3040000;1420000;24100;
0007403878;ECLAIR GROUP;2010;;;74600;
0006404107;SEMEC - PALAIS DES FESTIVALS;2010;;;29000;2630000
0010001378;ORRION CHEMICALS ORGAFORM;2010;124000;;2550;
0006501363;CIPEL;2010;;;57700;
0005104648;Chemours (France) S.A.S;2010;;103000;4370;
0005501901;BRETAGNE CHIMIE FINE;2010;181000;;3020;
0005202713;SOBEGI SAS;2010;11000;769000;43300;
0007000853;C&D FOODS France;2010;;;257000;
0006200203;SOFIDEL FRANCE;2010;451000;;7570;
0006802598;LAFARGE CIMENTS;2010;308000;;7610;
0006200158;SOLVAY OPERATIONS FRANCE;2010;;40000000;;
0006102031;ARCELOR MITTAL WIRE FRANCE;2010;901000;;18400;
0006505451;3M France;2010;73200;;12300;
0006701518;FAURECIA INSPIRING MOBILITY;2010;165000;;1180;
0005501977;SOCIETE LAITIERE DE PONTIVY;2010;;1070000;280000;
0016300107;O-I MANUFACTURING FRANCE;2010;;;159000;
0006700800;BRASSERIE METEOR;2010;24500;27200;207000;
0006400956;OXOCHIMIE;2010;;493000;;
0006301295;CONSTELLIUM MONTREUIL JUIGNE SAS;2010;;48600;8210;
0006400347;MAJ SA;2010;175000;;2260;
0005200451;LABSO CHIMIE FINE;2010;1120;;57100;
0005202511;CELSA France SAS;2010;981000;;27800;
0006506043;CGECP;2010;107000;;15500;
00       40282011;PYRENEX;2010;125000;;;
0007201158;LIBERTY FOUNDRY POITOU;2010;;185000;;
0010000663;PAPETERIES PALM;2010;41900;1420000;59300;
0005701236;LAFIS BOLOGNE;2010;;219000;22500;
0007000922;VENATOR (Ex Huntsman P&A France);2010;;;4660000;
0005202026;ANTARCTIC FOODS AQUITAINE;2010;186000;;;
0006601143;UNISOURCE;2010;;;73600;
00       48094011;Société Fromagère du Massegros;2010;;;176000;
0006802298;SAS TARNAISE DES PANNEAUX;2010;;380000;2700;
0006702046;KERMEL;2010;1540000;;2500;
0006501307;Arjowiggins Security SAS;2010;1530000;;;
0006302050;CASTEL FRERES site de la Chapelle Heulin;2010;;;56400;
0006802488;EURALIS GASTRONOMIE;2010;394000;;4940;
0010000242;HYDRO EXTRUSION LUCE/CHATEAUROUX;2010;163000;;19200;
0005702129;CRISTAL UNION;2010;7370;1340000;4630;
0006700652;TIMKEN EUROPE;2010;63200;;3360;
0007404411;GLOBAL SWITCH PARIS;2010;;;171000;
0005207267;MANUCO;2010;;1400000;;
0010000575;LINAMAR LIGHT METALS / MONTUPET;2010;125000;;;
0005401056;BIOXAL;2010;119000;;750;
0007001242;Malteurop;2010;145000;;271;
0006105221;OSIRIS GIE;2010;50300000;;50500;
0005101363;ARCELORMITTAL FRANCE;2010;;353000;49400;
0010000902;BTG BOUTHEGOURD;2010;94000;;345;
0007000929;COLOREDO;2010;;;196000;
0057202284;ETABLISSEMENTS FASSIER SA;2010;;;93900;
0010001696;THALES LAS France SAS;2010;55400;;;
0007201328;RHODIA OPERATIONS;2010;370000;;55300;
0007000778;MAXAM TAN;2010;3770000;;31800;
0005500070;ENTREMONT ALLIANCE;2010;376000;;164000;
0006109146;OCV CHAMBERY FRANCE;2010;428000;;8230;
0006601255;Languedoc Roussillon Matériaux;2010;111000;;;
0006505098;ARIANEGROUP (ex HERAKLES);2010;;160000;;
0005501786;CONSERVERIE MORBIHANNAISE Lanvenegen;2010;223000;133000;;
0005500887;Marine Harvest Kritsen;2010;10600;;70500;
0005901115;COMPAGNIE FRANCAISE DU PANNEAU;2010;82400;;4350;
0007000666;ARDO-VIOLAINES SAS;2010;165000;;500;
0006103837;Robert BOSCH France SAS - Usine de Vénissieux;2010;140000;;7860;
0005902685;INOVYN France;2010;23200000;30600000;;
0007000605;Les Brasseurs de Gayant;2010;85200;;;
0006506436;SCI ROUSSEL VIE;2010;33500;;25300;
00       64024001;Arcadie Sud-Ouest Abattoir;2010;20000;;46300;
0006305026;SPEM - ETF;2010;;27000000;16000;
0006103750;FAMAR LYON;2010;;;120000;
0006104344;NICHE FUSED ALUMINA;2010;479000;1120000;417;
0005205717;PERIGORD ENERGIES;2010;;170000;186;
0007201299;GASTRONOME INDUSTRIE SEVRIENNE;2010;;;218000;
0006104107;FEDERAL MOGUL SEALING SYSTEMS;2010;138000;;1070;
0006303453;OVOTEAM;2010;;;93000;
0005501504;VALOREIZH;2010;;;55400;
0010300111;LES VERGERS BOIRON PRODUCTION;2010;188000;;9620;
0005401263;DIM;2010;;;71600;
0006407785;LABORATOIRES M&L - Manosque;2010;308000;;34600;
0005800543;SEALYNX INTERNATIONAL;2010;14500;623000;24400;
0006300988;FLEURY MICHON LS;2010;;;305000;
0010000043;LES VOLAILLES DE BLANCAFORT;2010;149000;;;
0005901397;LISI AUTOMOTVIE Former Delle;2010;49000;;23900;
0006200139;CROWN BEVCAN;2010;28300;;73900;
0006103851;TOKAI CARBON SAVOIE;2010;84100;;7210;
0005501448;NOVANDIE MARCILLE RAOUL;2010;151000;;4970;
0006702037;WRIGLEY FRANCE S.N.C.;2010;3050000;;26600;
0005801173;OMNOVA Solutions;2010;;;451000;
0005503619;ELIS LOCALINGE;2010;95800;;997;
0005501539;SALAISONS CELTIQUES;2010;;;65200;
0006401033;Air Liquide France Industrie;2010;;;435000;
0005300003;SOCOPA VIANDES - SITE DE GACE;2010;;;79700;
0006102887;USINE DE CROLLES;2010;202000;;139000;
0006102813;TRIVIUM ALUMINIUM PACKAGING France;2010;156000;;2030;
0006700421;DU PONT DE NEMOURS-Cernay;2010;176000;;11600;
0006201759;ARKEMA;2010;2950000;;;
0006300970;VIOL S.A.;2010;96400;;;
0007000952;SOMMER NEEDLEPUNCH;2010;132000;;541;
0005900536;ARMSTRONG BUILDING PRODUCTS S.A.;2010;275000;;6820;
0005800370;Nufarm sas;2010;792000;;8890;
0006802944;ARIANEGROUP (ex HERAKLES);2010;;2560000;;
0006201555;MALTEUROP FRANCE;2010;101000;;743;
0006302096;VAL NANTAIS TERRENA;2010;;250000;2440;
0005503567;MIX BUFFET;2010;;;171000;
0006600672;SIRAP GEMA;2010;89500;;15000;
0006301184;ACI Usine du Mans;2010;;1100000;94100;
0006802185;Papeteries de Saint-Girons SAS;2010;;2770000;4510;
0006200328;ARCELOR MITTAL TUBULAR PRODUCTS LEXY;2010;295000;;13500;
0005501948;SAS STANVEN;2010;389000;;;
0006700794;WIENERBERGER;2010;;;117000;
0005800290;CABOT CARBONE SAS;2010;;558000;15100;
0006400280;VICAT SA;2010;310000;;6260;
0007000785;EQIOM Cimenterie de Lumbres;2010;267000;;22200;
0006501936;SAM MONTEREAU;2010;;1240000;20000;
0006301614;ARRIVE;2010;;;89000;
0006400772;ARDAGH METAL BEVERAGE FRANCE SAS;2010;;;122000;
0010002644;SMBP - Bois brûlé - Rougemont;2010;154000;;;
0005800509;ORIL INDUSTRIE;2010;;169000;73800;
0005800413;REVIMA;2010;;115000;11100;
0006300984;SARVAL - USINE D'ISSE;2010;;116000;62800;
0006503411;AIRBUS SAFRAN LAUNCHERS (DEFENCE&SPACE);2010;690000;;64700;
0006107781;NEXTER SYSTEMS;2010;;53300;13100;
0005101610;SAINT GOBAIN GLASS;2010;229000;;;
0006201943;SOCIETE MECANIQUE AUTOMOBILE DE L'EST (SMAE);2010;;;237000;
0007202664;CA FRANCE CHAMPIGNON;2010;;;437000;
0006103492;EAU MINERALE NATURELLE GAZEUSE PAROT SA;2010;103000;;57200;
0006302797;DIANA FOOD SAS (DIANA NATURALS);2010;;;180000;
0005801405;COLLET SAS;2010;;98800;1510;
0007000772;PREFERE RESINS FRANCE (ex DYNEA);2010;;169000;3870;
0006700626;VIRTUOSE;2010;;133000;6500;
0016300261;Hôpital Gabriel Montpied;2010;;;208000;
0006700493;Messier-Bugatti-Dowty;2010;323000;;45300;
0006702583;ELECTRICTE de STRASBOURG;2010;1030000;;;
0006103781;TEINTURERIES DE LA TURDINE-RTE DE THIZY;2010;;61200;7610;
0072123101;STEP - DIJON;2010;;;71300;
0006000283;DELVERT;2010;;;84400;
0005802304;LUNOR DISTRIBUTION;2010;;;238000;
0007002361;TRAITEX;2010;;60000;;
0010000712;Cartonnerie OUDIN;2010;;186000;;
0006701424;MILLIPORE;2010;8920;;52900;
0006401567;LAFARGEHOLCIM CIMENTS;2010;;211000;;
0005800433;LAFARGEHOLCIM CIMENTS;2010;23100;;156000;
0005200998;MEDA  MANUFACTURING SAS;2010;11000;;43500;
0006000346;Papeteries et cartonneries Lacaux Frères;2010;;294000;17800;
0005501107;CAPITAINE COOK;2010;90100;;7160;
0005600069;AMIS SAS;2010;;140000;7690;
0006301568;ARRIVE S A S -ST FULGENT;2010;;;212000;
0006103782;TEINTURERIES DE TARARE;2010;;235000;69700;
0005401295;SICAREV;2010;;;96000;
0007000940;STORA ENSO CORBEHEM;2010;;6180000;36100;
0005800483;EUROFOIL FRANCE;2010;;163000;10900;
00       44072002;AGIS TRAITEUR INNOVATION;2010;;;116000;
0006700516;BRASSERIE LICORNE;2010;;;362000;
0006802449;NUTRIBIO;2010;220000;101000;473000;
0005503317;OVOTEAM DU GRAND PLESSIS;2010;44600;;30900;
0006102760;AGRANA FRUIT FRANCE;2010;147000;;11200;
0005600136;QUALIPAC AURILLAC;2010;;;72800;
0005501473;Triballat Noyal;2010;;;250000;
0007403229;CHAUFFERIE HENRI MONDOR;2010;;;222000;
0006205243;GSM Igney;2010;137000;;;
0006103731;RHODIA OPERATIONS;2010;18600000;;133000;
0007201863;CARRIERE DE LUCHE sa;2010;271000;;22600;
0006301296;SOCIETE PEBECO;2010;;177000;10900;
0006601116;SANOFI Aventis R&D;2010;5750;;96900;
0011000005;TEINTURES ET APPRETS DANJOUX;2010;;152000;16300;
0005501132;JEAN HENAFF PRODUCTION;2010;86400;;277;
0006104017;GAMBRO INDUSTRIE;2010;8600;;171000;
0006402015;EAUX DE CHORGES STE;2010;193000;;;
0005701552;ADM Bazancourt SASU;2010;964000;;;
0006202417;PAPETERIE RAON;2010;;1570000;;
0006301701;MESSER FRANCE;2010;;;83000;
0010000931;TERR'LOIRE (Société Nouvelle);2010;286000;;;
0006201286;ArcelorMittal Gandrange;2010;1480000;676000;91400;
0005401901;REFRESCO France;2010;;111000;;
0006701831;CATALENT FRANCE BEINHEIM SA;2010;94900;;;
0005301223;ANETT 2;2010;72200;;13400;
0006202172;MARCILLAT CORCIEUX;2010;;389000;662;
0005515174;CELTIGEL;2010;140000;;6670;
0006301010;SOCIETE LAITIERE DE MAYENNE;2010;18300;;124000;
0006900013;EDF SEI;2010;;;402000;
0005503336;CELTARMOR;2010;;;15000;46700
0005900608;PEUGEOT CITROEN SOCHAUX SNC;2010;;2410000;102000;
0005801516;LEGRAND NORMANDIE;2010;149000;;1130;
0005800375;ASHLAND SPECIALTIES France;2010;777000;;4880;
0010600002;BIOMERIEUX;2010;;;110000;
0005501697;ARDO GOURIN;2010;356000;;50500;
0007002133;RLST Localinge;2010;106000;;1130;
0006500180;KALHYGE 4 - MNH GROUP;2010;76900;;;
0007001047;CEREC;2010;;202000;5120;
0006804237;REGIE MUNICIPALE DES EAUX (STEP);2010;;120000;8260;
0005800348;ExxonMobil Chemical France;2010;;;1660000;
0006302323;Bioprox;2010;84000;5350;4800;
0006201117;Continental France SNC;2010;;245000;38600;
0005104803;CLAL-FRANCE;2010;495000;;7810;
0005502077;CELVIA SERENT;2010;;;114000;
0006700653;TRONOX France SAS;2010;458000;1690000;218000;
0010001832;SNV site de Volabraye;2010;179000;;1900;
0006103897;ACI VILLEURBANNE;2010;44200;;11900;
0006409429;FRULACT FRANCE;2010;;37000;22000;
0006103135;PATURLE ACIERS;2010;62600;;4250;
0006700663;CRISTAL UNION;2010;3800000;;;
0005600024;VICAT SA;2010;;269000;2010;
0006505584;PLACOPLATRE;2010;83000;;5690;
0005401075;KRONOSPAN SAS;2010;;;90100;
0006102410;STS COMPOSITES FRANCE;2010;1220000;;31800;
0006301731;NOVANDIE;2010;237000;;871;
0006103875;TEINTURES ET IMPRESSIONS DE LYON;2010;667000;;1490;
0005800357;TOTAL RAFFINAGE FRANCE;2010;;6680000;59300;
0007206418;DANISCO_IFF;2010;567000;;9580;
0009000021;BA 115 Orange-Caritat;2010;136000;;;
0005501466;COOPERL ARC ATLANTIQUE;2010;;;433000;
0006202114;UNION LAITIERE VITTELOISE;2010;;;624000;
0005500166;GELAGRI BRETAGNE;2010;;;358000;
0005401301;DAVEY BICKFORD;2010;86200;;38300;
0005401506;REINE DE DIJON SAS;2010;;;72600;
0006600432;SANOFI-CHIMIE;2010;749000;;14300;
0005800441;Chapelle Darblay;2010;;17800000;;
0006802453;VILLEROY ET BOCH SAS;2010;124000;;2730;
0007000854;BALL PACKAGING EUROPE BIERNE SAS;2010;;;144000;
0006400589;AIRBUS HELICOPTERS;2010;;;193000;
0006503288;TOTAL RAFFINAGE FRANCE;2010;373000;17300;30200;
0006400337;KERRY FLAVOURS FRANCE SAS;2010;;80900;;
0007002568;LIOT;2010;;;60300;
0010001318;MAINGOURD;2010;311000;;1640;
0006400196;SAS ZEPHIRE;2010;;;141000;
0005801329;TECHNIP;2010;132000;;;
0005902723;GEMDOUBS (ex PAPETERIE DU DOUBS ex OTOR);2010;472000;;;
0006104105;MONTABERT;2010;53900;;9570;
0006600410;SYNGENTA PRODUCTION FRANCE S.A.S;2010;256000;;20000;
00       29004021;Jean-Pierre TALLEC;2010;;;75400;
0005301827;CARGILL FRANCE SAS - site de Baupte;2010;157000;136000;372000;
0005501682;GROUPE ROCHER OPERATIONS;2010;;;124000;
0006700847;BESTFOODS FRANCE Industries;2010;;;273000;
0016300001;societe des eaux du cezallier;2010;55300;;3450;
0005800790;PIPELIFE FRANCE;2010;78400;;2550;
0006802302;STE TUELACAU;2010;207000;;;
0006103856;IFP ENERGIES NOUVELLES ETS DE LYON;2010;355000;;20300;
0007000638;MG-VALDUNES;2010;;931000;3180;
0005702726;Bonduelle traiteur - Appetifrais SAS;2010;;;102000;
0006400879;Rizerie SOUFFLET ALIMENTAIRE CAMARGUE;2010;141000;;839;
0010001460;PFMP PROGIPHARM;2010;36900;;125000;
0006400895;usine OMYA;2010;;;246000;
0006501735;PARIS AIR CATERING ETABLISSEMENT CENTRE;2010;;;53100;
00       74195050;Société Laitière des Hauts de Savoie;2010;;;107000;
0006301207;TOTAL Raffinage France;2010;;;3460000;
0007000800;MERYL FIBER;2010;;3450000;5370;
0007001335;O-I FRANCE SAS usine de WINGLES;2010;111000;;4460;
0006207572;INEOS Polymers SARRALBE SAS;2010;;2360000;29200;
0005201370;FRONERI Vayres (ex R&R ICE CREAM);2010;90300;;16900;
0006301125;SOFIVO SAS;2010;31600;161000;1630;
0007402241;UNITE PLACOPLATRE;2010;288000;;13100;
0006404038;AGIS (SA);2010;54600;;62800;
0007000884;BETAFENCE;2010;;60800;15600;
0007000794;VERSALIS FRANCE SAS Dunes;2010;;3440000;;
0005205420;CENTRE HOSPITALIER - Agen;2010;;;80300;
0005800387;CIE FRANCAISE ECO HUILE;2010;;;112000;
0005800299;TOTAL FLUIDES;2010;;;280000;
0006104447;RDM LA ROCHETTE  SAS;2010;;2470000;63300;
0006201850;ONDAL FRANCE;2010;;;63000;
0005501193;ENTREMONT ALLIANCE Quimper;2010;;1100000;30400;
0010100096;ENTREMONT - Usine de Trébillet;2010;;372000;;
0007001696;ENERSOL;2010;;;141000;
0005200064;BERNARD DUMAS SAS;2010;;471000;;
0005101523;BELL usine de Russy-Bémont;2010;239000;;;
0010700305;LANXESS Epierre;2010;818000;;4380;
0006503241;SAINT GOBAIN ABRASIFS;2010;79700;;57400;
0007002611;Blanchisserie Centrale du C.H.U. de Lille;2010;;;54100;
0005201539;Compagnie des Salins du Midi et des Salines de l'Est;2010;;114000;12700;
0006300989;FLEURY MICHON LS;2010;;;84200;
0005701123;SAS OLFA;2010;;108000;2090;
0007100036;Distillerie Riviere du Mat;2010;;513000;;
0006103108;VICAT;2010;361000;;11300;
0006201080;EURIAL ULTRA FRAIS;2010;;;360000;
0005501982;LORCO;2010;;;152000;
0005401104;EUROSERUM;2010;577000;297000;;
0007000757;INGREDIA;2010;1140000;;470;
0007001787;LESIEUR GENERALE CONDIMENTAIRE;2010;;;65400;
0007404763;MAJ ELIS Puteaux;2010;;;80300;
0018300005;CYDEL- UTVE ARC IRIS;2010;67000;;;
0006202541;VISKASE S.A.S.;2010;;871000;3740;
0005501461;ENTREMONT;2010;;;641000;
0007000024;SCD SARL.;2010;840000;4000;1220;
0005500040;LNA LAITERIE NOUVELLE DE L ARGUENON;2010;261000;;76300;
0006702042;FREUDENBERG PERFORMANCE MATERIALS;2010;1660000;;8340;
0005901072;GALVANOPLAST;2010;49700;;741;
0006102997;FERROPEM;2010;;2020000;;
0006400319;MANE ET FILS LA SARREE;2010;;;101000;
0006401012;COMPAGNIE PETROCHIMIQUE DE BERRE SAS;2010;;2260000;121000;
0007001549;COVINOR S.A.S.;2010;55900;;20700;
00       61096001;FLECHARD SAS;2010;187000;;;
0005701280;ETILAM;2010;;174000;7890;
0006700760;MAHLE BEHR France;2010;1510000;;23000;
0006401622;CHAUX DE LA TOUR;2010;60200;;1720;
0005501533;TIMAC AGRO SA (QI);2010;;;9480;97500
0006700472;PAPETERIES DU RHIN;2010;429000;;6480;
0072505602;STEP - PORT-DOUVOT;2010;84900;;146;
0009000042;BA 705 Tours;2010;135000;;42500;
0005503910;GALLIANCE Elaboré;2010;246000;;16300;
0010001496;ROCAL;2010;125000;;31;
0005401305;Aluminium France Extrusion ST-FLORENTI;2010;;166000;12100;
00       35004002;ETS BRIENT;2010;;;55800;
0005900544;APERAM STAINLESS PRECISION;2010;;189000;;
0022200013;DISTILLERIE DILLON S.A.S;2010;;1010000;9550;
0005800289;VALDEPHARM;2010;;;132000;
0006102870;WINOA;2010;533000;;6420;
0006600429;EDF - CPT;2010;;158000000;7630;
0006104367;PLACOPLATRE;2010;200000;;4660;
0005702175;Ghisetti 1870 France;2010;49900;;484;
0005701149;TARKETT France;2010;68100;;18100;
0006700479;Petroplus Raffinage Reichstett;2010;16800000;;48200;
0006506349;Peugeot Citroën Automobiles S.A. Aulnay;2010;212000;;57000;
0007201117;MARIE SURGELES;2010;;;115000;
0010000316;LABORATOIRES EXPANSCIENCE;2010;2330;;80100;
0006700632;KRONENBOURG SUPPLY COMPANY SAS;2010;2960000;;;
0005301789;MAITRES LAITIERS DU COTENTIN;2010;835000;61100;21000;
0006803194;PROLAINAT SA;2010;;;144000;
0005300092;RENAULT TRUCKS;2010;;66200;41100;
0005600267;PEM;2010;;762;58000;
0010000313;PAULSTRA;2010;219000;;4430;
0006200154;SOLVAY OPERATIONS FRANCE;2010;;215000;;
0010000532;ELIS BERRYLES- LES LAVANDIERES;2010;125000;;396;
0006700370;BRUNO SIEBERT SA;2010;72700;;1590;
0006301300;Papeterie le Bourray;2010;;2390000;;
0006503325;SEQENS (ex PCAS );2010;;;52100;
0005500107;COOPERL ARC ATLANTIQUE;2010;;;621000;
0006200130;GSM;2010;381000;;;
0005501513;ABERA;2010;199000;;8220;
0005901113;CONFLANDEY INDUSTRIES SAS;2010;;1610000;;
0006402139;ELENGY (CAVAOU);2010;;;;102000000
0006802437;ABATTOIR DE CAPDENAC SARL;2010;;;54200;
0076613602;STEP - PERPIGNAN;2010;;;117000;
0006102965;CEA GRENOBLE;2010;6190000;;365000;
0007001146;UNITED PETFOOD FRANCE ex CONT. NUTRITION;2010;;;390000;
0007402253;SGD SA;2010;145000;;18700;
0006700773;CARAMBARCO;2010;712000;;11300;
0006103571;CENTRE HOSPITALIER LE VINATIER;2010;;;155000;
0006104158;HCL - GROUPEMENT HOSPITALIER EST;2010;;;242000;
0006104223;METROPOLE DE LYON - Unité de Traitement de de Valorisation Energétique des déchets urbains de Lyon Sud;2010;6650000;;39200;
0007202098;CARTONNERIE DE LA BOEME;2010;;88300;;
0010000451;Cristal Union - Etablissement Toury;2010;460000;;3910;
0007000637;MG-VALDUNES;2010;;728000;16700;
0007000540;BLEDINA;2010;;;704000;
0005501030;Even Lait industrie;2010;501000;;;
0006401323;LHG Sénas;2010;492000;;;
0007003171;ARCELORMITTAL TUBULAR PRODUCTS HAUTMONT;2010;;35900;19700;
0006511605;EDF R&D Site des Renardières;2010;88000;2100000;;
0005701543;VERALLIA-FRANCE;2010;91900;;4020;
0009000115;1° RHC;2010;87200;;;
0006600562;OWENS-CORNING FIBERGLAS;2010;;420000;20500;
0005702103;PETIT BATEAU;2010;131000;;1320;
0007001139;C&D FOODS France;2010;;;160000;
0005900162;PAPETERIE ZUBER RIEDER;2010;370000;;1410;258
0005206270;OMYA SAS;2010;76200;;155;
0016300336;Compagnie des Fromages & Riches Monts;2010;;43100;16700;
0006503572;PEUGEOT CITROEN AUTOMOBILE SA;2010;;;57400;
0006802517;ALSTOM TRANSPORT TARBES;2010;130000;;6660;
0005701763;LE BRONZE ALLOYS - SUIPPES 1;2010;644000;;1270;
0006103075;Usine de Rives;2010;;986000;5910;
0009000031;Base Aérienne 103 'CDT René MOUCHOTTE';2010;109000;;;
0007100049;ALBIOMA ALG Centrale thermique;2010;1790000;;1180000;
0005501795;UFM - UNION FERMIERE MORBIHANNAISE SAS;2010;164000;;147000;
0005601349;CANDIA Gerzat;2010;;;263000;
0005601563;MAJ ELIS AUVERGNE;2010;37100;;32100;
0006802159;BROWN  EUROPE  Sas;2010;;56200;;
0006601574;GIE CHIMIE SALINDRES;2010;;740000;;
0006102124;VERALLIA Lagnieu;2010;129000;;24400;
0006105232;MAJ ELIS RHONE-ALPES;2010;114000;;1710;
0005701701;CIMENTS CALCIA;2010;220000;;;
0006400518;COMPAGNIE GENERALE DES EAUX DE SOURCE;2010;413000;;;
0005500491;YFFINIAC INDUSTRIE LAITA;2010;151000;;98300;
0007003390;Agora;2010;438000;;;
0006400004;CEA CADARACHE;2010;;420000;;
0005503325;CONSERVES STEPHAN;2010;;;83500;
0007000837;OUTREAU Technologies (SASU)-(ex MIO);2010;8770;1310000;5870;
0005201616;SOLEAL SAS;2010;369000;;7590;
0005201939;BIOLANDES TECHNOLOGIES SAS;2010;;25600;36400;
0022100036;GARDEL S.A.;2010;8090;;80700;
0006301012;SOCIETE FROMAGERE DE CHARCHIGNE;2010;;;219000;
0006102269;SPEICHIM PROCESSING S.A.;2010;;;182000;
0005300285;PSA AUTOMOBILES SA;2010;121000;;15100;
0006202271;MICHELIN;2010;;;336000;
0005102169;DAILYCER FRANCE SAS;2010;;;98400;
0009000064;Base aéronautique navale de Nîmes-Garons;2010;67200;;2300;
0006506379;ORANGINA SUNTORY FRANCE;2010;;;253000;
0006102911;CATERPILLAR FRANCE - site d'Echirolles;2010;136000;;66600;
0005900641;PEUGEOT CITROEN  AUTOMOBILES SA;2010;;;136000;
0007000483;ARKEMA FRANCE;2010;;3900000;95200;
0005202000;RAYONIER A.M. TARTAS;2010;4730000;7620000;49400;
0005600329;Michelin - Site des CARMES;2010;;;63800;
0006104534;GRAPHOCOLOR;2010;;;250000;
0006301421;J et C;2010;;;89800;
0006400874;Fibre- Excellence;2010;;18100000;;
0007000991;HERTA;2010;;;530000;
0005500031;ELIS BRETAGNE (STE);2010;;;99600;
0006700720;SIL FALA;2010;17900000;;9160;
0005301290;COMPAGNIE DES FROMAGES & RICHESMONTS;2010;;;569000;
0005102374;BONDUELLE EUROPE LONG LIFE;2010;3790000;;;
0005301512;ELVIR S.A.S.;2010;;898000;4460;
0005206997;L.N.U.F. MONTAYRAL;2010;;;133000;
0022100006;ALBIOMA LE MOULE;2010;262;;1430000;
0006802468;SOCIETE FROMAGERE DE RODEZ;2010;;;50700;
0007201440;EURIAL;2010;90000;;131000;
0006804276;GRAVIERS GARONNAIS;2010;;53200;;
0006301171;SARREL;2010;9400;;88500;
0010300115;ANDROS;2010;878000;;19800;
0006600802;SAINT MAMET SAS;2010;;;571000;
0005800666;SANOFI  PASTEUR SA;2010;;;285000;
0007000915;WEPA FRANCE (ex WEPA LILLE);2010;;1290000;5490;
0006202054;ARCELORMITTAL FRANCE;2010;1010000;17000000;34300;
0006107177;COMPAGNIE d'ABATTAGE de BOURG;2010;9130;;85000;
0006000366;VALADE;2010;;;220000;
0006502609;WILLIAM SAURIN;2010;460000;;3220;
0005801230;BOBET;2010;45400;;10900;
0005201764;CHEMVIRON;2010;425000;;;
0005102404;TEREOS  STARCH & SWEETENER EUROPE;2010;8510000;;;
0005600326;TRELLEBORG INDUSTRIE;2010;;;68500;
0006700657;ETC Ennoblissement Technique Cernay;2010;228000;;1550;
0006501812;AGRANA FRUITS FRANCE (ex ATYS);2010;92800;;14600;
0005800331;YARA France;2010;;152000000;2580000;
0005500170;ENTREMONT ALLIANCE;2010;132000;;75600;
0005301918;FLORETTE FRANCE GMS;2010;;;422000;
0006803824;EUROSERUM;2010;;;106000;
0005100240;ANETT NORD PICARDIE;2010;;62400;7200;
0005600027;COSMETIQUE ACTIVE PRODUCTION;2010;;;92300;
0007403769;SEMMARIS;2010;;;511000;
0005300884;DANONE PRODUITS FRAIS FRANCE;2010;;;258000;
0006402175;UNIPER FRANCE POWER SAS;2010;;60700;;
0007000985;CRODA CHOCQUES SAS;2010;270000;;5970;
0070001689;RLST;2010;84200;;1140;
0006802177;NESTOR;2010;;152000;1780;
0006103953;Cibévial sa;2010;;;91300;
0006400651;ARKEMA FRANCE SA;2010;1330000;;8080;
0006600430;Société EXPANSIA;2010;1130000;;3990;
0005500035;KERMENE;2010;;804000;31200;
0016900010;MERIAL Laboratoire Portes des Alpes;2010;92500;;10300;
0006401008;Basell Polyoléfines France SAS;2010;;3760000;90900;
0010100023;CGES Les Neyrolles;2010;209000;;;
0005100430;ELCHAIS ( ex SENSIENT NATURAL ING.;2010;108000;;;
0007000481;HSWT;2010;;648000;175000;
00       87075001;LAITERIE LES FAYES;2010;4700;;122000;
0007001157;NESTLE PURINA PETCARE;2010;120000;;832;
0005500736;PAULET PAUL;2010;;;82000;
0005700724;MAC CAIN ALIMENTAIRE SAS;2010;886000;;;
00       59225104;GROUPE BIGARD;2010;;;156000;
0006601361;STERIMED;2010;;2010000;6000;
0007000545;SAS DOUX FRAIS;2010;;;119000;
00       75664051;POINTVIANDES;2010;18700;;31900;
0006504341;RENAULT;2010;14500;110000;19100;
0006202396;EGGER PANNEAUX ET DECORS;2010;;51100;41800;
0005101667;DOW France (ex ROHM AND HAAS);2010;;113000;1420;
