Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Coordonnées_STEP_X;Coordonnées_STEP_Y;Coordonnées_REJET_X;Coordonnées_REJET_Y;code_qualité_localisation_rejet;libelle_qualité_localisation_rejet;INSEE_Commune_STEP;Nom_Commune_STEP;Code_Département_STEP;Nom_Région_STEP;Code_Masse_Eau;Nom_Masse_Eau
2013;060901073001;STATION D'EPURATION DE CEYZERIEU -AVRISSIEU SAMISSIEU;300;Biologique Simple;911791;6529110;911818;6529096;1;Précision +- 50 mètres;01073;CEYZERIEU;01;RHONE-ALPES;FRDR522b;Le Séran du ruisseau des roches à sa confluence au Rhône
2013;060911076002;STATION D'EPURATION DE CASTELNAUDARY - ESTAMBIGOU;6500;Biologique Simple;616413;6246711;616421;6246746;1;Précision +- 50 mètres;11076;CASTELNAUDARY;11;LANGUEDOC-ROUSSILLON;FRDR196;Le Fresquel de sa source au Tréboul inclus
2013;060925469001;STATION D'EPURATION DE PRESENTEVILLERS;500;Lagunage;981238;6717367;981189;6717405;2;Précision +- 500 mètres;25469;PRESENTEVILLERS;25;FRANCHE-COMTE;FRDR10948;le rupt
2013;060906158001;STATION D EPURATION DE VILLARS ESPIGNOLE;1200;Biologique Simple;1027522;6324347;1028428;6322965;1;Précision +- 50 mètres;06158;VILLARS SUR VAR;06;PROVENCE-ALPES-COTE D'AZUR;FRDR82;Le Var du Cians à la confluence avec la Vésubie
2013;060925121002;STATION D'EPURATION DE CHAPELLE DES BOIS;600;Biologique avec nitrification et dénitrification;937919;6615795;937913;6615783;3;Localisation imprécise;25121;CHAPELLE DES BOIS;25;FRANCHE-COMTE;;
2013;060930089002;STATION D'EPURATION DE COMPS;2500;Biologique avec nitrification;829535;6306959;829725;6307021;1;Précision +- 50 mètres;30089;COMPS;30;LANGUEDOC-ROUSSILLON;FRDR377;Le Gard de Collias à la confluence avec le Rhône
2013;060939476001;STATION D'EPURATION DE SAINT AUBIN;2000;Biologique avec nitrification;876181;6661296;876169;6661302;1;Précision +- 50 mètres;39476;ST AUBIN;39;FRANCHE-COMTE;FRDR11330;Rivière l'Auxon
2013;060911295002;STATION D'EPURATION DE PORTEL;1500;Filtres plantés;693554;6216881;693602;6216944;1;Précision +- 50 mètres;11295;PORTEL DES CORBIERES;11;LANGUEDOC-ROUSSILLON;FRDR208;La Berre
2013;060973276001;STATION D'EPURATION DE ST PIERRE DE SOUCY;340;Filtres plantés;942393;6493555;942343;6493584;1;Précision +- 50 mètres;73276;ST PIERRE DE SOUCY;73;RHONE-ALPES;FRDR11629;ruisseau le coisetan
2013;060966015001;STATION D'EPURATION DE BANYULS DELS ASPRES;3450;Biologique avec nitrification et dénitrification;689553;6161816;689499;6161775;1;Précision +- 50 mètres;66015;BANYULS DELS ASPRES;66;LANGUEDOC-ROUSSILLON;FRDR234a;Le Tech du Correc del Maillol au Tanyari
2013;060934139002;STATION D'EPURATION DE LIEURAN LES BEZIERS - BASSAN;4500;Biologique avec nitrification et déphosphatation;719088;6256682;719197;6256692;1;Précision +- 50 mètres;34139;LIEURAN LES BEZIERS;34;LANGUEDOC-ROUSSILLON;FRDR159;Le Libron du ruisseau de Badeaussou à la mer Méditerranée
2013;060925611001;STATION D'EPURATION DE LA VEZE;500;Lagunage;932404;6683202;932404;6683202;1;Précision +- 50 mètres;25611;LA VEZE;25;FRANCHE-COMTE;FRDR10862;ruisseau des marais de saône
2013;060938297002;STATION D'EPURATION DE PASSINS - CREVIERES;270;Lagunage;890108;6514357;890092;6514423;1;Précision +- 50 mètres;38297;PASSINS;38;RHONE-ALPES;FRDR10992;rivières l'huert et la save
2013;060920032001;STATION D'EPURATION DE BASTELICACCIA;2000;Biologique avec nitrification et dénitrification;1183530;6108194;1183491;6108182;2;Précision +- 500 mètres;20032;BASTELICACCIA;2A;CORSE;;
2013;060938044003;STATION D'EPURATION DE BIOL LE BAS;367;Lagunage;886584;6490373;886667;6490366;1;Précision +- 50 mètres;38044;BIOL;38;RHONE-ALPES;FRDR508a;L'Hien  de sa source au Ruisseau de Bournand
2013;060939235001;STATION D'EPURATION DE FRAISANS;2000;Biologique avec nitrification;908336;6675544;908323;6675565;1;Précision +- 50 mètres;39235;FRAISANS;39;FRANCHE-COMTE;FRDR625;Le Doubs de la confluence avec l'Allan jusqu'en amont du barrage de Crissey
2013;060911175001;STATION D'EPURATION DE ISSEL;300;Lagunage;617876;6252317;617832;6252387;1;Précision +- 50 mètres;11175;ISSEL;11;LANGUEDOC-ROUSSILLON;FRDR11131;ruisseau de glandes
2013;060983051001;STATION D'EPURATION DE ENTRECASTEAUX;450;Biologique Simple;962250;6273524;962195;6273549;1;Précision +- 50 mètres;83051;ENTRECASTEAUX;83;PROVENCE-ALPES-COTE D'AZUR;FRDR109;La Bresque
2013;060970197001;STATION D'EPURATION DE DAMPIERRE SUR LINOTTE;600;Biologique Simple;943087;6716885;943107;6716846;2;Précision +- 500 mètres;70197;DAMPIERRE SUR LINOTTE;70;FRANCHE-COMTE;FRDR11888;rivière la linotte
2013;060907064005;STATION D'EPURATION DE LE CHEYLARD;23000;Biologique avec nitrification;816426;6424173;816517;6424251;1;Précision +- 50 mètres;07064;LE CHEYLARD;07;RHONE-ALPES;FRDR444a;L'Eyrieux du ruisseau du Ranc Courbier inclus à l'amont de la confluence avec la Dunière
2013;060907348001;STATION D'EPURATION DE VOGUE;1000;Biologique avec nitrification;812150;6383640;812041;6383683;1;Précision +- 50 mètres;07348;VOGUE;07;RHONE-ALPES;FRDR411a;L'Ardèche de la confluence de l'Auzon à la confluence avec l'Ibie
2013;060969199800;STATION D'EPURATION MIXTE G.E.P.E.I.F.;24000;Biologique Simple;844073;6512012;843272;6511736;1;Précision +- 50 mètres;69199;ST FONS;69;RHONE-ALPES;FRDR2006;Le Rhône de la confluence Saône à la confluence Isère
2013;060926360002;STATION D'EPURATION DE VALAURIE - INTERCOMMUNALE;1700;Biologique Simple;843736;6370163;843729;6370135;1;Précision +- 50 mètres;26360;VALAURIE;26;RHONE-ALPES;FRDR424;La Berre de sa source à la Vence
2013;060921645001;STATION D'EPURATION DE TROUHANS;600;Biologique avec nitrification;872480;6673985;872510;6673964;1;Précision +- 50 mètres;21645;TROUHANS;21;BOURGOGNE;FRDR646;L'Ouche de l'amont du lac Kir à la confluence avec la Saône
2013;060926106001;STATION D'EPURATION DE LA COUCOURDE - CHEF LIEU;1000;Biologique Simple;840980;6395803;840957;6395795;1;Précision +- 50 mètres;26106;LA COUCOURDE;26;RHONE-ALPES;FRDR2007;Le Rhône de la confluence Isère à Avignon
2013;060913108002;STATION D'EPURATION DE TARASCON  - Z.I. DE ROUBIAN;1500;Biologique avec nitrification;836219;6300633;832739;6299246;1;Précision +- 50 mètres;13108;TARASCON;13;PROVENCE-ALPES-COTE D'AZUR;FRDR2009;Le Rhône de Beaucaire au seuil de Terrin et au pont de Sylveréal
2013;060925333001;STATION D'EPURATION DE LAVIRON;600;Lagunage;968989;6690045;968997;6690062;1;Précision +- 50 mètres;25333;LAVIRON;25;FRANCHE-COMTE;;
2013;060904198006;STATION D'EPURATION DE ST VINCENT LES FORTS-COMMERCES;400;Infiltration;967578;6378655;968196;6376838;3;Localisation imprécise;04198;ST VINCENT LES FORTS;04;PROVENCE-ALPES-COTE D'AZUR;FRDL95;lac de Serre-Ponçon
2013;060905053001;STATION D'EPURATION DE EYGUIANS - VILLAGE;250;Décantation primaire ou fosse toutes eaux;920610;6364911;920602;6364959;1;Précision +- 50 mètres;05053;EYGUIANS;05;PROVENCE-ALPES-COTE D'AZUR;FRDR281b;Le Buëch aval
2013;060911081001;STATION D'EPURATION DE CAUNES-MINERVOIS;3000;Biologique avec nitrification;662038;6246491;662113;6246403;1;Précision +- 50 mètres;11081;CAUNES MINERVOIS;11;LANGUEDOC-ROUSSILLON;FRDR184;l'Argent-Double
2013;060930241002;STATION D'EPURATION DE SAINT  CHAPTES;2000;Biologique avec nitrification;803135;6319447;803191;6319433;1;Précision +- 50 mètres;30241;ST CHAPTES;30;LANGUEDOC-ROUSSILLON;FRDR10792;rivière le bourdic
2013;060934182002;STATION D'EPURATION DE NEZIGNAN L'EVEQUE;2600;Biologique avec nitrification;733535;6258232;733569;6258208;1;Précision +- 50 mètres;34182;NEZIGNAN L EVEQUE;34;LANGUEDOC-ROUSSILLON;FRDR161b;l'Hérault de la confluence avec la Boyne à la Méditerranée
2013;060925332001;STATION D'EPURATION DE LAVERNAY;1700;Biologique avec nitrification;912956;6687053;912957;6687097;1;Précision +- 50 mètres;25332;LAVERNAY;25;FRANCHE-COMTE;FRDR10962;ruisseau de recologne
2013;060901151001;STATION D'EPURATION DE DRUILLAT - CHEF LIEU;500;Lagunage;879472;6553763;879537;6553788;1;Précision +- 50 mètres;01151;DRUILLAT;01;RHONE-ALPES;FRDR2015;Le Suran de Résignbel à sa confluence avec l'Ain
2013;060901183001;STATION D'EPURATION DE GUEREINS;900;Biologique Simple;837058;6558235;837004;6558246;1;Précision +- 50 mètres;01183;GUEREINS;01;RHONE-ALPES;FRDR11120;ruisseau la callonne
2013;060925078001;STATION D'EPURATION DE BOUCLANS;3800;Biol. avec nitrif., dénitrif. et déphosphatation;944273;6689333;944287;6689317;1;Précision +- 50 mètres;25078;BOUCLANS;25;FRANCHE-COMTE;FRDR11328;ruisseau le gour
2013;060926194002;STATION D'EPURATION DE ST CHRISTOPHE LARIS - INTERCO;500;Filtres plantés;861741;6457357;861788;6457325;2;Précision +- 500 mètres;26194;MONTCHENU;26;RHONE-ALPES;;
2013;060930173001;STATION D'EPURATION DE MONS - VILLAGE;1000;Biologique avec nitrification;792934;6335783;792892;6335794;2;Précision +- 500 mètres;30173;MONS;30;LANGUEDOC-ROUSSILLON;FRDR12022;rivière la droude
2013;060939426001;STATION D'EPURATION DE PLASNE;2000;Biologique avec nitrification;905295;6636610;905311;6636601;1;Précision +- 50 mètres;39426;PLASNE;39;FRANCHE-COMTE;;
2013;060939435001;STATION D'EPURATION DE PONT DE POITTE;2500;Biologique avec nitrification;906566;6612385;906659;6612353;2;Précision +- 500 mètres;39435;PONT DE POITTE;39;FRANCHE-COMTE;FRDL16;lac de vouglans
2013;060974033001;STATION D'EPURATION DE BERNEX;4000;Biologique avec nitrification et déphosphatation;982043;6590771;982027;6590762;1;Précision +- 50 mètres;74033;BERNEX;74;RHONE-ALPES;FRDR12086;torrent l'ugine
2013;060970147002;STATION D'EPURATION DE CHAVANNES - VERSANT 2;67;Lagunage;974714;6724435;974680;6724423;3;Localisation imprécise;70147;CHAVANNE;70;FRANCHE-COMTE;FRDR10812;ruisseau la sapoie
2013;060966097001;STATION D'EPURATION DE LESQUERDE;250;Filtres plantés;662059;6188927;661811;6188881;1;Précision +- 50 mètres;66097;LESQUERDE;66;LANGUEDOC-ROUSSILLON;FRDR218;L'Agly de la Boulzane à la Desix
2013;060901170002;STATION D'EPURATION DE NANTUA - GEOVREISSIAT;24000;Biologique avec nitrification;896432;6567764;896161;6567946;1;Précision +- 50 mètres;01170;BEARD-GEOVREISSIAT;01;RHONE-ALPES;FRDR495a;L'Oignin du bief Dessous-Roche au barrage de Trablettes inclus
2013;060901250002;STATION D'EPURATION DE MISERIEUX;2430;Biologique avec nitrification et dénitrification;839517;6543329;839485;6543338;1;Précision +- 50 mètres;01250;MISERIEUX;01;RHONE-ALPES;FRDR11047;ruisseau le formans
2013;060905054002;STATION D'EPURATION DE FARE EN CHAMPSAUR - BARAQUES;250;Décantation primaire;943200;6402504;943296;6402534;1;Précision +- 50 mètres;05054;LA FARE EN CHAMPSAUR;05;PROVENCE-ALPES-COTE D'AZUR;FRDR2027;Le Drac de l'aval de St Bonnet à la retenue du Sautet + Rageoux/Chétive
2013;060925612001;STATION D'EPURATION DE VIEILLEY;900;Lagunage;931753;6698015;931144;6698874;1;Précision +- 50 mètres;25612;VIEILLEY;25;FRANCHE-COMTE;FRDR656;L'Ognon basse vallée
2013;060938065004;STATION D'EPURATION DE CHABONS - BOURBRE;315;Lagunage;890189;6484825;890271;6484722;1;Précision +- 50 mètres;38065;CHABONS;38;RHONE-ALPES;FRDR509a;La Bourbre de la source au Pont de Cour
2013;060969282001;STATION D'EPURATION DE MEYZIEU;33000;Biologique Simple;855015;6523262;855045;6523309;1;Précision +- 50 mètres;69282;MEYZIEU;69;RHONE-ALPES;FRDR2005;Le Rhône du pont de Jons à la confluence Saône
2013;060969207001;STATION D'EPURATION DE SAINT-GERMAIN-AU-MONT-D'OR;3000;Biologique Simple;839972;6533792;840060;6533930;1;Précision +- 50 mètres;69207;ST GERMAIN AU MONT D OR;69;RHONE-ALPES;FRDR1807b;La Saône de Villefranche sur Saône à la confluence avec le Rhône
2013;060926205001;STATION D'EPURATION DE MONTMAUR EN DIOIS - CHEF LIEU;300;Infiltration;889603;6400999;889611;6401016;1;Précision +- 50 mètres;26205;MONTMAUR EN DIOIS;26;RHONE-ALPES;FRDR11772;ruisseau l'esconavette
2013;060901319001;STATION D'EPURATION DE RELEVANT;350;Filtres plantés;850915;6556452;850921;6556418;1;Précision +- 50 mètres;01319;RELEVANT;01;RHONE-ALPES;FRDR12108;ruisseau le relevant
2013;060901389002;STATION D'EPURATION DE ST TRIVIERS SUR MOIGNANS;1200;Biologique avec nitrification;846886;6554968;846961;6555040;1;Précision +- 50 mètres;01389;ST TRIVIER SUR MOIGNANS;01;RHONE-ALPES;FRDR11722;ruisseau le moignans
2013;060938261001;STATION D'EPURATION DE MORESTEL;4500;Biologique avec nitrification;893880;6511605;893887;6511657;1;Précision +- 50 mètres;38261;MORESTEL;38;RHONE-ALPES;FRDR10992;rivières l'huert et la save
2013;060938053002;STATION D'EPURATION DE BOURGOIN JALLIEU 2;120000;Biol. avec nitrif., dénitrif. et déphosphatation;875482;6502881;875492;6503136;1;Précision +- 50 mètres;38053;BOURGOIN JALLIEU;38;RHONE-ALPES;;
2013;060970432001;STATION D'EPURATION DE QUERS;250;Lagunage;957097;6742871;957099;6742936;1;Précision +- 50 mètres;70432;QUERS;70;FRANCHE-COMTE;FRDR690;La Lanterne de sa source au Breuchin
2013;060901338001;STATION D'EPURATION DE ST BENOIT - CHEF LIEU;450;Lagunage;901060;6513772;900877;6513632;1;Précision +- 50 mètres;01338;ST BENOIT;01;RHONE-ALPES;FRDR11326;ruisseau la morte
2013;060920326001;STATION D EPURATION DE TOLLA;250;Biologique avec nitrification;1195736;6115775;1195725;6115770;1;Précision +- 50 mètres;20326;TOLLA;2A;CORSE;FREL131;lac de Tolla
2013;060901388002;STATION D'EPURATION DE ST TRIVIER COURTES - FAYOLLET;230;Filtres plantés;858758;6597055;858837;6597036;1;Précision +- 50 mètres;01388;ST TRIVIER DE COURTES;01;RHONE-ALPES;FRDR593c;La Reyssouze de la confluence avec le Reyssouzet à la Saône
2013;060970160001;STATION D'EPURATION DE COISEVAUX;250;Lagunage;978584;6727140;978545;6727059;1;Précision +- 50 mètres;70160;COISEVAUX;70;FRANCHE-COMTE;FRDR10366;ruisseau de l'étang rechalle
2013;060907346001;STATION D'EPURATION DE VIVIERS - SUD ILE DES PERRIERS;2700;Biologique avec nitrification;834782;6376929;834747;6376940;1;Précision +- 50 mètres;07346;VIVIERS;07;RHONE-ALPES;FRDR2007;Le Rhône de la confluence Isère à Avignon
2013;060983069002;STATION D'EPURATION DE HYERES - PORQUEROLLES;4300;Biologique Simple;961249;6215233;961339;6215156;1;Précision +- 50 mètres;83069;HYERES;83;PROVENCE-ALPES-COTE D'AZUR;FRDC07h;Ile d'Hyères
2013;060904244001;STATION D'EPURATION DE VOLONNE;3500;Biologique avec nitrification;940665;6339302;940572;6339251;1;Précision +- 50 mètres;04244;VOLONNE;04;PROVENCE-ALPES-COTE D'AZUR;FRDR278;La Durance du Jabron au canal EDF
2013;060984135002;STATION D'EPURATION DE UCHAUX - MASTRE - FARJONS;400;Filtres plantés;843954;6347945;843954;6347945;3;Localisation imprécise;84135;UCHAUX;84;PROVENCE-ALPES-COTE D'AZUR;FRDR10478;ruisseau le rieu
2013;060911011002;STATION D'EPURATION DE ARAGON;600;Biologique avec nitrification;644945;6244162;644931;6244128;1;Précision +- 50 mètres;11011;ARAGON;11;LANGUEDOC-ROUSSILLON;FRDR187;Rau de Trapel
2013;060983064002;STATION D'EPURATION DE GAREOULT;3000;Biologique avec nitrification et déphosphatation;947669;6252501;947698;6252493;2;Précision +- 500 mètres;83064;GAREOULT;83;PROVENCE-ALPES-COTE D'AZUR;;
2013;060925051001;STATION D'EPURATION DE BELLEHERBE;1950;Biologique avec nitrification;977295;6691021;977284;6691036;1;Précision +- 50 mètres;25051;BELLEHERBE;25;FRANCHE-COMTE;FRDR10425;ruisseau de vaucluse
2013;060938310001;STATION D'EPURATION DE POLIENAS;550;Lagunage;894950;6464268;894984;6464205;1;Précision +- 50 mètres;38310;POLIENAS;38;RHONE-ALPES;FRDR10458;ruisseau la grande rigole
2013;060925301002;STATION D'EPURATION DE GUYANS-VENNES - CHEF LIEU;1650;Biologique avec déphosphatation;971081;6678555;971092;6678560;1;Précision +- 50 mètres;25301;GUYANS VENNES;25;FRANCHE-COMTE;;
2013;060934089001;STATION D'EPURATION DE CREISSAN;2000;Filtres plantés;701303;6252108;701382;6252031;1;Précision +- 50 mètres;34089;CREISSAN;34;LANGUEDOC-ROUSSILLON;FRDR11359;ruisseau le lirou
2013;060970312001;STATION D'EPURATION DE LUZE - CHAGEY;1500;Biologique avec nitrification;980672;6728345;980706;6728317;1;Précision +- 50 mètres;70312;LUZE;70;FRANCHE-COMTE;FRDR1679;La Lizaine
2013;060952103001;STATION D'EPURATION DE CHAMPIGNY SOUS VARENNES;900;Biologique avec nitrification;897698;6754973;897697;6754918;1;Précision +- 50 mètres;52103;CHAMPIGNY SOUS VARENNES;52;CHAMPAGNE-ARDENNE;FRDR692;L'Amance de sa source à la Confluence avec la Petite Amance incluse
2013;060904188002;STATION D'EPURATION DE ST MAIME;1200;Filtres plantés;;;;;;;04188;ST MAIME;04;PROVENCE-ALPES-COTE D'AZUR;;
2013;060905012001;STATION D'EPURATION DE EMBRUN - BARATIER;30000;Biologique avec déphosphatation;976662;6389463;976623;6389479;1;Précision +- 50 mètres;05012;BARATIER;05;PROVENCE-ALPES-COTE D'AZUR;FRDR298;La Durance du Guil au torrent de Trente Pas
2013;060905118001;STATION D'EPURATION DE RIBIERS;1600;Biologique Simple;926490;6350051;926477;6350051;1;Précision +- 50 mètres;05118;RIBIERS;05;PROVENCE-ALPES-COTE D'AZUR;FRDR281b;Le Buëch aval
2013;060925622001;STATION D'EPURATION DE VILLERS BUZON;350;Lagunage;915169;6685064;915029;6684952;1;Précision +- 50 mètres;25622;VILLERS BUZON;25;FRANCHE-COMTE;FRDR10962;ruisseau de recologne
2013;060983047002;STATION D'EPURATION DE LA CRAU - VALLEE DU GAPEAU;80000;Biol. avec nitrif., dénitrif. et déphosphatation;951733;6232177;951658;6232275;2;Précision +- 500 mètres;83047;LA CRAU;83;PROVENCE-ALPES-COTE D'AZUR;FRDR114b;Le Gapeau du ruisseau de Vigne Fer à la mer
2013;060983068004;STATION D'EPURATION DE GRIMAUD;60000;Biologique avec nitrification;988516;6247023;989374;6247144;1;Précision +- 50 mètres;83068;GRIMAUD;83;PROVENCE-ALPES-COTE D'AZUR;FRDR10814;rivière la garde
2013;060939150003;STATION D'EPURATION DE DOLE - CHOISEY - RIVE DROITE;57000;Biol. avec nitrif., dénitrif. et déphosphatation;887206;6665677;887320;6665655;1;Précision +- 50 mètres;39150;CHOISEY;39;FRANCHE-COMTE;FRDR1808;Le Doubs du Barrage de Crissey à la confluence avec la Saône
2013;060925315002;STATION D'EPURATION DE L'ISLE SUR LE DOUBS;4000;Biol. avec nitrif., dénitrif. et déphosphatation;969642;6710770;969470;6710422;2;Précision +- 500 mètres;25315;L ISLE SUR LE DOUBS;25;FRANCHE-COMTE;;
2013;060907201001;STATION D'EPURATION DE RUOMS;9000;Biologique avec nitrification et dénitrification;806602;6372707;806529;6372736;1;Précision +- 50 mètres;07201;RUOMS;07;RHONE-ALPES;FRDR411a;L'Ardèche de la confluence de l'Auzon à la confluence avec l'Ibie
2013;060920298001;STATION D'EPURATION DE ST FLORENT;9500;Biologique avec nitrification et dénitrification;1216991;6195465;1216913;6195418;1;Précision +- 50 mètres;20298;ST FLORENT;2B;CORSE;FRER58b;L'aliso aval
2013;060969105002;STATION D'EPURATION DE LACENAS - THOIRY;1400;Biologique avec nitrification;827956;6544020;827979;6544015;1;Précision +- 50 mètres;69105;LACENAS;69;RHONE-ALPES;FRDR10044;ruisseau le morgon
2013;060930162002;STATION D'EPURATION DE MASSILLARGUES ATTUECH;1700;Filtres plantés;782664;6325780;782663;6325866;1;Précision +- 50 mètres;30162;MASSILLARGUES ATTUECH;30;LANGUEDOC-ROUSSILLON;;
2013;060942023003;STATION D'EPURATION DE BOURG ARGENTAL - BOURG;4500;Biol. avec nitrif., dénitrif. et déphosphatation;825513;6467068;825326;6466846;1;Précision +- 50 mètres;42023;BOURG ARGENTAL;42;RHONE-ALPES;FRDR461c;Déôme de l'amont de Bourg Argental à la confluence Cance Déûme
2013;060901034001;STATION D'EPURATION DE BELLEY - CHEF LIEU;18333;Biologique avec nitrification;910111;6520966;910244;6520754;1;Précision +- 50 mètres;01034;BELLEY;01;RHONE-ALPES;FRDR2001;Le Rhône du barrage de Seyssel au pont d'Evieu
2013;060901232002;STATION D'EPURATION DE MARBOZ - MALAVAL;900;Lagunage;872079;6582027;871983;6582067;1;Précision +- 50 mètres;01232;MARBOZ;01;RHONE-ALPES;FRDR11499;bief de malaval
2013;060901262002;STATION D'EPURATION DE MONTLUEL - CORDIEUX;285;Biologique Simple;857671;6536566;857670;6536562;1;Précision +- 50 mètres;01262;MONTLUEL;01;RHONE-ALPES;FRDR10576;rivière la sereine
2013;060906003002;STATION D EPURATION DE ANDON        THORENC;1000;Lagunage;1006756;6308060;1006134;6307139;1;Précision +- 50 mètres;06003;ANDON;06;PROVENCE-ALPES-COTE D'AZUR;FRDR10533;rivière la lane
2013;060906028001;STATION D EPURATION DE CAILLE;500;Biologique Simple;1000700;6304816;1000700;6304816;1;Précision +- 50 mètres;06028;CAILLE;06;PROVENCE-ALPES-COTE D'AZUR;;
2013;060906123001;STATION D'EPURATION DE SAINT LAURENT DU VAR;80000;Biologique Simple;1038645;6293122;1038629;6293930;1;Précision +- 50 mètres;06123;ST LAURENT DU VAR;06;PROVENCE-ALPES-COTE D'AZUR;FRDR78b;Le Var de Colomars à la mer
2013;060938347001;STATION D'EPURATION DE ROYBON;450;Lagunage;875462;6464627;875410;6464696;1;Précision +- 50 mètres;38347;ROYBON;38;RHONE-ALPES;FRDR458;La Galaure de sa source au Galaveyson
2013;060920362001;STATION D'EPURATION DE ZONZA - CHEF-LIEU;1500;Biologique Simple;1213606;6091800;1213617;6091824;1;Précision +- 50 mètres;20362;ZONZA;2A;CORSE;FRER31a;Rizzanese de sa source à la confluence avec le Fiumicioli
2013;060942056002;STATION D'EPURATION DE CHAVANAY - LE GRAND EMBUENT;300;Biologique Simple;832930;6481919;832905;6481822;1;Précision +- 50 mètres;42056;CHAVANAY;42;RHONE-ALPES;FRDR10621;ruisseau la valencize
2013;060901196002;STATION D'EPURATION DE MONTREVEL - JAYAT;6000;Biol. avec nitrif., dénitrif. et déphosphatation;863817;6585354;863812;6585319;1;Précision +- 50 mètres;01196;JAYAT;01;RHONE-ALPES;FRDR593a;Le jugnon, La Ressouze de Bourg en Bresse à la confluence avec le Ressouzet et lebief de la Gravière
2013;060990043002;STATION D'EPURATION DE FAVEROIS;950;Lagunage;1003418;6720845;1003478;6720888;1;Précision +- 50 mètres;90043;FAVEROIS;90;FRANCHE-COMTE;FRDR12081;Ruisseau la Covatte
2013;060990043002;STATION D'EPURATION DE FAVEROIS;950;Lagunage;1003418;6720845;1003478;6720888;1;Précision +- 50 mètres;90043;FAVEROIS;90;FRANCHE-COMTE;FRDR12081;ruisseau la coeuvatte
2013;060906117001;STATION D'EPURATION DE SAINT-BLAISE;500;Biologique avec nitrification;1040617;6311704;1040593;6311800;1;Précision +- 50 mètres;06117;ST BLAISE;06;PROVENCE-ALPES-COTE D'AZUR;FRDR10261;vallon de saint-blaise
2013;060920034002;STATION D'EPURATION DE BELGODERE-LOZARI;6000;Physico-Chimique;1193070;6189532;1193318;6190827;1;Précision +- 50 mètres;20034;BELGODERE;2B;CORSE;FREC01ab;Pointe Palazzu - Sud Nonza
2013;060920220001;STATION D'EPURATION DE PIEDIGRIGGIO;300;Biologique avec nitrification;1208236;6169676;1208253;6169679;1;Précision +- 50 mètres;20220;PIEDIGRIGGIO;2B;CORSE;FRER69b;Le Golo  de la restitution à la confluence avec l'Asco
2013;060904032002;STATION D'EPURATION DE BRAUX;300;Biologique avec nitrification;996614;6327359;996614;6327359;1;Précision +- 50 mètres;04032;BRAUX;04;PROVENCE-ALPES-COTE D'AZUR;FRDR2031;Le Coulomp, la Bernade, la Galange, la Vaïre, la Combe
2013;060938239002;STATION D'EPURATION DE MOIRANS (AQUANTIS);65500;Biol. avec nitrif., dénitrif. et déphosphatation;903470;6470511;903479;6470409;2;Précision +- 500 mètres;38239;MOIRANS;38;RHONE-ALPES;;
2013;060930311001;STATION D'EPURATION DE SAUVE;3000;Biol. avec nitrif., dénitrif. et déphosphatation;777550;6315271;777469;6315146;1;Précision +- 50 mètres;30311;SAUVE;30;LANGUEDOC-ROUSSILLON;FRDR136b;Le Vidourle de St Hippolyte à la confluence avec le Brestalou
2013;060939487001;STATION D'EPURATION DE ST LAURENT EN GRANDVAUX;3550;Biologique Simple;925395;6613199;925362;6613271;2;Précision +- 500 mètres;39487;ST LAURENT EN GRANDVAUX;39;FRANCHE-COMTE;FRDR505;La Saine, la Lemme, l'Ain jusqu'à la confluence avec l'Angillon
2013;060907324001;STATION D'EPURATION DE TOURNON;25500;Biologique avec nitrification;845079;6439918;845221;6439850;1;Précision +- 50 mètres;07324;TOURNON ;07;RHONE-ALPES;FRDR2006;Le Rhône de la confluence Saône à la confluence Isère
2013;060952529001;STATION D'EPURATION DE VILLEGUSIEN LE LAC CAMPING;240;Infiltration;873040;6740445;873029;6740471;1;Précision +- 50 mètres;52529;VILLEGUSIEN LE LAC;52;CHAMPAGNE-ARDENNE;FRDR667;La Vingeanne du lac de Villegusien à l'Etiveau
2013;060971242001;STATION D'EPURATION DE JONCY;700;Biologique avec nitrification;819442;6612765;819563;6612750;1;Précision +- 50 mètres;71242;JONCY;71;BOURGOGNE;FRDR604;La Guye
2013;060925200002;STATION D'EPURATION DE DEVECEY - BONNAY;3900;Biol. avec nitrif., dénitrif. et déphosphatation;928265;6696693;927568;6696839;1;Précision +- 50 mètres;25200;DEVECEY;25;FRANCHE-COMTE;FRDR656;L'Ognon basse vallée
2013;060970096001;STATION D'EPURATION DE BREVILLIERS;750;Lagunage;984273;6726822;984462;6727250;1;Précision +- 50 mètres;70096;BREVILLIERS;70;FRANCHE-COMTE;FRDR11546;ruisseau de brevilliers
2013;060930124001;STATION D'EPURATION DE LE GARN;250;Filtres plantés;817842;6357112;817934;6357115;2;Précision +- 500 mètres;30124;LE GARN;30;LANGUEDOC-ROUSSILLON;FRDR10896;valat d'aiguèze
2013;060913004008;STATION D'EPURATION DE ARLES - HAMEAU DU SAMBUC;450;Filtres plantés;837265;6270803;837180;6270799;2;Précision +- 500 mètres;13004;ARLES;13;PROVENCE-ALPES-COTE D'AZUR;;
2013;060966041001;STATION D'EPURATION DE CASES DE PENE;650;Biologique Simple;682775;6186807;682690;6186834;2;Précision +- 500 mètres;66041;CASES DE PENE;66;LANGUEDOC-ROUSSILLON;;
