Année;code_STEP;Nom_STEP;Capacité_EH;Dispositif_traitement;Coordonnées_STEP_X;Coordonnées_STEP_Y;Coordonnées_REJET_X;Coordonnées_REJET_Y;code_qualité_localisation_rejet;INSEE_Commune_STEP;Nom_Commune_STEP;Code_Département_STEP;Nom_Région_STEP;Code_Masse_Eau_2010;Nom_Masse_Eau_2010;Code_Masse_Eau_2016;Nom_Masse_Eau_2016
2015;060925493001;La Riviere Drugeon;7000;Biol. avec nitrif., dénitrif. et déphosphatation;945916;6646751;946104;6646782;1;25493;LA RIVIERE DRUGEON;25;27;;;;;
2015;060925497001;Roches Les Blamont;550;Biologique avec nitrification;991125;6707976;991152;6707978;1;25497;ROCHES LES BLAMONT;25;27;;;;;
2015;060925505001;Rougemont                     ;1400;Biologique avec nitrification;951685;6714021;951676;6714059;1;25505;ROUGEMONT;25;27;;;;;
2015;060925505001;Rougemont                     ;1400;Biologique avec nitrification;951685;6714021;951676;6714059;1;25505;ROUGEMONT;25;27;;;;;
2015;060925509001;Routelle                      ;550;Biologique Simple;915023;6677981;915057;6677959;1;25509;ROUTELLE;25;27;;;;;
2015;060925510001;Ruffey Le Chateau;400;Lagunage;910530;6690085;911223;6691455;1;25510;RUFFEY LE CHATEAU;25;27;;;;;
2015;060925511001;Rurey;500;Filtres plantés;927349;6670157;927369;6670135;2;25511;RUREY;25;27;;;;;
2015;060925512001;Le Russey                     ;3100;Biologique avec nitrification et déphosphatation;982299;6681050;982305;6681038;1;25512;LE RUSSEY;25;27;;;;;
2015;060925519002;Saint Hippolyte;1100;Biologique avec nitrification et dénitrification;987654;6698653;;;;25519;ST HIPPOLYTE SUR LE DOUBS;25;27;;;;;
2015;060925523001;Sainte Marie;1300;Biologique avec nitrification;977731;6718205;977738;6718191;1;25523;STE MARIE;25;27;;;;;
2015;060925524001;Saint Maurice - Villars;1400;Biologique avec nitrification;973748;6710039;973625;6710023;1;25524;ST MAURICE COLOMBIER;25;27;;;;;
2015;060925524001;Saint Maurice - Villars;1400;Biologique avec nitrification;973748;6710039;973625;6710023;1;25524;ST MAURICE COLOMBIER;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925526001;Sainte-Suzanne;58350;Biol. avec nitrif., dénitrif. et déphosphatation;984162;6718667;984367;6718575;2;25526;STE SUZANNE;25;27;;;;;
2015;060925527001;Saint Vit;7000;Biologique avec nitrification;912573;6678996;912620;6678965;1;25527;ST VIT;25;27;;;;;
2015;060925529001;Sancey Le Grand               ;3000;Biologique avec nitrification;970533;6695104;970535;6695069;1;25529;SANCEY ;25;27;;;;;
2015;060925529001;Sancey Le Grand               ;3000;Biologique avec nitrification;970533;6695104;970535;6695069;1;25529;SANCEY ;25;27;;;;;
2015;060925529001;Sancey Le Grand               ;3000;Biologique avec nitrification;970533;6695104;970535;6695069;1;25529;SANCEY ;25;27;;;;;
2015;060925529001;Sancey Le Grand               ;3000;Biologique avec nitrification;970533;6695104;970535;6695069;1;25529;SANCEY ;25;27;;;;;
2015;060925532001;Saone;5500;Biologique avec nitrification et dénitrification;935160;6685848;935120;6685831;1;25532;SAONE;25;27;;;;;
2015;060925532001;Saone;5500;Biologique avec nitrification et dénitrification;935160;6685848;935120;6685831;1;25532;SAONE;25;27;;;;;
2015;060925532001;Saone;5500;Biologique avec nitrification et dénitrification;935160;6685848;935120;6685831;1;25532;SAONE;25;27;;;;;
2015;060925541001;Septfontaines;2300;Biologique avec déphosphatation;943098;6657246;942789;6656758;3;25541;SEPTFONTAINES;25;27;;;;;
2015;060925541001;Septfontaines;2300;Biologique avec déphosphatation;943098;6657246;942789;6656758;3;25541;SEPTFONTAINES;25;27;;;;;
2015;060925541001;Septfontaines;2300;Biologique avec déphosphatation;943098;6657246;942789;6656758;3;25541;SEPTFONTAINES;25;27;;;;;
2015;060925548001;Solemont;250;Filtres plantés;979715;6700365;979715;6700365;3;25548;SOLEMONT;25;27;;;;;
2015;060925553001;Soye                          ;250;Biologique Simple;963265;6710191;963254;6710190;1;25553;SOYE;25;27;;;;;
2015;060925554001;Surmont                       ;400;Biologique avec nitrification;972757;6692821;972757;6692821;1;25554;SURMONT;25;27;;;;;
2015;060925558001;Tarcenay;800;Lagunage;934883;6678010;934907;6677959;1;25558;TARCENAY;25;27;;;;;
2015;060925564002;Torpes - La Piroulette;100;Décantation primaire;917684;6679405;919051;6677632;1;25564;TORPES;25;27;;;;;
2015;060925564003;Torpes - Disque Bio;450;Biologique Simple;918997;6677741;919051;6677632;1;25564;TORPES;25;27;;;;;
2015;060925569001;Trepot - Foucherans;700;Biologique Simple;938560;6679381;938850;6679627;1;25569;TREPOT;25;27;;;;;
2015;060925569001;Trepot - Foucherans;700;Biologique Simple;938560;6679381;938850;6679627;1;25569;TREPOT;25;27;;;;;
2015;060925571001;Trevillers - Thiebouhans;2300;Biol. avec nitrif., dénitrif. et déphosphatation;991775;6694895;992820;6694748;1;25571;TREVILLERS;25;27;;;;;
2015;060925571001;Trevillers - Thiebouhans;2300;Biol. avec nitrif., dénitrif. et déphosphatation;991775;6694895;992820;6694748;1;25571;TREVILLERS;25;27;;;;;
2015;060925575001;Vaire Arcier                  ;350;Biologique Simple;938125;6691946;938127;6691931;1;25575;VAIRE ;25;27;;;;;
2015;060925578001;Valdahon;14500;Biol. avec nitrif., dénitrif. et déphosphatation;953273;6678442;953192;6678361;1;25578;VALDAHON;25;27;;;;;
2015;060925583001;Valonne;250;Lagunage;976866;6700007;976418;6699323;1;25583;VALONNE;25;27;;;;;
2015;060925584001;Valoreille;500;Biologique avec nitrification;983177;6695448;983090;6694897;1;25584;VALOREILLE;25;27;;;;;
2015;060925585001;Vanclans                      ;600;Lagunage;954586;6671735;954448;6671646;1;25585;VANCLANS;25;27;;;;;
2015;060925585001;Vanclans                      ;600;Lagunage;954586;6671735;954448;6671646;1;25585;VANCLANS;25;27;;;;;
2015;060925593001;Vaux Les Pres;400;Lagunage;917691;6686122;917705;6686204;1;25593;VAUX LES PRES;25;27;;;;;
2015;060925594001;Velesmes-Essarts              ;400;Biologique avec nitrification;917818;6680630;917768;6680630;1;25594;VELESMES ESSARTS;25;27;;;;;
2015;060925597002;Vellevans;250;Filtres plantés;964509;6696175;964665;6696781;1;25597;VELLEVANS;25;27;;;;;
2015;060925598001;Venise - Moncey;1100;Lagunage;934495;6699497;934453;6700249;1;25598;VENISE;25;27;;;;;
2015;060925598001;Venise - Moncey;1100;Lagunage;934495;6699497;934453;6700249;1;25598;VENISE;25;27;;;;;
2015;060925601001;Vercel;15500;Biologique avec nitrification et déphosphatation;956299;6681896;956326;6681853;1;25601;VERCEL VILLEDIEU LE CAMP;25;27;;;;;
2015;060925605001;Vernierfontaine               ;950;Biologique avec nitrification et déphosphatation;949277;6672718;949357;6672727;1;25605;VERNIERFONTAINE;25;27;;;;;
2015;060925611001;La Veze;500;Lagunage;932404;6683202;932404;6683202;1;25611;LA VEZE;25;27;;;;;
2015;060925612001;Vieilley;900;Lagunage;931753;6698015;931144;6698874;1;25612;VIEILLEY;25;27;;;;;
2015;060925615002;Villars Les Blamont;550;Filtres plantés;991773;6704011;991886;6704019;2;25615;VILLARS LES BLAMONT;25;27;;;;;
2015;060925620001;Ville Du Pont;3000;Biologique avec nitrification;964506;6662101;964337;6661730;3;25620;VILLE DU PONT;25;27;;;;;
2015;060925620001;Ville Du Pont;3000;Biologique avec nitrification;964506;6662101;964337;6661730;3;25620;VILLE DU PONT;25;27;;;;;
2015;060925620001;Ville Du Pont;3000;Biologique avec nitrification;964506;6662101;964337;6661730;3;25620;VILLE DU PONT;25;27;;;;;
2015;060925620001;Ville Du Pont;3000;Biologique avec nitrification;964506;6662101;964337;6661730;3;25620;VILLE DU PONT;25;27;;;;;
2015;060925620001;Ville Du Pont;3000;Biologique avec nitrification;964506;6662101;964337;6661730;3;25620;VILLE DU PONT;25;27;;;;;
2015;060925621001;Villeneuve D'Amont;600;Biologique Simple;929777;6653114;929731;6653099;1;25621;VILLENEUVE D AMONT;25;27;;;;;
2015;060925622001;Villers Buzon;350;Lagunage;915169;6685064;915029;6684952;1;25622;VILLERS BUZON;25;27;;;;;
2015;060925627001;Villers Sous Chalamont;600;Biologique avec nitrification;931221;6649014;931207;6649006;2;25627;VILLERS SOUS CHALAMONT;25;27;;;;;
2015;060925629001;Voillans                      ;300;Biologique Simple;957914;6704620;957914;6704620;1;25629;VOILLANS;25;27;;;;;
2015;060925633001;Vuillafans                    ;1200;Biologique avec nitrification;943413;6667794;943184;6673669;1;25633;VUILLAFANS;25;27;;;;;
2015;060926001001;Solaure En Diois -Aix Chf Lieu;400;Filtres plantés;889959;6404402;889883;6404433;1;26001;SOLAURE EN DIOIS;26;84;;;;;
2015;060926005002;Allan - Chef Lieu;450;Biologique Simple;841370;6379058;841260;6378923;1;26005;ALLAN;26;84;;;;;
2015;060926006001;Allex - Grane;13000;Biologique Simple;849373;6408294;849266;6408259;1;26006;ALLEX;26;84;;;;;
2015;060926006001;Allex - Grane;13000;Biologique Simple;849373;6408294;849266;6408259;1;26006;ALLEX;26;84;;;;;
2015;060926009002;Andancette - Intercommunale;12000;Biologique avec nitrification;841768;6460187;841610;6460221;1;26009;ANDANCETTE;26;84;;;;;
2015;060926009002;Andancette - Intercommunale;12000;Biologique avec nitrification;841768;6460187;841610;6460221;1;26009;ANDANCETTE;26;84;;;;;
2015;060926009002;Andancette - Intercommunale;12000;Biologique avec nitrification;841768;6460187;841610;6460221;1;26009;ANDANCETTE;26;84;;;;;
2015;060926009002;Andancette - Intercommunale;12000;Biologique avec nitrification;841768;6460187;841610;6460221;1;26009;ANDANCETTE;26;84;;;;;
2015;060926010002;Anneyron - Mantailles;350;Filtres plantés;850400;6463086;850350;6463200;1;26010;ANNEYRON;26;84;;;;;
2015;060926019001;Aurel;610;Filtres plantés;879284;6401963;879180;6402000;1;26019;AUREL;26;84;;;;;
2015;060926022001;Ballons;250;Infiltration;910792;6353169;910807;6353071;1;26022;BALLONS;26;84;;;;;
2015;060926023002;Barbieres - Chef Lieu;900;Biologique Simple;867670;6430634;867658;6430610;1;26023;BARBIERES;26;84;;;;;
2015;060926025001;Barnave - Chef Lieu;320;Filtres plantés;888621;6398754;888671;6398732;2;26025;BARNAVE;26;84;;;;;
2015;060926033002;La Baume De Transit;1000;Biologique avec nitrification et déphosphatation;848490;6360439;848218;6360408;1;26033;LA BAUME DE TRANSIT;26;84;;;;;
2015;060926035002;Beaufort/gervanne - Chef Lieu;700;Biologique avec nitrification;869341;6410436;869392;6410393;1;26035;BEAUFORT SUR GERVANNE;26;84;;;;;
2015;060926035002;Beaufort/gervanne - Chef Lieu;700;Biologique avec nitrification;869341;6410436;869392;6410393;1;26035;BEAUFORT SUR GERVANNE;26;84;;;;;
2015;060926036001;Beaumont En Diois;270;Infiltration;896176;6388018;896200;6388018;3;26036;BEAUMONT EN DIOIS;26;84;;;;;
2015;060926038001;Beaumont Monteux - Chef Lieu;720;Biologique Simple;850676;6437161;850666;6437116;1;26038;BEAUMONT MONTEUX;26;84;;;;;
2015;060926039002;Beauregard Baret - Chef Lieu;350;Filtres plantés;871963;6436170;871860;6436221;1;26039;BEAUREGARD BARET;26;84;;;;;
2015;060926039003;Beauregard Baret - Bois Vert;250;Filtres plantés;868057;6438222;867893;6438156;1;26039;BEAUREGARD BARET;26;84;;;;;
2015;060926040001;Beaurieres - Chef Lieu;225;Lagunage;902340;6388373;902263;6388391;1;26040;BEAURIERES;26;84;;;;;
2015;060926045001;La Begude De Mazenc -Chef Lieu;1000;Biologique Simple;852822;6384573;852794;6384583;1;26045;LA BEGUDE DE MAZENC;26;84;;;;;
2015;060926049002;Besayes - Chef Lieu;1400;Filtres plantés;863069;6432116;863020;6432005;1;26049;BESAYES;26;84;;;;;
2015;060926052002;Bonlieu Sur Roubion  Chef Lieu;500;Filtres plantés;848840;6390200;848794;6390175;1;26052;BONLIEU SUR ROUBION;26;84;;;;;
2015;060926054002;Bouchet - Chef Lieu;2150;Biologique avec nitrification;848809;6357040;848827;6356938;1;26054;BOUCHET;26;84;;;;;
2015;060926056001;Bourdeaux - Chef Lieu;720;Lagunage;868904;6389989;868903;6390051;1;26056;BOURDEAUX;26;84;;;;;
2015;060926059001;Bouvante - Font D'Urle  ;1470;Physico-Chimique;884104;6433231;884189;6433661;1;26059;BOUVANTE;26;84;;;;;
2015;060926061002;Bren - Chef Lieu;450;Filtres plantés;852850;6449700;852786;6449742;1;26061;BREN;26;84;;;;;
2015;060926063002;Buis Les Baronnies - Chef Lieu;5500;Biologique avec nitrification;880591;6353731;880520;6353727;2;26063;BUIS LES BARONNIES;26;84;;;;;
2015;060926070001;Chamaret;320;Biologique Simple;850578;6367732;850557;6367709;1;26070;CHAMARET;26;84;;;;;
2015;060926071002;Chanos Curson;800;Filtres plantés;850698;6441341;850834;6441277;1;26071;CHANOS CURSON;26;84;;;;;
2015;060926072001;Chantemerle Les Bles - Ch Lieu;800;Filtres plantés;848066;6446836;848283;6446792;1;26072;CHANTEMERLE LES BLES;26;84;;;;;
2015;060926074002;La Chapelle En Vercors;2170;Biologique Simple;890666;6435587;890690;6435630;1;26074;LA CHAPELLE EN VERCORS;26;84;;;;;
2015;060926077001;Charmes/l'Herbasse - Champos;1600;Biologique avec nitrification;857470;6449799;857504;6449772;1;26077;CHARMES SUR L HERBASSE;26;84;;;;;
2015;060926077001;Charmes/l'Herbasse - Champos;1600;Biologique avec nitrification;857470;6449799;857504;6449772;1;26077;CHARMES SUR L HERBASSE;26;84;;;;;
2015;060926077001;Charmes/l'Herbasse - Champos;1600;Biologique avec nitrification;857470;6449799;857504;6449772;1;26077;CHARMES SUR L HERBASSE;26;84;;;;;
2015;060926078001;Charols - Chef Lieu;420;Biologique Simple;854172;6389885;854169;6389922;1;26078;CHAROLS;26;84;;;;;
2015;060926079002;Charpey - Chef Lieu;630;Lagunage;864474;6428716;864376;6428711;1;26079;CHARPEY;26;84;;;;;
2015;060926081001;Chateaudouble - Chef Lieu;270;Lagunage;864445;6424297;864419;6424380;1;26081;CHATEAUDOUBLE;26;84;;;;;
2015;060926083001;Chateauneuf Galaure - Ch Lieu;1600;Lagunage;853562;6460321;853786;6460166;1;26083;CHATEAUNEUF DE GALAURE;26;84;;;;;
2015;060926083002;Chateauneuf Galaure - Bonnet;450;Lagunage;852350;6458847;852495;6458650;1;26083;CHATEAUNEUF DE GALAURE;26;84;;;;;
2015;060926083003;Chateauneuf Galaure -Treigneux;300;Filtres plantés;856272;6462305;856330;6462303;1;26083;CHATEAUNEUF DE GALAURE;26;84;;;;;
2015;060926083003;Chateauneuf Galaure -Treigneux;300;Filtres plantés;856272;6462305;856330;6462303;1;26083;CHATEAUNEUF DE GALAURE;26;84;;;;;
2015;060926084002;Chateauneuf/isere - Chef Lieu;1530;Lagunage;851376;6436563;851440;6436699;1;26084;CHATEAUNEUF SUR ISERE;26;84;;;;;
2015;060926084003;Chateauneuf/isere - La Vanelle;225;Filtres plantés;855920;6439381;855913;6439412;1;26084;CHATEAUNEUF SUR ISERE;26;84;;;;;
2015;060926085001;Chateauneuf Du Rhone - Ch Lieu;2250;Biologique avec nitrification;836232;6378175;836190;6378141;1;26085;CHATEAUNEUF DU RHONE;26;84;;;;;
2015;060926086001;Chatillon En Diois - Chef Lieu;1900;Lagunage;895474;6401575;895314;6401421;1;26086;CHATILLON EN DIOIS;26;84;;;;;
2015;060926092002;Chavannes - Intercommunale;800;Filtres plantés;851361;6446396;851336;6446307;1;26092;CHAVANNES;26;84;;;;;
2015;060926092002;Chavannes - Intercommunale;800;Filtres plantés;851361;6446396;851336;6446307;1;26092;CHAVANNES;26;84;;;;;
2015;060926094001;Claveyson - Chef Lieu;450;Biologique Simple;850727;6455200;850581;6455281;1;26094;CLAVEYSON;26;84;;;;;
2015;060926095002;Cleon D'Andran - Chef Lieu;900;Biologique Simple;853125;6393538;853133;6393558;1;26095;CLEON D ANDRAN;26;84;;;;;
2015;060926097001;Cliousclat - Chef Lieu;250;Lagunage;845139;6403727;845190;6403749;1;26097;CLIOUSCLAT;26;84;;;;;
2015;060926099003;Colonzelle Chef-Lieu;400;Filtres plantés;851918;6367826;852099;6367607;1;26099;COLONZELLE;26;84;;;;;
2015;060926103001;Condorcet - Chef Lieu;1400;Décantation primaire ou fosse toutes eaux;874990;6369268;875021;6369250;1;26103;CONDORCET;26;84;;;;;
2015;060926106001;La Coucourde - Chef Lieu;1000;Biologique Simple;840980;6395803;840957;6395795;1;26106;LA COUCOURDE;26;84;;;;;
2015;060926106003;La Coucourde - Derbieres;245;Biologique avec nitrification;840511;6394682;840404;6394750;1;26106;LA COUCOURDE;26;84;;;;;
2015;060926107001;Crepol - Chef Lieu;450;Lagunage;861922;6453660;861956;6453536;1;26107;CREPOL;26;84;;;;;
2015;060926108001;Crest - Intercommunale;19000;Biologique avec nitrification;857196;6405751;857149;6405655;1;26108;CREST;26;84;;;;;
2015;060926108001;Crest - Intercommunale;19000;Biologique avec nitrification;857196;6405751;857149;6405655;1;26108;CREST;26;84;;;;;
2015;060926108001;Crest - Intercommunale;19000;Biologique avec nitrification;857196;6405751;857149;6405655;1;26108;CREST;26;84;;;;;
2015;060926108001;Crest - Intercommunale;19000;Biologique avec nitrification;857196;6405751;857149;6405655;1;26108;CREST;26;84;;;;;
2015;060926108001;Crest - Intercommunale;19000;Biologique avec nitrification;857196;6405751;857149;6405655;1;26108;CREST;26;84;;;;;
2015;060926108001;Crest - Intercommunale;19000;Biologique avec nitrification;857196;6405751;857149;6405655;1;26108;CREST;26;84;;;;;
2015;060926112001;Curnier;300;Filtres plantés;877608;6367799;877600;6367710;1;26112;CURNIER;26;84;;;;;
2015;060926113001;Die - Chef Lieu;29000;Biologique avec nitrification et dénitrification;884659;6410070;884775;6410099;1;26113;DIE;26;84;;;;;
2015;060926116001;Donzere                       ;13050;Biologique avec nitrification;836073;6370570;836135;6370420;1;26116;DONZERE;26;84;;;;;
2015;060926116001;Donzere                       ;13050;Biologique avec nitrification;836073;6370570;836135;6370420;1;26116;DONZERE;26;84;;;;;
2015;060926118001;Epinouze - Chef Lieu;630;Biologique Simple;850740;6469319;850711;6469313;1;26118;EPINOUZE;26;84;;;;;
2015;060926119001;Erome - Chef Lieu;750;Biologique avec nitrification;842967;6447964;842965;6447951;1;26119;EROME;26;84;;;;;
2015;060926122001;Espenel;250;Filtres plantés;876932;6401027;877044;6401197;2;26122;ESPENEL;26;84;;;;;
2015;060926129001;Eymeux - Chef Lieu;270;Biologique Simple;871135;6444337;871097;6444329;1;26129;EYMEUX;26;84;;;;;
2015;060926131001;Eyzahut - Chef Lieu;350;Infiltration;859606;6387231;859615;6387193;1;26131;EYZAHUT;26;84;;;;;
2015;060926138102;La Garde Adhemar-Chef Lieu;1300;Filtres plantés;840086;6367300;840087;6367297;1;26138;LA GARDE ADHEMAR;26;84;;;;;
2015;060926140001;Geyssans - Chef Lieu;260;Filtres plantés;864232;6448737;864201;6448671;1;26140;GEYSSANS;26;84;;;;;
2015;060926143001;Le Grand Serre - Chef Lieu;720;Biologique avec nitrification;864947;6464990;864924;6464954;1;26143;LE GRAND SERRE;26;84;;;;;
2015;060926145002;Granges Gontardes - Chef Lieu;1000;Biologique Simple;838491;6369846;838480;6369775;1;26145;LES GRANGES GONTARDES;26;84;;;;;
2015;060926146003;Grignan - Chef Lieu;2450;Biologique avec nitrification et déphosphatation;852468;6369830;852435;6369819;1;26146;GRIGNAN;26;84;;;;;
2015;060926148002;Hauterives - Chef Lieu;800;Lagunage;857923;6463075;857853;6463018;1;26148;HAUTERIVES;26;84;;;;;
2015;060926154002;Lachau - Chef Lieu;500;Filtres plantés;910474;6352107;910373;6352246;1;26154;LACHAU;26;84;;;;;
2015;060934185002;Notre Dame De Londres;500;Filtres plantés;762326;6302884;762256;6302904;1;34185;NOTRE DAME DE LONDRES;34;76;;;;;
2015;060934186001;Octon;1100;Lagunage;725571;6283011;725513;6283061;1;34186;OCTON;34;76;;;;;
2015;060970404001;Passavant Rochere - Chef Lieu;667;Biologique avec nitrification;926765;6767056;926724;6767048;1;70404;PASSAVANT LA ROCHERE;70;27;;;;;
2015;060970408005;Pesmes;1717;Biologique avec nitrification;893222;6690066;893153;6689762;2;70408;PESMES;70;27;;;;;
2015;060970410001;Pin;1020;Filtres plantés;916290;6694657;916299;6694599;1;70410;PIN;70;27;;;;;
2015;060970415001;Polaincourt Et Clairefontaine;1267;Lagunage;929551;6756888;929803;6756822;1;70415;POLAINCOURT ET CLAIREFONTAINE;70;27;;;;;
2015;060970417001;Pontcey;1400;Lagunage;928801;6729472;928902;6729535;2;70417;PONTCEY;70;27;;;;;
2015;060970417001;Pontcey;1400;Lagunage;928801;6729472;928902;6729535;2;70417;PONTCEY;70;27;;;;;
2015;060970417001;Pontcey;1400;Lagunage;928801;6729472;928902;6729535;2;70417;PONTCEY;70;27;;;;;
2015;060970417001;Pontcey;1400;Lagunage;928801;6729472;928902;6729535;2;70417;PONTCEY;70;27;;;;;
2015;060970417001;Pontcey;1400;Lagunage;928801;6729472;928902;6729535;2;70417;PONTCEY;70;27;;;;;
2015;060970417001;Pontcey;1400;Lagunage;928801;6729472;928902;6729535;2;70417;PONTCEY;70;27;;;;;
2015;060970417001;Pontcey;1400;Lagunage;928801;6729472;928902;6729535;2;70417;PONTCEY;70;27;;;;;
2015;060970421801;Euroserum;53000;Biologique avec nitrification;928197;6735098;928108;6735033;1;70421;PORT SUR SAONE;70;27;;;;;
2015;060970421001;Port Sur Saone;6080;Biologique avec nitrification et dénitrification;928135;6734871;928125;6734970;2;70421;PORT SUR SAONE;70;27;;;;;
2015;060970426001;Provenchere                   ;330;Filtres plantés;934196;6740419;934142;6739896;1;70426;PROVENCHERE;70;27;;;;;
2015;060970427001;Purgerot;750;Biologique avec nitrification;925198;6743384;925196;6743403;1;70427;PURGEROT;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970428001;Vesoul;65150;Biologique avec nitrification;932730;6732195;932535;6731671;1;70428;PUSEY;70;27;;;;;
2015;060970429001;Pusy Et Epenoux     ;300;Lagunage;936160;6733571;936169;6733564;1;70429;PUSY ET EPENOUX;70;27;;;;;
2015;060970432001;Quers;250;Lagunage;957097;6742871;957099;6742936;1;70432;QUERS;70;27;;;;;
2015;060970435001;Raddon Et Chapendu;800;Filtres plantés;;;;;;70435;RADDON ET CHAPENDU;70;27;;;;;
2015;060970439001;Raze                          ;400;Lagunage;925691;6724629;925731;6724611;1;70439;RAZE;70;27;;;;;
2015;060970441001;Recologne Les Rioz            ;280;Filtres plantés;924964;6712644;924964;6712644;1;70441;RECOLOGNE LES RIOZ;70;27;;;;;
2015;060970383002;Rioz (Nouvelle);5000;Biol. avec nitrif., dénitrif. et déphosphatation;930895;6705818;930900;6705799;1;70447;RIOZ;70;27;;;;;
2015;060970383002;Rioz (Nouvelle);5000;Biol. avec nitrif., dénitrif. et déphosphatation;930895;6705818;930900;6705799;1;70447;RIOZ;70;27;;;;;
2015;060970383002;Rioz (Nouvelle);5000;Biol. avec nitrif., dénitrif. et déphosphatation;930895;6705818;930900;6705799;1;70447;RIOZ;70;27;;;;;
2015;060970451001;Ronchamp                      ;12000;Biologique avec nitrification et déphosphatation;970254;6739081;970182;6739010;2;70451;RONCHAMP;70;27;;;;;
2015;060970451001;Ronchamp                      ;12000;Biologique avec nitrification et déphosphatation;970254;6739081;970182;6739010;2;70451;RONCHAMP;70;27;;;;;
