Année;Code_step;Nom_step;Capacité_traitement;Dispositif_traitement;CoordonnéeX_step;CoordonnéeY_step;CoordonnéeX_rejet;CoordonnéeY_rejet;Code_qualité_localisation_Rejet;Libellé_qualité_localisation_Rejet;Code_commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
1996;060938264002;LA MORTE;1000;Biologique Simple;924447;6441054;924431;6441027;1;Précision bonne (dans un rayon de 50 m);38264;LA MORTE;38;RHONE-ALPES;W276
1996;060938270001;LA MURETTE;3300;Biol. / Nitrif.;898425;6478340;898396;6478343;1;Précision bonne (dans un rayon de 50 m);38270;LA MURETTE;38;RHONE-ALPES;W311
1996;060938277001;NOTRE DAME DE COMMIERS;450;Bassin de décantation;912492;6438735;911974;6438975;1;Précision bonne (dans un rayon de 50 m);38277;NOTRE DAME DE COMMIERS;38;RHONE-ALPES;W262
1996;060938282001;OPTEVOZ;533;Biologique Simple;880645;6520161;880715;6520140;1;Précision bonne (dans un rayon de 50 m);38282;OPTEVOZ;38;RHONE-ALPES;V164
1996;060938291001;PAJAY;450;Biologique Simple;865980;6475765;865366;6475864;1;Précision bonne (dans un rayon de 50 m);38291;PAJAY;38;RHONE-ALPES;V342
1996;060938295001;PARMILIEU                     ;180;Lagune;882481;6528486;882462;6528504;1;Précision bonne (dans un rayon de 50 m);38295;PARMILIEU;38;RHONE-ALPES;V163
1996;060938296001;LE PASSAGE - LE VILLAGE       ;360;Biologique Simple;895841;6495439;895870;6495320;1;Précision bonne (dans un rayon de 50 m);38296;LE PASSAGE;38;RHONE-ALPES;V170
1996;060938296002;LE PASSAGE - LE MORIOT ;270;Biologique Simple;895624;6494739;895538;6494689;1;Précision bonne (dans un rayon de 50 m);38296;LE PASSAGE;38;RHONE-ALPES;V170
1996;060938297001;PASSINS - VILLAGE;367;Biologique Simple;889609;6512463;889654;6512470;1;Précision bonne (dans un rayon de 50 m);38297;PASSINS;38;RHONE-ALPES;V161
1996;060938297002;PASSINS - CREVIERES;270;Biologique Simple;890108;6514357;890092;6514423;1;Précision bonne (dans un rayon de 50 m);38297;PASSINS;38;RHONE-ALPES;V161
1996;060938297003;PASSINS - CHASSIN   ;183;Biologique Simple;887746;6513390;887684;6513398;1;Précision bonne (dans un rayon de 50 m);38297;PASSINS;38;RHONE-ALPES;V161
1996;060938307001;PISIEU                        ;183;Biologique Simple;860816;6477050;860815;6477018;1;Précision bonne (dans un rayon de 50 m);38307;PISIEU;38;RHONE-ALPES;V332
1996;060938310001;POLIENAS                      ;550;Biol. / Nitrif.;894950;6464268;894984;6464205;1;Précision bonne (dans un rayon de 50 m);38310;POLIENAS;38;RHONE-ALPES;W320
1996;060938315001;PONT DE BEAUVOISIN LES ETEPPES;450;Biologique Simple;909514;6494970;909518;6494959;1;Précision bonne (dans un rayon de 50 m);38315;LE PONT DE BEAUVOISIN;38;RHONE-ALPES;V152
1996;060938315002;PONT DE BEAUVOISIN - LE BOURG;2833;Biol. / Nitrif.;908491;6497029;908529;6497058;1;Précision bonne (dans un rayon de 50 m);38315;LE PONT DE BEAUVOISIN;38;RHONE-ALPES;V152
1996;060938319001;PONT EN ROYANS;1700;Biol. / Nitrif.;883630;6442890;883640;6442817;1;Précision bonne (dans un rayon de 50 m);38319;PONT EN ROYANS;38;RHONE-ALPES;W334
1996;060938328001;QUAIX EN CHARTREUSE;360;Biologique Simple;913152;6464894;913073;6464832;1;Précision bonne (dans un rayon de 50 m);38328;QUAIX EN CHARTREUSE;38;RHONE-ALPES;W301
1996;060938331001;REAUMONT;717;Biologique Simple;897295;6476408;897315;6476334;1;Précision bonne (dans un rayon de 50 m);38331;REAUMONT;38;RHONE-ALPES;W312
1996;060938332001;RENAGE - VILLAGE;1100;Biologique Simple;895052;6472900;895115;6472923;1;Précision bonne (dans un rayon de 50 m);38332;RENAGE;38;RHONE-ALPES;W312
1996;060938335001;REVEL TOURDAN;267;Biologique Simple;859029;6475877;858996;6475829;1;Précision bonne (dans un rayon de 50 m);38335;REVEL TOURDAN;38;RHONE-ALPES;V332
1996;060938336001;VIENNE - REVENTIN VAUGRIS;65000;Biologique Simple;842583;6489406;842374;6489552;1;Précision bonne (dans un rayon de 50 m);38336;REVENTIN VAUGRIS;38;RHONE-ALPES;V323
1996;060938337001;RIVES SUR FURE                ;4500;Biologique Simple;896160;6475062;896193;6475034;1;Précision bonne (dans un rayon de 50 m);38337;RIVES;38;RHONE-ALPES;W312
1996;060938339001;ROCHE;450;Biol. / Nitrif.;868833;6501611;868856;6501622;1;Précision bonne (dans un rayon de 50 m);38339;ROCHE;38;RHONE-ALPES;V176
1996;060938341001;ROCHETOIRIN - VILLAGE;450;Lagune;888439;6500419;888435;6500289;1;Précision bonne (dans un rayon de 50 m);38341;ROCHETOIRIN;38;RHONE-ALPES;V171
1996;060938344001;ROUSSILLON - PEAGE ROUSSILLON;21667;Biol. / Nitrif.;839785;6474569;839708;6474209;1;Précision bonne (dans un rayon de 50 m);38344;ROUSSILLON;38;RHONE-ALPES;V331
1996;060938346001;ROYAS                         ;180;Biologique Simple;863916;6491463;863826;6491448;1;Précision bonne (dans un rayon de 50 m);38346;ROYAS;38;RHONE-ALPES;V321
1996;060938347001;ROYBON                        ;450;Biologique Simple;875462;6464627;875410;6464696;1;Précision bonne (dans un rayon de 50 m);38347;ROYBON;38;RHONE-ALPES;V360
1996;060938355001;ST ANDEOL ;367;Biologique Simple;901180;6431491;901217;6431544;1;Précision bonne (dans un rayon de 50 m);38355;ST ANDEOL;38;RHONE-ALPES;W280
1996;060938362001;ST AUPRE                      ;717;Biologique Simple;907964;6480552;907947;6480478;1;Précision bonne (dans un rayon de 50 m);38362;ST AUPRE;38;RHONE-ALPES;W310
1996;060938365001;ST BAUDILLE DE LA TOUR - BAIX;367;Lagune;883054;6522657;883071;6522610;1;Précision bonne (dans un rayon de 50 m);38365;ST BAUDILLE DE LA TOUR;38;RHONE-ALPES;V163
1996;060938367002;ST BERNARD TOUVET - LE PRAYER;533;Biologique Simple;927360;6473895;927360;6473886;1;Précision bonne (dans un rayon de 50 m);38367;ST BERNARD DU TOUVET;38;RHONE-ALPES;W131
1996;060938367003;ST BERNARD TOUVET - ST MICHEL;183;Biologique Simple;928373;6476757;928357;6476743;1;Précision bonne (dans un rayon de 50 m);38367;ST BERNARD DU TOUVET;38;RHONE-ALPES;W131
1996;060938369001;STE BLANDINE               ;270;Biologique Simple;889961;6497090;889850;6497094;1;Précision bonne (dans un rayon de 50 m);38369;STE BLANDINE;38;RHONE-ALPES;V171
1996;060938370001;ST BONNET DE CHAVAGNE         ;267;Biol. / Nitrif.;875011;6449670;874970;6449646;1;Précision bonne (dans un rayon de 50 m);38370;ST BONNET DE CHAVAGNE;38;RHONE-ALPES;W340
1996;060938374001;ST CHEF                       ;900;Biologique Simple;883913;6507900;883863;6508033;1;Précision bonne (dans un rayon de 50 m);38374;ST CHEF;38;RHONE-ALPES;V175
1996;060938376001;ST CHRISTOPHE SUR GUIERS;1350;Biol. / Nitrif.;916103;6485824;916051;6485847;1;Précision bonne (dans un rayon de 50 m);38376;ST CHRISTOPHE SUR GUIERS;38;RHONE-ALPES;V151
1996;060938380001;ST DIDIER DE BIZONNES         ;183;Biologique Simple;884379;6487995;884335;6487955;1;Précision bonne (dans un rayon de 50 m);38380;ST DIDIER DE BIZONNES;38;RHONE-ALPES;V172
1996;060938383001;SAINT ETIENNE DE CROSSEY  ;1700;Biol. / Nitrif.;905832;6479031;905894;6478973;1;Précision bonne (dans un rayon de 50 m);38383;ST ETIENNE DE CROSSEY;38;RHONE-ALPES;W310
1996;060938386001;ST GEOIRE EN VALDAINE         ;1350;Biol. / Nitrif.;907969;6488820;908035;6488796;1;Précision bonne (dans un rayon de 50 m);38386;ST GEOIRE EN VALDAINE;38;RHONE-ALPES;V152
1996;060938395001;ST HILAIRE TOUVET - PRE LACOUR;1983;Biol. / Nitrif.;926065;6471562;926095;6471510;1;Précision bonne (dans un rayon de 50 m);38395;ST HILAIRE DU TOUVET;38;RHONE-ALPES;W140
1996;060938395002;ST HILAIRE TOUVET - MASSARDS;500;Biologique Simple;926489;6472778;926508;6472801;1;Précision bonne (dans un rayon de 50 m);38395;ST HILAIRE DU TOUVET;38;RHONE-ALPES;W131
1996;060938396001;ST HONORE-DOMAINE DE LA CHAUD;1000;Biologique Simple;921770;6432982;921795;6432965;1;Précision bonne (dans un rayon de 50 m);38396;ST HONORE;38;RHONE-ALPES;W240
1996;060938399001;ST JEAN DE BOURNAY;5333;Biol. / Nitrif.;865250;6490963;865199;6490932;1;Précision bonne (dans un rayon de 50 m);38399;ST JEAN DE BOURNAY;38;RHONE-ALPES;V321
1996;060938412001;ST LAURENT PONT - LES GRENATS;5850;Biologique Simple;914246;6483186;914248;6483219;1;Précision bonne (dans un rayon de 50 m);38412;ST LAURENT DU PONT;38;RHONE-ALPES;V150
1996;060938416001;ST MARCELLIN;16383;Biol. / Nitrif.;883198;6452070;883175;6452015;1;Précision bonne (dans un rayon de 50 m);38416;ST MARCELLIN;38;RHONE-ALPES;W323
1996;060938417001;STE MARIE D'ALLOIX            ;550;Biologique Simple;932733;6480135;932794;6480062;1;Précision bonne (dans un rayon de 50 m);38417;STE MARIE D ALLOIX;38;RHONE-ALPES;W130
1996;060938422001;ST MARTIN D'URIAGE;11700;Biol. / Nitrif.;920781;6455558;920766;6455594;1;Précision bonne (dans un rayon de 50 m);38422;ST MARTIN D URIAGE;38;RHONE-ALPES;W141
1996;060938425001;ST MAURICE L'EXIL  ;6300;Biol. / Nitrif.;838280;6478490;837725;6478182;1;Précision bonne (dans un rayon de 50 m);38425;ST MAURICE L EXIL;38;RHONE-ALPES;V331
1996;060938442001;ST PIERRE DE CHARTREUSE       ;2700;Biologique Simple;919316;6475530;919327;6475511;1;Précision bonne (dans un rayon de 50 m);38442;ST PIERRE DE CHARTREUSE;38;RHONE-ALPES;V150
1996;060938449001;ST QUENTIN FALLAVIER -TRAFFEY.;76000;Biologique Simple;866429;6508845;867008;6508828;1;Précision bonne (dans un rayon de 50 m);38449;ST QUENTIN FALLAVIER;38;RHONE-ALPES;V176
1996;060938450001;ST QUENTIN SUR ISERE          ;667;Biologique Simple;898152;6467620;898060;6467601;1;Précision bonne (dans un rayon de 50 m);38450;ST QUENTIN SUR ISERE;38;RHONE-ALPES;W320
1996;060938451001;ST ROMAIN DE JALIONAS;3200;Bassin de décantation;872584;6521109;872634;6521197;1;Précision bonne (dans un rayon de 50 m);38451;ST ROMAIN DE JALIONAS;38;RHONE-ALPES;V164
1996;060938453001;ST ROMANS - BASE DE LOISIRS   ;267;Biologique Simple;879984;6447160;879990;6447088;1;Précision bonne (dans un rayon de 50 m);38453;ST ROMANS;38;RHONE-ALPES;W323
1996;060938457001;ST SIMEON DE BRESSIEUX;1350;Biologique Simple;876660;6473669;876483;6473912;1;Précision bonne (dans un rayon de 50 m);38457;ST SIMEON DE BRESSIEUX;38;RHONE-ALPES;V340
1996;060938457002;ST SIMEON BRESSIEUX -CHASSAGNE;317;Biologique Simple;875580;6473691;875579;6473753;1;Précision bonne (dans un rayon de 50 m);38457;ST SIMEON DE BRESSIEUX;38;RHONE-ALPES;V341
1996;060938457003;ST SIMEON BRESSIEUX - TEMPLE ;367;Biologique Simple;879104;6473849;879190;6473882;1;Précision bonne (dans un rayon de 50 m);38457;ST SIMEON DE BRESSIEUX;38;RHONE-ALPES;V340
1996;060938464001;ST VICTOR DE CESSIEU          ;1417;Biol. / Nitrif.;885805;6497630;885798;6497592;1;Précision bonne (dans un rayon de 50 m);38464;ST VICTOR DE CESSIEU;38;RHONE-ALPES;V172
1996;060938465001;ST VICTOR DE MORESTEL;450;Biol. / Nitrif.;894985;6513122;895002;6513104;1;Précision bonne (dans un rayon de 50 m);38465;ST VICTOR DE MORESTEL;38;RHONE-ALPES;V161
1996;060938465002;ST VICTOR DE MORESTEL-GOUVOUX ;200;Biologique Simple;895999;6515206;895991;6515128;1;Précision bonne (dans un rayon de 50 m);38465;ST VICTOR DE MORESTEL;38;RHONE-ALPES;V161
1996;060938480001;SEPTEME                       ;1167;Biologique Simple;853039;6496876;852944;6496771;1;Précision bonne (dans un rayon de 50 m);38480;SEPTEME;38;RHONE-ALPES;V322
1996;060938481001;SEREZIN DE LA TOUR ;300;Biologique Simple;882730;6498370;882739;6498430;1;Précision bonne (dans un rayon de 50 m);38481;SEREZIN DE LA TOUR;38;RHONE-ALPES;V173
1996;060938483001;SERMERIEU                     ;450;Biologique Simple;887957;6510217;887870;6510175;1;Précision bonne (dans un rayon de 50 m);38483;SERMERIEU;38;RHONE-ALPES;V175
1996;060938488001;SICCIEU ST JULIEN ET CARISIEU ;183;Biologique Simple;880503;6515691;880502;6515649;1;Précision bonne (dans un rayon de 50 m);38488;SICCIEU ST JULIEN ET CARISIEU;38;RHONE-ALPES;V175
1996;060938507001;TIGNIEU JAMEYZIEU ANCIENNE;700;Bassin de décantation;868930;6518228;868905;6518228;1;Précision bonne (dans un rayon de 50 m);38507;TIGNIEU JAMEYZIEU;38;RHONE-ALPES;V177
1996;060938508001;TORCHEFELON;183;Biologique Simple;887540;6493975;887570;6494015;1;Précision bonne (dans un rayon de 50 m);38508;TORCHEFELON;38;RHONE-ALPES;V172
1996;060938513001;TREFFORT                      ;683;Physico-Chimique;910864;6426333;910938;6426365;1;Précision bonne (dans un rayon de 50 m);38513;TREFFORT;38;RHONE-ALPES;W260
1996;060938514001;TREMINIS CHATEAU BAS 1   ;500;Bassin de décantation;917251;6408847;917316;6408928;2;Précision moyenne (dans un rayon de 500 m);38514;TREMINIS;38;RHONE-ALPES;W250
1996;060938514003;TREMINIS CHATEAU MEA;500;Bassin de décantation;918874;6408554;918796;6408634;1;Précision bonne (dans un rayon de 50 m);38514;TREMINIS;38;RHONE-ALPES;W250
1996;060938515001;TREPT;650;Biol. / Nitrif.;880409;6511753;880523;6511674;1;Précision bonne (dans un rayon de 50 m);38515;TREPT;38;RHONE-ALPES;V175
1996;060938517001;TULLINS;3000;Biol. / Nitrif.;896456;6469204;896448;6469139;1;Précision bonne (dans un rayon de 50 m);38517;TULLINS;38;RHONE-ALPES;W320
1996;060938519002;VALENCIN;1800;Biol. / Nitrif.;857880;6503740;857916;6503787;1;Précision bonne (dans un rayon de 50 m);38519;VALENCIN;38;RHONE-ALPES;V302
1996;060938536001;VERNIOZ                       ;717;Biologique Simple;847306;6481921;847287;6481795;1;Précision bonne (dans un rayon de 50 m);38536;VERNIOZ;38;RHONE-ALPES;V330
1996;060938541001;VEYRINS THUELLIN;650;Biol. / Nitrif.;897593;6507030;897846;6507425;1;Précision bonne (dans un rayon de 50 m);38541;VEYRINS THUELLIN;38;RHONE-ALPES;V161
1996;060938543001;VEZERONCE CURTIN              ;450;Biologique Simple;893025;6509090;893044;6509023;1;Précision bonne (dans un rayon de 50 m);38543;VEZERONCE CURTIN;38;RHONE-ALPES;V161
1996;060938546001;VIGNIEU LE RUAL               ;133;Biologique Simple;887858;6507179;887874;6507214;1;Précision bonne (dans un rayon de 50 m);38546;VIGNIEU;38;RHONE-ALPES;V175
1996;060938548001;VILLARD DE LANS - FENAT;40500;Biologique Simple;899251;6445598;899127;6445807;1;Précision bonne (dans un rayon de 50 m);38548;VILLARD DE LANS;38;RHONE-ALPES;W330
1996;060938554001;VILLEMOIRIEU;850;Biol. / Nitrif.;873119;6516686;873120;6516707;1;Précision bonne (dans un rayon de 50 m);38554;VILLEMOIRIEU;38;RHONE-ALPES;V164
1996;060938555001;VILLENEUVE DE MARC            ;360;Biologique Simple;863548;6488884;863400;6488861;1;Précision bonne (dans un rayon de 50 m);38555;VILLENEUVE DE MARC;38;RHONE-ALPES;V320
1996;060938558001;VILLETTE DE VIENNE;900;Biol. / Nitrif.;849315;6500034;849346;6499731;1;Précision bonne (dans un rayon de 50 m);38558;VILLETTE DE VIENNE;38;RHONE-ALPES;V313
1996;060938560001;VIRIEU;9800;Biol. / Nitrif.;893500;6490949;893548;6490935;1;Précision bonne (dans un rayon de 50 m);38560;VIRIEU;38;RHONE-ALPES;V170
1996;060938566001;VOUREY - LES DEVEZ;6000;Biol. / Nitrif.;898801;6470023;898718;6469006;1;Précision bonne (dans un rayon de 50 m);38566;VOUREY;38;RHONE-ALPES;W320
1996;060938567001;CHAMROUSSE-RECOIN             ;1100;Biologique Simple;925812;6451220;925948;6451047;3;Précision médiocre (quelque part dans la commune);38567;CHAMROUSSE;38;RHONE-ALPES;W276
1996;060938567002;CHAMROUSSE-ROCHE-BERANGER     ;1100;Biologique Simple;925973;6450258;926012;6449883;3;Précision médiocre (quelque part dans la commune);38567;CHAMROUSSE;38;RHONE-ALPES;W276
1996;060938567003;CHAMROUSSE-BACHAT-BOULOUD     ;2200;Biologique Simple;926285;6448593;926641;6448362;3;Précision médiocre (quelque part dans la commune);38567;CHAMROUSSE;38;RHONE-ALPES;W276
1996;060939009001;ANDELOT EN MONTAGNE           ;750;Bassin de décantation;923138;6642688;923178;6642677;1;Précision bonne (dans un rayon de 50 m);39009;ANDELOT EN MONTAGNE;39;FRANCHE-COMTE;V210
1996;060939011001;ANNOIRE;600;Biol. / Nitrif.;873192;6652592;873152;6652645;1;Précision bonne (dans un rayon de 50 m);39011;ANNOIRE;39;FRANCHE-COMTE;U272
1996;060939013001;ARBOIS - MESNAY;8300;Biol. / Nitrif.;909615;6649953;909642;6650079;1;Précision bonne (dans un rayon de 50 m);39013;ARBOIS;39;FRANCHE-COMTE;U265
1996;060939016001;ARINTHOD;2400;Biologique Simple;896194;6592178;896168;6592213;1;Précision bonne (dans un rayon de 50 m);39016;ARINTHOD;39;FRANCHE-COMTE;V262
1996;060939018001;AROMAS (ANCIENNE);250;Bassin de décantation;891223;6579763;891223;6579763;1;Précision bonne (dans un rayon de 50 m);39018;AROMAS;39;FRANCHE-COMTE;V262
1996;060939019001;LES ARSURES;200;Bassin de décantation;911766;6654200;911766;6654200;1;Précision bonne (dans un rayon de 50 m);39019;LES ARSURES;39;FRANCHE-COMTE;U263
1996;060939038001;BARESIA SUR L'AIN             ;200;Biologique Simple;906316;6609559;906268;6609720;1;Précision bonne (dans un rayon de 50 m);39038;BARESIA SUR L AIN;39;FRANCHE-COMTE;V231
1996;060939043001;BEAUFORT     CHEF-LIEU        ;1000;Biol. / Nitrif.;887153;6612047;887109;6612269;1;Précision bonne (dans un rayon de 50 m);39043;BEAUFORT;39;FRANCHE-COMTE;U345
1996;060939043002;BEAUFORT     L'ETANDONNE      ;300;Bassin de décantation;885841;6611803;885836;6611799;1;Précision bonne (dans un rayon de 50 m);39043;BEAUFORT;39;FRANCHE-COMTE;U345
1996;060939045001;BEFFIA                        ;200;Bassin de décantation;895282;6605701;895282;6605701;1;Précision bonne (dans un rayon de 50 m);39045;BEFFIA;39;FRANCHE-COMTE;V261
1996;060939047001;BELLEFONTAINE                 ;1800;Biol. / Nitrif.;933237;6609776;933256;6609737;1;Précision bonne (dans un rayon de 50 m);39047;BELLEFONTAINE;39;FRANCHE-COMTE;V240
1996;060939051001;BIARNE;200;Bassin de décantation;886064;6674382;886064;6674397;1;Précision bonne (dans un rayon de 50 m);39051;BIARNE;39;FRANCHE-COMTE;U112
1996;060939056001;BLETTERANS;8000;Biol. / Nitrif.;884014;6629162;883980;6629180;2;Précision moyenne (dans un rayon de 500 m);39056;BLETTERANS;39;FRANCHE-COMTE;U340
1996;060939059002;BOIS D'AMONT;4200;Biol. / Nitrif. / Dépho.Ph.Ch ;941196;6610058;941227;6610041;1;Précision bonne (dans un rayon de 50 m);39059;BOIS D AMONT;39;FRANCHE-COMTE;V240
1996;060939063001;BONLIEU;350;Biol. / Nitrif.;918216;6615545;917902;6615227;1;Précision bonne (dans un rayon de 50 m);39063;BONLIEU;39;FRANCHE-COMTE;V230
1996;060939066001;BORNAY                        ;250;Bassin de décantation;895359;6616448;895328;6616567;1;Précision bonne (dans un rayon de 50 m);39066;BORNAY;39;FRANCHE-COMTE;U345
1996;060939093001;CHAMBLAY;1500;Biol. / Nitrif.;904760;6658724;904765;6658772;1;Précision bonne (dans un rayon de 50 m);39093;CHAMBLAY;39;FRANCHE-COMTE;U264
1996;060939097001;CHAMPAGNOLE;8300;Biologique Simple;921075;6630957;921103;6630880;1;Précision bonne (dans un rayon de 50 m);39097;CHAMPAGNOLE;39;FRANCHE-COMTE;V204
1996;060939101001;CHAMPVANS;2000;Biol. / Nitrif.;884396;6670472;884386;6670450;1;Précision bonne (dans un rayon de 50 m);39101;CHAMPVANS;39;FRANCHE-COMTE;U112
1996;060939113001;CHASSAL                       ;800;Biologique Simple;913120;6587762;913120;6587739;1;Précision bonne (dans un rayon de 50 m);39113;CHASSAL;39;FRANCHE-COMTE;V244
1996;060939122001;CHATILLON                     ;200;Bassin de décantation;908233;6620672;908233;6620672;1;Précision bonne (dans un rayon de 50 m);39122;CHATILLON;39;FRANCHE-COMTE;V220
1996;060939128001;CHAUSSIN - ASNANS;2900;Biol. / Nitrif.;882651;6653103;882844;6652978;2;Précision moyenne (dans un rayon de 500 m);39128;CHAUSSIN;39;FRANCHE-COMTE;U272
1996;060939129001;CHAUX DES CROTENAY            ;1000;Biologique Simple;925220;6621755;925221;6621707;1;Précision bonne (dans un rayon de 50 m);39129;CHAUX DES CROTENAY;39;FRANCHE-COMTE;V203
1996;060939131001;CHAUX DU DOMBIEF              ;400;Biologique Simple;922349;6614965;922379;6614902;1;Précision bonne (dans un rayon de 50 m);39131;CHAUX DU DOMBIEF;39;FRANCHE-COMTE;V203
1996;060939138001;CHEMIN;700;Biol. / Nitrif.;874973;6653628;874989;6653609;1;Précision bonne (dans un rayon de 50 m);39138;CHEMIN;39;FRANCHE-COMTE;U272
1996;060939153001;CIZE                          ;1000;Biol. / Nitrif.;922280;6630056;922264;6630074;2;Précision moyenne (dans un rayon de 500 m);39153;CIZE;39;FRANCHE-COMTE;V204
1996;060939154001;CLAIRVAUX;4600;Biol. / Nitrif.;910440;6612721;910460;6612736;1;Précision bonne (dans un rayon de 50 m);39154;CLAIRVAUX LES LACS;39;FRANCHE-COMTE;V230
1996;060939163001;CONDES;350;Bassin de décantation;902021;6585354;902021;6585354;1;Précision bonne (dans un rayon de 50 m);39163;CONDES;39;FRANCHE-COMTE;V232
1996;060939170001;COURLANS                      ;200;Bassin de décantation;890311;6621987;890244;6621803;2;Précision moyenne (dans un rayon de 500 m);39170;COURLANS;39;FRANCHE-COMTE;U345
1996;060939171001;COURLAOUX ;7000;Biol. / Nitrif.;888223;6620727;888206;6620666;1;Précision bonne (dans un rayon de 50 m);39171;COURLAOUX;39;FRANCHE-COMTE;U345
1996;060939173001;COUSANCE                      ;6000;Biol. / Nitrif.;881600;6605642;881594;6605636;1;Précision bonne (dans un rayon de 50 m);39173;COUSANCE;39;FRANCHE-COMTE;U344
1996;060939176001;CRAMANS;650;Biol. / Nitrif.;910907;6661254;910906;6661273;1;Précision bonne (dans un rayon de 50 m);39176;CRAMANS;39;FRANCHE-COMTE;U263
1996;060939179001;CRENANS                       ;500;Biol. / Nitrif.;910124;6598815;910124;6598815;1;Précision bonne (dans un rayon de 50 m);39179;CRENANS;39;FRANCHE-COMTE;V232
1996;060939180001;CRESSIA                       ;500;Biol. / Nitrif.;889751;6606279;889754;6606282;1;Précision bonne (dans un rayon de 50 m);39180;CRESSIA;39;FRANCHE-COMTE;V261
1996;060939182001;CRISSEY                       ;400;Bassin de décantation;887391;6663192;887391;6663192;1;Précision bonne (dans un rayon de 50 m);39182;CRISSEY;39;FRANCHE-COMTE;U255
1996;060939182002;DOLE-RIVE GAUCHE-CRISSEY;12700;Biol. / Nitrif.;888456;6666743;888451;6666728;1;Précision bonne (dans un rayon de 50 m);39182;CRISSEY;39;FRANCHE-COMTE;U255
1996;060939189001;DAMPARIS;4500;Biol. / Nitrif.;882586;6665947;882586;6665937;1;Précision bonne (dans un rayon de 50 m);39189;DAMPARIS;39;FRANCHE-COMTE;U140
1996;060939190001;DAMPIERRE                     ;400;Biol. / Nitrif.;907612;6676021;907622;6675999;1;Précision bonne (dans un rayon de 50 m);39190;DAMPIERRE;39;FRANCHE-COMTE;U253
1996;060939199001;DOMBLANS;5000;Biol. / Nitrif.;897982;6633349;898002;6633342;1;Précision bonne (dans un rayon de 50 m);39199;DOMBLANS;39;FRANCHE-COMTE;U340
1996;060939200001;DOMPIERRE SUR MONT            ;340;Biologique Simple;900095;6611028;900095;6611028;1;Précision bonne (dans un rayon de 50 m);39200;DOMPIERRE SUR MONT;39;FRANCHE-COMTE;V261
1996;060939201001;DOUCIER;1200;Biologique Simple;911737;6621029;911609;6621078;2;Précision moyenne (dans un rayon de 500 m);39201;DOUCIER;39;FRANCHE-COMTE;V220
1996;060939202001;DOURNON                       ;200;Bassin de décantation;926464;6651892;926464;6651892;1;Précision bonne (dans un rayon de 50 m);39202;DOURNON;39;FRANCHE-COMTE;U263
1996;060939205001;ECLANS NENON;500;Bassin de décantation;896286;6672727;896127;6672961;2;Précision moyenne (dans un rayon de 500 m);39205;ECLANS;39;FRANCHE-COMTE;U254
1996;060939210002;EQUEVILLON                    ;600;Biol. / Nitrif.;923697;6632167;923981;6632134;1;Précision bonne (dans un rayon de 50 m);39210;EQUEVILLON;39;FRANCHE-COMTE;V204
1996;060939215001;ESSIA                         ;200;Bassin de décantation;894655;6612874;894655;6612874;1;Précision bonne (dans un rayon de 50 m);39215;ESSIA;39;FRANCHE-COMTE;U345
1996;060939216001;ETIVAL;800;Biologique Simple;914302;6604282;914286;6604314;2;Précision moyenne (dans un rayon de 500 m);39216;ETIVAL;39;FRANCHE-COMTE;V230
1996;060939216002;ETIVAL - RONCHAUX;400;Biologique Simple;914657;6604057;914676;6604038;2;Précision moyenne (dans un rayon de 500 m);39216;ETIVAL;39;FRANCHE-COMTE;V230
1996;060939217001;L'ETOILE                      ;600;Biologique Simple;892624;6627198;892654;6627203;1;Précision bonne (dans un rayon de 50 m);39217;L ETOILE;39;FRANCHE-COMTE;U340
1996;060939218001;ETREPIGNEY;250;Biol. / Nitrif.;903195;6673686;903187;6673709;1;Précision bonne (dans un rayon de 50 m);39218;ETREPIGNEY;39;FRANCHE-COMTE;U253
1996;060939219001;EVANS;550;Biol. / Nitrif.;909999;6678974;909970;6678983;1;Précision bonne (dans un rayon de 50 m);39219;EVANS;39;FRANCHE-COMTE;U253
1996;060939223001;LA FERTE                      ;200;Bassin de décantation;901038;6653173;901038;6653173;1;Précision bonne (dans un rayon de 50 m);39223;LA FERTE;39;FRANCHE-COMTE;U265
1996;060939228001;FONCINE LE HAUT               ;1600;Biol. / Nitrif.;934253;6621575;934265;6621548;1;Précision bonne (dans un rayon de 50 m);39228;FONCINE LE HAUT;39;FRANCHE-COMTE;V202
1996;060939233001;FOUCHERANS (ANCIENNE);1300;Biologique Simple;885451;6666968;885490;6666944;1;Précision bonne (dans un rayon de 50 m);39233;FOUCHERANS;39;FRANCHE-COMTE;U255
1996;060939235001;FRAISANS;2000;Biol. / Nitrif.;908336;6675544;908323;6675565;1;Précision bonne (dans un rayon de 50 m);39235;FRAISANS;39;FRANCHE-COMTE;U253
1996;060939246001;GENDREY                       ;200;Bassin de décantation;902470;6682335;902526;6681915;1;Précision bonne (dans un rayon de 50 m);39246;GENDREY;39;FRANCHE-COMTE;U108
1996;060939251001;GEVINGEY;900;Biol. / Nitrif.;891058;6618808;891033;6618821;1;Précision bonne (dans un rayon de 50 m);39251;GEVINGEY;39;FRANCHE-COMTE;U345
1996;060939252001;GEVRY                         ;600;Biologique Simple;885481;6661747;885462;6661745;1;Précision bonne (dans un rayon de 50 m);39252;GEVRY;39;FRANCHE-COMTE;U255
