Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Coordonnées_STEP_X;Coordonnées_STEP_Y;Coordonnées_REJET_X;Coordonnées_REJET_Y;code_qualité_localisation_rejet;libelle_qualité_localisation_rejet;INSEE_Commune_STEP;Nom_Commune_STEP;Code_Département_STEP;Nom_Région_STEP;Code_Masse_Eau;Nom_Masse_Eau
2008;060911350001;STATION D'EPURATION DE ST JUST ET LE BEZU-VILLAGE;50;Décantation primaire ou fosse toutes eaux;639960;6198030;639960;6198030;1;Précision +- 50 mètres;11350;ST JUST ET LE BEZU;11;LANGUEDOC-ROUSSILLON;FRDR10777;ruisseau de saint-bertrand
2008;060901189004;STATION D'EPURATION DE INJOUX GENISSIAT - BERIAZ;100;Filtres plantés;914882;6551712;914882;6551640;1;Précision +- 50 mètres;01189;INJOUX GENISSIAT;01;RHONE-ALPES;FRDR11030;ruisseau la vézéronce
2008;060966097001;STATION D'EPURATION DE LESQUERDE;250;Filtres plantés;662059;6188927;661811;6188881;1;Précision +- 50 mètres;66097;LESQUERDE;66;LANGUEDOC-ROUSSILLON;FRDR218;L'Agly de la Boulzane à la Desix
2008;060966199001;STATION D EPURATION DE TAILLET VILLAGE;50;Décantation primaire ou fosse toutes eaux;673575;6157500;673575;6157500;3;Localisation imprécise;66199;TAILLET;66;LANGUEDOC-ROUSSILLON;FRDR235;Le Tech de la rivière de Lamanère au Correc del Maillol
2008;060969150001;STATION D'EPURATION DE OUROUX;280;Biologique Simple;822738;6571555;822775;6571567;1;Précision +- 50 mètres;69150;OUROUX;69;RHONE-ALPES;FRDR606;La Grosne (y compris la Grosne Occidentale et la Grosne Orientale) de sa source à la confluence avec le Valouzin
2008;060913004009;STATION D'EPURATION DE ARLES - LES SALINS DE GIRAUD;2200;Filtres plantés;841344;6258638;841460;6258801;1;Précision +- 50 mètres;13004;ARLES;13;PROVENCE-ALPES-COTE D'AZUR;FRDT20;Grand Rhône du seuil de Terrin à la méditerranée
2008;060901233002;STATION D'EPURATION DE MARCHAMP - CERIN;125;Filtres plantés;897749;6522668;897540;6522697;1;Précision +- 50 mètres;01233;MARCHAMP;01;RHONE-ALPES;FRDR11027;rivière la brive
2008;060988481001;STATION D EPURATION DE URIMENIL;1000;Lagunage;953054;6783327;951872;6782535;1;Précision +- 50 mètres;88481;URIMENIL;88;LORRAINE;FRDR694;Le Coney de sa source au Ruisseau d'Hautmougey
2008;060925612001;STATION D'EPURATION DE VIEILLEY;900;Lagunage;931753;6698015;931144;6698874;1;Précision +- 50 mètres;25612;VIEILLEY;25;FRANCHE-COMTE;FRDR656;L'Ognon basse vallée
2008;060983085002;STATION D'EPURATION DE LA MOTTE - HAMEAU DU GOLF;1600;Biologique avec nitrification;989892;6273528;989883;6273526;1;Précision +- 50 mètres;83085;LA MOTTE;83;PROVENCE-ALPES-COTE D'AZUR;FRDR105;L'Endre
2008;060926148002;STATION D'EPURATION DE HAUTERIVES - CHEF LIEU;800;Lagunage;857923;6463075;857853;6463018;1;Précision +- 50 mètres;26148;HAUTERIVES;26;RHONE-ALPES;FRDR457;La Galaure du Galaveyson au Rhône
2008;060938402004;STATION D'EPURATION DE ST JEAN DE VAULX LE PONTET;12;Filtration-infiltration;917515;6438240;917520;6438240;1;Précision +- 50 mètres;38402;ST JEAN DE VAULX;38;RHONE-ALPES;FRDR12047;ruisseau de vaux
2008;060920030001;STATION D'EPURATION DE BARRETTALI - MINERVIO;100;Filtres plantés;1217316;6219570;1217301;6219572;1;Précision +- 50 mètres;20030;BARRETTALI;2B;CORSE;FREC01d;Canari
2008;060974088001;STATION D'EPURATION DE COPPONEX;750;Filtres plantés;937062;6554112;937197;6553954;1;Précision +- 50 mètres;74088;COPPONEX;74;RHONE-ALPES;FRDR541;Les Usses de leur source au Formant inclus
2008;060904061005;STATION D'EPURATION DE COLMARS - PONT DE CLIGNON;100;Biologique avec nitrification;992702;6348268;991903;6347780;3;Localisation imprécise;04061;COLMARS;04;PROVENCE-ALPES-COTE D'AZUR;FRDR10502;torrent la lance
2008;060911025002;STATION D'EPURATION DE BAGNOLES;250;Biologique avec nitrification;654497;6240832;654480;6240827;2;Précision +- 500 mètres;11025;BAGNOLES;11;LANGUEDOC-ROUSSILLON;FRDR186;La Clamoux
2008;060920103002;STATION D'EPURATION DE CUTTOLI - PEDI - MURELLA;500;Biologique avec nitrification;1189080;6116204;1189087;6116223;1;Précision +- 50 mètres;20103;CUTTOLI CORTICCHIATO;2A;CORSE;FRER38;La Gravona du ruisseau des Moulins au Prunelli
2008;060920123002;STATION D'EPURATION DE GHISONACCIA;15000;Biologique avec nitrification et déphosphatation;1232655;6122134;1232453;6121914;2;Précision +- 500 mètres;20123;GHISONACCIA;2B;CORSE;FRER14b;Fium Orbu aval
2008;060920232001;STATION D EPURATION DE PILA CANALE;900;Biologique avec nitrification;1191821;6097152;1191800;6097130;1;Précision +- 50 mètres;20232;PILA CANALE;2A;CORSE;FRER33;Taravo
2008;060920303001;STATION D'EPURATION DE SAN GIULIANO - ALISTRO;800;Décantation primaire ou fosse toutes eaux;1240619;6152072;1240619;6152072;1;Précision +- 50 mètres;20303;SAN GIULIANO;2B;CORSE;FREC02d;Plaine Orientale
2008;060901338001;STATION D'EPURATION DE ST BENOIT - CHEF LIEU;450;Lagunage;901060;6513772;900877;6513632;1;Précision +- 50 mètres;01338;ST BENOIT;01;RHONE-ALPES;FRDR11326;ruisseau la morte
2008;060905056001;STATION D'EPURATION DE FOREST SAINT JULIEN-VILLAGE;150;Décantation primaire ou fosse toutes eaux;948252;6399145;948244;6399153;1;Précision +- 50 mètres;05056;FOREST ST JULIEN;05;PROVENCE-ALPES-COTE D'AZUR;FRDR353b;Le Drac, du Drac de Champoléone à l'amont de St Bonnet
2008;060905144005;STATION D'EPURATION DE ST JACQUES EN VALGODEM. LOUBET;150;Filtration-infiltration;943760;6415278;943689;6415261;1;Précision +- 50 mètres;05144;ST JACQUES EN VALGODEMARD;05;PROVENCE-ALPES-COTE D'AZUR;FRDR350;La Séveraisse
2008;060911111001;STATION D'EPURATION DE CRUSCADES;1400;Biologique avec nitrification;685211;6232040;685279;6231986;1;Précision +- 50 mètres;11111;CRUSCADES;11;LANGUEDOC-ROUSSILLON;FRDR176;L'Orbieu de la Nielle jusqu'à la confluence avec l'Aude
2008;060920327001;STATION D EPURATION DE TOMINO;300;Biologique avec nitrification;1226026;6226513;1226264;6226509;1;Précision +- 50 mètres;20327;TOMINO;2B;CORSE;FREC02ab;Cap Est de la Corse
2008;060906041001;STATION D EPURATION DE CIPIERES;750;Filtres plantés;1018298;6306240;1018298;6306240;1;Précision +- 50 mètres;06041;CIPIERES;06;PROVENCE-ALPES-COTE D'AZUR;FRDR93a;Le Loup amont
2008;060971338003;STATION D'EPURATION DE OZENAY GRATAY;100;Lagunage;840832;6605166;842008;6606916;1;Précision +- 50 mètres;71338;OZENAY;71;BOURGOGNE;FRDR11086;ruisseau la natouze
2008;060930084002;STATION D'EPURATION DE CODOLET;1000;Biologique Simple;836267;6337463;836282;6337420;1;Précision +- 50 mètres;30084;CODOLET;30;LANGUEDOC-ROUSSILLON;FRDR2007;Le Rhône de la confluence Isère à Avignon
2008;060930192004;STATION D'EPURATION DE ORTHOUX - LES MAZES;100;Filtration-infiltration;783339;6311179;783299;6311185;2;Précision +- 500 mètres;30192;ORTHOUX SERIGNAC QUILHAN;30;LANGUEDOC-ROUSSILLON;FRDR11502;ruisseau de crieulon
2008;060973051002;STATION D'EPURATION DE LE BOURGET DU LAC - SUD;10000;Biologique avec nitrification et dénitrification;923149;6509359;909388;6509606;1;Précision +- 50 mètres;73051;LE BOURGET DU LAC;73;RHONE-ALPES;FRDR2001;Le Rhône du barrage de Seyssel au pont d'Evieu
2008;060901291001;STATION D'EPURATION DE PERREX;500;Lagunage;852442;6573095;852398;6573142;1;Précision +- 50 mètres;01291;PERREX;01;RHONE-ALPES;FRDR581;La Veyle du Renon à la Saône
2008;060901303005;STATION D'EPURATION DE PONCIN - CHEF LIEU;6000;Biologique avec déphosphatation;885582;6556788;885566;6556765;1;Précision +- 50 mètres;01303;PONCIN;01;RHONE-ALPES;FRDR490;L'Ain du barrage de l'Allement à la confluence avec le Suran
2008;060904109001;STATION D EPURATION DE MALLEFOUGASSE AUGES;180;Biologique avec nitrification;932539;6333763;932545;6333742;1;Précision +- 50 mètres;04109;MALLEFOUGASSE AUGES;04;PROVENCE-ALPES-COTE D'AZUR;FRDR11588;ravin de mardaric
2008;060905152001;STATION D'EPURATION DE ST MAURICE EN VALGODEMARD;150;Décantation primaire ou fosse toutes eaux;944915;6416557;944915;6416557;1;Précision +- 50 mètres;05152;ST MAURICE EN VALGODEMARD;05;PROVENCE-ALPES-COTE D'AZUR;FRDR350;La Séveraisse
2008;060905180001;STATION D'EPURATION DE LES VIGNEAUX;1800;Biologique avec nitrification;981119;6418898;981116;6418727;1;Précision +- 50 mètres;05180;LES VIGNEAUX;05;PROVENCE-ALPES-COTE D'AZUR;FRDR311;La Durance de sa source jusqu'à la Gyronde incluse et la Clarée, la Guisane, et la Cerveyrette
2008;060909230001;STATION D'EPURATION DE LE PLA;600;Biologique Simple;624851;6180116;624883;6180130;1;Précision +- 50 mètres;09230;LE PLA;09;MIDI-PYRENEES;FRDR204;La Bruyante et Riv. de Quérigut
2008;060909230001;STATION D'EPURATION DE LE PLA;600;Biologique Simple;624851;6180116;624883;6180130;1;Précision +- 50 mètres;09230;LE PLA;09;MIDI-PYRENEES;FRDR204;La Bruyante et Riv. de Quérigut et Rau d'Artigues
2008;060966214002;STATION D'EPURATION DE TRESSERRE - HAMEAU NIDOLERES;150;Biologique Simple;688380;6160007;688388;6159972;2;Précision +- 500 mètres;66214;TRESSERRE;66;LANGUEDOC-ROUSSILLON;FRDR234a;Le Tech du Correc del Maillol au Tanyari
2008;060920134001;STATION D'EPURATION DE L'ILE ROUSSE;30000;Biol. avec nitrif., dénitrif. et déphosphatation;1186989;6189069;1187460;6189454;1;Précision +- 50 mètres;20134;L ILE ROUSSE;2B;CORSE;FREC01ab;Pointe Palazzu - Sud Nonza
2008;060934177001; STATION D'EPURATION DE MURLES;200;Filtres plantés;759901;6287337;759902;6287418;1;Précision +- 50 mètres;34177;MURLES;34;LANGUEDOC-ROUSSILLON;FRDR11519;ruisseau l'arnède
2008;060983091002;STATION D'EPURATION DE PIERREFEU - HAMEAU PORTANIERE;150;Biologique Simple;957594;6243868;957572;6243866;1;Précision +- 50 mètres;83091;PIERREFEU DU VAR;83;PROVENCE-ALPES-COTE D'AZUR;FRDR113;Le Réal Martin et le Réal Collobrier
2008;060938034002;STATION D'EPURATION DE BEAUREPAIRE;12500;Biologique avec nitrification et dénitrification;858939;6471379;858359;6470877;1;Précision +- 50 mètres;38034;BEAUREPAIRE;38;RHONE-ALPES;FRDR466b;l'Oron de St barthélémt de Beaurepaire jusqu'au Rhône
2008;060970491001;STATION D'EPURATION DE SEVEUX;750;Biologique avec nitrification;906926;6720658;906961;6720560;1;Précision +- 50 mètres;70491;SEVEUX;70;FRANCHE-COMTE;FRDR1806a;La Saône du Coney à la confluence avec le Salon
2008;060966126001;STATION D'EPURATION DE OMS - VILLAGE;300;Biologique Simple;674889;6160835;674941;6160876;1;Précision +- 50 mètres;66126;OMS;66;LANGUEDOC-ROUSSILLON;FRDR232a;La Canterrane et Réart de sa source à la confluence avec laCanterrane
2008;060907012001;STATION D'EPURATION DE ARCENS;1300;Lagunage;805288;6425500;805386;6425542;1;Précision +- 50 mètres;07012;ARCENS;07;RHONE-ALPES;FRDR446;L'Eysse, la Dorne, et l'Eyrieux de sa source au Ranc de Courbier
2008;060983071001;STATION D'EPURATION DE LA LONDE LES MAURES;40000;Biologique avec nitrification;964472;6230067;964410;6230067;1;Précision +- 50 mètres;83071;LA LONDE LES MAURES;83;PROVENCE-ALPES-COTE D'AZUR;FRDR112;Le Maravenne
2008;060934173003;STATION D'EPURATION DE MONTPEYROUX;1800;Filtres plantés;741675;6288122;741673;6288077;2;Précision +- 500 mètres;34173;MONTPEYROUX;34;LANGUEDOC-ROUSSILLON;FRDR12034;ruisseau de l'avenc
2008;060934287001;STATION D'EPURATION DE SAINT SATURNIN;500;Lagunage;737615;6287542;737530;6287494;2;Précision +- 500 mètres;34287;ST SATURNIN DE LUCIAN;34;LANGUEDOC-ROUSSILLON;FRDR10763;ruisseau de tieulade
2008;060939166001;STATION D'EPURATION DE CORNOD - THOREGNA;100;Lagunage;896796;6583077;896796;6583077;1;Précision +- 50 mètres;39166;CORNOD;39;FRANCHE-COMTE;FRDR492;La Valouse du Valouson à l'Ain
2008;060970255001;STATION D'EPURATION DE FRESNE SAINT MAMES - VILLAGE;600;Lagunage;914868;6720263;914828;6720216;1;Précision +- 50 mètres;70255;FRESNE ST MAMES;70;FRANCHE-COMTE;FRDR677;La Romaine
2008;060930164001;STATION D'EPURATION DE MEJANNES LE CLAP;2000;Biologique avec nitrification;808711;6349248;809744;6353082;2;Précision +- 500 mètres;30164;MEJANNES LE CLAP;30;LANGUEDOC-ROUSSILLON;FRDR395;La Cèze du ruisseau de Malaygue à l'Aiguillon
2008;060904122001;STATION D EPURATION DE MIRABEAU;450;Biologique avec nitrification;948556;6333740;948720;6333612;1;Précision +- 50 mètres;04122;MIRABEAU;04;PROVENCE-ALPES-COTE D'AZUR;FRDR276b;Torrent des Duyes
2008;060966085001;STATION D'EPURATION DE FUILLA;1000;Biologique avec nitrification;647136;6163700;647185;6163751;1;Précision +- 50 mètres;66085;FUILLA;66;LANGUEDOC-ROUSSILLON;FRDR227;Rivière de Rotja
2008;060921339001;STATION D'EPURATION DE LANTENAY;400;Lagunage;841049;6693976;841067;6693882;1;Précision +- 50 mètres;21339;LANTENAY;21;BOURGOGNE;FRDR647;L'Ouche du ruisseau du Prâlon jusqu'à l'amont du lac Kir
2008;060920298001;STATION D'EPURATION DE ST FLORENT;9500;Biologique avec nitrification et dénitrification;1216991;6195465;1216913;6195418;1;Précision +- 50 mètres;20298;ST FLORENT;2B;CORSE;FRER58b;L'aliso aval
2008;060970438001;STATION D EPURATION DE RAY SUR SAONE;200;Décantation primaire ou fosse toutes eaux;912598;6724242;912598;6724242;1;Précision +- 50 mètres;70438;RAY SUR SAONE;70;FRANCHE-COMTE;FRDR1806a;La Saône du Coney à la confluence avec le Salon
2008;060970448001;STATION D'EPURATION DE ROCHE ET RAUCOURT;200;Décantation primaire ou fosse toutes eaux;903309;6727745;903254;6727720;1;Précision +- 50 mètres;70448;ROCHE ET RAUCOURT;70;FRANCHE-COMTE;FRDR11310;rivière le vannon
2008;060913053003;STATION D'EPURATION DE MALLEMORT - CAMPING;500;Biologique Simple;879215;6295546;879486;6295316;1;Précision +- 50 mètres;13053;MALLEMORT;13;PROVENCE-ALPES-COTE D'AZUR;FRDR246a;La Durance du vallon de la Campane à l'amont de Mallemort
2008;060970360001;STATION D'EPURATION DE MONTDORE;100;Décantation primaire ou fosse toutes eaux;929988;6762240;930321;6762015;1;Précision +- 50 mètres;70360;MONTDORE;70;FRANCHE-COMTE;FRDR11025;ruisseau de la prairie
2008;060974235003;STATION D'EPURATION DE ST GERMAIN/RHONE - CUSINENS;150;Biologique avec nitrification;917865;6557495;917821;6557503;1;Précision +- 50 mètres;74235;ST GERMAIN SUR RHONE;74;RHONE-ALPES;FRDR2000;Le Rhône de la frontière  suisse au barrage de Seyssel
2008;060913035002;STATION D'EPURATION DE EYGUIERES;10000;Biologique avec nitrification;862907;6289225;862650;6289196;1;Précision +- 50 mètres;13035;EYGUIERES;13;PROVENCE-ALPES-COTE D'AZUR;;
2008;060901025002;STATION D'EPURATION DE BAGE LA VILLE - LES SPATTIERES;1100;Filtres plantés;849932;6582115;849878;6582106;1;Précision +- 50 mètres;01025;BAGE LA VILLE;01;RHONE-ALPES;FRDR10605;ruisseau de manziat
2008;060901034001;STATION D'EPURATION DE BELLEY - CHEF LIEU;18333;Biologique avec nitrification;910111;6520966;910244;6520754;1;Précision +- 50 mètres;01034;BELLEY;01;RHONE-ALPES;FRDR2001;Le Rhône du barrage de Seyssel au pont d'Evieu
2008;060966068001;STATION D'EPURATION DE ESCARO;300;Biologique avec nitrification;643508;6159591;643527;6159549;2;Précision +- 500 mètres;66068;ESCARO;66;LANGUEDOC-ROUSSILLON;FRDR10231;rivière de baillmarsane
2008;060901231001;STATION D'EPURATION DE MANZIAT;1350;Biologique avec nitrification;845332;6586267;845011;6586346;1;Précision +- 50 mètres;01231;MANZIAT;01;RHONE-ALPES;FRDR11722;ruisseau le moignans
2008;060901267002;STATION D'EPURATION DE NURIEUX VOLOGNAT - CREPIAT;80;Décantation primaire ou fosse toutes eaux;893667;6571559;893617;6571591;1;Précision +- 50 mètres;01267;NURIEUX VOLOGNAT;01;RHONE-ALPES;FRDL42;Cize-Bolozon
2008;060901262002;STATION D'EPURATION DE MONTLUEL - CORDIEUX;285;Biologique Simple;857671;6536566;857670;6536562;1;Précision +- 50 mètres;01262;MONTLUEL;01;RHONE-ALPES;FRDR10576;rivière la sereine
2008;060901410002;STATION D'EPURATION DE SONTHONNAX LA MONTAGNE - NAPT;100;Décantation primaire ou fosse toutes eaux;892556;6570226;892558;6570201;1;Précision +- 50 mètres;01410;SONTHONNAX LA MONTAGNE;01;RHONE-ALPES;FRDL44;Allement
2008;060904090001;STATION D'EPURATION DE LE FUGERET;250;Biologique avec nitrification;992006;6329000;992005;6328997;1;Précision +- 50 mètres;04090;LE FUGERET;04;PROVENCE-ALPES-COTE D'AZUR;FRDR2031;Le Coulomp, la Bernade, la Galange, la Vaïre, la Combe
2008;060905118002;STATION D'EPURATION DE RIBIERS CHABANON;150;Filtration-infiltration;930348;6349019;927170;6350932;3;Localisation imprécise;05118;RIBIERS;05;PROVENCE-ALPES-COTE D'AZUR;FRDR281b;Le Buëch aval
2008;060911070002;ANCIENNE STATION D'EPURATION DE CARLIPA - ECARTS;50;Décantation primaire ou fosse toutes eaux;628666;6245826;628666;6245826;1;Précision +- 50 mètres;11070;CARLIPA;11;LANGUEDOC-ROUSSILLON;FRDR192b;Lampy aval et Tenten
2008;060925538001;STATION D EPURATION DE SECHIN;150;Décantation primaire ou fosse toutes eaux;948029;6698407;948029;6698407;3;Localisation imprécise;25538;SECHIN;25;FRANCHE-COMTE;FRDR625;Le Doubs de la confluence avec l'Allan jusqu'en amont du barrage de Crissey
2008;060920362001;STATION D'EPURATION DE ZONZA - CHEF-LIEU;1500;Biologique Simple;1213606;6091800;1213617;6091824;1;Précision +- 50 mètres;20362;ZONZA;2A;CORSE;FRER31a;Rizzanese de sa source à la confluence avec le Fiumicioli
2008;060971157002;STATION D'EPURATION DE CUISEAUX JAREY;200;Lagunage;880595;6604276;880546;6604254;1;Précision +- 50 mètres;71157;CUISEAUX;71;BOURGOGNE;FRDR11496;rivière la gizia
2008;060984142002;STATION D'EPURATION DE VELLERON - VILLAGE;2800;Biologique avec nitrification et dénitrification;861198;6320086;861101;6320062;1;Précision +- 50 mètres;84142;VELLERON;84;PROVENCE-ALPES-COTE D'AZUR;FRDR384b;La Sorgue de Velleron de la source au Sorgue d'Entraigue
2008;060925593001;STATION D'EPURATION DE VAUX LES PRES;400;Lagunage;917691;6686122;917705;6686204;1;Précision +- 50 mètres;25593;VAUX LES PRES;25;FRANCHE-COMTE;FRDR10962;ruisseau de recologne
2008;060938242001;STATION D'EPURATION DE MONESTIER DE CLERMONT;1717;Biologique avec nitrification et dénitrification;908060;6429265;907877;6429295;1;Précision +- 50 mètres;38242;MONESTIER DE CLERMONT;38;RHONE-ALPES;FRDR11256;ruisseau du fanjaret
2008;060925437001;STATION D'EPURATION DE OSSE;200;Biologique Simple;943208;6690329;943207;6690361;1;Précision +- 50 mètres;25437;OSSE;25;FRANCHE-COMTE;FRDR11328;ruisseau le gour
2008;060971177001;STATION D'EPURATION DE DOMMARTIN LES CUISEAUX;500;Lagunage;875884;6602616;875845;6602674;1;Précision +- 50 mètres;71177;DOMMARTIN LES CUISEAUX;71;BOURGOGNE;FRDR598;Le Sevron et le Solnan
2008;060971426001;STATION D'EPURATION DE STE HELENE - BOURG;200;Décantation primaire ou fosse toutes eaux;824380;6628138;825635;6628726;1;Précision +- 50 mètres;71426;STE HELENE;71;BOURGOGNE;FRDR604;La Guye
2008;060934004002;STATION D'EPURATION DE AGEL;200;Biologique Simple;688251;6249269;688296;6249283;1;Précision +- 50 mètres;34004;AGEL;34;LANGUEDOC-ROUSSILLON;FRDR175b;la Cesse en aval de la confluence avec la Cessière
2008;060926333001;STATION D'EPURATION DE SAINT VALLIER;16300;Biologique avec nitrification;842355;6453793;842289;6453815;1;Précision +- 50 mètres;26333;ST VALLIER;26;RHONE-ALPES;FRDR2006;Le Rhône de la confluence Saône à la confluence Isère
2008;060952529001;STATION D'EPURATION DE VILLEGUSIEN LE LAC CAMPING;240;Filtration-infiltration;873040;6740445;873029;6740471;1;Précision +- 50 mètres;52529;VILLEGUSIEN LE LAC;52;CHAMPAGNE-ARDENNE;FRDR667;La Vingeanne du lac de Villegusien au canal de la Marne
2008;060904198001;STATION D'EPURATION DE ST VINCENT LES FORTS - VILLAGE;1000;Biologique avec nitrification;966643;6377772;967677;6378784;1;Précision +- 50 mètres;04198;ST VINCENT LES FORTS;04;PROVENCE-ALPES-COTE D'AZUR;FRDL95;lac de Serre-Ponçon
2008;060934334001;STATION D'EPURATION DE VIEUSSAN-BOISSEZON;50;Biologique Simple;698386;6270968;698386;6270968;1;Précision +- 50 mètres;34334;VIEUSSAN;34;LANGUEDOC-ROUSSILLON;FRDR154b;L'Orb de la confluence avec le jaur à la confluence avec le Vernazobre
2008;060938190001;STATION D'EPURATION DE HIERES SUR AMBY - BOURCIEU;100;Filtres plantés;877683;6523313;877711;6523299;1;Précision +- 50 mètres;38190;HIERES SUR AMBY;38;RHONE-ALPES;FRDR10800;ruisseau d'amby
2008;060934033002;STATION D'EPURATION DE BOISSERON;1800;Biologique avec nitrification;787600;6296638;787832;6296729;2;Précision +- 500 mètres;34033;BOISSERON;34;LANGUEDOC-ROUSSILLON;FRDR10310;rivière la bénovie
2008;060934036003;STATION D'EPURATION DE LE BOSC - CARTELS;240;Biologique Simple;729369;6287135;729369;6287135;1;Précision +- 50 mètres;34036;LE BOSC;34;LANGUEDOC-ROUSSILLON;FRDR166;La Lergue du Roubieu à la confluence avec l'Hérault et l'aval du Salagou
2008;060934170001;STATION D'EPURATION DE MONTOULIERS;300;Biologique Simple;692739;6248384;692711;6248392;1;Précision +- 50 mètres;34170;MONTOULIERS;34;LANGUEDOC-ROUSSILLON;FRDR10556;ruisseau de la nazoure
2008;060966148001;STATION D'EPURATION DE PORT VENDRES - COSPRON;200;Décantation primaire ou fosse toutes eaux;708599;6155873;708599;6155873;3;Localisation imprécise;66148;PORT VENDRES;66;LANGUEDOC-ROUSSILLON;FRDC01;Frontière espagnole - Racou Plage
2008;060970096001;STATION D'EPURATION DE BREVILLIERS;750;Lagunage;984273;6726822;984462;6727250;1;Précision +- 50 mètres;70096;BREVILLIERS;70;FRANCHE-COMTE;FRDR11546;ruisseau de brevilliers*
2008;060970344001;STATION D'EPURATION DE MEURCOURT;350;Lagunage;941407;6746285;941349;6746310;1;Précision +- 50 mètres;70344;MEURCOURT;70;FRANCHE-COMTE;FRDR10423;ruisseau de meurecourt
2008;060920092001;STATION D'EPURATION DE CONCA;2500;Biologique Simple;1229157;6090845;1229155;6090849;1;Précision +- 50 mètres;20092;CONCA;2A;CORSE;FRER11886;rivière de conca
2008;060901159001;STATION D'EPURATION DE FEILLENS;12000;Biol. avec nitrif., dénitrif. et déphosphatation;844594;6582208;844561;6582232;1;Précision +- 50 mètres;01159;FEILLENS;01;RHONE-ALPES;FRDR11784;ruisseau de saint-maurice
2008;060906002001;STATION D EPURATION DE AMIRAT;100;Lagunage;1006262;6318242;1006262;6318242;2;Précision +- 500 mètres;06002;AMIRAT;06;PROVENCE-ALPES-COTE D'AZUR;FRDR10609;le riou
2008;060984015003;STATION D'EPURATION DE BEAUMONT - LES ALAZARDS;50;Décantation primaire ou fosse toutes eaux;875684;6345064;875691;6345054;1;Précision +- 50 mètres;84015;BEAUMONT DU VENTOUX;84;PROVENCE-ALPES-COTE D'AZUR;FRDR10628;ruisseau le groseau
2008;060984097001;STATION D'EPURATION DE RICHERENCHES;720;Biologique avec nitrification;852172;6363930;852173;6363910;1;Précision +- 50 mètres;84097;RICHERENCHES;84;PROVENCE-ALPES-COTE D'AZUR;FRDR11833;rivière la coronne
2008;060906130001;STATION D'EPURATION DE SAINT-VALLIER DE THIEY;2500;Biologique avec nitrification;1008364;6295565;1008379;6295481;2;Précision +- 500 mètres;06130;ST VALLIER DE THIEY;06;PROVENCE-ALPES-COTE D'AZUR;FRDR96a;La Siagne de sa source au barrage de Montauroux
2008;060920244001;STATION D EPURATION DE POPOLASCA;150;Décantation primaire ou fosse toutes eaux;1205072;6168247;1205072;6168247;3;Localisation imprécise;20244;POPOLASCA;2B;CORSE;FRER11404;ruisseau de padule
2008;060984070002;STATION D'EPURATION DE MALEMORT DU COMTAT;1260;Biologique avec nitrification;872251;6327560;872253;6327591;1;Précision +- 50 mètres;84070;MALEMORT DU COMTAT;84;PROVENCE-ALPES-COTE D'AZUR;FRDR12023;Mayre de Malpassé
2008;060925372001;STATION D EPURATION DE MEDIERE;250;Décantation primaire ou fosse toutes eaux;971103;6712371;970841;6712230;1;Précision +- 50 mètres;25372;MEDIERE;25;FRANCHE-COMTE;FRDR625;Le Doubs de la confluence avec l'Allan jusqu'en amont du barrage de Crissey
2008;060911123002;STATION D'EPURATION DE DUILHAC;250;Biologique Simple;664925;6196060;664895;6196067;2;Précision +- 500 mètres;11123;DUILHAC SOUS PEYREPERTUSE;11;LANGUEDOC-ROUSSILLON;FRDR11661;ruisseau le rec de riben
2008;060920288001;STATION D EPURATION DE SOTTA;500;Biologique avec nitrification;1218546;6070013;1218546;6070013;1;Précision +- 50 mètres;20288;SOTTA;2A;CORSE;FRER7a;Le Stabiacciu amont
2008;060971117003;STATION D'EPURATION DE CHATENOY EN BRESSE;900;Lagunage;844958;6633948;844889;6633866;1;Précision +- 50 mètres;71117;CHATENOY EN BRESSE;71;BOURGOGNE;FRDR1807a;La Saône de la confluence avec le Doubs à Villefranche sur Saône
2008;060970287001;STATION D'EPURATION DE HURECOURT;50;Décantation primaire ou fosse toutes eaux;928872;6760351;928955;6760161;1;Précision +- 50 mètres;70287;HURECOURT;70;FRANCHE-COMTE;;
2008;060971506001;STATION D'EPURATION DE SAVIGNY EN REVERMONT;600;Lagunage;885554;6617677;885577;6617616;1;Précision +- 50 mètres;71506;SAVIGNY EN REVERMONT;71;BOURGOGNE;FRDR599;La Vallière Sonette incluse
2008;060907017002;STATION D'EPURATION DE LES ASSIONS - LE BOSC;150;Filtres plantés;792558;6369855;792532;6369841;1;Précision +- 50 mètres;07017;LES ASSIONS;07;RHONE-ALPES;FRDR413c;Le Chassezac de l'aval de l'usine de Salelles à la confluence avec l'Ardèche
2008;060974235002;STATION D'EPURATION DE ST GERMAIN/RHONE - BEL AIR;100;Biologique Simple;918627;6555204;918635;6555187;1;Précision +- 50 mètres;74235;ST GERMAIN SUR RHONE;74;RHONE-ALPES;FRDR2000;Le Rhône de la frontière suisse au barrage de Seyssel
2008;060911361001;STATION D'EPURATION DE SAINT PAPOUL;500;Lagunage;621727;6248047;621727;6248047;1;Précision +- 50 mètres;11361;ST PAPOUL;11;LANGUEDOC-ROUSSILLON;FRDR10135;ruisseau de limbe
