identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;1;Déchets de préparations chimiques;1.176;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;2;Boues d'effluents industriels;99.68;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;10;Matériaux mélangés et matériaux indifférenciés;540;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;424;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;8;Ordures ménagères;979.76;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;4091.2;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;1;Déchets de préparations chimiques;1.148;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;10;Matériaux mélangés et matériaux indifférenciés;220;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;8;Ordures ménagères;512;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;10;Matériaux mélangés et matériaux indifférenciés;58.0;t/an
0005101078;COLGATE PALMOLIVE;Production de déchets non dangereux;2009;R9 ;R9 Régénération ou autres réemplois des huiles;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);0.420;t/an
0005101253;AUTONEUM;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Matériaux mélangés et matériaux indifférenciés;8240;t/an
0005101253;AUTONEUM;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;11;Résidus de tri;124;t/an
0005101253;AUTONEUM;Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;8;Ordures ménagères;100;t/an
0005101439;AUTONEUM France SASU;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;19200;t/an
0005101466;SAGA DECOR;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);0.56;t/an
0005101466;SAGA DECOR;Production de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;6680;t/an
0005101466;SAGA DECOR;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;1;Déchets de préparations chimiques;40.4;t/an
0005101466;SAGA DECOR;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;8;Ordures ménagères;468;t/an
0005101466;SAGA DECOR;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;601.6;t/an
0005101466;SAGA DECOR;Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;2;Boues d'effluents industriels;1812;t/an
0005101491;Centre de Recherche Isolation de Rantigny;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);4656;t/an
0005101491;Centre de Recherche Isolation de Rantigny;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;4;Déchets de bois;88;t/an
0005101491;Centre de Recherche Isolation de Rantigny;Production de déchets non dangereux;2009;D2 ;D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.);;;10;Matériaux mélangés et matériaux indifférenciés;6680;t/an
0005101523;BELL usine de Russy-Bémont;Production de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;4;Déchets de bois;132.4;t/an
0005101523;BELL usine de Russy-Bémont;Production de déchets non dangereux;2009;D2 ;D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.);;;2;Boues d'effluents industriels;305.6;t/an
0005101523;BELL usine de Russy-Bémont;Production de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;225.2;t/an
0005101523;BELL usine de Russy-Bémont;Production de déchets non dangereux;2009;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;;;11;Résidus de tri;2556;t/an
0005101523;BELL usine de Russy-Bémont;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);15800;t/an
0005101524;EJ Picardie;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;56;t/an
0005101524;EJ Picardie;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;280;t/an
0005101524;EJ Picardie;Production de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;1;Déchets de préparations chimiques;88;t/an
0005101524;EJ Picardie;Production de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;10;Matériaux mélangés et matériaux indifférenciés;192;t/an
0005101524;EJ Picardie;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;308;t/an
0005101524;EJ Picardie;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;10;Matériaux mélangés et matériaux indifférenciés;6880;t/an
0005101524;EJ Picardie;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;15;Résidus d'opérations thermiques;5156;t/an
0005101524;EJ Picardie;Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);43600;t/an
0005101524;EJ Picardie;Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;15;Résidus d'opérations thermiques;23400;t/an
0005101524;EJ Picardie;Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;7840;t/an
0005101637;OLEON (ex NOVANCE);Production de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;1;Déchets de préparations chimiques;2684.132;t/an
0005101637;OLEON (ex NOVANCE);Production de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);314.4;t/an
0005101637;OLEON (ex NOVANCE);Production de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;560;t/an
0005101637;OLEON (ex NOVANCE);Production de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);12196;t/an
0005101637;OLEON (ex NOVANCE);Production de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;87.20;t/an
0005101637;OLEON (ex NOVANCE);Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;2;Boues d'effluents industriels;3604;t/an
0005101637;OLEON (ex NOVANCE);Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);1620;t/an
0005101637;OLEON (ex NOVANCE);Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;136.4;t/an
0005101897;IDEX Environnement Picardie (ex Valorga);Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;11;Résidus de tri;103200;t/an
0005101897;IDEX Environnement Picardie (ex Valorga);Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;12;Boues ordinaires (sauf boues de dragage);139600;t/an
0005101897;IDEX Environnement Picardie (ex Valorga);Production de déchets non dangereux;2009;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;;12;Boues ordinaires (sauf boues de dragage);28720;t/an
0005101904;PROCTER et  GAMBLE AMIENS;Production de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;2;Boues d'effluents industriels;14.32;t/an
0005101904;PROCTER et  GAMBLE AMIENS;Production de déchets non dangereux;2009;D15;D15 Stockage préalablement à l'une des opérations numérotées D 1 à D 14 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;10;Matériaux mélangés et matériaux indifférenciés;12320;t/an
0005101904;PROCTER et  GAMBLE AMIENS;Production de déchets non dangereux;2009;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;10;Matériaux mélangés et matériaux indifférenciés;96.8;t/an
0005101904;PROCTER et  GAMBLE AMIENS;Production de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;10;Matériaux mélangés et matériaux indifférenciés;84.8;t/an
0005101904;PROCTER et  GAMBLE AMIENS;Production de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;1;Déchets de préparations chimiques;1.2;t/an
0005101904;PROCTER et  GAMBLE AMIENS;Production de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;10;Matériaux mélangés et matériaux indifférenciés;12620;t/an
0005101904;PROCTER et  GAMBLE AMIENS;Production de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);312;t/an
0005101904;PROCTER et  GAMBLE AMIENS;Production de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;9;Déchets banals des entreprises;19354.4;t/an
0005101904;PROCTER et  GAMBLE AMIENS;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;10;Matériaux mélangés et matériaux indifférenciés;256;t/an
0005101904;PROCTER et  GAMBLE AMIENS;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;33.36;t/an
0005101904;PROCTER et  GAMBLE AMIENS;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;10;Matériaux mélangés et matériaux indifférenciés;19.68;t/an
0005101904;PROCTER et  GAMBLE AMIENS;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;552;t/an
0005101904;PROCTER et  GAMBLE AMIENS;Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;97.6;t/an
0005101910;VALEO EMBRAYAGES;Production de déchets non dangereux;2009;D10;D10 Incinération à terre;;;9;Déchets banals des entreprises;6.8;t/an
0005101910;VALEO EMBRAYAGES;Production de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;776;t/an
0005101910;VALEO EMBRAYAGES;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;3236;t/an
0005101910;VALEO EMBRAYAGES;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);57600;t/an
0005101927;USINE AMIENS NORD (GOODYEAR);Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);19.92;t/an
0005101927;USINE AMIENS NORD (GOODYEAR);Production de déchets non dangereux;2009;D10;D10 Incinération à terre;;;1;Déchets de préparations chimiques;124.300;t/an
0005101927;USINE AMIENS NORD (GOODYEAR);Production de déchets non dangereux;2009;D10;D10 Incinération à terre;;;10;Matériaux mélangés et matériaux indifférenciés;1716;t/an
0005101927;USINE AMIENS NORD (GOODYEAR);Production de déchets non dangereux;2009;D10;D10 Incinération à terre;;;8;Ordures ménagères;556.28;t/an
0005101927;USINE AMIENS NORD (GOODYEAR);Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);35.40;t/an
0005101927;USINE AMIENS NORD (GOODYEAR);Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;1;Déchets de préparations chimiques;460;t/an
0005101927;USINE AMIENS NORD (GOODYEAR);Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;10;Matériaux mélangés et matériaux indifférenciés;4852.8;t/an
0005101927;USINE AMIENS NORD (GOODYEAR);Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;8;Ordures ménagères;51.2;t/an
0005101927;USINE AMIENS NORD (GOODYEAR);Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;5192.28;t/an
0005101952;NESTLE production PURINA PETCARE;Production de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;924;t/an
0005101952;NESTLE production PURINA PETCARE;Production de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;12;Boues ordinaires (sauf boues de dragage);896;t/an
0005101952;NESTLE production PURINA PETCARE;Production de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);8720;t/an
0005101952;NESTLE production PURINA PETCARE;Production de déchets non dangereux;2009;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;;12;Boues ordinaires (sauf boues de dragage);26840;t/an
0005102078;DS SMITH PACKAGING EX OTOR PICARDIE;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;176;t/an
0005102078;DS SMITH PACKAGING EX OTOR PICARDIE;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;12480;t/an
0005102078;DS SMITH PACKAGING EX OTOR PICARDIE;Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;4;Déchets de bois;1068;t/an
0005102189;VKR FRANCE;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;396;t/an
0005102189;VKR FRANCE;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;39536;t/an
0005102189;VKR FRANCE;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;1012;t/an
0005102189;VKR FRANCE;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;360;t/an
0005102295;ALUMINIUM FRANCE EXTRUSION (EX CONSTEL);Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;2;Boues d'effluents industriels;4160;t/an
0005102295;ALUMINIUM FRANCE EXTRUSION (EX CONSTEL);Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;22382.32;t/an
0005102295;ALUMINIUM FRANCE EXTRUSION (EX CONSTEL);Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;1128;t/an
0005102297;EVONIK REXIM ham;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;98.0;t/an
0005102297;EVONIK REXIM ham;Production de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;9;Déchets banals des entreprises;188;t/an
0005102297;EVONIK REXIM ham;Production de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;192;t/an
0005102297;EVONIK REXIM ham;Production de déchets non dangereux;2009;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;;2;Boues d'effluents industriels;8280;t/an
0005102297;EVONIK REXIM ham;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;11;Résidus de tri;50.8;t/an
0005102297;EVONIK REXIM ham;Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;180;t/an
0005102355;STELIA AEROSPACE;Production de déchets non dangereux;2009;D10;D10 Incinération à terre;;;10;Matériaux mélangés et matériaux indifférenciés;1.28;t/an
0005102355;STELIA AEROSPACE;Production de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;12;Boues ordinaires (sauf boues de dragage);31.2;t/an
0005102355;STELIA AEROSPACE;Production de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;8;Ordures ménagères;50.0;t/an
0005102355;STELIA AEROSPACE;Production de déchets non dangereux;2009;D2 ;D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.);;;12;Boues ordinaires (sauf boues de dragage);272.64;t/an
0005102355;STELIA AEROSPACE;Production de déchets non dangereux;2009;D2 ;D2 Traitement en milieu terrestre (par exemple, biodégradation de déchets liquides ou de boues dans les sols, etc.);;;8;Ordures ménagères;724;t/an
0005102355;STELIA AEROSPACE;Production de déchets non dangereux;2009;R11;R11 Utilisation de déchets résiduels obtenus à partir de l'une des opérations numérotées R 1 à R 10;;;9;Déchets banals des entreprises;1686.8;t/an
0005102355;STELIA AEROSPACE;Production de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;9;Déchets banals des entreprises;140.8;t/an
0005102355;STELIA AEROSPACE;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;10;Matériaux mélangés et matériaux indifférenciés;12.60;t/an
0005102355;STELIA AEROSPACE;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;8;Ordures ménagères;5.76;t/an
0005102355;STELIA AEROSPACE;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;8865.2;t/an
0005102374;BONDUELLE EUROPE LONG LIFE;Production de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;10;Matériaux mélangés et matériaux indifférenciés;5440;t/an
0005102374;BONDUELLE EUROPE LONG LIFE;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);125760;t/an
0005102374;BONDUELLE EUROPE LONG LIFE;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;8;Ordures ménagères;640;t/an
0005102374;BONDUELLE EUROPE LONG LIFE;Production de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;9;Déchets banals des entreprises;8640;t/an
0005102374;BONDUELLE EUROPE LONG LIFE;Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;8;Ordures ménagères;18.0;t/an
0005102374;BONDUELLE EUROPE LONG LIFE;Production de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;6092;t/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;716;t/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;Production de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);74.4;t/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;Production de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;9;Déchets banals des entreprises;544;t/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;Production de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);512;t/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;Production de déchets non dangereux;2009;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);6840;t/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;Production de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;4;Déchets de bois;192.8;t/an
0005102404;TEREOS  STARCH & SWEETENER EUROPE;Production de déchets non dangereux;2009;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;;2;Boues d'effluents industriels;31960;t/an
0005102490;SITPA  Rosieres;Production de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;11;Résidus de tri;548;t/an
0005102490;SITPA  Rosieres;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;14;Déchets minéraux (à l'exclusion des résidus d'opérations thermiques, des terre et boues de dragage polluées);2368;t/an
0005102490;SITPA  Rosieres;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;64;t/an
0005102490;SITPA  Rosieres;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);64536;t/an
0005102490;SITPA  Rosieres;Production de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;1025.6;t/an
