identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite_admise;quantite_traitee;unite
0007000951;SOTRENOR;Traitement de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;1;Déchets de préparations chimiques;0.040;0.040;t/an
0007004125;Centre de tri;Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;10;Dechets provenant de procedes thermiques :;60000.000;41200.000;t/an
0012700090;AGRI COMPOST 70;Traitement de déchets non dangereux;2009;R10;R10 Epandage sur le sol au profit de l'agriculture ou de l'écologie;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);45124.000;45200.000;t/an
0010003902;COVED;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;202792.000;202800.000;t/an
0006803963;SA COVED;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;15960.000;15960.000;t/an
0005801491;Metropole Rouen Normandie;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;304.000;22800.000;t/an
0007003529;IKOS ENVIRONNEMENT SAS;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;940.960;942.800;t/an
0006107156;ISDnD La Tienne;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Dechets provenant de procedes thermiques :;48307.600;48400.000;t/an
0006304818;GEVAL - GENERALE DE VALORISATION;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;9;Déchets banals des entreprises;4611.360;4600.000;t/an
0005701621;Ets GIRON Père et Fils;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;17200.000;17200.000;t/an
0006701924;SUEZ RR IWS Chemical France  ex SITA;Traitement de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;1;Déchets de préparations chimiques;21.684;21.676;t/an
0007202617;Séché Eco-Industries;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;289718.560;289600.000;t/an
0010100131;SYTRAIVAL;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;4672.000;4680.000;t/an
0010600826;Station d'épuration de la Communauté de Communes du Pays d'Amplepuis-Thizy;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;1555.836;1556.000;t/an
0005800495;Unité de Valorisation Energétique VESTA;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;26804.520;26800.000;t/an
0007000951;SOTRENOR;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;376.880;376.800;t/an
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;26280.000;26276.000;t/an
0005206327;Valor Béarn - SMTD (Précilhon);Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;32542.920;32560.000;t/an
0005302882;SIRAC;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;50404.000;50400.000;t/an
0006804810;TRIGONE;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;5980.000;5960.000;t/an
0024900044;COVED_ ISDND de Champigny;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;40672.000;40800.000;t/an
0007204567;VIOLLEAU SAS;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;7;Fèces, urines et fumier animaux;58216.000;58400.000;t/an
0007203744;ECOSITE;Traitement de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;10;Dechets provenant de procedes thermiques :;14437.840;14440.000;t/an
0005101367;CSDU de MOULIN SOUS TOUVENT;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);514.840;516.000;t/an
0005800902;PEINTURES SAFE;Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;78.800;78.800;t/an
0006106947;SUEZ RR IWS CHEMICALS FRANCE;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;10;Dechets provenant de procedes thermiques :;154.880;154.800;t/an
0007100070;SUEZ RV Réunion;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);"";"";12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;8200.000;8200.000;t/an
0006506498;VALO'MARNE (EX CIE);Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;9;Déchets banals des entreprises;204720.000;102000.000;t/an
0006200373;VAL'ERGIE (ex.NANCY ENERGIE) à  Ludres;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;12632.000;12640.000;t/an
0005601636;VALTOM;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;49259.760;49200.000;t/an
0006104509;UIOM VALEZAN;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;10220.000;10200.000;t/an
0005902685;INOVYN France;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;156.000;7120.000;t/an
0010009007;SEDE ENVIRONNEMENT (DROUAIS COMPOST);Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;47388.000;47456.000;t/an
0006503273;VALENE;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;8;Ordures ménagères;265176.000;252400.000;t/an
0006302261;DUFEU Jacky SAS;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;7;Fèces, urines et fumier animaux;31720.000;31720.000;t/an
0006301310;BRANGEON Services;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;16944.000;16960.000;t/an
0006604602;BERNARDONI;Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;2;Boues d'effluents industriels;36000.000;36000.000;t/an
0005206208;TERRES D'AQUITAINE;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);20856.400;20840.000;t/an
0006103167;Lely Environnement;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;564920.000;564000.000;t/an
0010008421;SETRAD;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);14612.400;14600.000;t/an
0005701080;ARCAVI SAEM;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;13;Huiles et combustibles liquides usagés (sauf huiles alimentaires et huiles figurant aux chapitres 05, 12 et 19) :;440000.000;1512.000;t/an
0005701583;AFICA;Traitement de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;10;Dechets provenant de procedes thermiques :;37208.000;37200.000;t/an
0006000457;VALDI;Traitement de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;25.360;25.360;t/an
0005601734;BRUEGGEN FRANCE SNC;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;270.240;270.400;t/an
0005401249;AIR LIQUIDE FRANCE INDUSTRIE;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;19.280;19.280;t/an
0006303809;SECHE ECO INDUSTRIES site : la Cousinière;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;829682.320;828958.800;t/an
0007001271;ARF;Traitement de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;8;Ordures ménagères;55.328;55.336;t/an
0016200055;SYSTOM Borg les Orgues;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;2480.000;2480.000;t/an
0007402283;SIAAP;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;75479.600;75600.000;t/an
0007203525;CALITOM;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;43989.880;44000.000;t/an
0006401421;SUEZ RV MEDITERRANEE;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;22902.480;22920.000;t/an
0006103196;SUEZ RV CENTRE EST;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;16568.000;16560.000;t/an
0007002411;OPALE ENVIRONNEMENT;Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;10;Dechets provenant de procedes thermiques :;17679.920;17664.000;t/an
0006304996;GRANDJOUAN SACO;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);7585.920;6840.000;t/an
0005900275;SOTREFI;Traitement de déchets non dangereux;2009;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;198.000;198.000;t/an
0005800492;CITRON SA;Traitement de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;10;Dechets provenant de procedes thermiques :;907.528;747.200;t/an
0006302525;VALOR 3E;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;31768.000;31760.000;t/an
0005501941;Com Com Auray Quiberon Terre Atlantique;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;8;Ordures ménagères;92880.000;92800.000;t/an
0007402258;SIAAP;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;0.000;34280.000;t/an
0018200036;VEOLIA EAU NARBONNE-BIOTERRA;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;4;Déchets de bois;9644.800;9640.000;t/an
0006400883;Hydrotech provence SAS;Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;54.800;54.800;t/an
0006103644;SANOFI PASTEUR MARCY;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);609.280;608.000;t/an
0006503069;SUEZ RR IWS Minerals France (exSITA FD);Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;1;Déchets de préparations chimiques;135.000;134.800;t/an
0005800310;NORVAL;Traitement de déchets non dangereux;2009;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;3672.560;3792.000;t/an
0006804445;DRIMM;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;4;Déchets de bois;361.200;361.200;t/an
0005703293;TERRALYS - Site de St Aubin;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;1164.000;1164.000;t/an
0007203926;Ciments Calcia;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;302.560;302.400;t/an
0006503069;SUEZ RR IWS Minerals France (exSITA FD);Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;949.000;949.600;t/an
0006103617;SUEZ RR IWS CHEMICALS FRANCE;Traitement de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);0.048;0.048;t/an
0006202392;FENIIX;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;8;Ordures ménagères;351550.040;351600.000;t/an
0007001956;SUEZ RV OSIS;Traitement de déchets non dangereux;2009;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;9;Déchets banals des entreprises;51.680;51.600;t/an
0006201922;SUEZ RV NORD EST;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;1113.280;1112.000;t/an
0005702463;VEOLIA-VALEST _ CSD2;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;356107.080;356200.000;t/an
0005401231;SUEZ RV Centre Est (ex. SITA CENTRE EST);Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;23520.560;23528.000;t/an
0006303389;BAUGEOIS COMPOST;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);47120.000;47120.000;t/an
0006505574;GENERIS;Traitement de déchets non dangereux;2009;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;;;8;Ordures ménagères;72215.960;72400.000;t/an
0005101367;CSDU de MOULIN SOUS TOUVENT;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;1;Déchets de préparations chimiques;4722.200;4720.000;t/an
0005701174;SMURFIT KAPPA FRANCE;Traitement de déchets non dangereux;2009;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);;;1;Déchets de préparations chimiques;4832.000;4840.000;t/an
0005505505;TRANSELI;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;7;Fèces, urines et fumier animaux;244.000;244.000;t/an
0006600262;LAFARGE HOLCIM;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;95870.000;93200.000;t/an
0007004371;LE FLOHIC;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;9;Déchets banals des entreprises;236.000;4.000;t/an
0005703588;STB 52 SUD;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;20004.000;20000.000;t/an
0006304843;Communauté de Communes de l'ERNEE;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);6400.000;6400.000;t/an
0007002450;VEOLIA PROPRETE NORD NORMANDIE;Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;4;Déchets de bois;29.600;29.600;t/an
0006404706;MAMP - Territoire du pays de Martigues;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);4496.000;4480.000;t/an
0025200071;COMPAGNIE VINICOLE DE BOURGOGNE;Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;9;Déchets banals des entreprises;1129.200;1130.800;t/an
0005803236;BIOTERO;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;7;Fèces, urines et fumier animaux;3000.000;3000.000;t/an
0006304792;ISDND de MONTMIRAIL;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;90336.000;90400.000;t/an
0006304262;SEDA;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;10;Dechets provenant de procedes thermiques :;218050.560;218000.000;t/an
0006304792;ISDND de MONTMIRAIL;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;12600.000;12600.000;t/an
0005200352;SIAP PROCINER;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;1;Déchets de préparations chimiques;1338.000;1336.000;t/an
0006201370;EQIOM;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;17542.560;17560.000;t/an
0006400322;OREDUI;Traitement de déchets non dangereux;2009;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;8;Ordures ménagères;42.676;42.800;t/an
0006700673;VALEAURHIN;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;217568.000;217600.000;t/an
0006200282;SUEZ RR IWS MINERALS FRANCE;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;1;Déchets de préparations chimiques;51.600;51.600;t/an
0020800044;FRANCISCI ENVIRONNEMENT;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;1520.000;1520.000;t/an
0007002234;SUEZ RV NORD-EST;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;4640.000;144.000;t/an
0006400568;VALSUD;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;33888.000;33880.000;t/an
0010000442;SUEZ RV CENTRE OUEST - PRUDEMANCHE 1;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;37240.000;37240.000;t/an
0016500127;SICTOM VELAY PILAT;Traitement de déchets non dangereux;2009;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;35148.000;35160.000;t/an
0007001271;ARF;Traitement de déchets non dangereux;2009;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);;;2;Boues d'effluents industriels;1595.472;1593.200;t/an
0006804665;SIVOM STGAUDENS MONTREJEAU ASPET MAGNOAC;Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;254151.960;254244.000;t/an
0010003878;CIMENTS CALCIA - SITE DE BEFFES;Traitement de déchets non dangereux;2009;D10;D10 Incinération à terre;;;10;Dechets provenant de procedes thermiques :;335.600;335.600;t/an
0005902924;SUEZ RV CENTRE EST (ex SITA CENTRE EST);Traitement de déchets non dangereux;2009;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;10;Dechets provenant de procedes thermiques :;172409.280;172400.000;t/an
0006601838;ECOVAL 30;Traitement de déchets non dangereux;2009;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;8;Ordures ménagères;145110.480;145200.000;t/an
0005800378;SEDIBEX;Traitement de déchets non dangereux;2009;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;3027.600;3029.200;t/an
