identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0007201656;Groupe THIOLLET;53125191600015;AVENUE DE L'INDUSTRIE, BP 1;16470;SAINT-MICHEL;CHARENTE;NOUVELLE-AQUITAINE;474690.000000;6509809.000000;2154;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0010005517;NEXTER SYSTEMS;37970634400064;Terrain Sud, 21, rue de la Salle d'Armes;18000;BOURGES;CHER;CENTRE;655637.000000;6664403.000000;2154;2540Z;Fabrication d'armes et de munitions;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0010300110;REFRESCO Site de Margès;32802418700010;2885 route des Pangons;26260;MARGES;DROME;AUVERGNE-RHONE-ALPES;859252.000000;6450021.000000;2154;1107B;Production de boissons rafraîchissantes;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0018100012;SUEZ RV MEDITERRANEE;71262071500094;Lieu - dit  Mallemontade;30500;SAINT-BRES;GARD;OCCITANIE;797204.000000;6353633.000000;2154;3811Z;Collecte des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0018300005;CYDEL- UTVE ARC IRIS;42442475200022;Coume dels Très Pilous;66600;CALCE;PYRENEES-ORIENTALES;OCCITANIE;634278.000000;1750730.000000;27572;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0005401241;YOPLAIT PRODUCTION FRANCE - NOBLEVAL;44076754900106;RUE D AUXERRE;89470;MONETEAU;YONNE;BOURGOGNE-FRANCHE-COMTE;743602.000000;6748642.000000;2154;1051A;Fabrication de lait liquide et de produits frais;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0005600007;MANITOWOC CRANE GROUP FRANCE;63204583700168;32 rue Jean Baptiste Gaby;03000;AVERMES;ALLIER;AUVERGNE-RHONE-ALPES;725058.000000;6608921.000000;2154;2822Z;Fabrication de matériel de levage et de manutention;;
0005600010;LUCANE;50299277900012;12 rue des Bouillots;03500;BAYET;ALLIER;AUVERGNE-RHONE-ALPES;722053.320000;6572892.460000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0005600136;QUALIPAC AURILLAC;37892880800013;Chemin du Bousquet;15002;AURILLAC;CANTAL;AUVERGNE-RHONE-ALPES;655774.000000;6423031.000000;2154;2229A;Fabrication de pièces techniques à base de matières plastiques;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005701178;SMURFIT KAPPA PAPIER RECYCLE FRANCE;47970117900109;Rue de la petite Prée;08300;SAULT-LES-RETHEL;ARDENNES;GRAND-EST;798988.000000;6934166.000000;2154;1712Z;Fabrication de papier et de carton;6.(a);Installations industrielles destinées à la fabrication de pâte à papier à partir du bois ou d'autres matières fibreuses
0006000527;SUEZ RV SO (ex-SITA SO);70198020300726;Les Coteaux;23600;SAINT-SILVAIN-BAS-LE-ROC;CREUSE;NOUVELLE-AQUITAINE;640387.000000;6581643.000000;2154;3811Z;Collecte des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005800410;RENAULT S.N.C.;41020652800029;Chemin départemental 7, Rue de Tourville BP 105;76410;CLEON;SEINE-MARITIME;NORMANDIE;557883.000000;6915034.000000;2154;2910Z;Construction de véhicules automobiles;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0006002844;RENAULT TRUCKS;95450607701201;59 rue Amédée Gordini, ZI NORD;87000;LIMOGES;HAUTE-VIENNE;NOUVELLE-AQUITAINE;566787.000000;6534565.000000;2154;2910Z;Construction de véhicules automobiles;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006102156;GROSFILLEX SARL;31190131800023;ZI du Musinet;01460;MONTREAL-LA-CLUSE;AIN;AUVERGNE-RHONE-ALPES;849650.000000;2135159.000000;27572;2223Z;Fabrication d'éléments en matières plastiques pour la construction;;
0006103602;MALERBA n° 2/3/5/7;41456526700013;rue du 8 MAI, Usine 2 - 3 - 5 - 7;69470;COURS-LA-VILLE;RHONE;AUVERGNE-RHONE-ALPES;801641.000000;6556548.000000;2154;2512Z;Fabrication de portes et fenêtres en métal;;
0006103862;C2P;34223864900020;300 avenue de l'Epie;69400;ARNAS;RHONE;AUVERGNE-RHONE-ALPES;4.724145;46.007912;4326;2016Z;Fabrication de matières plastiques de base;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0006202592;NESTLE WATERS SUPPLY EST Vittel;47946416600020;Avenue des Thermes;88800;VITTEL;VOSGES;GRAND-EST;917888.000000;6792563.000000;2154;1107A;Industrie des eaux de table;;
0005100114;TEREOS FRANCE (BUCY);70204232600075;Etablissement de Bucy le Long, Route de Soissons - BP 2;02880;BUCY-LE-LONG;AISNE;HAUTS-DE-FRANCE;726729.000000;6921212.000000;2154;1081Z;Fabrication de sucre;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0005100311;EDIFI NORD;49334119200034;lieudit Le Grand Royard;02120;FLAVIGNY-LE-GRAND-ET-BEAURAIN;AISNE;HAUTS-DE-FRANCE;749190.000000;6976725.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005101029;TEREOS FRANCE;53324797900115;RTE DE GRANDFRESNOY;60710;CHEVRIERES;OISE;HAUTS-DE-FRANCE;675685.000000;6918176.000000;2154;1081Z;Fabrication de sucre;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0005101321;FAURECIA Intérieur Industrie;07150239700079;12, rue du 11 mai 1967, BP 70427;60110;MERU;OISE;HAUTS-DE-FRANCE;636637.000000;6902509.000000;2154;2229A;Fabrication de pièces techniques à base de matières plastiques;;
0005200869;L'ELECTROLYSE SAS;46020064500022;Z.I. de Maucoulet;33360;LATRESNE;GIRONDE;NOUVELLE-AQUITAINE;422725.000000;6415407.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005101637;OLEON (ex NOVANCE);40318080500018;BP 20609;60280;VENETTE;OISE;HAUTS-DE-FRANCE;684994.000000;6923088.000000;2154;2059Z;Fabrication d'autres produits chimiques n.c.a.;4.(a).(viii);matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)
0005103204;EDILIANS tuilerie de St Germer;44935422400247;9 rue des usines;60850;SAINT-GERMER-DE-FLY;OISE;HAUTS-DE-FRANCE;613525.000000;6928153.000000;2154;2332Z;Fabrication de briques, tuiles et produits de construction, en terre cuite;3.(g);Installations destinées à la fabrication de produits céramiques par cuisson, notamment de tuiles, de briques (simples ou réfractaires), de carrelages, de grès ou de porcelaines d'une capacité de production de 75 tonnes par jour, ou d'une capacité de four de 4 m3 et d'une densité d'enfournement de 300 kg/m3 par four
0005200028;EURENCO SA;44920741400037;Boulevard Charles Garaud, B.P. 828;24108;BERGERAC;DORDOGNE;NOUVELLE-AQUITAINE;503369.000000;6419239.000000;2154;2051Z;Fabrication de produits explosifs;4.(f);Installations destinées à la fabrication industrielle d'explosifs et de produits pyrotechniques
0005200391;PAPETERIES DE BEGLES (SAPB);33018850900021;91, Quai du Président WILSON;33323;BEGLES;GIRONDE;NOUVELLE-AQUITAINE;420408.000000;6419065.000000;2154;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0005201506;Usine DRT Castets;98552015400040;1220, route André Dupuy;40260;CASTETS;LANDES;NOUVELLE-AQUITAINE;366824.000000;6316348.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;4.(a).(ii);hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes
0005202243;SOGAD S.A.;32232378300017;UIOM, Monbusq;47520;LE PASSAGE;LOT-ET-GARONNE;NOUVELLE-AQUITAINE;508220.000000;6348930.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0005301512;ELVIR S.A.S.;38929766400010;2 route Neuve, BP18;50890;CONDE-SUR-VIRE;MANCHE;NORMANDIE;404956.000000;6890862.000000;2154;1051B;Fabrication de beurre;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0005301955;CPC COTENTIN;32396025200019;ZI de La Canurie, BP 13;50250;LA HAYE-DU-PUITS;MANCHE;NORMANDIE;369852.000000;6920354.000000;2154;1812Z;Autre imprimerie (labeur);9.(c);Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an
0006700479;Petroplus Raffinage Reichstett;50152503400028;BP 23440;67455;MUNDOLSHEIM;BAS-RHIN;GRAND-EST;995667;2418133;27572;1920Z;Raffinage du pétrole;1.(a);Raffineries de pétrole et de gaz
0005401067;VALSPAR FRANCE CORPORATION;77565146600010;14 Rue Chanay;71700;TOURNUS;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;846167.000000;6608294.000000;2154;2030Z;Fabrication de peintures, vernis, encres et mastics;;
0005401111;PARKER HANNIFIN FRANCE SAS;52339472400182;4Bd EIFFEL;21600;LONGVIC;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;5.057400;47.277484;4326;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;;
0005401231;SUEZ RV Centre Est (ex. SITA CENTRE EST);34348850800866;Décharge des Battées - nouveau site;89200;SAUVIGNY-LE-BOIS;YONNE;BOURGOGNE-FRANCHE-COMTE;774843.000000;6712694.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005501525;EVTV;31197450500035;14 Rue du Clos Baron;35400;SAINT-MALO;ILLE-ET-VILAINE;BRETAGNE;333208.000000;6848774.000000;2154;3700Z;Collecte et traitement des eaux usées;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0005501798;SOCIETE KERLYS;33338570600010;Kerlann;56550;LOCOAL-MENDON;MORBIHAN;BRETAGNE;189944.520000;2310937.500000;27572;1039A;Autre transformation et conservation de légumes;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0005503335;KERVALIS ARMOR;38415386200022;Zone d'Activité des Landes d'Ifflet;22230;TREMOREL;COTES-D'ARMOR;BRETAGNE;304113.000000;6802015.000000;2154;1013A;Préparation industrielle de produits à base de viande;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0006601576;CTSDU DE BELLEGARDE;43331348300060;"ROUTE DE SAINT GILLES - LIEU DIT ""PICHEGU""";30127;BELLEGARDE;GARD;OCCITANIE;771442.000000;1860515.000000;27572;3822Z;Traitement et élimination des déchets dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0010000503;BODIN JOYEUX 1;38370879900028;Rue du Chasse Midi + rue Jean Jaurès, BP 13;36110;LEVROUX;INDRE;CENTRE;594459.000000;6654516.000000;2154;1511Z;Apprêt et tannage des cuirs , préparation et teinture des fourrures;;
0005600022;ADISSEO FRANCE S.A.S;43943656900099;Rue Marcel Lingot;03600;COMMENTRY;ALLIER;AUVERGNE-RHONE-ALPES;680466.000000;6577447.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;4.(e);Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base
0005601391;SDC MOULINS;51318734400025;ZUP des Champins, 127 route de Lyon;03000;MOULINS;ALLIER;AUVERGNE-RHONE-ALPES;726129.000000;6605186.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;;
0005701064;BRENNTAG SA;70980178100176;Route de Tournes, CD N° 2;08090;CLIRON;ARDENNES;GRAND-EST;816034.000000;6967340.000000;2154;4675Z;Commerce de gros (commerce interentreprises) de produits chimiques;;
0005701152;AFS SEDAN SAS;79931368900017;80 avenue de la marne;08200;SEDAN;ARDENNES;GRAND-EST;838550.000000;6957157.000000;2154;2891Z;Fabrication de machines pour la métallurgie;2.(d);Fonderies de métaux ferreux d'une capacité de productionde 20 tonnes par jour
0005701246;FORGES DE FRONCLES;34511756800054;15 rue du 1er mai - BP 1;52320;FRONCLES;HAUTE-MARNE;GRAND-EST;859282.000000;6801823.000000;2154;2594Z;Fabrication de vis et de boulons;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005701280;ETILAM;51628009600012;52 avenue du Général Sarrail;52100;SAINT-DIZIER;HAUTE-MARNE;GRAND-EST;843955.000000;6840116.000000;2154;2432Z;Laminage à froid de feuillards;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005701288;ARCELOR MITTAL TUBULAR PRODUCTS HAUTMONT;78468949900068;1 rue de la Marne;52170;CHEVILLON;HAUTE-MARNE;GRAND-EST;855543.000000;6826908.000000;2154;2420Z;Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier;;
0005701093;BOURGUIGNON BARRE;78582010100018;45 rue Comodo, Zone B;08800;LES HAUTES-RIVIERES;ARDENNES;GRAND-EST;832744.000000;6977398.000000;2154;2550A;Forge, estampage, matriçage ,  métallurgie des poudres;;
0006000274;VALEO Usine;43881012900025;Rue Barthélémy Thimonnier  -  BP 1532, Z.I. NORD;87280;LIMOGES;HAUTE-VIENNE;NOUVELLE-AQUITAINE;566206.000000;6532833.000000;2154;2399Z;Fabrication d'autres produits minéraux non métalliques n.c.a.;;
0006000385;INTERNATIONAL PAPER;63980456600037;BP 1;87720;SAILLAT-SUR-VIENNE;HAUTE-VIENNE;NOUVELLE-AQUITAINE;530547.000000;6532735.000000;2154;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0006102416;PMG Ardèche;96550033300020;La Barnaude  752 avenue victor barres;07000;SAINT-JULIEN-EN-SAINT-ALBAN;ARDECHE;AUVERGNE-RHONE-ALPES;835155.000000;6407823.000000;2154;1310Z;Préparation de fibres textiles et filature;;
0006102447;UNION DES DISTILLERIE DE LA MEDITERRANEE;48340524700055;49, chemin de Bacchus;07150;VALLON-PONT-D'ARC;ARDECHE;AUVERGNE-RHONE-ALPES;810495.000000;6368623.000000;2154;2014Z;Fabrication d'autres produits chimiques organiques de base;;
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );87937303300015;573 route des Ortis;26240;LAVEYRON;DROME;AUVERGNE-RHONE-ALPES;842247.000000;6459066.000000;2154;1712Z;Fabrication de papier et de carton;6.(a);Installations industrielles destinées à la fabrication de pâte à papier à partir du bois ou d'autres matières fibreuses
0006103294;TECHNIQUES SURFACES ANDREZIEUX;45189235000021;Z.I. SUD, Rue Barthélémy Thimonnier;42160;ANDREZIEUX-BOUTHEON;LOIRE;AUVERGNE-RHONE-ALPES;799814.000000;6492094.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006103718;STEP St-Fons Grand Lyon;24690024500019;37 rue des Frères Perret;69190;SAINT-FONS;RHONE;AUVERGNE-RHONE-ALPES;843679.000000;6511742.000000;2154;3700Z;Collecte et traitement des eaux usées;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure
0010000710;Cogénération du Sanitas;45650053701669;29/31 Rue Jacques Marie Rougé;37000;TOURS;INDRE-ET-LOIRE;CENTRE;476072;2265109;27572;3530Z;Production et distribution de vapeur et d'air conditionné;;
0006104024;ESSEX (IVA ESSEX);44438454900044;145 rue de la République;69330;MEYZIEU;RHONE;AUVERGNE-RHONE-ALPES;857219.000000;6520037.000000;2154;2030Z;Fabrication de peintures, vernis, encres et mastics;;
0006104025;MERCK SANTE;57202803300122;10, Boulevard De Lattre de Tassigny;69330;MEYZIEU;RHONE;AUVERGNE-RHONE-ALPES;857568.000000;6521816.000000;2154;2110Z;Fabrication de produits pharmaceutiques de base;4.(e);Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base
0006104027;TECHNIQUES SURFACES  REW;45099115300047;6 boulevard Monge;69330;MEYZIEU;RHONE;AUVERGNE-RHONE-ALPES;857520.000000;6520562.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006104103;CREALIS;64204389700023;20 RUE DE BOURGOGNE;69800;SAINT-PRIEST;RHONE;AUVERGNE-RHONE-ALPES;849418.000000;6512222.000000;2154;4675Z;Commerce de gros (commerce interentreprises) de produits chimiques;;
0005701422;ONYX EST;30520541100765;"Lieu dit ""le grand Monfort""";51490;BEINE-NAUROY;MARNE;GRAND-EST;739890.000000;2474020.000000;27572;3811Z;Collecte des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0005801774;SMURFIT KAPPA FRANCE;49325490800269;23, rue de l'Industrie, BP 803;27950;SAINT-MARCEL;EURE;NORMANDIE;587746.000000;6889939.000000;2154;1721A;Fabrication de carton ondulé;;
0006104748;THALES AVS FRANCE SAS;61203949500629;ZI de Vongy - avenue Pathe Marconi, B.P. 84;74200;THONON-LES-BAINS;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;969376.000000;6593284.000000;2154;2611Z;Fabrication de composants électroniques;;
0006105209;PIROUX TRAITEMENT DE SURFACES;38475312500010;ZI DE LUCINGES  542 ROUTE DE L'ETANG;01370;TREFFORT-CUISIAT;AIN;AUVERGNE-RHONE-ALPES;83151.920000;2147038.480000;27572;2561Z;Traitement et revêtement des métaux;;
0006200199;SAINT GOBAIN PAM (Usine Foug);75580210500246;Avenue des Fonderies, BP 1;54570;FOUG;MEURTHE-ET-MOSELLE;GRAND-EST;905850.000000;6845603.000000;2154;2451Z;Fonderie de fonte;2.(d);Fonderies de métaux ferreux d'une capacité de productionde 20 tonnes par jour
0005801843;SDCMG COFELY ex ELYO CENTRE OUEST;43386419600038;46, rue Pauline Kergomard;76600;LE HAVRE;SEINE-MARITIME;NORMANDIE;492455.000000;6937750.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;;
0006700760;MAHLE BEHR France;91692069700015;5 avenue de la Gare;68250;ROUFFACH;HAUT-RHIN;GRAND-EST;1021655.000000;6771090.000000;2154;2931Z;Fabrication d'équipements électriques et électroniques automobiles;;
0005100907;BEREZECKI;52702029100029;Allée Monge, ZI n° 2;60000;BEAUVAIS;OISE;HAUTS-DE-FRANCE;635826.000000;6924647.000000;2154;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0005501007;Communauté Communes  Pays Bigouden Sud;24290070200018;Lézinadou;29120;PLOMEUR;FINISTERE;BRETAGNE;153546.000000;6774178.000000;2154;8411Z;Administration publique générale;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0006200472;ESTIA;49790599200028;28 rue Joseph Florentin;54000;NANCY;MEURTHE-ET-MOSELLE;GRAND-EST;935189.000000;6848064.000000;2154;3530Z;Production et distribution de vapeur et d'air conditionné;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0006201555;MALTEUROP FRANCE;33079207800033;Rue du Trou aux Serpents, Nouveau Port;57000;METZ;MOSELLE;GRAND-EST;932308.000000;6897993.000000;2154;1106Z;Fabrication de malt;;
0006201748;URSA FRANCE;35197059500077;Zac de Carling - ESPACE EUROPORT  BP 70209;57500;SAINT-AVOLD;MOSELLE;GRAND-EST;917802.000000;2469600.000000;27572;2314Z;Fabrication de fibres de verre;3.(e);Installations destinées à la fabrication du verre, y compris de fibres de verre d'une capacité de fusion de 20 tonnes par jour
0006201922;SUEZ RV NORD EST;30536288100396;Gebrucheken;57385;TETING-SUR-NIED;MOSELLE;GRAND-EST;968984.000000;6889031.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0006202229;PAPETERIES DE CLAIREFONTAINE;40296529700011;19 rue de l'Abbaye;88480;ETIVAL-CLAIREFONTAINE;VOSGES;GRAND-EST;987012.000000;6814295.000000;2154;1712Z;Fabrication de papier et de carton;6.(b);Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour
0006202541;VISKASE S.A.S.;54203685000056;9 rue Pierre de Coubertin;88150;THAON-LES-VOSGES;VOSGES;GRAND-EST;903880.000000;2369030.000000;27572;2221Z;Fabrication de plaques, feuilles, tubes et profilés en matières plastiques;4.(a).(viii);matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)
0006206553;DALKIA EBANGE;45650053702832;Rue des Romains;57190;FLORANGE;MOSELLE;GRAND-EST;6.140156;49.329356;4326;3530Z;Production et distribution de vapeur et d'air conditionné;1.(c);Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW
0005701447;AMCOR FLEXIBLES CAPSULES FRANCE;34839062600052;21 route d'AY BP14, MAREUIL SUR AY;51160;AY;MARNE;GRAND-EST;775154.000000;6883527.000000;2154;2592Z;Fabrication d'emballages métalliques légers;;
0005701467;CHARBONNEAUX BRABANT SA;33578220700120;52 rue de la justice, BP 341;51050;REIMS;MARNE;GRAND-EST;775289.000000;6907880.000000;2154;1084Z;Fabrication de condiments et assaisonnements;;
0005701486;Centre Hospitalier Universitaire de Reims;26510005700495;rue Roger Aubry;51100;REIMS;MARNE;GRAND-EST;723707;2474468;27572;8610Z;Activités hospitalières;;
0005701949;sebastien;41291437600014;28, rue des Près de Lyon;10600;LA CHAPELLE-SAINT-LUC;AUBE;GRAND-EST;776074.000000;6801861.000000;2154;2561Z;Traitement et revêtement des métaux;;
0006700682;HERTA;31104319400647;2 , route JP Clause BP50032 ZI de la Hardt;67401;ILLKIRCH-GRAFFENSTADEN;BAS-RHIN;GRAND-EST;998194;2404344;27572;1013A;Préparation industrielle de produits à base de viande;;
0005800438;BRENNTAG SA;70980178100358;12, Sente des Jumelles, B.P. 11;76710;MONTVILLE;SEINE-MARITIME;NORMANDIE;559578.000000;6939719.000000;2154;4675Z;Commerce de gros (commerce interentreprises) de produits chimiques;;
0005800552;GLAXOSMITHKLINE;64204136200145;23, Rue Lavoisier, ZI n° 2 - BP 118;27000;EVREUX;EURE;NORMANDIE;563571.000000;6879326.000000;2154;2120Z;Fabrication de préparations pharmaceutiques;;
0005800635;ARLANXEO ELASTOMERES FRANCE SAS;31980604800017;Zone industrielle de Port-Jérôme, B.P. 80041;76170;LILLEBONNE;SEINE-MARITIME;NORMANDIE;521505.000000;6935088.000000;2154;2017Z;Fabrication de caoutchouc synthétique;4.(a).(ix);caoutchoucs synthétiques
0005800821;STEINER;55365048200019;9, route de Rouen, BP 1161;27950;SAINT-MARCEL;EURE;NORMANDIE;587676.000000;6890406.000000;2154;2012Z;Fabrication de colorants et de pigments;4.(a).(x);colorants et pigments
0005800830;EVERGREEN GARDEN CARE SA(exSCOTTS)Bourth;83085400600046;Usine de Bourth, 9 route du Fourneau;27580;BOURTH;EURE;NORMANDIE;537071.000000;6854258.000000;2154;2015Z;Fabrication de produits azotés et d'engrais;;
0006102302;PANELCO;38531541100053;B.P.10;01540;VONNAS;AIN;AUVERGNE-RHONE-ALPES;853892.000000;6570717.000000;2154;2512Z;Fabrication de portes et fenêtres en métal;;
0006400545;REYNAUD ET FILS;60298036900022;620 Route d'Apt;84210;SAINT-DIDIER;VAUCLUSE;PROVENCE-ALPES-COTE-D'AZUR;5.116550;44.020300;4326;2053Z;Fabrication d'huiles essentielles;;
