identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0007001055;SEVELNORD;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;14 06 03*;Autres solvants et mélanges de solvants;937;t/an
0006802760;NXP SEMICONDUCTORS FRANCE SAS;Production de déchets dangereux;2004;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;0.79;t/an
0005900605;GALVANOPLAST Sochaux-Montbéliard;Production de déchets dangereux;2004;T  ;T Autre traitement;;;08 01 15*;Boues aqueuses contenant de la peinture ou du vernis contenant des solvants organiques ou autres substances dangereuses;0.34;t/an
0010000008;BERNARDY;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;17 06 05*;Matériaux de construction contenant de l'amiante.;0.48;t/an
0005401097;PPG ARCHITECTURAL;Production de déchets dangereux;2004;T  ;T Autre traitement;;;08 01 15*;Boues aqueuses contenant de la peinture ou du vernis contenant des solvants organiques ou autres substances dangereuses;165;t/an
0006200720;KIMBERLY CLARK SAS;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;0.42;t/an
0006401013;SOLAMAT MEREX;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;19 01 07*;Déchets secs de l'épuration des fumées;2560;t/an
0006301288;FROMAGERIES PERREAULT;Production de déchets dangereux;2004;I  ;I Incinération;;;16 05 07*;Produits chimiques d'origine minérale à base de ou contenant des substances dangereuses, mis au rebut;0.021;t/an
0007000635;BEFESA  VALERA SAS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 02 05*;Huiles moteur, de boîte de vitesses et de lubrification non chlorées à base minérale;1.98;t/an
0005800301;MILLENNIUM INORGANIC CHEMICALS le HAVRE;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;17 06 05*;Matériaux de construction contenant de l'amiante.;2.06;t/an
0006802269;SAS HYDRO EXTRUSION ALBI;Production de déchets dangereux;2004;I  ;I Incinération;;;07 01 08*;Autres résidus de réaction et résidus de distillation;1.65;t/an
0006103840;Fonderies DURANTON-SICFOND;Production de déchets dangereux;2004;I  ;I Incinération;;;06 13 01*;Produits phytosanitaires inorganiques, agents de protection du bois et autres biocides;0.05;t/an
0006300905;SABOURIN SAS;Production de déchets dangereux;2004;I  ;I Incinération;;;16 05 06*;Produits chimiques de laboratoire à base de ou contenant des substances dangereuses, y compris les mélanges de produits chimiques de laboratoire;0.893;t/an
0006103470;CHROMAGE INDUSTRIEL DU CENTRE;Production de déchets dangereux;2004;I  ;I Incinération;;;11 01 05*;Acides de décapage;20;t/an
0005200086;CONDAT SAS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 35*;équipements électriques et électroniques mis au rebut contenant des composants dangereux(6), autres que ceux visés aux rubriques 20 01 21 et 20 01 23;1.7;t/an
0005401248;AMCOR FLEXIBLE CAPSULES FRANCE;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;08 01 13*;Boues provenant de peintures ou vernis contenant des solvants organiques ou autres substances dangereuses;10.6;t/an
0006102179;VERNICOLOR;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;08 01 15*;Boues aqueuses contenant de la peinture ou du vernis contenant des solvants organiques ou autres substances dangereuses;67.2;t/an
0005101922;Agrati Amiens;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;12 01 07*;Huiles d'usinage à base minérale sans halogènes (pas sous forme d'émulsions ou de solutions);60;t/an
0005800607;BOREALIS CHIMIE;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;13 02 05*;Huiles moteur, de boîte de vitesses et de lubrification non chlorées à base minérale;63;t/an
0006103519;SARPI LA TALAUDIERE;Production de déchets dangereux;2004;T  ;T Autre traitement;;;19 12 11*;Autres déchets (y compris mélanges) provenant du traitement mécanique des déchets contenant des substances dangereuses;394;t/an
00       40282011;PYRENEX;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 06 01*;Accumulateurs au plomb;1.5;t/an
0007000581;ASTRAZENECA DUNKERQUE PRODUCTION;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;11.3;t/an
0006400297;VALOMED- UIOM ANTIBES;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;19 01 07*;Déchets secs de l'épuration des fumées;5720;t/an
0007000859;MERCK SANTE SAS;Production de déchets dangereux;2004;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;39.6;t/an
0006104532;NTN-SNR Annecy;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;14 06 03*;Autres solvants et mélanges de solvants;0.2;t/an
0005401114;Etablissement de Maintenance du Matériel de DIJON;Production de déchets dangereux;2004;I  ;I Incinération;;;13 07 01*;Fioul et gazole;0.4;t/an
0006802425;TOTAL MARKETING ET SERVICES - Dépôt d'Escalquens;Production de déchets dangereux;2004;I  ;I Incinération;;;13 05 02*;Boues provenant de séparateurs eau/hydrocarbures;43;t/an
0006104379;ARKEMA USINE DE LA CHAMBRE;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 05 06*;Produits chimiques de laboratoire à base de ou contenant des substances dangereuses, y compris les mélanges de produits chimiques de laboratoire;0.21;t/an
0005101557;CAMFIL;Production de déchets dangereux;2004;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;18.2;t/an
0006102079;CHIMICOLOR;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;08 01 19*;Suspensions aqueuses contenant de la peinture ou du vernis contenant des solvants organiques ou autres substances dangereuses;2.2;t/an
0006700470;HEINEKEN ENTREPRISE SITE FISCHER;Production de déchets dangereux;2004;I  ;I Incinération;;;16 05 08*;Produits chimiques d'origine organique à base de ou contenant des substances dangereuses, mis au rebut;0.225;t/an
0005801243;ECOSTU'AIR;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;19 01 05*;Gâteau de filtration provenant de l'épuration des fumées;2030;t/an
0006503572;PEUGEOT CITROEN AUTOMOBILE SA;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 05 06*;Produits chimiques de laboratoire à base de ou contenant des substances dangereuses, y compris les mélanges de produits chimiques de laboratoire;0.441;t/an
0022200020;RHUMS MARTINIQUAIS SAINT JAMES;Production de déchets dangereux;2004;T  ;T Autre traitement;;;19 04 02*;Cendres volantes et autres déchets du traitement des gaz de fumée;820;t/an
0006103685;ARKEMA FRANCE;Production de déchets dangereux;2004;I  ;I Incinération;;;07 06 08*;Autres résidus de réaction et résidus de distillation;130;t/an
0010004172;METALOR TECHNOLOGIES SAS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;12 01 07*;Huiles d'usinage à base minérale sans halogènes (pas sous forme d'émulsions ou de solutions);24.7;t/an
0010000714;FAREVA Amboise;Production de déchets dangereux;2004;T  ;T Autre traitement;;;16 02 11*;équipements mis au rebut contenant des chlorofluorocarbones, des hcfc ou des hfc;0.062;t/an
0006504240;BOLLIG & KEMPER France;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;411;t/an
0005401318;U-SHIN (ex.VALEO SECURITE HABITACLE);Production de déchets dangereux;2004;I  ;I Incinération;;;11 02 07*;Autres déchets contenant des substances dangereuses;19.7;t/an
0007201655;VERALLIA - COGNAC;Production de déchets dangereux;2004;I  ;I Incinération;;;16 02 09*;Transformateurs et accumulateurs contenant des pcb;0.12;t/an
0005800524;KOYO Bearings Vierzon Maromme SAS;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;1010;t/an
0006301574;BUCHER VASLIN;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;11 01 09*;Boues et gâteaux de filtration contenant des substances dangereuses;3.52;t/an
0006702739;SUEZ RV OSIS EST ( ex SANEST);Production de déchets dangereux;2004;I  ;I Incinération;;;13 05 02*;Boues provenant de séparateurs eau/hydrocarbures;269;t/an
0005100993;Si GROUP;Production de déchets dangereux;2004;T  ;T Autre traitement;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;28;t/an
0005901100;FIDAY GESTION;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;16 11 01*;Revêtements de fours et réfractaires à base de carbone provenant de procédés métallurgiques contenant des substances dangereuses;70;t/an
0005101276;ATELIERS SICCARDI;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;12 01 14*;Boues d'usinage contenant des substances dangereuses;11.2;t/an
0006104439;CARBONE SAVOIE;Production de déchets dangereux;2004;I  ;I Incinération;;;10 01 20*;Boues provenant du traitement in situ des effluents contenant des substances dangereuses;102;t/an
0010001770;STORENGY;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;13 05 03*;Boues provenant de déshuileurs;20;t/an
0010000714;FAREVA Amboise;Production de déchets dangereux;2004;T  ;T Autre traitement;;;16 05 04*;Gaz en récipients à pression (y compris les halons) contenant des substances dangereuses;0.0175;t/an
0006600529;LASSARAT SUD EST;Production de déchets dangereux;2004;T  ;T Autre traitement;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;26;t/an
0007000656;Sucrerie de BOIRY;Production de déchets dangereux;2004;T  ;T Autre traitement;;;16 07 09*;Déchets contenant d'autres substances dangereuses;8.16;t/an
0006700446;AMCOR Speciality Cartons France SAS;Production de déchets dangereux;2004;I  ;I Incinération;;;08 03 12*;Déchets d'encres contenant des substances dangereuses;22;t/an
0006102911;CATERPILLAR FRANCE - site d'Echirolles;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;24.8;t/an
0005800483;EUROFOIL FRANCE;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;26;t/an
0006201682;DEPALOR S.A.S;Production de déchets dangereux;2004;I  ;I Incinération;;;14 06 03*;Autres solvants et mélanges de solvants;0.3;t/an
0010000515;CHIMICOLOR;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;1.28;t/an
0005200110;CORENSO France SA;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 01 10*;Huiles hydrauliques non chlorées à base minérale;1.53;t/an
0006104720;NTN SNR Seynod;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;17 06 05*;Matériaux de construction contenant de l'amiante.;0.2;t/an
0007000582;BRASSERIE DE SAINT-OMER;Production de déchets dangereux;2004;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;0.222;t/an
0006401052;ARCELORMITTAL Méditerranée;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 06 03*;Piles contenant du mercure;4;t/an
0006400301;LABORATOIRE ELAIAPHARM;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 27*;Peinture, encres, colles et résines contenant des substances dangereuses;0.56;t/an
0006301376;CEREXAGRI;Production de déchets dangereux;2004;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;7.22;t/an
0005100191;NEXANS WIRES CHAUNY;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 01 10*;Huiles hydrauliques non chlorées à base minérale;7;t/an
0005100474;ONDULYS SAINT-QUENTIN;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;20 01 33*;Piles et accumulateurs visés aux rubriques 16 06 01, 16 06 02 ou 16 06 03 et piles et accumulateurs non triés contenant ces piles;0.026;t/an
0006400765;MOTEURS BAUDOUIN;Production de déchets dangereux;2004;I  ;I Incinération;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;85;t/an
0005701246;FORGES DE FRONCLES;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;11 01 09*;Boues et gâteaux de filtration contenant des substances dangereuses;20.4;t/an
0007001162;CONEGAN (SAS);Production de déchets dangereux;2004;T  ;T Autre traitement;;;13 01 13*;Autres huiles hydrauliques.;0.6;t/an
0006301499;SDPS;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;1.64;t/an
0006700493;Messier-Bugatti-Dowty;Production de déchets dangereux;2004;T  ;T Autre traitement;;;14 06 02*;Autres solvants et mélanges de solvants halogénés;38.2;t/an
0007002731;TOYOTA M.M.F.;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 05 04*;Gaz en récipients à pression (y compris les halons) contenant des substances dangereuses;2.61;t/an
0006200329;usine de Liverdun;Production de déchets dangereux;2004;I  ;I Incinération;;;08 01 13*;Boues provenant de peintures ou vernis contenant des solvants organiques ou autres substances dangereuses;18.3;t/an
0006400467;ENTREPOTS PETROLIERS PROVENCAUX;Production de déchets dangereux;2004;I  ;I Incinération;;;13 05 07*;Eau mélangée à des hydrocarbures provenant de séparateurs eau/hydrocarbures;14.3;t/an
0005101363;ARCELORMITTAL FRANCE;Production de déchets dangereux;2004;I  ;I Incinération;;;11 01 09*;Boues et gâteaux de filtration contenant des substances dangereuses;13;t/an
0006102032;RENAULT TRUCKS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;08 01 13*;Boues provenant de peintures ou vernis contenant des solvants organiques ou autres substances dangereuses;1.12;t/an
0006503268;RENAULT FLINS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 06 03*;Piles contenant du mercure;0.84;t/an
0006400257;BRENNTAG Côte d'Azur;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;26.9;t/an
0005800435;COMPAGNIE INDUSTRIELLE MARITIME;Production de déchets dangereux;2004;I  ;I Incinération;;;17 03 03*;Goudron et produits goudronnés.;5.1;t/an
0006802518;DAHER Tarbes;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;0.941;t/an
0006200307;NOVACARB;Production de déchets dangereux;2004;I  ;I Incinération;;;07 05 04*;Autres solvants, liquides de lavage et liqueurs mères organiques;0.2;t/an
0006504341;RENAULT;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;17 06 01*;Matériaux d'isolation contenant de l'amiante;35.2;t/an
0007203172;SCHNEIDER ELECTRIC-Site de l'Isle d'Espagnac;Production de déchets dangereux;2004;I  ;I Incinération;;;11 01 06*;Acides non spécifiés ailleurs;60.5;t/an
0010000002;MBDA France;Production de déchets dangereux;2004;I  ;I Incinération;;;06 02 04*;Hydroxyde de sodium et hydroxyde de potassium;0.8;t/an
0006503268;RENAULT FLINS;Production de déchets dangereux;2004;I  ;I Incinération;;;13 01 05*;Huiles hydrauliques non chlorées (émulsions);71.1;t/an
0006103110;SKIS ROSSIGNOL;Production de déchets dangereux;2004;I  ;I Incinération;;;13 02 05*;Huiles moteur, de boîte de vitesses et de lubrification non chlorées à base minérale;0.578;t/an
0006201117;Continental France SNC;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 02 08*;Autres huiles moteur, de boîte de vitesses et de lubrification.;48;t/an
0005900119;VILLE DE BESANCON (CELSIUS);Production de déchets dangereux;2004;D  ;D Mise en décharge;;;10 01 04*;Cendres volantes et cendres sous chaudière d'hydrocarbures;0.48;t/an
0005800348;ExxonMobil Chemical France;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;17 06 03*;Autres matériaux d'isolation à base de ou contenant des substances dangereuses;6.97;t/an
0006506164;NCS PYROTECHNIE;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 07 03*;Autres combustibles (y compris mélanges).;2.23;t/an
0006301339;ELVIA PCB site CIREA;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;11 01 98*;Autres déchets contenant des substances dangereuses;0.758;t/an
0005501327;GLATFELTER SCAER SAS;Production de déchets dangereux;2004;I  ;I Incinération;;;14 06 03*;Autres solvants et mélanges de solvants;1;t/an
0005901397;LISI AUTOMOTVIE Former Delle;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;15.3;t/an
0006400898;SOCIETE PROVENCALE DES BITUMES;Production de déchets dangereux;2004;I  ;I Incinération;;;17 03 03*;Goudron et produits goudronnés.;23.9;t/an
0006500054;THOMSON VIDEOGLASS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;12 01 16*;Déchets de grenaillage contenant des substances dangereuses;8.6;t/an
0006700566;SENFA (ex-DHJ INTERNATIONAL);Production de déchets dangereux;2004;I  ;I Incinération;;;07 07 07*;Résidus de réaction et résidus de distillation halogénés;67;t/an
0010001799;SIEOM de Mer - Vernou-en-Sologne;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;19 01 11*;Mâchefers contenant des substances dangereuses;1550;t/an
0005701452;NOVAE AEROSPACE INDUSTRY;Production de déchets dangereux;2004;I  ;I Incinération;;;13 03 10*;Autres huiles isolantes et fluides caloporteurs.;0.7;t/an
0007402352;Fareva Romainville;Production de déchets dangereux;2004;I  ;I Incinération;;;07 05 13*;Déchets solides contenant des substances dangereuses;0.8;t/an
0007001030;SICAL;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;1.17;t/an
0005500258;BLANC AERO TECHNOLOGIES;Production de déchets dangereux;2004;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;0.25;t/an
0006104017;GAMBRO INDUSTRIE;Production de déchets dangereux;2004;I  ;I Incinération;;;07 02 07*;Résidus de réaction et résidus de distillation halogénés;2.3;t/an
0005401221;Tunneling Equipment;Production de déchets dangereux;2004;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;1.36;t/an
0006103451;Meritor Industrial Products;Production de déchets dangereux;2004;I  ;I Incinération;;;13 01 10*;Huiles hydrauliques non chlorées à base minérale;0.119;t/an
0006802160;SOLEV  Sas;Production de déchets dangereux;2004;I  ;I Incinération;;;08 01 15*;Boues aqueuses contenant de la peinture ou du vernis contenant des solvants organiques ou autres substances dangereuses;68;t/an
0006104647;CLYDE UNION PUMPS SAS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;0.451;t/an
0006102270;UNILEVER FRANCE HPC INDUSTRIES;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 05 07*;Produits chimiques d'origine minérale à base de ou contenant des substances dangereuses, mis au rebut;1.12;t/an
0005800410;RENAULT S.N.C.;Production de déchets dangereux;2004;I  ;I Incinération;;;11 01 11*;Liquides aqueux de rinçage contenant des substances dangereuses;183.1;t/an
0006301357;CIN-CELLIOSE;Production de déchets dangereux;2004;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;11;t/an
0006201364;ARCELORMITTAL ATLANTIQUE ET LORRAINE;Production de déchets dangereux;2004;T  ;T Autre traitement;;;20 01 33*;Piles et accumulateurs visés aux rubriques 16 06 01, 16 06 02 ou 16 06 03 et piles et accumulateurs non triés contenant ces piles;0.272;t/an
0010000033;MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 06 01*;Accumulateurs au plomb;2.15;t/an
0006700467;PSA Peugeot Citroën SNC Mulhouse;Production de déchets dangereux;2004;I  ;I Incinération;;;08 04 11*;Boues de colles et mastics contenant des solvants organiques ou d'autres substances dangereuses;214;t/an
0005501956;HILL ROM;Production de déchets dangereux;2004;C  ;C Co-incinération;;;13 05 07*;Eau mélangée à des hydrocarbures provenant de séparateurs eau/hydrocarbures;6;t/an
0006103164;VALEO;Production de déchets dangereux;2004;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;25.7;t/an
0006200679;CSME;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;08 03 17*;Déchets de toner d'impression contenant des substances dangereuses;0.075;t/an
0010000120;CMS HIGH TECH;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;07 01 08*;Autres résidus de réaction et résidus de distillation;334;t/an
0006802235;EDF CPE site d'ALBI;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 06 03*;Piles contenant du mercure;0.05;t/an
0005502171;IMERYS REFACTORY MINERALS;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;13 02 05*;Huiles moteur, de boîte de vitesses et de lubrification non chlorées à base minérale;13.6;t/an
0006104606;ST DUPONT;Production de déchets dangereux;2004;I  ;I Incinération;;;14 06 03*;Autres solvants et mélanges de solvants;2.93;t/an
0005701282;YTO France;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;19;t/an
0006102152;CARRIER SCS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 02 13*;équipements mis au rebut contenant des composants dangereux (2) autres que ceux visés aux rubriques 16 02 09 à 16 02 12;5.53;t/an
0006301292;SPPP;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;08 01 11*;Déchets de peintures et vernis contenant des solvants organiques ou d'autres substances dangereuses;65;t/an
0006508354;TOTAL Raffinage Marketing;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;0.44;t/an
0006301454;KUHN - HUARD n°1;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;12 01 09*;émulsions et solutions d'usinage sans halogènes;46;t/an
0006201203;SOVITEC FRANCE SAS;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 01 13*;Autres huiles hydrauliques.;1.08;t/an
0006104439;CARBONE SAVOIE;Production de déchets dangereux;2004;I  ;I Incinération;;;16 10 01*;Déchets liquides aqueux contenant des substances dangereuses;56.1;t/an
0005800698;Cooper Standard Automotive;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 09 04*;Substances oxydantes non spécifiées ailleurs.;15;t/an
0010000973;CHRYSO SAS;Production de déchets dangereux;2004;I  ;I Incinération;;;13 08 02*;Autres émulsions;110;t/an
0006301005;FAMAT;Production de déchets dangereux;2004;I  ;I Incinération;;;15 01 10*;Emballages contenant des résidus de substances dangereuses ou contaminés par de tels résidus;1.44;t/an
0006503333;SAFRAN AIRCRAFT ENGINES;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;11 01 06*;Acides non spécifiés ailleurs;28.8;t/an
0005800597;SAFRAN NACELLES;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;12 01 20*;Déchets de meulage et matériaux de meulage contenant des substances dangereuses;4.22;t/an
0007000798;ENERSYS SARL;Production de déchets dangereux;2004;I  ;I Incinération;;;16 07 09*;Déchets contenant d'autres substances dangereuses;2.56;t/an
0005500398;LE JOINT FRANCAIS;Production de déchets dangereux;2004;I  ;I Incinération;;;07 01 03*;Solvants, liquides de lavage et liqueurs mères organiques halogénés;0.8;t/an
0006104379;ARKEMA USINE DE LA CHAMBRE;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;16 08 02*;Catalyseurs usés contenant des métaux ou composés de métaux de transition (3) dangereux;19.04;t/an
0006001301;Ferro Couleurs France;Production de déchets dangereux;2004;T  ;T Autre traitement;;;13 07 01*;Fioul et gazole;1;t/an
0006102152;CARRIER SCS;Production de déchets dangereux;2004;P  ;P Traitement physico-chimique;;;13 01 10*;Huiles hydrauliques non chlorées à base minérale;0.654;t/an
0006506453;Dalkia Wastenergy;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;19 01 11*;Mâchefers contenant des substances dangereuses;442;t/an
00       40282011;PYRENEX;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;0.1;t/an
0005600023;ERASTEEL SAS;Production de déchets dangereux;2004;T  ;T Autre traitement;;;14 06 03*;Autres solvants et mélanges de solvants;1.52;t/an
0006104655;SET MONT BLANC - SUEZ;Production de déchets dangereux;2004;D  ;D Mise en décharge;;;19 01 07*;Déchets secs de l'épuration des fumées;1610;t/an
0006700393;CLARIANT Production (France) - Usine de Huningue;Production de déchets dangereux;2004;I  ;I Incinération;;;07 03 08*;Autres résidus de réaction et résidus de distillation;91.11;t/an
0010000220;SEALED AIR  SAS;Production de déchets dangereux;2004;I  ;I Incinération;;;13 02 08*;Autres huiles moteur, de boîte de vitesses et de lubrification.;37.6;t/an
0005801435;GIRPI;Production de déchets dangereux;2004;I  ;I Incinération;;;13 01 05*;Huiles hydrauliques non chlorées (émulsions);7.9;t/an
0005401144;APERAM STAINLESS FRANCE;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;08 03 17*;Déchets de toner d'impression contenant des substances dangereuses;1.2;t/an
0005514248;NAVAL GROUPE (ex DCNS);Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;09 01 01*;Bains de développement aqueux contenant un activateur;0.1;t/an
0006802504;ALUMINIUM PECHINEY - USINE DE LANNEMEZAN;Production de déchets dangereux;2004;I  ;I Incinération;;;06 02 05*;Autres bases;0.262;t/an
0005401277;GRAINDORGE;Production de déchets dangereux;2004;I  ;I Incinération;;;15 02 02*;Absorbants, matériaux filtrants (y compris les filtres à huile non spécifiés ailleurs), chiffons d'essuyage et vêtements de protection contaminés par des substances dangereuses;7.2;t/an
0005701360;GRTgaz - Station de Voisines;Production de déchets dangereux;2004;I  ;I Incinération;;;13 05 07*;Eau mélangée à des hydrocarbures provenant de séparateurs eau/hydrocarbures;11.8;t/an
0007002077;PALCHEM;Production de déchets dangereux;2004;I  ;I Incinération;;;07 01 01*;Eaux de lavage et liqueurs mères aqueuses;59.7;t/an
0006400955;NAPHTACHIMIE;Production de déchets dangereux;2004;R  ;R Recyclage/récupération;;;13 02 08*;Autres huiles moteur, de boîte de vitesses et de lubrification.;42.7;t/an
0006506513;TOTAL France - dépot d'Ivry sur Seine;Production de déchets dangereux;2004;I  ;I Incinération;;;13 02 05*;Huiles moteur, de boîte de vitesses et de lubrification non chlorées à base minérale;0.825;t/an
0006103451;Meritor Industrial Products;Production de déchets dangereux;2004;I  ;I Incinération;;;16 05 04*;Gaz en récipients à pression (y compris les halons) contenant des substances dangereuses;0.423;t/an
0009055101;Naval Group Brest;Production de déchets dangereux;2004;I  ;I Incinération;;;14 06 03*;Autres solvants et mélanges de solvants;11.7;t/an
