Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Quantité_pollution_entrante;Quantité_MES_entrante;Quantité_MO_entrante;Quantité_P_entrante;Quantité_NR_entrante;Quantité_MI_entrante;Quantité_AOX_entrante;Quantité_METOX_entrante;Quantité_pollution_sortante;Quantité_MES_sortante;Quantité_MO_sortante;Quantité_P_sortante;Quantité_NR_sortante;Quantité_MI_sortante;Quantité_AOX_sortante;Quantité_METOX_sortante;Code_Commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
2007;060926376001;VILLEPERDRIX  - CHEF LIEU;100;Biologique Simple;16,894;1,521;,963;,068;,253;,003;,001;,004;6,115628;,4563;,2889;,0544;,2024;,0021;,0007;,002;26376;VILLEPERDRIX;26;RHONE-ALPES;V532
2007;060926377002;VINSOBRES - CHEF LIEU;1000;Biologique Simple;648,362;45,756;43,517;1,823;6,959;,091;,023;,104;86,232146;2,2878;4,3517;1,0938;4,1754;,0364;,0092;,0312;26377;VINSOBRES;26;RHONE-ALPES;V534
2007;060926381001;JAILLANS - CHEF LIEU;560;Lagune;86,974;7,83;4,959;,348;1,305;,017;,004;,02;86,974;7,83;4,959;,348;1,305;,017;,004;,02;26381;JAILLANS;26;RHONE-ALPES;W340
2007;060926381002;JAILLANS - EYMEUX L' ECANCIERE;350;Filtres plantés;69,698;7,5;3,835;,11;,93;0;0;0;13,451714;,75;,767;,0726;,186;0;0;0;26381;JAILLANS;26;RHONE-ALPES;W340
2007;060930002001;AIGREMONT (ANCIENNE);200;Biologique Simple;97,036;8,736;5,533;,388;1,456;,019;,005;,022;67,44002;5,2416;3,8731;,3492;1,3104;,019;,005;,022;30002;AIGREMONT;30;LANGUEDOC-ROUSSILLON;Y344
2007;060930002002;AIGREMONT - ANTIGNARGUES;100;Bassin de décantation;38,236;3,442;2,18;,153;,574;,008;,002;,009;32,271184;1,721;2,18;,1377;,574;,008;,002;,009;30002;AIGREMONT;30;LANGUEDOC-ROUSSILLON;Y344
2007;060930004002;AIGUES VIVES;3500;Biol. / Nitrif. / Dénitrif.;2148,643;130;151;4;29;0;0;0;137,513152;6,5;7,55;1;2,9;0;0;0;30004;AIGUES VIVES;30;LANGUEDOC-ROUSSILLON;Y352
2007;060930005001;AIGUEZE                       ;500;Biol. / Nitrif.;112,07;10,09;6,39;,448;1,682;,022;,006;,026;37,31931;3,027;1,917;,3584;,6728;,0154;,0042;,013;30005;AIGUEZE;30;LANGUEDOC-ROUSSILLON;V506
2007;060930006002;AIMARGUES;5000;Biol. / Nitrif. / Dénitrif.;3284,693;269;202;7;53;0;0;0;197,08158;13,45;10,1;1,75;2,65;0;0;0;30006;AIMARGUES;30;LANGUEDOC-ROUSSILLON;Y352
2007;060930008002;ALLEGRE - LES FUMADES;2500;Biol. / Nitrif. / Dénitrif.;1162,191;86;87;0;0;0;0;0;69,73146;4,3;4,35;0;0;0;0;0;30008;ALLEGRE LES FUMADES;30;LANGUEDOC-ROUSSILLON;V544
2007;060930008003;ALLEGRE - MAS CHABERT;150;Biologique Simple;31,414;2,828;1,791;,126;,471;,006;,002;,007;21,83273;1,6968;1,2537;,1134;,4239;,006;,002;,007;30008;ALLEGRE LES FUMADES;30;LANGUEDOC-ROUSSILLON;V544
2007;060930010001;ANDUZE;9000;Biol. / Nitrif. / Dénitrif.;6240,573;439;417;11;88;0;0;0;436,84011;21,95;20,85;4,95;4,4;0;0;0;30010;ANDUZE;30;LANGUEDOC-ROUSSILLON;V714
2007;060930012001;ARAMON (ANCIENNE);3600;Biol. / Nitrif.;2273,02;204,633;129,601;9,095;34,106;,455;,114;,523;756,91566;61,3899;38,8803;7,276;13,6424;,3185;,0798;,2615;30012;ARAMON;30;LANGUEDOC-ROUSSILLON;V700
2007;060930013001;ARGILLIERS;450;Filtres plantés;196,57;9,9;10,487;3,3;3,3;0;0;0;21,6227;,495;1,0487;1,98;,33;0;0;0;30013;ARGILLIERS;30;LANGUEDOC-ROUSSILLON;V719
2007;060930014002;ARPAILLARGUES ET AUREILLAC;1500;Biologique Simple;680,795;61,29;38,817;2,724;10,215;,136;,034;,157;158,625235;6,129;7,7634;1,9068;7,1505;,068;,017;,0628;30014;ARPAILLARGUES ET AUREILLAC;30;LANGUEDOC-ROUSSILLON;V718
2007;060930018001;ASPERES                       ;600;Lagune;316,764;18,142;23,446;,635;2,474;,031;,008;,036;219,834216;10,8852;16,4122;,5715;2,2266;,031;,008;,036;30018;ASPERES;30;LANGUEDOC-ROUSSILLON;Y345
2007;060930019001;AUBAIS;1500;Biol. / Nitrif.;1037,005;79;61,5;2,5;24,5;0;0;0;705,1634;47,4;43,05;2,25;17,15;0;0;0;30019;AUBAIS;30;LANGUEDOC-ROUSSILLON;Y346
2007;060930021001;AUBUSSARGUES (ANCIENNE);200;Biologique Simple;60,903;5,483;3,472;,244;,914;,012;,003;,014;42,327585;3,2898;2,4304;,2196;,8226;,012;,003;,014;30021;AUBUSSARGUES;30;LANGUEDOC-ROUSSILLON;V717
2007;060930023002;AUJARGUES;1300;Biol. / Nitrif.;283,504;25,523;16,165;1,134;4,254;,057;,014;,065;31,18544;1,27615;1,6165;,6804;,4254;,0228;,0056;,0195;30023;AUJARGUES;30;LANGUEDOC-ROUSSILLON;Y346
2007;060930025001;AUMESSAS;500;Biol. / Nitrif.;194,785;17,537;11,106;,779;2,923;,039;,01;,045;132,4538;10,5222;7,7742;,7011;2,0461;,039;,01;,045;30025;AUMESSAS;30;LANGUEDOC-ROUSSILLON;Y201
2007;060930025002;AUMESSAS - LES TRAVERS;50;Bassin de décantation;13,64;1,228;,777;,055;,205;,003;,001;,003;13,64;1,228;,777;,055;,205;,003;,001;,003;30025;AUMESSAS;30;LANGUEDOC-ROUSSILLON;Y201
2007;060930027002;BAGARD;1800;Biol. / Nitrif.;340,096;30,618;19,391;1,361;5,103;,068;,017;,078;37,41056;1,5309;1,9391;,8166;,5103;,0272;,0068;,0234;30027;BAGARD;30;LANGUEDOC-ROUSSILLON;V715
2007;060930028003;BAGNOLS SUR CEZE - EUZE;35000;Biol./Nit./Dénit./Dépho.Ph.Ch.;15038,322;1061;988;28;240;0;0;0;586,494558;31,83;29,64;5,6;9,6;0;0;0;30028;BAGNOLS SUR CEZE;30;LANGUEDOC-ROUSSILLON;V547
2007;060930029002;BARJAC;5000;Biol. / Nitrif.;2026,352;134;144;2;21;0;0;0;137,791936;6,7;7,2;,8;1,05;0;0;0;30029;BARJAC;30;LANGUEDOC-ROUSSILLON;V545
2007;060930031001;LA BASTIDE D'ENGRAS           ;500;Biol. / Nitrif.;57,966;5,218;3,305;,232;,87;,012;,003;,013;39,41688;3,1308;2,3135;,2088;,609;,012;,003;,013;30031;LA BASTIDE D ENGRAS;30;LANGUEDOC-ROUSSILLON;V547
2007;060930032001;BEAUCAIRE;40000;Biologique Simple;29502,503;4003;1457;32;211;0;0;0;1770,15018;240,18;72,85;8,32;37,98;0;0;0;30032;BEAUCAIRE;30;LANGUEDOC-ROUSSILLON;V720
2007;060930033002;BEAUVOISIN - GENERAC;9500;Biol. / Nitrif. / Dénitrif.;6303,658;358;508;0;0;0;0;0;346,70119;17,9;25,4;0;0;0;0;0;30033;BEAUVOISIN;30;LANGUEDOC-ROUSSILLON;Y352
2007;060930034001;BELLEGARDE;8000;Biologique Simple;5991,709;475;354;14;133;0;0;0;353,510831;23,75;17,7;2,1;13,3;0;0;0;30034;BELLEGARDE;30;LANGUEDOC-ROUSSILLON;V720
2007;060930035001;BELVEZET;400;Biol. / Nitrif.;519,935;9,5;6,37;,2;83,9;0;0;0;101,387325;,95;1,274;,14;16,78;0;0;0;30035;BELVEZET;30;LANGUEDOC-ROUSSILLON;V718
2007;060930036002;BERNIS - AUBORD;7000;Biol. / Nitrif. / Dénitrif.;4968,472;411;312;12;61;0;0;0;293,139848;20,55;15,6;3;3,05;0;0;0;30036;BERNIS;30;LANGUEDOC-ROUSSILLON;Y352
2007;060930037002;BESSEGES;12000;Biol. / Nitrif. / Dénitrif.;4485,819;293,25;303,583;8,583;68,75;0;0;0;260,177502;14,6625;15,17915;1,7166;3,4375;0;0;0;30037;BESSEGES;30;LANGUEDOC-ROUSSILLON;V542
2007;060930041001;BLAUZAC - RIAU;2000;Biologique Simple;564,272;50,799;32,173;2,258;8,467;,113;,028;,13;392,16904;30,4794;22,5211;2,0322;7,6203;,113;,028;,13;30041;BLAUZAC;30;LANGUEDOC-ROUSSILLON;V718
2007;060930041002;BLAUZAC - HAMEAU DE MALAIGUE;50;Filtres plantés;22,521;2,028;1,284;,09;,338;,005;,001;,005;4,346553;,2028;,2568;,0594;,0676;,005;,001;,005;30041;BLAUZAC;30;LANGUEDOC-ROUSSILLON;V718
2007;060930042001;BOISSET ET GAUJAC;1500;Biol. / Nitrif.;426,937;38,436;24,343;1,708;6,406;,085;,021;,098;46,96307;1,9218;2,4343;1,0248;,6406;,034;,0084;,0294;30042;BOISSET ET GAUJAC;30;LANGUEDOC-ROUSSILLON;V714
2007;060930043001;BOISSIERES (ANCIENNE);500;Biol. / Nitrif.;278,522;25,075;15,881;1,114;4,179;,056;,014;,064;92,747826;7,5225;4,7643;,8912;1,6716;,0392;,0098;,032;30043;BOISSIERES;30;LANGUEDOC-ROUSSILLON;Y352
2007;060930046001;BOUCOIRAN ET NOZIERES;800;Biol. / Nitrif.;373,213;33,599;21,28;1,493;5,6;,075;,019;,086;124,279929;10,0797;6,384;1,1944;2,24;,0525;,0133;,043;30046;BOUCOIRAN ET NOZIERES;30;LANGUEDOC-ROUSSILLON;V716
2007;060930047001;BOUILLARGUES;7000;Biol. / Nitrif. / Dénitrif.;3884,925;350;233;8;54;0;0;0;450,6513;17,5;23,3;5,2;8,1;0;0;0;30047;BOUILLARGUES;30;LANGUEDOC-ROUSSILLON;Y351
2007;060930049001;BOURDIC;400;Biol. / Nitrif.;123,158;11,087;7,022;,493;1,848;,025;,006;,028;24,01581;1,1087;1,4044;,3451;,3696;,0125;,003;,0112;30049;BOURDIC;30;LANGUEDOC-ROUSSILLON;V717
2007;060930050001;BRAGASSARGUES                 ;200;Lagune;16,588;1,494;,946;,066;,249;,003;,001;,004;11,512072;,8964;,6622;,0594;,2241;,003;,001;,004;30050;BRAGASSARGUES;30;LANGUEDOC-ROUSSILLON;Y343
2007;060930053002;BRIGNON;850;Biol. / Nitrif.;428,121;38,543;24,41;1,713;6,424;,086;,021;,098;42,8121;1,92715;2,441;,6852;,6424;,0344;,0084;,0294;30053;BRIGNON;30;LANGUEDOC-ROUSSILLON;V716
2007;060930055001;BROUZET LES ALES (ANCIENNE);600;Biologique Simple;96,577;8,695;5,507;,386;1,449;,019;,005;,022;67,121015;5,217;3,8549;,3474;1,3041;,019;,005;,022;30055;BROUZET LES ALES;30;LANGUEDOC-ROUSSILLON;V544
2007;060930056001;LA BRUGUIERE-FONT;150;Bassin de décantation;29,988;2,699;1,71;,12;,45;,006;,001;,007;23,360652;,8097;1,71;,096;,45;,006;,001;,007;30056;LA BRUGUIERE;30;LANGUEDOC-ROUSSILLON;V547
2007;060930056002;LA BRUGUIERE - GRAND RIBES;50;Biologique Simple;18,816;1,695;1,073;,075;,282;,004;,001;,004;4,365312;,1695;,2146;,0525;,1974;,002;,0005;,0016;30056;LA BRUGUIERE;30;LANGUEDOC-ROUSSILLON;V547
2007;060930057001;CABRIERES;1500;Biologique Simple;290,543;23;16,5;1;7;0;0;0;67,696519;2,3;3,3;,7;4,9;0;0;0;30057;CABRIERES;30;LANGUEDOC-ROUSSILLON;Y350
2007;060930058001;LA CADIERE ET CAMBO           ;150;Biologique Simple;65,98;5,94;3,762;,264;,99;,013;,003;,015;45,8561;3,564;2,6334;,2376;,891;,013;,003;,015;30058;LA CADIERE ET CAMBO;30;LANGUEDOC-ROUSSILLON;Y340
2007;060930059001;LE CAILAR;2500;Biol. / Nitrif. / Dénitrif.;2306,633;220;127;9;36;0;0;0;138,39798;11;6,35;2,25;1,8;0;0;0;30059;LE CAILAR;30;LANGUEDOC-ROUSSILLON;Y352
2007;060930060001;CAISSARGUES;5000;Biol. / Nitrif. / Dénitrif.;4159,528;381;287;0;0;0;0;0;316,124128;19,05;14,35;0;0;0;0;0;30060;CAISSARGUES;30;LANGUEDOC-ROUSSILLON;Y351
2007;060930061002;LA CALMETTE                   ;2500;Biol. / Nitrif. / Dénitrif.;2014,603;141;134;4;29;0;0;0;130,949195;7,05;6,7;1,4;1,45;0;0;0;30061;LA CALMETTE;30;LANGUEDOC-ROUSSILLON;V717
2007;060930062001;CALVISSON - HAMEAU SINSANS-ANC;100;Biologique Simple;62,163;5,596;3,544;,249;,933;,012;,003;,014;22,565169;1,6788;1,0632;,1992;,7464;,0084;,0021;,007;30062;CALVISSON;30;LANGUEDOC-ROUSSILLON;Y352
2007;060930062002;CALVISSON - CHEF LIEU;5600;Biol. / Nitrif.;3463,095;266;223;8;46;0;0;0;221,63808;13,3;11,15;2;4,6;0;0;0;30062;CALVISSON;30;LANGUEDOC-ROUSSILLON;Y352
2007;060930065001;CANAULES ET ARGENTIERES (ANC.);500;Biol. / Nitrif.;125,399;11,289;7,15;,502;1,881;,025;,006;,029;41,757867;3,3867;2,145;,4016;,7524;,0175;,0042;,0145;30065;CANAULES ET ARGENTIERES;30;LANGUEDOC-ROUSSILLON;Y343
2007;060930066001;CANNES ET CLAIRAN;300;Lagune;56,459;5,083;3,219;,226;,847;,011;,003;,013;39,239005;3,0498;2,2533;,2034;,7623;,011;,003;,013;30066;CANNES ET CLAIRAN;30;LANGUEDOC-ROUSSILLON;Y344
2007;060930067001;LA CAPELLE ET MASMOLENE       ;550;Biol. / Nitrif.;147,463;13,275;8,408;,59;2,213;,03;,007;,034;49,105179;3,9825;2,5224;,472;,8852;,021;,0049;,017;30067;LA CAPELLE ET MASMOLENE;30;LANGUEDOC-ROUSSILLON;V718
2007;060930068002;CARDET                        ;1500;Biol. / Nitrif. / Dénitrif.;731,804;62,825;45;1,515;10;0;0;0;80,49844;3,14125;4,5;,909;1;0;0;0;30068;CARDET;30;LANGUEDOC-ROUSSILLON;V714
2007;060930069001;CARNAS - BANCEL;100;Bassin de décantation;28,121;2,531;1,603;,113;,422;,006;,001;,006;25,59011;1,7717;1,603;,113;,422;,006;,001;,006;30069;CARNAS;30;LANGUEDOC-ROUSSILLON;Y345
2007;060930069003;CARNAS - BOURG;300;Filtres plantés;93,725;8,438;5,344;,375;1,406;,019;,005;,022;10,30975;,4219;,5344;,225;,1406;,019;,005;,022;30069;CARNAS;30;LANGUEDOC-ROUSSILLON;Y345
2007;060930071001;CASSAGNOLES;750;Biol. / Nitrif.;132,947;11,969;7,58;,532;1,995;,027;,007;,031;14,62417;,59845;,758;,3192;,1995;,0108;,0028;,0093;30071;CASSAGNOLES;30;LANGUEDOC-ROUSSILLON;V716
2007;060930072001;CASTELNAU VALENCE;250;Biol. / Nitrif.;98,97;8,91;5,643;,396;1,485;,02;,005;,023;32,95701;2,673;1,6929;,3168;,594;,014;,0035;,0115;30072;CASTELNAU VALENCE;30;LANGUEDOC-ROUSSILLON;V716
2007;060930075002;CAVEIRAC;5000;Biol. / Nitrif. / Dénitrif.;2839,216;244;176;5;38;0;0;0;193,066688;12,2;8,8;2;1,9;0;0;0;30075;CAVEIRAC;30;LANGUEDOC-ROUSSILLON;Y352
2007;060930076001;CAVILLARGUES (ANCIENNE);600;Biol. / Nitrif.;378,378;34,065;21,574;1,514;5,677;,076;,019;,087;257,29704;20,439;15,1018;1,3626;3,9739;,076;,019;,087;30076;CAVILLARGUES;30;LANGUEDOC-ROUSSILLON;V547
2007;060930077003;CENDRAS - L'ABBAYE (ANCIENNE);2000;Biol. / Nitrif.;1557,144;110,417;102,667;0;31;0;0;0;216,443016;11,0417;5,13335;0;12,4;0;0;0;30077;CENDRAS;30;LANGUEDOC-ROUSSILLON;V715
2007;060930080001;CHAMBORIGAUD - VILLAGE;1500;Biol. / Nitrif.;296,255;21,3;18,807;,71;5,38;0;0;0;98,652915;6,39;5,6421;,568;2,152;0;0;0;30080;CHAMBORIGAUD;30;LANGUEDOC-ROUSSILLON;V541
2007;060930080002;CHAMBORIGAUD - LA JASSE;400;Biol. / Nitrif.;29,415;2,648;1,677;,118;,441;,006;,001;,007;29,415;2,648;1,677;,118;,441;,006;,001;,007;30080;CHAMBORIGAUD;30;LANGUEDOC-ROUSSILLON;V541
2007;060930082002;CLARENSAC                     ;9500;Biol. / Nitrif. / Dénitrif.;6135,437;572;372;8;76;0;0;0;454,022338;28,6;18,6;3,6;7,6;0;0;0;30082;CLARENSAC;30;LANGUEDOC-ROUSSILLON;Y352
2007;060930083002;CODOGNAN;16500;Biol. / Nitrif. / Dénitrif.;6498,462;459;429;13;97;0;0;0;435,396954;22,95;21,45;5,2;4,85;0;0;0;30083;CODOGNAN;30;LANGUEDOC-ROUSSILLON;Y352
2007;060930084002;CODOLET                       ;1000;Biologique Simple;390,35;23,1;26,585;,89;6,9;0;0;0;141,69705;6,93;7,9755;,712;5,52;0;0;0;30084;CODOLET;30;LANGUEDOC-ROUSSILLON;V547
2007;060930085001;COLLIAS                       ;1000;Biol. / Nitrif.;613,616;55,242;34,987;2,455;9,207;,123;,031;,141;204,334128;16,5726;10,4961;1,964;3,6828;,0861;,0217;,0705;30085;COLLIAS;30;LANGUEDOC-ROUSSILLON;V718
2007;060930086001;COLLORGUES                    ;250;Lagune;91,198;8,21;5,2;,365;1,368;,018;,005;,021;33,104874;2,463;1,56;,292;1,0944;,0126;,0035;,0105;30086;COLLORGUES;30;LANGUEDOC-ROUSSILLON;V717
2007;060930088001;COMBAS                        ;600;Biol. / Nitrif.;203,782;18,347;11,619;,815;3,058;,041;,01;,047;67,859406;5,5041;3,4857;,652;1,2232;,0287;,007;,0235;30088;COMBAS;30;LANGUEDOC-ROUSSILLON;Y344
2007;060930089002;COMPS;2500;Biol. / Nitrif.;1081,126;34;82;3;21;0;0;0;68,110938;1,7;4,1;,9;1,05;0;0;0;30089;COMPS;30;LANGUEDOC-ROUSSILLON;V719
2007;060930090001;CONCOULES;700;Biol. / Nitrif.;61,669;5,552;3,516;,247;,925;,012;,003;,014;61,669;5,552;3,516;,247;,925;,012;,003;,014;30090;CONCOULES;30;LANGUEDOC-ROUSSILLON;V540
2007;060930091002;CONGENIES;1500;Biol. / Nitrif.;661,407;70;36;2;8;0;0;0;72,75477;3,5;3,6;1,2;,8;0;0;0;30091;CONGENIES;30;LANGUEDOC-ROUSSILLON;Y352
2007;060930092002;CONNAUX                       ;7000;Biol. / Nitrif. / Dénitrif.;5017,825;470,667;292,333;10,5;74,167;0;0;0;275,980375;23,53335;14,61665;1,575;3,70835;0;0;0;30092;CONNAUX;30;LANGUEDOC-ROUSSILLON;V547
2007;060930094001;CORBES                        ;150;Bassin de décantation;29,662;2,67;1,691;,119;,445;,006;,001;,007;25,034728;1,335;1,691;,1071;,445;,006;,001;,007;30094;CORBES;30;LANGUEDOC-ROUSSILLON;V713
2007;060930095001;CORCONNE (ANCIENNE);500;Biologique Simple;308,949;23,8;19,565;,64;4,9;0;0;0;112,148487;7,14;5,8695;,512;3,92;0;0;0;30095;CORCONNE;30;LANGUEDOC-ROUSSILLON;Y342
2007;060930096002;CORNILLON                     ;2000;Biol. / Nitrif.;1173,69;70,667;79,5;3;20;0;0;0;129,1059;3,53335;7,95;1,8;2;0;0;0;30096;CORNILLON;30;LANGUEDOC-ROUSSILLON;V547
2007;060930100001;CRUVIERS LASCOURS (ANCIENNE);500;Biol. / Nitrif.;173,948;15,66;9,918;,696;2,61;,035;,009;,04;57,924684;4,698;2,9754;,5568;1,044;,0245;,0063;,02;30053;BRIGNON;30;LANGUEDOC-ROUSSILLON;V716
2007;060930101001;DEAUX                         ;750;Biologique Simple;216,609;19,501;12,35;,867;3,25;,043;,011;,05;32,058132;,97505;1,235;,5202;1,95;,0172;,0044;,015;30101;DEAUX;30;LANGUEDOC-ROUSSILLON;V716
2007;060930102001;DIONS;700;Biol. / Nitrif.;357,533;32,187;20,385;1,431;5,365;,072;,018;,082;119,058489;9,6561;6,1155;1,1448;2,146;,0504;,0126;,041;30102;DIONS;30;LANGUEDOC-ROUSSILLON;V717
2007;060930103002;DOMAZAN;1000;Biol. / Nitrif. / Dénitrif.;338,21;30,448;19,284;1,353;5,075;,068;,017;,078;37,2031;1,5224;1,9284;,8118;,5075;,0272;,0068;,0234;30103;DOMAZAN;30;LANGUEDOC-ROUSSILLON;V700
2007;060930104001;DOMESSARGUES (ANCIENNE);300;Lagune;53,3;4,799;3,039;,213;,8;,011;,003;,012;37,0435;2,8794;2,1273;,1917;,72;,011;,003;,012;30104;DOMESSARGUES;30;LANGUEDOC-ROUSSILLON;V717
2007;060930106001;DURFORT & ST MARTIN SOSSENAC  ;500;Biol. / Nitrif.;160,609;14,459;9,157;,643;2,41;,032;,008;,037;109,21412;8,6754;6,4099;,5787;1,687;,032;,008;,037;30106;DURFORT ST MARTIN DE SOSSEN;30;LANGUEDOC-ROUSSILLON;Y343
2007;060930107001;ESTEZARGUES;500;Biologique Simple;310,46;25,25;21,645;,67;0;0;0;0;72,33718;2,525;4,329;,469;0;0;0;0;30107;ESTEZARGUES;30;LANGUEDOC-ROUSSILLON;V700
2007;060930108001;L'ESTRECHURE                  ;250;Biologique Simple;42,495;3,825;2,423;,17;,638;,009;,002;,01;29,534025;2,295;1,6961;,153;,5742;,009;,002;,01;30108;L ESTRECHURE;30;LANGUEDOC-ROUSSILLON;V713
2007;060930109001;EUZET LES BAINS               ;500;Biol. / Nitrif.;38,988;3,51;2,223;,156;,585;,008;,002;,009;12,983004;1,053;,6669;,1248;,234;,0056;,0014;,0045;30109;EUZET;30;LANGUEDOC-ROUSSILLON;V716
2007;060930110001;FLAUX                         ;550;Biol. / Nitrif.;126,209;11,362;7,196;,505;1,894;,025;,006;,029;42,027597;3,4086;2,1588;,404;,7576;,0175;,0042;,0145;30110;FLAUX;30;LANGUEDOC-ROUSSILLON;V718
2007;060930111001;FOISSAC (ANCIENNE);300;Biologique Simple;37,76;3,399;2,153;,151;,567;,008;,002;,009;37,76;3,399;2,153;,151;,567;,008;,002;,009;30111;FOISSAC;30;LANGUEDOC-ROUSSILLON;V717
2007;060930113002;FONS SUR LUSSAN ;500;Biologique Simple;90,48;8,145;5,159;,362;1,358;,018;,005;,021;32,84424;2,4435;1,5477;,2896;1,0864;,0126;,0035;,0105;30113;FONS SUR LUSSAN;30;LANGUEDOC-ROUSSILLON;V546
2007;060930114001;FONTANES;700;Biol. / Nitrif.;345,848;30,3;21,472;,52;4,4;0;0;0;115,167384;9,09;6,4416;,416;1,76;0;0;0;30114;FONTANES;30;LANGUEDOC-ROUSSILLON;Y344
2007;060930115001;FONTARECHES;150;Bassin de décantation;41,809;3,765;2,384;,167;,627;,008;,002;,01;32,569211;1,1295;2,384;,1336;,627;,008;,002;,01;30115;FONTARECHES;30;LANGUEDOC-ROUSSILLON;V547
2007;060930116002;FOURNES                       ;1000;Biol. / Nitrif.;561,584;50,558;32,02;2,247;8,426;,112;,028;,129;109,50888;5,0558;6,404;1,5729;1,6852;,056;,014;,0516;30116;FOURNES;30;LANGUEDOC-ROUSSILLON;V719
2007;060930117002;FOURQUES                      ;3500;Biol. / Nitrif.;1729,889;128;109;4;31;0;0;0;103,79334;6,4;5,45;1;1,55;0;0;0;30117;FOURQUES;30;LANGUEDOC-ROUSSILLON;V730
2007;060930119001;FRESSAC;100;Bassin de décantation;12,901;1,161;,735;,052;,194;,003;,001;,003;11,73991;,8127;,735;,052;,194;,003;,001;,003;30119;FRESSAC;30;LANGUEDOC-ROUSSILLON;Y341
2007;060930121001;GAILHAN                       ;200;Irrigation/Infiltration;21,798;1,963;1,243;,087;,327;,004;,001;,005;10,223262;0;,7458;,087;,327;,004;,001;,005;30121;GAILHAN;30;LANGUEDOC-ROUSSILLON;Y345
2007;060930122002;GAJAN                         ;3500;Biol. / Nitrif. / Dénitrif.;3107,769;331;170;6;43;0;0;0;198,897216;16,55;8,5;1,5;4,3;0;0;0;30122;GAJAN;30;LANGUEDOC-ROUSSILLON;V717
2007;060930123002;GALLARGUES LE MONTUEUX        ;5000;Biologique Simple;3380,201;260;214;7;54;0;0;0;212,952663;13;10,7;2,45;2,7;0;0;0;30123;GALLARGUES LE MONTUEUX;30;LANGUEDOC-ROUSSILLON;Y352
2007;060930125002;GARONS                        ;7000;Biol. / Nitrif. / Dénitrif.;3687,307;339;254;0;0;0;0;0;224,925727;16,95;12,7;0;0;0;0;0;30125;GARONS;30;LANGUEDOC-ROUSSILLON;V720
2007;060930126001;GARRIGUES SAINTE EULALIE;500;Biol. / Nitrif.;258,104;23,236;14,716;1,033;3,873;,052;,013;,059;85,948632;6,9708;4,4148;,8264;1,5492;,0364;,0091;,0295;30126;GARRIGUES STE EULALIE;30;LANGUEDOC-ROUSSILLON;V717
2007;060930129003;GENERARGUES                   ;450;Biol. / Nitrif.;93,461;8,414;5,329;,374;1,402;,019;,005;,022;31,122513;2,5242;1,5987;,2992;,5608;,0133;,0035;,011;30129;GENERARGUES;30;LANGUEDOC-ROUSSILLON;V714
2007;060930129004;GENERARGUES- BLATEIRAS;220;Bassin de décantation;30,515;2,747;1,74;,122;,458;,006;,002;,007;27,76865;1,9229;1,74;,122;,458;,006;,002;,007;30129;GENERARGUES;30;LANGUEDOC-ROUSSILLON;V714
2007;060930130001;GENOLHAC;1200;Biol. / Nitrif.;361,579;32,552;20,616;1,447;5,425;,072;,018;,083;120,405807;9,7656;6,1848;1,1576;2,17;,0504;,0126;,0415;30130;GENOLHAC;30;LANGUEDOC-ROUSSILLON;V540
2007;060930131002;GOUDARGUES (ANCIENNE);1700;Biol. / Nitrif.;1353,526;121,854;77,174;5,416;20,309;,271;,068;,311;450,724158;36,5562;23,1522;4,3328;8,1236;,1897;,0476;,1555;30131;GOUDARGUES;30;LANGUEDOC-ROUSSILLON;V546
2007;060930132001;LA GRAND COMBE - HAUT GARDON;15000;Biol. / Nitrif. / Dénitrif.;6561,368;615,2;378,3;27;71,889;0;0;0;721,75048;30,76;37,83;16,2;7,1889;0;0;0;30132;LA GRAND COMBE;30;LANGUEDOC-ROUSSILLON;V715
2007;060930133002;LE GRAU DU ROI;100000;Biol./Nit./Dénit./Dépho.Ph.Ch.;56775,206;4601;3962;124;0;0;0;0;1987,13221;138,03;118,86;7,44;0;0;0;0;30133;LE GRAU DU ROI;30;LANGUEDOC-ROUSSILLON;Y354
2007;060930134001;ISSIRAC                       ;200;Lagune;39,368;3,544;2,244;,158;,591;,008;,002;,009;14,290584;1,0632;,6732;,1264;,4728;,0056;,0014;,0045;30134;ISSIRAC;30;LANGUEDOC-ROUSSILLON;V546
2007;060930135001;JONQUIERES SAINT VINCENT;3500;Biol. / Nitrif. / Dénitrif.;2582,084;229,667;157,417;4,417;35;0;0;0;183,327964;11,48335;7,87085;1,7668;3,5;0;0;0;30135;JONQUIERES ST VINCENT;30;LANGUEDOC-ROUSSILLON;V720
2007;060930136001;JUNAS  -  CHEF-LIEU           ;800;Biol. / Nitrif.;262,592;23,64;14,972;1,051;3,94;,053;,013;,06;87,443136;7,092;4,4916;,8408;1,576;,0371;,0091;,03;30136;JUNAS;30;LANGUEDOC-ROUSSILLON;Y346
2007;060930140001;LASALLE;3000;Biol. / Nitrif. / Dénitrif.;1057,538;75;75;1;8;0;0;0;77,200274;3,75;3,75;,5;,4;0;0;0;30140;LASALLE;30;LANGUEDOC-ROUSSILLON;V713
2007;060930141001;LAUDUN L'ARDOISE - VILLAGE;6400;Biol. / Nitrif.;2654,665;264,273;149,727;5,273;39,636;0;0;0;201,75454;13,21365;7,48635;1,84555;7,9272;0;0;0;30141;LAUDUN L'ARDOISE;30;LANGUEDOC-ROUSSILLON;V547
