ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2013;060913036002;STATION D'EPURATION DE EYRAGUES;5000;236,158;598,382;263,546;47,33;6,731;;;7,296;34,412;7,228;7,769;1,119;;;EYRAGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913037001;STATION D'EPURATION DE LA FARE LES OLIVIERS;5833;214,246;548,508;236,038;53,478;5,773;;;4,131;30,626;9,172;7,857;1,661;;;LA FARE LES OLIVIERS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913038002;STATION D'EPURATION DE FONTVIEILLE;5000;192,894;511,624;259,044;39,501;4,381;;;2,994;22,91;4,148;2,876;1,854;;;FONTVIEILLE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913039003;STATION D'EPURATION DE FOS SUR MER;22000;863,1;1945,436;893,419;202,463;24,202;;;25,009;203,62;24,477;48,249;6,921;;;FOS SUR MER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913040001;STATION D'EPURATION DE FUVEAU - GREASQUE;12000;276,708;856,615;454,462;94,792;11,645;;;;50,298;5,003;5,628;,318;;;FUVEAU;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913040002;STATION D'EPURATION DE FUVEAU - HAMEAU DE LA BARQUE;1000;18,124;55,338;26,047;;;;;3,255;14,489;3,36;;;;;FUVEAU;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913041001;STATION D'EPURATION DE GARDANNE;50000;1021,809;2429,385;1058,051;265,182;27,177;;;14,049;120,406;19,806;13,455;3,133;;;GARDANNE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913044002;STATION D'EPURATION DE GRANS;7066;197,014;516,659;172,42;51,651;6,086;;;34,735;136,344;30,65;24,824;3,237;;;GRANS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913045002;STATION D'EPURATION DE GRAVESON;3300;156,258;374,157;160,787;36,125;5,172;;;2,325;19,452;3,332;4,876;,952;;;GRAVESON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913047002;STATION D'EPURATION DE ISTRES - ENTRESSEN -GROS CHENE;5000;180,973;394,14;156,653;50,662;6,233;;;5,398;44,311;9,586;10,189;1,614;;;ISTRES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913047005;STATION D'EPURATION DE ISTRES - RASSUEN;50000;1657,234;3916,933;1653,821;396,845;42,863;;;20,305;211,256;19,922;34,036;6,435;;;ISTRES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913048002;STATION D'EPURATION DE JOUQUES;4000;97,648;236,829;108,128;23,695;2,628;;;1,066;11,47;,886;1,808;,7;;;JOUQUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913049001;STATION D'EPURATION DE LAMANON;3000;96,052;253,897;113,76;19,103;3,292;;;,788;9,963;1,745;3,468;1,187;;;LAMANON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913050003;STATION D'EPURATION DE LAMBESC - TGV;13500;273,028;762,427;332,896;77,732;8,728;;;4,185;30,554;7,909;8,727;,305;;;LAMBESC;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913051001;STATION D'EPURATION DE LANCON PROVENCE - CHEF LIEU;9000;335,597;641,73;308,888;80,027;8,829;;;3,476;30,603;7,809;8,636;4,773;;;LANCON PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913051002;STATION D'EPURATION DE LANCON PROVENCE - LES BAISSES;250;43,695;94,497;50,29;7,395;,876;;;20,44;28,162;8,19;7,687;,876;;;LANCON PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913051003;STATION D'EPURATION DE LANCON - Z.A.C. DE SIBOURG;1800;51,02;97,106;56,12;10,549;1,083;;;,528;5,801;2,495;1,116;,551;;;LANCON PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913052002;STATION D'EPURATION DE MAILLANE;2700;106,959;247,92;92,953;22,508;2,486;;;1,888;14,982;2,63;2,075;,687;;;MAILLANE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913053001;STATION D'EPURATION DE MALLEMORT - CHEF-LIEU;8100;161,112;384,666;221,102;45,744;5,113;;;5,393;51,279;13,948;2,338;,728;;;MALLEMORT;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913054002;STATION D'EPURATION DE MARIGNANE - LA-PALUN;70000;2064,801;5659,253;2485,6;567,19;65,818;;;54,593;274,029;42,746;63,242;2,131;;;MARIGNANE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913055001;STATION D'EPURATION DE MARSEILLE - AGGLOMERATION;1860000;69043,821;144342,057;56340,501;11693,439;1289,578;;41,607;3781,433;16043,714;2761,802;8073,116;617,315;;23,448;MARSEILLE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913055002;STATION D'EPURATION DE MARSEILLE - ILE DU FRIOUL;2000;23,769;49,542;36,442;3,924;,56;;;5,23;12,641;1,29;2,422;,03;;;MARSEILLE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913056003;STATION D'EPURATION DE MARTIGUES - PORT DE BOUC;96000;3057,597;8327,853;3938,509;833,01;97,549;;;79,874;597,144;150,31;104,794;34,638;;;MARTIGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913057001;STATION D'EPURATION DE MAS BLANC DES ALPILLES (ANC.);300;27,9;62,31;15,996;;,577;;;,465;3,441;,279;;,567;;;MAS BLANC DES ALPILLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913058002;STATION D'EPURATION DE MAUSSANE LES ALPILLES;4000;126,989;313,751;111,719;23,814;2,551;;;2,027;21,142;2,65;2,084;,757;;;MAUSSANE LES ALPILLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913058003;STATION D'EPURATION DE LES BAUX - PARADOU;4000;116,662;276,975;119,186;28,28;3,915;;;2,399;24,331;2,079;9,229;1,59;;;MAUSSANE LES ALPILLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913059001;STATION D'EPURATION DE MEYRARGUES;3000;75,874;215,914;67,378;21,546;2,078;;;9,65;46,706;10,097;15,69;1,915;;;MEYRARGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913060003;STATION D'EPURATION DE MEYREUIL - LE CANET;1000;77,91;213,865;94,19;15,017;1,781;;;2,357;10,458;3,038;4,579;,509;;;MEYREUIL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913060004;STATION D'EPURATION DE MEYREUIL - PONTET - CHEF LIEU;9700;190,943;455,972;212,21;46,088;4,976;;;3,856;34,504;6,759;16,431;1,339;;;MEYREUIL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913064001;STATION D'EPURATION DE MOLLEGES;2500;105,796;245,124;112,324;;,467;;;2,424;12,309;1,473;;1,618;;;MOLLEGES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913065002;STATION D'EPURATION DE MOURIES;5000;215,203;483,664;206,811;49,866;5,165;;;2,848;28,775;2,077;3,824;1,551;;;MOURIES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913066003;STATION D'EPURATION DE NOVES - CHEF-LIEU;4000;117,813;272,673;112,922;;3,523;;;2,314;14,852;3,513;;1,684;;;NOVES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913066004;STATION D'EPURATION DE NOVES - LES PALUDS-VERQUIERES;1950;57,2;172,01;114,41;;2,523;;;,834;8,976;1,668;;,743;;;NOVES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913066005;STATION D'EPURATION DE NOVES - FONT DU LOUP;210;4,914;10,413;3,861;;,129;;;,035;,632;,105;;,116;;;NOVES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913067002;STATION D'EPURATION DE ORGON;3000;106,159;310,409;125,528;23,549;2,824;;;1,666;13,044;2,595;5,458;1,2;;;ORGON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913072003;STATION D'EPURATION DE PEYNIER;3000;94,367;242,037;135,019;22,091;2,967;;;3,077;24,885;3,27;3,328;2,133;;;PEYNIER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913074002;STATION D'EPURATION DE PEYROLLES;6200;151,577;448,607;161,183;47,607;4,766;;;5,464;44,717;13,011;10,718;1,562;;;PEYROLLES EN PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913076003;STATION D'EPURATION DE LE PLAN D'ORGON;3500;156,387;422,296;272,403;;2,281;;;2,066;18,417;1,827;;,201;;;PLAN D ORGON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913078001;STATION D'EPURATION DE PORT ST LOUIS DU RHONE;16033;410,842;989,108;466,327;100,436;10,286;;;13,827;118,104;14,853;45,515;4,594;;;PORT ST LOUIS DU RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913079002;STATION D'EPURATION DE PUYLOUBIER - VILLAGE;1500;47,05;121,91;55,62;;;;;5,427;30,018;10,935;;;;;PUYLOUBIER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913080003;STATION D'EPURATION DE PUY STE REPARADE;5600;145,8;448,896;277,721;50,49;5,108;;;1,419;15,851;2,018;1,918;1,237;;;LE PUY STE REPARADE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913081001;STATION D'EPURATION DE ROGNAC;16000;659,566;1465,553;676,395;130,308;13,471;;;11,615;105,397;24,283;22,898;1,318;;;ROGNAC;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913082001;STATION D'EPURATION DE ROGNES;1600;54,655;113,886;59,51;12,936;;;;6,608;28,563;11,433;10,938;,846;;;ROGNES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913083002;STATION D'EPURATION DE ROGNONAS;8400;302,754;747,545;472,389;;12,687;;;10,852;74,071;29,049;;4,209;;;ROGNONAS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913084002;STATION D'EPURATION DE LA ROQUE D'ANTHERON;12000;189,463;561,179;214,064;56,886;6,177;;;5,444;42,375;7,849;21,728;3,201;;;LA ROQUE D ANTHERON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913085001;STATION D'EPURATION DE ROQUEFORT-LA-BEDOULE;6000;216,599;577,328;250,899;55,248;6,592;;;7,032;30,461;5,877;17,87;1,924;;;ROQUEFORT LA BEDOULE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913087003;STATION D'EPURATION DE ROUSSET;12000;304,317;763,876;328,597;74,625;8,819;;;3,428;35,476;2,457;3,598;,49;;;ROUSSET;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913088002;STATION D'EPURATION DE LE-ROVE - NIOLON;1500;26,768;81,814;36,218;;;;;15,563;33,246;4,344;;;;;LE ROVE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913089001;STATION D'EPURATION DE SAINT ANDIOL;4000;124,265;305,373;119,204;;3,636;;;2,601;21,221;1,781;;2,425;;;ST ANDIOL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913091002;STATION D'EPURATION DE SAINT CANNAT;5000;218,203;589,038;327,335;44,757;5,652;;;1,812;20,386;1,499;5,198;,364;;;ST CANNAT;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913092001;STATION D'EPURATION DE MIRAMAS - SAINT CHAMAS;35000;1451,547;3259,368;1254,927;312,145;33,644;;;16,235;177,289;20,471;17,581;1,788;;;ST CHAMAS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913094002;STATION D'EPURATION DE ST ETIENNE DU GRES - CHEF LIEU;3200;131,551;294,768;116,025;;3,802;;;2,028;15,033;2,908;;2,367;;;ST ETIENNE DU GRES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913096001;STATION D'EPURATION DE SAINTES MARIES DE LA MER;17300;274,165;762,253;319,586;78,448;8,431;0;,352;12,477;65,969;55,418;4,775;1,111;0;,061;STES MARIES DE LA MER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913097001;STATION D'EPURATION DE SAINT MARTIN DE CRAU;15000;484,323;1282,642;658,652;150,636;18,703;;;11,895;108,533;22,963;34,875;7,846;;;ST MARTIN DE CRAU;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913100002;STATION D'EPURATION DE ST REMY DE PROVENCE;14000;485,693;1000,636;553,183;;13,215;;;6,829;47,17;11,999;;,615;;;ST REMY DE PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913103001;STATION D'EPURATION DE SALON DE PROVENCE;65000;2387,987;5765,702;3202,039;610,676;66,877;;;33,232;332,889;54,923;43,204;4,62;;;SALON DE PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913104003;STATION D'EPURATION DE SAUSSET-LES-PINS;26000;725,465;2208,94;858,575;232,706;22,656;;;24,823;157,431;21,284;81,693;7,336;;;SAUSSET LES PINS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913105002;STATION D'EPURATION DE SENAS;6000;227,677;586,36;344,871;68,374;8,657;;;3,976;36,169;6,027;12,079;2,449;;;SENAS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913108001;STATION D'EPURATION DE TARASCON;20000;733,688;1817,479;835,668;170,772;18,496;;;19,805;83,698;16,076;37,691;2,112;;;TARASCON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913108002;STATION D'EPURATION DE TARASCON  - Z.I. DE ROUBIAN;1500;67,69;156,296;28,672;3,808;,806;;;5,782;33,117;6,202;;,273;;;TARASCON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913110003;STATION D'EPURATION DE TRETS;14000;502,767;1255,157;595,645;;14,202;;;6,899;64,723;8,887;;1,072;;;TRETS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913111002;STATION D'EPURATION DE VAUVENARGUES;600;11,52;27,36;5,856;;,326;;;,83;3,154;,797;;,357;;;VAUVENARGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913113001;STATION D'EPURATION DE VENELLES - SUD;9833;183,854;526,632;136,983;72,347;7,001;;;;31,335;4,052;3,466;,281;;;VENELLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913113002;STATION D'EPURATION DE VENELLES - NORD;1000;27,31;67,46;36,1;;;;;4,88;16,67;6,321;;;;;VENELLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913115001;STATION D'EPURATION DE VERNEGUES (ANCIENNE);400;14,592;33,408;17,664;;;;;6,528;16,704;3,802;;;;;VERNEGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913115003;STATION D'EPURATION DE VERNEGUES - HAMEAU DE CAZAN;1000;36,894;251,55;122,98;;;;;1,006;7,826;1,006;;;;;VERNEGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913117001;STATION D'EPURATION DE VITROLLES;120000;2632,463;7186,389;2824,591;717,671;91,081;;;36,173;354,507;52,515;38,312;1,478;;;VITROLLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060913118001;STATION D'EPURATION DE COUDOUX - VENTABREN - VELAUX;16000;472,527;1257,902;543,059;144,41;17,011;;;16,204;69,572;13,158;12,787;1,759;;;COUDOUX;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2013;060920001001;STATION D'EPURATION DE AFA;1900;138,832;288,961;192,279;;;;;9,689;52,788;16,371;;;;;AFA;CORSE-DU-SUD;CORSE;
2013;060920004001;STATION D'EPURATION DE AJACCIO - SANGUINAIRES;60000;1508,138;3337,863;1289,86;377,382;40,2;;;298,21;1122,584;504,038;284,283;22,969;;;AJACCIO;CORSE-DU-SUD;CORSE;
2013;060920004002;STATION D'EPURATION DE AJACCIO - CAMPO DELL'ORO;40000;1499,21;3633,826;1476,364;340,293;35,653;;;85,92;454,709;96,322;254,392;23,145;;,354;AJACCIO;CORSE-DU-SUD;CORSE;
2013;060920017001;STATION D'EPURATION DE APPIETTO;350;8,411;27,574;12,507;;;;;,329;2,523;,549;;;;;APPIETTO;CORSE-DU-SUD;CORSE;
2013;060920020004;STATION D'EPURATION DE AREGNO - LITTORAL;9500;164,945;365,287;135,686;50,14;5,655;;;15,925;55,832;18,987;13,592;1,353;;;AREGNO;HAUTE-CORSE;CORSE;
2013;060920032001;STATION D'EPURATION DE BASTELICACCIA;2000;29,893;68,545;28,706;6,688;,756;;;,369;3,674;1,111;,385;,155;;;BASTELICACCIA;CORSE-DU-SUD;CORSE;
2013;060920033001;STATION D'EPURATION DE BASTIA - SUD;124000;2173,189;4379,151;1954,546;;46,736;;;70,279;244,989;67,211;;6,874;;;BASTIA;HAUTE-CORSE;CORSE;
2013;060920033002;STATION D'EPURATION DE BASTIA - NORD;45000;1769,02;3511,925;1602,314;;39,383;;;623,157;1430,27;349,521;;21,492;;;BASTIA;HAUTE-CORSE;CORSE;
2013;060920041002;STATION D'EPURATION DE BONIFACIO;15000;582,453;1025,027;447,392;73,11;7,648;;;2,369;34,258;3,753;4,902;1,902;;;BONIFACIO;CORSE-DU-SUD;CORSE;
2013;060920042003;STATION D'EPURATION DE BORGO - LITTORAL;30000;1203,029;2716,053;1037,131;;30,998;;;49,587;255,129;79,401;;19,471;;;BORGO;HAUTE-CORSE;CORSE;
2013;060920050001;STATION D'EPURATION DE CALVI;60000;709,938;1392,699;564,837;154,828;15,756;;;15,088;112,241;27,262;57,186;4,2;;;CALVI;HAUTE-CORSE;CORSE;
2013;060920065001;STATION D'EPURATION DE CARGESE;10000;97,707;254,477;91,469;29,034;3,025;;;6,985;40,406;14,227;16,493;2,274;;;CARGESE;CORSE-DU-SUD;CORSE;
2013;060920077001;STATION D'EPURATION DE CASTELLARE CASINCA - VESCOVATO;16000;700,872;1393,558;631,142;126,232;14,393;;;8,44;65,092;16,721;25,643;4,041;;;CASTELLARE DI CASINCA;HAUTE-CORSE;CORSE;
2013;060920090002;STATION D'EPURATION DE COGGIA - SAGONE - LIAMONE;10000;129,921;263,56;118,972;24,016;3,016;;;19,609;74,552;30,266;14,967;,973;;;COGGIA;CORSE-DU-SUD;CORSE;
2013;060920092001;STATION D'EPURATION DE CONCA;2500;33,803;88,426;40,943;7,699;,548;;;3,53;12,565;3,278;4,759;,557;;;CONCA;CORSE-DU-SUD;CORSE;
2013;060920103001;STATION D'EPURATION DE CUTTOLI - CHEF LIEU;1200;12,078;24,193;11,237;;;;;41,317;11,593;,837;;;;;CUTTOLI CORTICCHIATO;CORSE-DU-SUD;CORSE;
2013;060920103002;STATION D'EPURATION DE CUTTOLI - PEDI - MURELLA;500;11,929;22,439;25,018;;;;;,259;1,62;1,037;;;;;CUTTOLI CORTICCHIATO;CORSE-DU-SUD;CORSE;
2013;060920121001;STATION D'EPURATION DE GALERIA;3000;37,805;128,908;82,118;;;;;2,813;10,98;2,962;;,02;;;GALERIA;HAUTE-CORSE;CORSE;
2013;060920123002;STATION D'EPURATION DE GHISONACCIA;15000;682,113;1293,466;1036,736;97,17;10,158;;;10,882;71,572;22,688;43,636;,469;;;GHISONACCIA;HAUTE-CORSE;CORSE;
2013;060920134001;STATION D'EPURATION DE L'ILE ROUSSE;30000;1093,783;2202,582;1041,817;174,84;21,192;;;25,085;132,85;39,86;54,367;3,941;;;L ILE ROUSSE;HAUTE-CORSE;CORSE;
2013;060920139002;STATION D'EPURATION DE LECCI - VILLAGE - LACROIX;200;32,64;67,728;28,356;;;;;5,236;26,044;4,536;;;;;LECCI;CORSE-DU-SUD;CORSE;
2013;060920142002;STATION D'EPURATION DE LEVIE;2400;21,359;62,743;25,749;;,508;;;,983;9,104;2,183;;,291;;;LEVIE;CORSE-DU-SUD;CORSE;
2013;060920143002;STATION D'EPURATION DE LINGUIZZETTA - BRAVONE -PLAINE;7200;86,429;193,447;98,485;23,252;2,678;;;28,061;71,653;12,533;24,125;2,29;;;LINGUIZZETTA;HAUTE-CORSE;CORSE;
2013;060920163001;STATION D'EPURATION DE MONACIA D'AULLENE;500;29,76;59,613;25,854;;;;;,372;2,511;,893;;;;;MONACIA D AULLENE;CORSE-DU-SUD;CORSE;
2013;060920163002;STATION D'EPURATION DE MONACIA D'AULLENE - GIANUCCIO;300;8,4;30,156;10,92;;;;;,63;4,872;,475;;;;;MONACIA D AULLENE;CORSE-DU-SUD;CORSE;
2013;060920185002;STATION D'EPURATION DE OLETTA;2500;125,181;282,397;125,786;;4,086;;;2,897;21,863;6,523;;2,697;;;OLETTA;HAUTE-CORSE;CORSE;
2013;060920189001;STATION D'EPURATION DE OLMETO;1500;8,027;24,012;12,844;;;;;;2,773;1,078;;;;;OLMETO;CORSE-DU-SUD;CORSE;
2013;060920189002;STATION D'EPURATION DE OLMETO - TARAVO;7500;70,359;182,021;89,502;;5,237;;;,843;10,872;2,06;;2,699;;;OLMETO;CORSE-DU-SUD;CORSE;
2013;060920209002;STATION D'EPURATION DE PERI - VILLAGE;350;22,164;53,363;32,052;;;;;;;;;;;;PERI;CORSE-DU-SUD;CORSE;
2013;060920212001;STATION D'EPURATION DE PIANA;2500;65,012;155,142;56,97;13,531;1,33;;;1,007;8,688;2,062;1,824;,425;;;PIANA;CORSE-DU-SUD;CORSE;
2013;060920215001;STATION D'EPURATION DE PIANOTOLLI CALDARELLO;1600;20,074;73,131;30,621;;;;;,718;3,062;,657;;;;;PIANOTTOLI CALDARELLO;CORSE-DU-SUD;CORSE;
2013;060920228001;STATION D'EPURATION DE PIETROSELLA - CRUCIATA;27500;531,071;1237,029;500,061;145,553;14,154;;;22,362;157,117;37,475;99,263;8,448;;;PIETROSELLA;CORSE-DU-SUD;CORSE;
2013;060920238002;STATION D'EPURATION DE CENTRE CORSE - INTERCOMMUNALE;15000;391,014;855,858;462,266;75,708;8,6;;;29,287;191,811;77,11;19,913;5,829;;;POGGIO DI VENACO;HAUTE-CORSE;CORSE;
2013;060920247002;STATION D'EPURATION DE PORTO-VECCHIO - CAPO DI PADULE;24000;962,347;1872,528;856,963;207,272;19,172;;;58,161;291,017;81,173;116,663;6,903;;;PORTO VECCHIO;CORSE-DU-SUD;CORSE;
2013;060920247003;STATION D'EPURATION DE PORTO VECCHIO - MURATELLO;1500;49,063;133,179;50,845;;;;;17,341;53,864;18,529;;;;;PORTO VECCHIO;CORSE-DU-SUD;CORSE;
2013;060920247004;STATION D'EPURATION DE PORTO VECCHIO - OSPEDALE;800;6,72;51,464;27,664;;;;;,308;2,044;,322;;;;;PORTO VECCHIO;CORSE-DU-SUD;CORSE;
2013;060920247006;STATION D'EPURATION DE PORTO VECCHIO - NOTA SUTTANA;150;2,42;6,314;3,256;;;;;,088;,242;,055;;;;;PORTO VECCHIO;CORSE-DU-SUD;CORSE;
2013;060920249003;STATION D'EPURATION DE PROPRIANO - CAPU LAUROSO;17000;386,354;993,799;472,859;113,139;7,933;;;5,113;46,61;6,118;12,737;3,811;;;PROPRIANO;CORSE-DU-SUD;CORSE;
2013;060920271002;STATION D'EPURATION DE SARROLA CARCOPINO - VILLAGE;400;16,197;44,505;33,802;;;;;1,831;11,971;4,648;;;;;SARROLA CARCOPINO;CORSE-DU-SUD;CORSE;
2013;060920271003;STATION D'EPURATION DE SARROLA CARCOPINO - EFFRICO;1700;19,824;38,021;65,285;;;;;,332;3,321;,753;;;;;SARROLA CARCOPINO;CORSE-DU-SUD;CORSE;
2013;060920276001;STATION D'EPURATION DE SERRA DI FERRO - PORTO POLLO;6500;102,775;330,447;156,554;75,226;9,377;;;8,212;70,986;25,151;22,666;3,369;;;SERRA DI FERRO;CORSE-DU-SUD;CORSE;
2013;060920281004;STATION D'EPURATION DE SISCO - CROSCIANO;3500;65,767;151,526;71,939;;1,906;;;1,596;11,145;2,079;;,346;;;SISCO;HAUTE-CORSE;CORSE;
2013;060920283001;STATION D'EPURATION DE SOLARO;5000;179,008;444,378;188,508;58,681;4,57;;;6,44;39,11;12,991;16,908;2,047;;;SOLARO;HAUTE-CORSE;CORSE;
2013;060920298001;STATION D'EPURATION DE ST FLORENT;9500;170,057;490,342;202,61;;6,081;;;3,743;26,401;5,321;;,393;;;ST FLORENT;HAUTE-CORSE;CORSE;
2013;060920318001;STATION D'EPURATION DE TAGLIO ISOLACCIO;3300;34,443;84,397;30,361;11,818;1,215;;;,897;6,193;1,845;3,026;,795;;;TAGLIO ISOLACCIO;HAUTE-CORSE;CORSE;
2013;060920336001;STATION D'EPURATION DE VALLE DI MEZZANA;400;9,931;16,146;10,225;;;;;,221;2,317;,478;;;;;VALLE DI MEZZANA;CORSE-DU-SUD;CORSE;
2013;060920342001;STATION D'EPURATION DE VENTISERI - TRAVO;7500;91,329;211,814;81,804;;2,859;;;5,435;33,735;14,915;;2,744;;;VENTISERI;HAUTE-CORSE;CORSE;
2013;060920362002;STATION D'EPURATION DE ZONZA - SAINTE LUCIE;20000;407,074;1272,214;554,77;143,095;11,361;;;11,655;92,835;25,462;75,4;3,288;;;ZONZA;CORSE-DU-SUD;CORSE;
2013;060921005001;STATION D'EPURATION DE AISEREY;9000;179,178;416,157;293,748;49,11;6,532;;;15,601;70,111;24,371;9,666;1,304;;;AISEREY;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;
2013;060921021001;STATION D'EPURATION DE ARC SUR TILLE - REMILLY;5000;185,169;425,493;248,719;56,269;6,877;;;5,477;33,533;5,809;17,63;,455;;;ARC SUR TILLE;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;
