Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Quantité_pollution_entrante;Quantité_MES_entrante;Quantité_MO_entrante;Quantité_P_entrante;Quantité_NR_entrante;Quantité_MI_entrante;Quantité_AOX_entrante;Quantité_METOX_entrante;Quantité_pollution_sortante;Quantité_MES_sortante;Quantité_MO_sortante;Quantité_P_sortante;Quantité_NR_sortante;Quantité_MI_sortante;Quantité_AOX_sortante;Quantité_METOX_sortante;Code_Commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
2004;060934194001;PAULHAN;3700;Biol. / Nitrif.;3479,539;289,568;209,875;6,478;63,631;0;0;0;758,539502;86,8704;31,48125;4,2107;9,54465;0;0;0;34194;PAULHAN;34;LANGUEDOC-ROUSSILLON;Y231
2004;060934195001;PEGAIROLLES DE BUEGES MEJANEL;120;Biologique Simple;22,551;2,031;1,286;,09;,338;,005;,001;,005;5,254383;,2031;,2572;,063;,2366;,0025;,0005;,002;34195;PEGAIROLLES DE BUEGES;34;LANGUEDOC-ROUSSILLON;Y211
2004;060934197002;PERET;1000;Lagune;427,187;38,459;24,357;1,709;6,41;,085;,021;,098;63,223676;1,92295;2,4357;1,0254;3,846;,034;,0084;,0294;34197;PERET;34;LANGUEDOC-ROUSSILLON;Y232
2004;060934199001;PEZENAS;32000;Biologique Simple;11566,531;850,712;764,265;20,161;156,233;0;0;0;728,691453;42,5356;38,21325;6,0483;15,6233;0;0;0;34199;PEZENAS;34;LANGUEDOC-ROUSSILLON;Y235
2004;060934202002;PIGNAN                        ;4800;Biol. / Nitrif. / Dénitrif.;5295,315;326,275;369,928;10,573;70,18;0;0;0;773,11599;48,94125;36,9928;5,2865;17,545;0;0;0;34202;PIGNAN;34;LANGUEDOC-ROUSSILLON;Y312
2004;060934203001;PINET - POMEROLS              ;3000;Lagune;3334,105;270,3;213,246;5,936;42,135;0;0;0;360,08334;40,545;10,6623;1,7808;10,53375;0;0;0;34203;PINET;34;LANGUEDOC-ROUSSILLON;Y300
2004;060934204001;PLAISSAN (ANCIENNE);600;Biol. / Nitrif.;386,702;34,814;22,049;1,547;5,802;,077;,019;,089;262,95736;20,8884;15,4343;1,3923;4,0614;,077;,019;,089;34204;PLAISSAN;34;LANGUEDOC-ROUSSILLON;Y231
2004;060934206001;POILHES (ANCIENNE);700;Biol. / Nitrif.;630,81;38,832;45,282;1,432;5,525;,071;,018;,081;432,10485;23,2992;31,6974;1,2888;3,8675;,071;,018;,081;34206;POILHES;34;LANGUEDOC-ROUSSILLON;Y161
2004;060934209002;PORTIRAGNES;30000;Lagune;9318,28;824,887;535,221;37,412;140,991;1,876;,454;2,136;9318,28;824,887;535,221;37,412;140,991;1,876;,454;2,136;34209;PORTIRAGNES;34;LANGUEDOC-ROUSSILLON;Y258
2004;060934210001;LE POUGET (ANCIENNE);1500;Biol. / Nitrif.;756,378;68,095;43,127;3,026;11,349;,151;,038;,174;514,33704;40,857;30,1889;2,7234;7,9443;,151;,038;,174;34210;LE POUGET;34;LANGUEDOC-ROUSSILLON;Y230
2004;060934211001;LE POUJOL SUR ORB             ;1100;Biologique Simple;416,627;37,508;23,755;1,667;6,251;,083;,021;,096;289,555765;22,5048;16,6285;1,5003;5,6259;,083;,021;,096;34211;LE POUJOL SUR ORB;34;LANGUEDOC-ROUSSILLON;Y253
2004;060934213002;POUSSAN;6700;Lagune;6573,132;781,119;393,914;0;0;0;0;0;1373,784588;234,3357;39,3914;0;0;0;0;0;34213;POUSSAN;34;LANGUEDOC-ROUSSILLON;Y302
2004;060934214001;POUZOLLES (ANCIENNE);1000;Biologique Simple;594,755;53,544;33,911;2,38;8,924;,119;,03;,137;215,896065;16,0632;10,1733;1,904;7,1392;,0833;,021;,0685;34214;POUZOLLES;34;LANGUEDOC-ROUSSILLON;Y236
2004;060934215001;POUZOLS;500;Lagune;260,74;23,474;14,867;1,043;3,912;,052;,013;,06;94,64862;7,0422;4,4601;,8344;3,1296;,0364;,0091;,03;34215;POUZOLS;34;LANGUEDOC-ROUSSILLON;Y230
2004;060934216001;LE PRADAL - BLAQUIERE;150;Biologique Simple;68,058;6,127;3,881;,272;1,021;,014;,003;,016;24,705054;1,8381;1,1643;,2176;,8168;,0098;,0021;,008;34216;LE PRADAL;34;LANGUEDOC-ROUSSILLON;Y253
2004;060934216002;LE PRADAL - LES BOURDELLES;100;Bassin de décantation;20,241;1,822;1,154;,081;,304;,004;,001;,005;15,767739;,5466;1,154;,0648;,304;,004;,001;,005;34216;LE PRADAL;34;LANGUEDOC-ROUSSILLON;Y253
2004;060934216003;LE PRADAL - BOURG (ANCIENNE);200;Bassin de décantation;41,395;3,726;2,36;,166;,621;,008;,002;,01;34,93738;1,863;2,36;,1494;,621;,008;,002;,01;34216;LE PRADAL;34;LANGUEDOC-ROUSSILLON;Y252
2004;060934221001;PUECHABON;600;Biologique Simple;196,941;17,73;11,229;,788;2,955;,039;,01;,045;71,489583;5,319;3,3687;,6304;2,364;,0273;,007;,0225;34221;PUECHABON;34;LANGUEDOC-ROUSSILLON;Y214
2004;060934222001;PUILACHER                     ;150;Biologique Simple;67,963;6,118;3,875;,272;1,02;,014;,003;,016;47,234285;3,6708;2,7125;,2448;,918;,014;,003;,016;34222;PUILACHER;34;LANGUEDOC-ROUSSILLON;Y231
2004;060934223001;PUIMISSON;1800;Biol. / Nitrif.;616,322;55,485;35,141;2,466;9,248;,123;,031;,142;205,235226;16,6455;10,5423;1,9728;3,6992;,0861;,0217;,071;34223;PUIMISSON;34;LANGUEDOC-ROUSSILLON;Y257
2004;060934224001;PUISSALICON;1200;Biol. / Nitrif.;581,085;52,313;33,132;2,325;8,719;,116;,029;,134;193,501305;15,6939;9,9396;1,86;3,4876;,0812;,0203;,067;34224;PUISSALICON;34;LANGUEDOC-ROUSSILLON;Y236
2004;060934225001;PUISSERGUIER;2300;Lagune;2048,975;184,464;116,827;8,198;30,744;,41;,102;,471;2048,975;184,464;116,827;8,198;30,744;,41;,102;,471;34225;PUISSERGUIER;34;LANGUEDOC-ROUSSILLON;Y258
2004;060934226001;QUARANTE (ANCIENNE);3200;Biol. / Nitrif. / Dénitrif.;1051,933;94,703;59,978;4,209;15,784;,21;,053;,242;350,293689;28,4109;17,9934;3,3672;6,3136;,147;,0371;,121;34226;QUARANTE;34;LANGUEDOC-ROUSSILLON;Y161
2004;060934227001;RESTINCLIERES;850;Biologique Simple;1075,558;96,829;61,325;4,304;16,138;,215;,054;,247;747,51281;58,0974;42,9275;3,8736;14,5242;,215;,054;,247;34227;RESTINCLIERES;34;LANGUEDOC-ROUSSILLON;Y334
2004;060934229001;RIOLS-ST PONS;6000;Biol. / Nitrif. / Dénitrif.;2915,952;231,4;213,081;0;0;0;0;0;198,284736;11,57;10,65405;0;0;0;0;0;34229;RIOLS;34;LANGUEDOC-ROUSSILLON;Y254
2004;060934229002;RIOLS-MEZOUILHAC;50;Biologique Simple;10,551;,95;,602;,042;,158;,002;,001;,002;10,551;,95;,602;,042;,158;,002;,001;,002;34229;RIOLS;34;LANGUEDOC-ROUSSILLON;Y254
2004;060934229003;RIOLS - BRETTES;40;Biologique Simple;29,317;2,639;1,672;,117;,44;,006;,001;,007;6,830861;,2639;,3344;,0819;,308;,003;,0005;,0028;34229;RIOLS;34;LANGUEDOC-ROUSSILLON;Y254
2004;060934229004;RIOLS -ARDOUANE;50;Biologique Simple;11,733;1,056;,669;,047;,176;,002;,001;,003;2,733789;,1056;,1338;,0329;,1232;,001;,0005;,0012;34229;RIOLS;34;LANGUEDOC-ROUSSILLON;Y254
2004;060934232001;ROQUEBRUN;1200;Lagune;316,709;28,513;18,058;1,267;4,752;,063;,016;,073;114,965367;8,5539;5,4174;1,0136;3,8016;,0441;,0112;,0365;34232;ROQUEBRUN;34;LANGUEDOC-ROUSSILLON;Y255
2004;060934233001;ROQUEREDONDE                  ;115;Biologique Simple;22,746;2,048;1,297;,091;,341;,005;,001;,005;22,746;2,048;1,297;,091;,341;,005;,001;,005;34233;ROQUEREDONDE;34;LANGUEDOC-ROUSSILLON;Y250
2004;060934234001;ROQUESSELS                    ;200;Biologique Simple;42,398;3,817;2,417;,17;,636;,008;,002;,01;15,390474;1,1451;,7251;,136;,5088;,0056;,0014;,005;34234;ROQUESSELS;34;LANGUEDOC-ROUSSILLON;Y236
2004;060934234002;ROQUESSELS-CASTELSEC;50;Biologique Simple;11,404;1,026;,65;,046;,171;,002;,001;,003;2,657132;,1026;,13;,0322;,1197;,001;,0005;,0012;34234;ROQUESSELS;34;LANGUEDOC-ROUSSILLON;Y236
2004;060934237002;ROUJAN;2500;Biol. / Nitrif.;1312,49;77,476;90,998;2,855;20,453;0;0;0;188,99856;15,4952;9,0998;,9136;2,86342;0;0;0;34237;ROUJAN;34;LANGUEDOC-ROUSSILLON;Y234
2004;060934239002;ST ANDRE DE SANGONIS          ;5000;Biol. / Nitrif.;4694,741;468,96;310,963;0;0;0;0;0;347,410834;46,896;15,54815;0;0;0;0;0;34239;ST ANDRE DE SANGONIS;34;LANGUEDOC-ROUSSILLON;Y214
2004;060934239801;EUROP.DISTILLATION VAL HERAULT;10000;Bassin d'évaporation;30445,844;6595,5;606,78;82,14;247,21;0;0;1,35;152,22922;0;9,1017;2,54634;7,66351;0;0;1,35;34239;ST ANDRE DE SANGONIS;34;LANGUEDOC-ROUSSILLON;Y214
2004;060934240001;ST-AUNES;23000;Biologique Simple;28099,146;3004;1511,033;80;369;0;0;0;6519,001872;300,4;302,2066;56;258,3;0;0;0;34240;ST AUNES;34;LANGUEDOC-ROUSSILLON;Y331
2004;060934242001;ST BAUZILLE DE MONTMEL - BOURG;800;Biol. / Nitrif.;262,133;23,599;14,946;1,049;3,933;,052;,013;,06;87,290289;7,0797;4,4838;,8392;1,5732;,0364;,0091;,03;34242;ST BAUZILLE DE MONTMEL;34;LANGUEDOC-ROUSSILLON;Y345
2004;060934242002;ST BAUZILLE DE MONTMEL - FAVAS;100;Biologique Simple;43,511;3,917;2,481;,174;,653;,009;,002;,01;30,240145;2,3502;1,7367;,1566;,5877;,009;,002;,01;34242;ST BAUZILLE DE MONTMEL;34;LANGUEDOC-ROUSSILLON;Y345
2004;060934243002;ST BAUZILLE DE PUTOIS (ANCIEN);1900;Lagune;1071,838;67,36;76,227;2,514;9,695;,124;,031;,143;743,855572;40,416;53,3589;2,2626;8,7255;,124;,031;,143;34243;ST BAUZILLE DE PUTOIS;34;LANGUEDOC-ROUSSILLON;Y210
2004;060934244002;ST BRES                       ;2000;Lagune;2391,338;201,544;170,824;0;0;0;0;0;334,78732;40,3088;17,0824;0;0;0;0;0;34244;ST BRES;34;LANGUEDOC-ROUSSILLON;Y333
2004;060934245001;ST CHINIAN - BOURG;3000;Biol. / Nitrif.;1310,727;98,968;83,984;2,702;20,199;0;0;0;277,874124;19,7936;12,5976;1,0808;12,1194;0;0;0;34245;ST CHINIAN;34;LANGUEDOC-ROUSSILLON;Y256
2004;060934245002;ST CHINIAN - CASTELBOUZE;60;Biologique Simple;40,134;3,613;2,288;,161;,602;,008;,002;,009;14,568642;1,0839;,6864;,1288;,4816;,0056;,0014;,0045;34245;ST CHINIAN;34;LANGUEDOC-ROUSSILLON;Y256
2004;060934245003;ST CHINIAN - CAZO;30;Biologique Simple;26,745;2,408;1,525;,107;,401;,005;,001;,006;6,231585;,2408;,305;,0749;,2807;,0025;,0005;,0024;34245;ST CHINIAN;34;LANGUEDOC-ROUSSILLON;Y258
2004;060934246001;SAINT CHRISTOL;1500;Biol. / Nitrif.;436,597;25,8;27,95;1,4;10,3;0;0;0;85,136415;2,58;5,59;,98;2,06;0;0;0;34246;ST CHRISTOL;34;LANGUEDOC-ROUSSILLON;Y334
2004;060934247002;ST CLEMENT - PATUS DES GRANGES;1350;Biologique Simple;943,498;84,606;54,051;3,729;13,984;,172;,063;,198;655,73111;50,7636;37,8357;3,3561;12,5856;,172;,063;,198;34247;ST CLEMENT DE RIVIERE;34;LANGUEDOC-ROUSSILLON;Y320
2004;060934247003;ST CLEMENT - ZONE COMMERCIALE;2000;Biol. / Nitrif.;1333,044;120,01;76,006;5,334;20,002;,267;,067;,307;259,94358;12,001;15,2012;3,7338;4,0004;,1335;,0335;,1228;34247;ST CLEMENT DE RIVIERE;34;LANGUEDOC-ROUSSILLON;Y321
2004;060934247004;ST CLEMENT - ROUARGUES;5000;Biol./Nit./Dénit./Dépho.Ph.Ch.;2089,739;179;117,217;7,98;42,26;0;0;0;344,806935;17,9;23,4434;,798;8,452;0;0;0;34247;ST CLEMENT DE RIVIERE;34;LANGUEDOC-ROUSSILLON;Y320
2004;060934248001;STE CROIX DE QUINTILLARGUES   ;750;Lagune;143,696;12,937;8,193;,575;2,156;,029;,007;,033;52,161648;3,8811;2,4579;,46;1,7248;,0203;,0049;,0165;34248;STE CROIX DE QUINTILLARGUES;34;LANGUEDOC-ROUSSILLON;Y345
2004;060934249001;ST DREZERY (ANCIENNE);1400;Biol. / Nitrif.;345,978;31,148;19,727;1,384;5,191;,069;,017;,08;38,05758;1,5574;1,9727;,8304;,5191;,0276;,0068;,024;34249;ST DREZERY;34;LANGUEDOC-ROUSSILLON;Y333
2004;060934252001;ST ETIENNE ESTRECHOUX-VERENOUX;100;Biologique Simple;18,193;1,638;1,037;,073;,273;,004;,001;,004;6,585866;,4914;,3111;,0584;,2184;,0028;,0007;,002;34252;ST ETIENNE ESTRECHOUX;34;LANGUEDOC-ROUSSILLON;Y252
2004;060934254001;ST FELIX DE LODEZ (ANCIENNE);1800;Biol. / Nitrif.;471,564;42,453;26,887;1,887;7,076;,094;,024;,108;157,030812;12,7359;8,0661;1,5096;2,8304;,0658;,0168;,054;34254;ST FELIX DE LODEZ;34;LANGUEDOC-ROUSSILLON;Y214
2004;060934255001;ST GELY DU FESC;14800;Biol./Nit./Dénit./Dépho.Ph.Ch.;9876,509;649,565;690,963;19,836;101,299;0;0;0;543,207995;32,47825;34,54815;2,9754;5,06495;0;0;0;34255;ST GELY DU FESC;34;LANGUEDOC-ROUSSILLON;Y311
2004;060934256001;ST GENIES DES MOURGUES;1800;Biol. / Nitrif.;961,908;86,598;54,845;3,849;14,433;,192;,048;,221;105,80988;4,3299;5,4845;2,3094;1,4433;,0768;,0192;,0663;34256;ST GENIES DES MOURGUES;34;LANGUEDOC-ROUSSILLON;Y333
2004;060934257001;ST GENIES DE VARENSAL         ;100;Biologique Simple;29,988;2,699;1,71;,12;,45;,006;,001;,007;6,987204;,2699;,342;,084;,315;,003;,0005;,0028;34257;ST GENIES DE VARENSAL;34;LANGUEDOC-ROUSSILLON;Y252
2004;060934258001;ST GENIES DE FONTEDIT         ;2000;Biol. / Nitrif.;720,163;64,834;41,061;2,882;10,806;,144;,036;,166;140,431785;6,4834;8,2122;2,0174;2,1612;,072;,018;,0664;34258;ST GENIES DE FONTEDIT;34;LANGUEDOC-ROUSSILLON;Y257
2004;060934259002;ST GEORGES D'ORQUES;7000;Biol. / Nitrif. / Dénitrif.;9082,58;608,364;639,136;17,842;79,386;0;0;0;735,68898;60,8364;31,9568;5,3526;7,9386;0;0;0;34259;ST GEORGES D ORQUES;34;LANGUEDOC-ROUSSILLON;Y312
2004;060934260001;ST GERVAIS SUR MARE;1100;Biol. / Nitrif.;354,057;31,875;20,187;1,417;5,312;,071;,018;,081;117,900981;9,5625;6,0561;1,1336;2,1248;,0497;,0126;,0405;34260;ST GERVAIS SUR MARE;34;LANGUEDOC-ROUSSILLON;Y252
2004;060934260002;ST GERVAIS SUR MARE - CASTANET;150;Biologique Simple;41,001;3,691;2,338;,164;,615;,008;,002;,009;14,883363;1,1073;,7014;,1312;,492;,0056;,0014;,0045;34260;ST GERVAIS SUR MARE;34;LANGUEDOC-ROUSSILLON;Y252
2004;060934261001;ST GUILHEM LE DESERT          ;1000;Biol. / Nitrif.;177,699;15,998;10,132;,711;2,666;,036;,009;,041;34,651305;1,5998;2,0264;,4977;,5332;,018;,0045;,0164;34261;ST GUILHEM LE DESERT;34;LANGUEDOC-ROUSSILLON;Y214
2004;060934262001;ST GUIRAUD  OUEST;150;Lagune;80,647;7,26;4,598;,323;1,21;,016;,004;,019;18,790751;,726;,9196;,2261;,847;,008;,002;,0076;34262;ST GUIRAUD;34;LANGUEDOC-ROUSSILLON;Y224
2004;060934263001;ST HILAIRE DE BEAUVOIR (ANC.);500;Lagune;46,643;4,199;2,659;,187;,7;,009;,002;,011;16,931409;1,2597;,7977;,1496;,56;,0063;,0014;,0055;34110;GALARGUES;34;LANGUEDOC-ROUSSILLON;Y345
2004;060934264001;ST JEAN DE BUEGES             ;500;Irrigation/Infiltration;315,811;13,846;25,572;,374;1,546;,018;,005;,021;110,218039;0;10,2288;,2244;,9276;,018;,005;,021;34264;ST JEAN DE BUEGES;34;LANGUEDOC-ROUSSILLON;Y211
2004;060934265001;ST JEAN DE CORNIES            ;800;Lagune;269,672;24,278;15,376;1,079;4,046;,054;,013;,062;97,890936;7,2834;4,6128;,8632;3,2368;,0378;,0091;,031;34265;ST JEAN DE CORNIES;34;LANGUEDOC-ROUSSILLON;Y345
2004;060934266001;ST JEAN DE CUCULLES           ;150;Lagune;41,597;3,746;2,372;,166;,624;,008;,002;,01;15,099711;1,1238;,7116;,1328;,4992;,0056;,0014;,005;34266;ST JEAN DE CUCULLES;34;LANGUEDOC-ROUSSILLON;Y320
2004;060934267001;SAINT JEAN DE FOS;1600;Lagune;695,985;62,657;39,683;2,785;10,443;,139;,035;,16;252,642555;18,7971;11,9049;2,228;8,3544;,0973;,0245;,08;34267;ST JEAN DE FOS;34;LANGUEDOC-ROUSSILLON;Y214
2004;060934268001;ST JEAN DE LA BLAQUIERE       ;850;Lagune;141,677;12,754;8,078;,567;2,126;,028;,007;,033;51,428751;3,8262;2,4234;,4536;1,7008;,0196;,0049;,0165;34268;ST JEAN DE LA BLAQUIERE;34;LANGUEDOC-ROUSSILLON;Y224
2004;060934272001;ST JUST & ST NAZAIRE DE PEZAN;2700;Biol./Nit./Dénit./Dépho.Bio.;4360,917;464,512;244,102;11,491;41,526;0;0;0;1264,66593;209,0304;48,8204;5,7455;8,3052;0;0;0;34272;ST JUST;34;LANGUEDOC-ROUSSILLON;Y334
2004;060934273001;ST MARTIN DE L'ARCON          ;200;Biologique Simple;26,832;2,416;1,53;,107;,403;,005;,001;,006;26,832;2,416;1,53;,107;,403;,005;,001;,006;34273;ST MARTIN DE L ARCON;34;LANGUEDOC-ROUSSILLON;Y253
2004;060934273002;ST MARTIN DE L'ARCON POMAREDE;200;Biologique Simple;21,521;1,938;1,227;,086;,323;,004;,001;,005;4,992872;,1938;,2454;,0602;,2261;,002;,0005;,002;34273;ST MARTIN DE L ARCON;34;LANGUEDOC-ROUSSILLON;Y253
2004;060934274001;ST MARTIN DE LONDRES;2500;Biol. / Nitrif.;1979,445;180,6;136,815;0;0;0;0;0;223,677285;9,03;13,6815;0;0;0;0;0;34274;ST MARTIN DE LONDRES;34;LANGUEDOC-ROUSSILLON;Y212
2004;060934276001;ST MATHIEU DE TREVIERS;6000;Biol. / Nitrif. / Dénitrif.;4321,889;416;258;8;47;0;0;0;315,497897;20,8;12,9;4;2,35;0;0;0;34276;ST MATHIEU DE TREVIERS;34;LANGUEDOC-ROUSSILLON;Y320
2004;060934277001;ST MAURICE DE NAVACELLE- VIS;100;Biologique Simple;20,007;1,801;1,141;,08;,3;,004;,001;,005;7,262541;,5403;,3423;,064;,24;,0028;,0007;,0025;34277;ST MAURICE NAVACELLES;34;LANGUEDOC-ROUSSILLON;Y203
2004;060934277002;ST MAURICE DE NAVACELLES SUD;60;Biologique Simple;9,552;,86;,545;,038;,143;,002;0;,002;6,629088;,516;,3815;,0342;,1287;,002;0;,002;34277;ST MAURICE NAVACELLES;34;LANGUEDOC-ROUSSILLON;Y203
2004;060934277003;ST MAURICE NAVACELLES -BOURG;150;Biologique Simple;30,515;2,747;1,74;,122;,458;,006;,002;,007;7,109995;,2747;,348;,0854;,3206;,003;,001;,0028;34277;ST MAURICE NAVACELLES;34;LANGUEDOC-ROUSSILLON;Y203
2004;060934277004;ST MAURICE NAVACELLES-COULET;60;Biologique Simple;9,552;,86;,545;,038;,143;,002;0;,002;3,448272;,258;,1635;,0304;,1144;,0014;0;,001;34277;ST MAURICE NAVACELLES;34;LANGUEDOC-ROUSSILLON;Y203
2004;060934277005;ST MAURICE NAVACELLES MADIERES;100;Biologique Simple;18,324;1,65;1,045;,073;,275;,004;,001;,004;4,251168;,165;,209;,0511;,1925;,002;,0005;,0016;34277;ST MAURICE NAVACELLES;34;LANGUEDOC-ROUSSILLON;Y203
2004;060934277006;ST MAURICE NAVACELLES  BEAUME;150;Biologique Simple;26,516;2,387;1,512;,106;,398;,005;,001;,006;6,178228;,2387;,3024;,0742;,2786;,0025;,0005;,0024;34277;ST MAURICE NAVACELLES;34;LANGUEDOC-ROUSSILLON;Y203
2004;060934278001;ST MICHEL;100;Biologique Simple;16,503;1,485;,941;,066;,248;,003;,001;,004;16,503;1,485;,941;,066;,248;,003;,001;,004;34278;ST MICHEL;34;LANGUEDOC-ROUSSILLON;Y203
2004;060934279001;SAINT NAZAIRE DE LADAREZ;550;Biologique Simple;151,006;13,595;8,61;,604;2,266;,03;,008;,035;54,815178;4,0785;2,583;,4832;1,8128;,021;,0056;,0175;34279;ST NAZAIRE DE LADAREZ;34;LANGUEDOC-ROUSSILLON;Y257
2004;060934281001;ST PARGOIRE                   ;2000;Biol. / Nitrif.;810,006;72,923;46,184;3,241;12,154;,162;,041;,186;550,80408;43,7538;32,3288;2,9169;8,5078;,162;,041;,186;34281;ST PARGOIRE;34;LANGUEDOC-ROUSSILLON;Y231
2004;060934282001;ST PAUL ET VALMALLE (ANCIENNE);1600;Biologique Simple;160,609;14,459;9,157;,643;2,41;,032;,008;,037;111,623255;8,6754;6,4099;,5787;2,169;,032;,008;,037;34282;ST PAUL ET VALMALLE;34;LANGUEDOC-ROUSSILLON;Y313
2004;060934285001;SAINT PONS DE MAUCHIENS       ;1100;Biol. / Nitrif.;321,838;28,974;18,35;1,288;4,829;,064;,016;,074;107,172054;8,6922;5,505;1,0304;1,9316;,0448;,0112;,037;34285;ST PONS DE MAUCHIENS;34;LANGUEDOC-ROUSSILLON;Y231
2004;060934286001;ST PRIVAT - LES SALCES;200;Biologique Simple;33,843;3,047;1,93;,135;,508;,007;,002;,008;12,285009;,9141;,579;,108;,4064;,0049;,0014;,004;34286;ST PRIVAT;34;LANGUEDOC-ROUSSILLON;Y224
2004;060934286002;ST PRIVAT -BOURG;200;Biologique Simple;33,397;3,006;1,904;,134;,501;,007;,002;,008;12,123111;,9018;,5712;,1072;,4008;,0049;,0014;,004;34286;ST PRIVAT;34;LANGUEDOC-ROUSSILLON;Y224
2004;060934287001;SAINT SATURNIN;500;Lagune;85,909;7,734;4,898;,344;1,289;,017;,004;,02;20,016797;,7734;,9796;,2408;,9023;,0085;,002;,008;34287;ST SATURNIN DE LUCIAN;34;LANGUEDOC-ROUSSILLON;Y214
2004;060934288001;ST SERIES - SATURARGUES (ANC.);1200;Biol. / Nitrif.;767,176;69,066;43,742;3,07;11,511;,153;,038;,177;149,59932;6,9066;8,7484;2,149;2,3022;,0765;,019;,0708;34288;ST SERIES;34;LANGUEDOC-ROUSSILLON;Y346
2004;060934289001;SAINT THIBERY (ANCIENNE);3600;Biologique Simple;2113,284;190,253;120,493;8,456;31,709;,423;,106;,486;2113,284;190,253;120,493;8,456;31,709;,423;,106;,486;34289;ST THIBERY;34;LANGUEDOC-ROUSSILLON;Y237
2004;060934290001;SAINT VINCENT DE BARBEYRARGUES;800;Lagune;196,495;17,69;11,204;,786;2,948;,039;,01;,045;71,327685;5,307;3,3612;,6288;2,3584;,0273;,007;,0225;34290;ST VINCENT DE BARBEYRARGUES;34;LANGUEDOC-ROUSSILLON;Y331
2004;060934292001;SALASC;330;Lagune;65,231;5,873;3,719;,261;,979;,013;,003;,015;15,198823;,5873;,7438;,1827;,6853;,0065;,0015;,006;34292;SALASC;34;LANGUEDOC-ROUSSILLON;Y223
2004;060934295002;SAUSSAN                       ;1500;Biol. / Nitrif.;1229,791;94,9;79,95;2,73;14,8;0;0;0;135,27701;4,745;7,995;1,638;1,48;0;0;0;34295;SAUSSAN;34;LANGUEDOC-ROUSSILLON;Y312
2004;060934296001;SAUSSINES                     ;750;Biol. / Nitrif.;451,309;40,63;25,732;1,806;6,772;,09;,023;,104;150,285897;12,189;7,7196;1,4448;2,7088;,063;,0161;,052;34296;SAUSSINES;34;LANGUEDOC-ROUSSILLON;Y345
2004;060934298001;SAUVIAN;3300;Biol. / Nitrif.;2556,913;230,191;145,788;10,231;38,365;,512;,128;,588;2556,913;230,191;145,788;10,231;38,365;,512;,128;,588;34298;SAUVIAN;34;LANGUEDOC-ROUSSILLON;Y258
2004;060934299001;SERIGNAN;12500;Biol. / Nitrif.;4563,55;298,599;304,963;9,375;75,916;0;0;0;324,01205;14,92995;15,24815;6,09375;7,5916;0;0;0;34299;SERIGNAN;34;LANGUEDOC-ROUSSILLON;Y258
2004;060934300002;SERVIAN (ANCIENNE);2100;Biologique Simple;2355,396;212,05;134,314;9,419;35,323;,471;,118;,542;2355,396;212,05;134,314;9,419;35,323;,471;,118;,542;34300;SERVIAN;34;LANGUEDOC-ROUSSILLON;Y236
2004;060934300003;SERVIAN - BAUME;250;Lagune;265,31;23,884;15,127;1,062;3,981;,053;,013;,061;265,31;23,884;15,127;1,062;3,981;,053;,013;,061;34300;SERVIAN;34;LANGUEDOC-ROUSSILLON;Y236
2004;060934301001;SETE;135000;Biologique Simple;80049,166;5324;5352;184;1220;0;0;0;9285,703256;266,2;535,2;36,8;549;0;0;0;34301;SETE;34;LANGUEDOC-ROUSSILLON;
2004;060934302001;SIRAN (ANCIENNE);1000;Biol. / Nitrif.;280,325;21,089;18,14;,865;3,297;,043;,011;,05;91,105625;6,3267;5,442;,692;1,3188;,0301;,0077;,025;34302;SIRAN;34;LANGUEDOC-ROUSSILLON;Y144
2004;060934302002;SIRAN - FOURNES;50;Biologique Simple;10,014;,902;,571;,04;,15;,002;,001;,002;6,95973;,5412;,3997;,036;,135;,002;,001;,002;34302;SIRAN;34;LANGUEDOC-ROUSSILLON;Y144
2004;060934304001;SOUBES                        ;900;Lagune;327,797;29,51;18,69;1,312;4,918;,066;,016;,075;227,818915;17,706;13,083;1,1808;4,4262;,066;,016;,075;34304;SOUBES;34;LANGUEDOC-ROUSSILLON;Y220
2004;060934307001;SUSSARGUES;2000;Biol. / Nitrif.;2630,804;205;177;4;23;0;0;0;226,249144;10,25;8,85;2,2;4,6;0;0;0;34307;SUSSARGUES;34;LANGUEDOC-ROUSSILLON;Y333
2004;060934310001;THEZAN LES BEZIERS - CHEF LIEU;4000;Biologique Simple;3221,954;334,719;188,789;5,216;27,628;0;0;0;225,53678;16,73595;9,43945;1,5648;4,1442;0;0;0;34310;THEZAN LES BEZIERS;34;LANGUEDOC-ROUSSILLON;Y257
2004;060934310002;THEZAN LES BEZIERS - MALHAUTE;550;Biol. / Nitrif.;274,507;24,713;15,652;1,098;4,119;,055;,014;,063;91,410831;7,4139;4,6956;,8784;1,6476;,0385;,0098;,0315;34310;THEZAN LES BEZIERS;34;LANGUEDOC-ROUSSILLON;Y258
2004;060934311001;TOURBES                       ;2200;Biol. / Nitrif.;719,943;64,814;41,049;2,881;10,802;,144;,036;,166;239,741019;19,4442;12,3147;2,3048;4,3208;,1008;,0252;,083;34311;TOURBES;34;LANGUEDOC-ROUSSILLON;Y235
