Année;code_STEP;Nom_STEP;Capacité_traitement;Dispositif_traitement;Quantité_pollution_entrante;Quantité_MES_entrante;Quantité_MO_entrante;Quantité_P_entrante;Quantité_NR_entrante;Quantité_MI_entrante;Quantité_AOX_entrante;Quantité_METOX_entrante;Quantité_pollution_sortante;Quantité_MES_sortante;Quantité_MO_sortante;Quantité_P_sortante;Quantité_NR_sortante;Quantité_MI_sortante;Quantité_AOX_sortante;Quantité_METOX_sortante;Code_Commune;Nom_commune;Code_département;Nom_région;Code_zone_hydrographique
2002;060913108002;TARASCON  - Z.I. DE ROUBIAN;1500;Biol. / Nitrif.;514,415;36,019;34,524;1,568;5,412;,068;,03;,185;166,67046;10,8057;10,3572;1,2544;2,1648;,0476;,021;,0925;13108;TARASCON;13;PROVENCE-ALPES-COTE D'AZUR;V720
2002;060913110002;TRETS (ANCIENNE);6000;Biol. / Nitrif.;7535,513;526,455;502,824;14,6;106,8;0;0;0;1341,321314;105,291;50,2824;4,38;64,08;0;0;0;13110;TRETS;13;PROVENCE-ALPES-COTE D'AZUR;Y401
2002;060913111001;VAUVENARGUES (ANCIENNE);500;Biol. / Nitrif.;150,837;13,579;8,6;,604;2,263;,03;,008;,035;50,228721;4,0737;2,58;,4832;,9052;,021;,0056;,0175;13111;VAUVENARGUES;13;PROVENCE-ALPES-COTE D'AZUR;Y410
2002;060913112001;VELAUX                        ;7000;Biologique Simple;5476,154;477,932;320,045;20,998;78,867;1,049;,262;1,206;3805,92703;286,7592;224,0315;18,8982;70,9803;1,049;,262;1,206;13112;VELAUX;13;PROVENCE-ALPES-COTE D'AZUR;Y412
2002;060913113001;VENELLES - SUD;9833;Biol. / Nitrif.;7167,415;645,262;408,666;28,678;107,544;1,434;,358;1,649;2386,749195;193,5786;122,5998;22,9424;43,0176;1,0038;,2506;,8245;13113;VENELLES;13;PROVENCE-ALPES-COTE D'AZUR;Y420
2002;060913113002;VENELLES - NORD;1000;Biologique Simple;1264,844;113,87;72,118;5,061;18,978;,253;,063;,291;879,06658;68,322;50,4826;4,5549;17,0802;,253;,063;,291;13113;VENELLES;13;PROVENCE-ALPES-COTE D'AZUR;X302
2002;060913115001;VERNEGUES;400;Biologique Simple;199,807;17,988;11,393;,799;2,998;,04;,01;,046;72,529941;5,3964;3,4179;,6392;2,3984;,028;,007;,023;13115;VERNEGUES;13;PROVENCE-ALPES-COTE D'AZUR;X330
2002;060913115002;VERNEGUES - CAZAN (ANCIENNE);400;Biologique Simple;196,416;17,683;11,199;,786;2,947;,039;,01;,045;71,299008;5,3049;3,3597;,6288;2,3576;,0273;,007;,0225;13115;VERNEGUES;13;PROVENCE-ALPES-COTE D'AZUR;X330
2002;060913116001;VERQUIERES                    ;350;Biol. / Nitrif.;464,448;28,404;32,865;1,202;4,773;,06;,015;,069;318,611328;17,0424;23,0055;1,0818;3,3411;,06;,015;,069;13116;VERQUIERES;13;PROVENCE-ALPES-COTE D'AZUR;X350
2002;060913117001;VITROLLES;120000;Biologique Simple;51409,307;3822;3383;98;674;0;0;0;6066,298226;191,1;304,47;47,04;330,26;0;0;0;13117;VITROLLES;13;PROVENCE-ALPES-COTE D'AZUR;Y422
2002;060913118001;COUDOUX - VENTABREN - VELAUX;8000;Biol. / Nitrif. / Dépho. Biol.;4107,555;333,25;252,417;11,25;62,5;0;0;0;225,915525;16,6625;12,62085;1,6875;3,125;0;0;0;13118;COUDOUX;13;PROVENCE-ALPES-COTE D'AZUR;Y412
2002;060920004001;AJACCIO - SANGUINAIRES;73000;Biologique Simple;62317,719;7911;3154;111;547;0;0;0;20938,753584;2056,86;914,66;76,59;421,19;0;0;0;20004;AJACCIO;2A;CORSE;
2002;060920007001;ALBERTACCE   CALASIMA         ;450;Biol. / Nitrif.;40,542;3,65;2,312;,162;,608;,008;,002;,009;40,542;3,65;2,312;,162;,608;,008;,002;,009;20007;ALBERTACCE;2B;CORSE;Y700
2002;060920007002;ALBERTACCE   PIETRA-ZITAMBOLI ;850;Biol. / Nitrif.;79,305;7,14;4,522;,317;1,19;,016;,004;,018;79,305;7,14;4,522;,317;1,19;,016;,004;,018;20007;ALBERTACCE;2B;CORSE;Y700
2002;060920009001;ALERIA       CATTERAGGIO      ;1000;Biol. / Nitrif.;918,545;82,695;52,373;3,675;13,782;,184;,046;,211;624,6106;49,617;36,6611;3,3075;9,6474;,184;,046;,211;20009;ALERIA;2B;CORSE;Y910
2002;060920014001;AMBIEGNA;100;Biol. / Nitrif.;21,501;1,935;1,226;,086;,323;,004;,001;,005;7,159833;,5805;,3678;,0688;,1292;,0028;,0007;,0025;20014;AMBIEGNA;2A;CORSE;Y812
2002;060920016001;ANTISANTI-CAMPO QUERCIO;430;Bassin de décantation;19,994;1,8;1,14;,08;,3;,004;,001;,005;19,994;1,8;1,14;,08;,3;,004;,001;,005;20016;ANTISANTI;2B;CORSE;Y910
2002;060920017001;APPIETTO;350;Biol. / Nitrif.;66,771;6,012;3,807;,267;1,002;,013;,003;,015;45,40428;3,6072;2,6649;,2403;,7014;,013;,003;,015;20017;APPIETTO;2A;CORSE;Y821
2002;060920019001;ARBORI - MERCOLACCIA;250;Biol. / Nitrif.;25,152;2,264;1,434;,101;,377;,005;,001;,006;8,375616;,6792;,4302;,0808;,1508;,0035;,0007;,003;20019;ARBORI;2A;CORSE;Y810
2002;060920020001;AREGNO - TORRE;400;Biol. / Nitrif.;398,733;35,897;22,735;1,595;5,983;,08;,02;,092;132,778089;10,7691;6,8205;1,276;2,3932;,056;,014;,046;20020;AREGNO;2B;CORSE;
2002;060920022001;ARRO                          ;200;Biol. / Nitrif.;25,5;2,295;1,454;,102;,383;,005;,001;,006;8,4915;,6885;,4362;,0816;,1532;,0035;,0007;,003;20022;ARRO;2A;CORSE;Y812
2002;060920023001;ASCO VILLAGE                  ;600;Biol. / Nitrif.;101,129;9,104;5,766;,405;1,517;,02;,005;,023;33,675957;2,7312;1,7298;,324;,6068;,014;,0035;,0115;20023;ASCO;2B;CORSE;Y710
2002;060920023002;ASCO STADE DE NEIGE           ;300;Irrigation/Infiltration;43,333;3,902;2,471;,173;,65;,009;,002;,01;20,323177;0;1,4826;,173;,65;,009;,002;,01;20023;ASCO;2B;CORSE;Y710
2002;060920025001;AVAPESSA                      ;500;Biol. / Nitrif.;16,246;1,463;,926;,065;,244;,003;,001;,004;16,246;1,463;,926;,065;,244;,003;,001;,004;20025;AVAPESSA;2B;CORSE;Y761
2002;060920026001;AZILONE AMPAZA;200;Biol. / Nitrif.;55,823;5,026;3,183;,223;,838;,011;,003;,013;18,589059;1,5078;,9549;,1784;,3352;,0077;,0021;,0065;20026;AZILONE AMPAZA;2A;CORSE;Y861
2002;060920030001;BARRETTALI - MINERVIO;100;Filtres plantés;19,796;1,782;1,129;,079;,297;,004;,001;,005;19,796;1,782;1,129;,079;,297;,004;,001;,005;20030;BARRETTALI;2B;CORSE;Y742
2002;060920031001;BASTELICA VILLAGE;1500;Biol. / Nitrif.;51,867;4,669;2,957;,208;,778;,01;,003;,012;35,26956;2,8014;2,0699;,1872;,5446;,01;,003;,012;20031;BASTELICA;2A;CORSE;Y840
2002;060920033001;BASTIA - SUD;50000;Biologique Simple;38159,492;2390,75;2749,25;95,333;264,667;0;0;0;8242,450272;239,075;549,85;66,7331;132,3335;0;0;0;20033;BASTIA;2B;CORSE;
2002;060920033002;BASTIA - NORD;45000;Physico-Chimique;28096,198;1783;1894,5;151,333;236,333;0;0;0;15509,101296;356,6;1136,7;121,0664;338,901522;0;0;0;20033;BASTIA;2B;CORSE;
2002;060920034002;BELGODERE-LOZARI              ;6000;Physico-Chimique;691,696;62,271;39,438;2,768;10,379;,138;,035;,159;359,68192;18,6813;23,6628;,5536;10,379;,1104;,035;,0795;20034;BELGODERE;2B;CORSE;
2002;060920035001;BELVEDERE CAMPOMORO;320;Biol. / Nitrif.;121,604;10,947;6,933;,487;1,825;,024;,006;,028;40,494132;3,2841;2,0799;,3896;,73;,0168;,0042;,014;20035;BELVEDERE CAMPO MORO;2A;CORSE;Y892
2002;060920039001;BISINCHI                      ;600;Biol. / Nitrif.;64,98;5,85;3,705;,26;,975;,013;,003;,015;21,63834;1,755;1,1115;,208;,39;,0091;,0021;,0075;20039;BISINCHI;2B;CORSE;Y720
2002;060920040001;BOCOGNANO VILLAGE;1200;Biol. / Nitrif.;554,729;49,94;31,629;2,22;8,323;,111;,028;,128;554,729;49,94;31,629;2,22;8,323;,111;,028;,128;20040;BOCOGNANO;2A;CORSE;Y830
2002;060920040002;BOCOGNANO BUSSO;200;Biol. / Nitrif.;37,301;3,358;2,127;,149;,56;,007;,002;,009;4,10311;,1679;,2127;,0894;,056;,0028;,0008;,0027;20040;BOCOGNANO;2A;CORSE;Y830
2002;060920041002;BONIFACIO;8000;Physico-Chimique;6333,56;532;399,263;10,105;82,278;0;0;0;4718,5022;319,2;319,4104;6,063;82,278;0;0;0;20041;BONIFACIO;2A;CORSE;
2002;060920042001;BORGO - SUD;3000;Biol. / Nitrif.;1979,151;111,79;138,737;6,59;25,45;0;0;0;659,057283;33,537;41,6211;5,272;10,18;0;0;0;20042;BORGO;2B;CORSE;Y730
2002;060920042002;BORGO - NORD;3000;Biol. / Nitrif.;1756,35;105,48;121,427;5,4;22,91;0;0;0;584,86455;31,644;36,4281;4,32;9,164;0;0;0;20042;BORGO;2B;CORSE;Y730
2002;060920042003;BORGO - LITTORAL;30000;Physico-Chimique;9990,286;815,698;606,631;37,708;137,28;1,767;,442;2,032;3986,124114;81,5698;303,3155;3,7708;123,552;1,0602;,442;,8128;20042;BORGO;2B;CORSE;
2002;060920047001;CALACUCCIA                    ;2200;Biol. / Nitrif.;224,44;20,205;12,797;,898;3,368;,045;,011;,052;224,44;20,205;12,797;,898;3,368;,045;,011;,052;20047;CALACUCCIA;2B;CORSE;Y700
2002;060920050001;CALVI                         ;60000;Physico-Chimique;24073,93;1932;1577;0;350;0;0;0;8161,06227;193,2;709,65;0;140;0;0;0;20050;CALVI;2B;CORSE;
2002;060920056001;CAMPO                         ;250;Biologique Simple;60,259;5,425;3,436;,241;,904;,012;,003;,014;8,918332;,27125;,3436;,1446;,5424;,0048;,0012;,0042;20056;CAMPO;2A;CORSE;Y861
2002;060920061001;CARBINI - CHEF LIEU;700;Biologique Simple;17,22;1,55;,982;,069;,258;,003;,001;,004;11,9679;,93;,6874;,0621;,2322;,003;,001;,004;20061;CARBINI;2A;CORSE;Y882
2002;060920062001;CARBUCCIA VILLAGE;400;Biol. / Nitrif.;120,994;10,893;6,899;,484;1,815;,024;,006;,028;40,291002;3,2679;2,0697;,3872;,726;,0168;,0042;,014;20062;CARBUCCIA;2A;CORSE;Y831
2002;060920065001;CARGESE;10000;Biol. / Nitrif. / Dénitrif.;9008,472;772;545,567;18;142,4;0;0;0;1756,65204;77,2;109,1134;12,6;28,48;0;0;0;20065;CARGESE;2A;CORSE;
2002;060920070003;CASAGLIONE -VILLAGE;300;Irrigation/Infiltration;98,97;8,91;5,643;,396;1,485;,02;,005;,023;16,33005;0;1,1286;,1584;,594;,02;,005;,023;20070;CASAGLIONE;2A;CORSE;Y821
2002;060920071001;CASALABRIVA                   ;350;Biol. / Nitrif.;85,06;7,659;4,85;,34;1,276;,017;,004;,02;28,32498;2,2977;1,455;,272;,5104;,0119;,0028;,01;20071;CASALABRIVA;2A;CORSE;Y863
2002;060920083001;CASTIRLA;400;Filtres plantés;56,801;5,114;3,239;,227;,852;,011;,003;,013;6,24811;,2557;,3239;,1362;,0852;,011;,003;,013;20083;CASTIRLA;2B;CORSE;Y701
2002;060920084001;CATERI                        ;500;Biol. / Nitrif.;97,97;8,82;5,586;,392;1,47;,02;,005;,023;97,97;8,82;5,586;,392;1,47;,02;,005;,023;20084;CATERI;2B;CORSE;Y770
2002;060920085001;CAURO                         ;850;Biol. / Nitrif.;218,578;19,678;12,462;,875;3,28;,044;,011;,05;148,63304;11,8068;8,7234;,7875;2,296;,044;,011;,05;20085;CAURO;2A;CORSE;Y842
2002;060920087001;CERVIONE;2000;Biologique Simple;1293,714;116,47;73,764;5,176;19,412;,259;,065;,298;899,13123;69,882;51,6348;4,6584;17,4708;,259;,065;,298;20087;CERVIONE;2B;CORSE;Y930
2002;060920088001;CHIATRA                       ;400;Biol. / Nitrif.;26,829;2,415;1,53;,107;,403;,005;,001;,006;8,934057;,7245;,459;,0856;,1612;,0035;,0007;,003;20088;CHIATRA DI VERDE;2B;CORSE;Y920
2002;060920089001;CIAMANNACCE;450;Biol. / Nitrif.;39,148;3,524;2,232;,157;,587;,008;,002;,009;26,62064;2,1144;1,5624;,1413;,4109;,008;,002;,009;20089;CIAMANNACCE;2A;CORSE;Y860
2002;060920090001;COGGIA - CHEF LIEU;500;Biol. / Nitrif.;181,733;16,361;10,362;,727;2,727;,036;,009;,042;65,969079;4,9083;3,1086;,5816;2,1816;,0252;,0063;,021;20090;COGGIA;2A;CORSE;Y812
2002;060920090002;COGGIA - SAGONE - LIAMONE;10000;Biol. / Nitrif.;1730,288;214,11;81,08;4,38;28,62;0;0;0;337,40616;21,411;16,216;3,066;5,724;0;0;0;20090;COGGIA;2A;CORSE;Y800
2002;060920092001;CONCA                         ;2500;Biologique Simple;648,225;58,357;36,96;2,594;9,726;,13;,032;,149;151,036425;5,8357;7,392;1,8158;6,8082;,065;,016;,0596;20092;CONCA;2A;CORSE;Y970
2002;060920093001;CORBARA                       ;650;Biol. / Nitrif.;249,96;22,503;14,252;1;3,751;,05;,013;,058;169,9728;13,5018;9,9764;,9;2,6257;,05;,013;,058;20093;CORBARA;2B;CORSE;Y770
2002;060920095001;CORSCIA                       ;1000;Biol. / Nitrif.;63,231;5,693;3,605;,253;,949;,013;,003;,015;42,99708;3,4158;2,5235;,2277;,6643;,013;,003;,015;20095;CORSCIA;2B;CORSE;Y700
2002;060920096001;CORTE                         ;8500;Biol. / Nitrif.;6681,985;601,56;380,988;26,736;100,26;1,337;,334;1,537;4543,7498;360,936;266,6916;24,0624;70,182;1,337;,334;1,537;20096;CORTE;2B;CORSE;Y901
2002;060920098001;COTI CHIAVARI;600;Biol. / Nitrif.;332,15;29,903;18,938;1,329;4,984;,066;,017;,076;230,84425;17,9418;13,2566;1,1961;4,4856;,066;,017;,076;20098;COTI CHIAVARI;2A;CORSE;Y850
2002;060920099001;COZZANO                       ;750;Biol. / Nitrif.;345,548;28;21,883;,7;4,6;0;0;0;234,97264;16,8;15,3181;,63;3,22;0;0;0;20099;COZZANO;2A;CORSE;Y860
2002;060920101001;CROCE;200;Biol. / Nitrif.;32,99;2,97;1,881;,132;,495;,007;,002;,008;10,98567;,891;,5643;,1056;,198;,0049;,0014;,004;20101;CROCE;2B;CORSE;Y931
2002;060920101002;CROCE        POGGIO           ;150;Biol. / Nitrif.;32,99;2,97;1,881;,132;,495;,007;,002;,008;32,99;2,97;1,881;,132;,495;,007;,002;,008;20101;CROCE;2B;CORSE;Y931
2002;060920103001;CUTTOLI - CHEF LIEU;1200;Biol. / Nitrif.;327,494;29,484;18,673;1,31;4,914;,066;,016;,075;222,69592;17,6904;13,0711;1,179;3,4398;,066;,016;,075;20103;CUTTOLI CORTICCHIATO;2A;CORSE;Y831
2002;060920103002;CUTTOLI - PEDI - MURELLA;500;Biol. / Nitrif.;81,88;7,371;4,668;,328;1,229;,016;,004;,019;27,26604;2,2113;1,4004;,2624;,4916;,0112;,0028;,0095;20103;CUTTOLI CORTICCHIATO;2A;CORSE;Y832
2002;060920103003;CUTTOLI CORTICCHIATO  ABATTOIR;2500;Biologique Simple;288,945;35;13,57;,58;5,6;0;0;0;104,309145;10,5;4,071;,464;4,48;0;0;0;20103;CUTTOLI CORTICCHIATO;2A;CORSE;Y832
2002;060920104001;ECCICA-SUARELLA EST           ;500;Biol. / Nitrif.;155,793;14,026;8,883;,623;2,338;,031;,008;,036;30,379635;1,4026;1,7766;,4361;,4676;,0155;,004;,0144;20104;ECCICA SUARELLA;2A;CORSE;Y842
2002;060920104002;ECCICA-SUARELLA OUEST         ;200;Biol. / Nitrif.;62,371;5,614;3,556;,25;,936;,012;,003;,014;6,86081;,2807;,3556;,15;,0936;,0048;,0012;,0042;20104;ECCICA SUARELLA;2A;CORSE;Y842
2002;060920108001;EVISA-CHEF LIEU           ;1500;Biol. / Nitrif.;212,936;19,17;12,141;,852;3,195;,043;,011;,049;144,79648;11,502;8,4987;,7668;2,2365;,043;,011;,049;20108;EVISA;2A;CORSE;Y791
2002;060920112002;FELICETO                      ;500;Biol. / Nitrif.;147,463;13,275;8,408;,59;2,213;,03;,007;,034;49,105179;3,9825;2,5224;,472;,8852;,021;,0049;,017;20112;FELICETO;2B;CORSE;Y761
2002;060920113001;FICAJA                        ;100;Biol. / Nitrif.;5,998;,54;,342;,024;,09;,001;0;,001;5,998;,54;,342;,024;,09;,001;0;,001;20113;FICAJA;2B;CORSE;Y931
2002;060920114001;FIGARI                        ;600;Biologique Simple;247,648;22,295;14,12;,991;3,716;,05;,012;,057;168,40064;13,377;9,884;,8919;2,6012;,05;,012;,057;20114;FIGARI;2A;CORSE;Y991
2002;060920114004;FIGARI -TARRABUCCETA;180;Biologique Simple;33,02;2,973;1,883;,132;,495;,007;,002;,008;11,98626;,8919;,5649;,1056;,396;,0049;,0014;,004;20114;FIGARI;2A;CORSE;Y991
2002;060920114005;FIGARI HAMEAU;300;Biologique Simple;41,268;3,716;2,353;,165;,619;,008;,002;,009;14,980284;1,1148;,7059;,132;,4952;,0056;,0014;,0045;20114;FIGARI;2A;CORSE;Y991
2002;060920121001;GALERIA                       ;3000;Biologique Simple;284,547;25,616;16,224;1,139;4,269;,057;,014;,065;197,760165;15,3696;11,3568;1,0251;3,8421;,057;,014;,065;20121;GALERIA;2B;CORSE;Y781
2002;060920123002;GHISONACCIA                   ;15000;Biol. / Nitrif. / Dépho.Ph.Ch ;4265,345;363,838;252,018;16,567;61,034;,797;,199;,917;712,312615;36,3838;50,4036;1,6567;12,2068;,3985;,0995;,3668;20123;GHISONACCIA;2B;CORSE;Y942
2002;060920128001;GRANACE                       ;100;Biologique Simple;15,653;1,409;,892;,063;,235;,003;,001;,004;15,653;1,409;,892;,063;,235;,003;,001;,004;20128;GRANACE;2A;CORSE;Y883
2002;060920129001;GROSSA                        ;250;Biol. / Nitrif.;1,507;,135;,086;,006;,023;0;0;0;1,507;,135;,086;,006;,023;0;0;0;20129;GROSSA;2A;CORSE;Y892
2002;060920130003;GROSSETO PRUGNA - CHEF LIEU   ;600;Biol. / Nitrif.;211,624;19,052;12,066;,847;3,175;,042;,011;,049;70,470792;5,7156;3,6198;,6776;1,27;,0294;,0077;,0245;20130;GROSSETO PRUGNA;2A;CORSE;Y862
2002;060920131001;GUAGNO - NORD;500;Biol. / Nitrif.;95,479;8,595;5,444;,382;1,433;,019;,005;,022;18,618405;,8595;1,0888;,2674;,2866;,0095;,0025;,0088;20131;GUAGNO;2A;CORSE;Y810
2002;060920133001;GUITERA LES BAINS-CHEF LIEU;350;Biol. / Nitrif.;47,25;4,254;2,694;,189;,709;,009;,002;,011;47,25;4,254;2,694;,189;,709;,009;,002;,011;20133;GUITERA LES BAINS;2A;CORSE;Y860
2002;060920138001;LAVATOGGIO                    ;350;Bassin de décantation;27,135;2,442;1,547;,109;,407;,005;,001;,006;22,90194;1,221;1,547;,0981;,407;,005;,001;,006;20138;LAVATOGGIO;2B;CORSE;Y770
2002;060920141001;LETIA                         ;550;Biol. / Nitrif.;67,979;6,12;3,876;,272;1,02;,014;,003;,016;46,22572;3,672;2,7132;,2448;,714;,014;,003;,016;20141;LETIA;2A;CORSE;Y810
2002;060920142002;LEVIE;2400;Biol. / Nitrif. / Dénitrif.;281,019;25,3;16,023;1,124;4,217;,056;,014;,065;54,798705;2,53;3,2046;,7868;,8434;,028;,007;,026;20142;LEVIE;2A;CORSE;Y882
2002;060920143001;LINGUIZZETTA;250;Biol. / Nitrif.;31,336;2,822;1,787;,125;,47;,006;,002;,007;10,434888;,8466;,5361;,1;,188;,0042;,0014;,0035;20143;LINGUIZZETTA;2B;CORSE;Y920
2002;060920143002;LINGUIZZETTA - BRAVONE -PLAINE;7200;Biol. / Nitrif. / Dénitrif.;1037,847;93,434;59,175;4,153;15,572;,208;,052;,239;345,603051;28,0302;17,7525;3,3224;6,2288;,1456;,0364;,1195;20143;LINGUIZZETTA;2B;CORSE;
2002;060920150001;LUMIO                         ;1500;Physico-Chimique;857,98;62,916;56,355;2,556;9,736;,127;,032;,146;857,98;62,916;56,355;2,556;9,736;,127;,032;,146;20150;LUMIO;2B;CORSE;
2002;060920150002;LUMIO SANT AMBROGIO           ;6000;Physico-Chimique;1849,442;166,5;105,45;7,4;27,75;,37;,093;,426;961,70984;49,95;63,27;1,48;27,75;,296;,093;,213;20150;LUMIO;2B;CORSE;
2002;060920152001;LURI VILLAGE;500;Biol. / Nitrif.;416,207;37,471;23,731;1,665;6,245;,083;,021;,096;138,596931;11,2413;7,1193;1,332;2,498;,0581;,0147;,048;20152;LURI;2B;CORSE;Y741
2002;060920154001;MARIGNANA                     ;600;Biologique Simple;47,513;4,278;2,709;,19;,713;,01;,002;,011;7,031924;,2139;,2709;,114;,4278;,004;,0008;,0033;20154;MARIGNANA;2A;CORSE;Y791
2002;060920162001;MOLTIFAO                      ;450;Bassin de décantation;169,209;15,233;9,648;,677;2,539;,034;,008;,039;169,209;15,233;9,648;,677;2,539;,034;,008;,039;20162;MOLTIFAO;2B;CORSE;Y710
2002;060920163001;MONACIA D'AULLENE;500;Biol. / Nitrif.;353,863;31,857;20,176;1,416;5,31;,071;,018;,081;353,863;31,857;20,176;1,416;5,31;,071;,018;,081;20163;MONACIA D AULLENE;2A;CORSE;Y992
2002;060920165001;MONCALE                       ;250;Biol. / Nitrif.;38,711;3,485;2,207;,155;,581;,008;,002;,009;12,890763;1,0455;,6621;,124;,2324;,0056;,0014;,0045;20165;MONCALE;2B;CORSE;Y771
2002;060920168001;MONTICELLO                    ;600;Biol. / Nitrif.;744,68;67,041;42,459;2,98;11,174;,149;,037;,171;744,68;67,041;42,459;2,98;11,174;,149;,037;,171;20168;MONTICELLO;2B;CORSE;
2002;060920169002;MOROSAGLIA - PONTE - LECCIA;2500;Biol. / Nitrif.;223,932;20,16;12,768;,896;3,36;,045;,011;,052;223,932;20,16;12,768;,896;3,36;,045;,011;,052;20169;MOROSAGLIA;2B;CORSE;Y702
2002;060920172001;MURATO                        ;1400;Biologique Simple;502,554;45,243;28,654;2,011;7,541;,101;,025;,116;182,427102;13,5729;8,5962;1,6088;6,0328;,0707;,0175;,058;20172;MURATO;2B;CORSE;Y731
2002;060920173001;MURO                          ;800;Biologique Simple;309,553;24,5;22,642;0;0;0;0;0;215,139335;14,7;15,8494;0;0;0;0;0;20173;MURO;2B;CORSE;Y761
2002;060920174001;MURZO                         ;400;Biologique Simple;35,149;3,164;2,004;,141;,527;,007;,002;,008;5,202052;,1582;,2004;,0846;,3162;,0028;,0008;,0024;20174;MURZO;2A;CORSE;Y810
2002;060920181002;OCANA VILLAGE;600;Biol. / Nitrif.;169,209;15,233;9,648;,677;2,539;,034;,008;,039;56,346597;4,5699;2,8944;,5416;1,0156;,0238;,0056;,0195;20181;OCANA;2A;CORSE;Y841
2002;060920183001;OGLIASTRO                     ;400;Biol. / Nitrif.;79,976;7,2;4,56;,32;1,2;,016;,004;,018;79,976;7,2;4,56;,32;1,2;,016;,004;,018;20183;OGLIASTRO;2B;CORSE;Y743
2002;060920185001;OLETTA (ANCIENNE);1350;Biol. / Nitrif.;534,506;48,119;30,476;2,139;8,02;,107;,027;,123;194,025678;14,4357;9,1428;1,7112;6,416;,0749;,0189;,0615;20185;OLETTA;2B;CORSE;Y750
2002;060920186001;OLIVESE                       ;1200;Biol. / Nitrif.;138,958;12,51;7,923;,556;2,085;,028;,007;,032;138,958;12,51;7,923;,556;2,085;,028;,007;,032;20186;OLIVESE;2A;CORSE;Y861
2002;060920188002;OLMETA DI TUDA;1000;Biol. / Nitrif.;184,452;16,605;10,517;,738;2,768;,037;,009;,042;20,28972;,83025;1,0517;,4428;,2768;,0148;,0036;,0126;20188;OLMETA DI TUDA;2B;CORSE;Y750
2002;060920189001;OLMETO;1500;Biol. / Nitrif.;994,189;89,504;56,686;3,978;14,917;,199;,05;,229;994,189;89,504;56,686;3,978;14,917;,199;,05;,229;20189;OLMETO;2A;CORSE;Y870
2002;060920189002;OLMETO - TARAVO;7500;Biol. / Nitrif. / Dénitrif.;685,383;61,703;39,079;2,742;10,284;,137;,034;,158;466,06044;37,0218;27,3553;2,4678;7,1988;,137;,034;,158;20189;OLMETO;2A;CORSE;Y863
2002;060920193001;OMESSA       CHEF-LIEU        ;340;Biol. / Nitrif.;81,568;7,344;4,651;,326;1,224;,016;,004;,019;81,568;7,344;4,651;,326;1,224;,016;,004;,019;20193;OMESSA;2B;CORSE;Y702
2002;060920193003;OMESSA       FRANCARDO        ;400;Biol. / Nitrif.;88,38;7,956;5,039;,354;1,326;,018;,004;,02;29,43054;2,3868;1,5117;,2832;,5304;,0126;,0028;,01;20193;OMESSA;2B;CORSE;Y702
2002;060920198001;OTA PORTO;7000;Physico-Chimique;5190,573;558;258,483;12,58;112,88;0;0;0;2699,09796;167,4;155,0898;2,516;112,88;0;0;0;20198;OTA;2A;CORSE;
2002;060920199001;PALASCA;180;Filtres plantés;197,789;9;16,683;0;0;0;0;0;59,930067;1,8;5,0049;0;0;0;0;0;20199;PALASCA;2B;CORSE;Y760
2002;060920200001;PALNECA                       ;500;Biol. / Nitrif.;242,814;19;14,733;2,48;0;0;0;0;88,141482;5,7;4,4199;1,984;0;0;0;0;20200;PALNECA;2A;CORSE;Y860
2002;060920203001;PARTINELLO                    ;600;Biologique Simple;79,777;7,182;4,549;,319;1,197;,016;,004;,018;55,445015;4,3092;3,1843;,2871;1,0773;,016;,004;,018;20203;PARTINELLO;2A;CORSE;Y790
2002;060920205001;PATRIMONIO;800;Biol. / Nitrif.;289,091;26,025;16,483;1,157;4,338;,058;,014;,067;289,091;26,025;16,483;1,157;4,338;,058;,014;,067;20205;PATRIMONIO;2B;CORSE;Y733
2002;060920207001;PENTA DI CASINCA              ;2500;Biologique Simple;1555,371;140,026;88,683;6,223;23,338;,311;,078;,358;564,599673;42,0078;26,6049;4,9784;18,6704;,2177;,0546;,179;20207;PENTA DI CASINCA;2B;CORSE;Y723
2002;060920209002;PERI - VILLAGE;350;Biol. / Nitrif.;194,789;24;9,967;,35;1,97;0;0;0;132,45652;14,4;6,9769;,315;1,379;0;0;0;20209;PERI;2A;CORSE;Y831
2002;060920212001;PIANA;2500;Biol. / Nitrif.;832,999;74,993;47,495;3,333;12,499;,167;,042;,192;277,388667;22,4979;14,2485;2,6664;4,9996;,1169;,0294;,096;20212;PIANA;2A;CORSE;Y792
2002;060920215001;PIANOTOLLI CALDARELLO;1000;Biol. / Nitrif.;300,303;27,035;17,122;1,202;4,506;,06;,015;,069;300,303;27,035;17,122;1,202;4,506;,06;,015;,069;20215;PIANOTTOLI CALDARELLO;2A;CORSE;Y991
2002;060920217001;PIAZZOLE VILLAGE;100;Épandage eaux résiduaires;13,996;1,26;,798;,056;,21;,003;,001;,003;6,57812;0;,4788;,056;,21;,003;,001;,003;20217;PIAZZOLE;2B;CORSE;Y931
2002;060920220001;PIEDIGRIGGIO                  ;300;Biol. / Nitrif.;27,256;2,454;1,554;,109;,409;,005;,001;,006;9,076248;,7362;,4662;,0872;,1636;,0035;,0007;,003;20220;PIEDIGRIGGIO;2B;CORSE;Y702
