ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2014;060938184001;STATION D'EPURATION DE GRENAY;1533;28,86;70,161;27,99;;,928;;;6,21;31,489;18,213;;,511;;;GRENAY;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938186002;STATION D'EPURATION DE GRESSE EN VERCORS;2500;62,387;184,593;98,039;;3,883;;;2,876;18,094;3,15;;2,113;;;GRESSE EN VERCORS;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938187001;STATION D'EPURATION DE LE GUA - PRELENFREY;315;8,928;23,213;11,83;;,312;;;,319;3,99;1,368;;,274;;;LE GUA;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938190002;STATION D'EPURATION DE HIERES SUR AMBY;1500;32,0225;77,6175;31,2225;;,786;;;,2525;3,232;,3545;;,258;;;HIERES SUR AMBY;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938195001;STATION D'EPURATION DE IZERON;600;3,174;10,365;6,154;;,168;;;,14;1,701;,222;,988;,096;;;IZERON;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938198001;STATION D'EPURATION DE JARCIEU;1200;54,164;119,766;43,735;;1,817;;;4,528;22,641;13,173;6,11;,81;;;JARCIEU;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938206002;STATION D'EPURATION DE LAVAL;360;108,9;258,39;222,75;17,478;3,564;;;8,91;44,055;38,115;7,658;1,782;;;LAVAL;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938214001;STATION D'EPURATION DE LUMBIN - LA TERRASSE;4000;203,777;437,746;197,857;;8,906;;;3,919;21,923;4,157;;1,714;;;LUMBIN;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938226001;STATION D'EPURATION DE MENS;2000;39,843;107,199;53,066;;;;;,898;15,872;1,484;;;;;MENS;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938231001;STATION D'EPURATION DE MEYRIEU LES ETANGS;533;10,848;23,157;9,805;;,605;;;1,998;10,434;5,55;4,211;,644;;;MEYRIEU LES ETANGS;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938235001;STATION D'EPURATION DE MIRIBEL LANCHATRE;317;6,264;21,506;8,7;;,418;;;,279;3,901;,712;;,402;;;MIRIBEL LANCHATRE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938236002;STATION D'EPURATION DE MIRIBEL LES ECHELLES -BASBOLIN;175;1,896;4,759;,787;;,059;;;;;;,435;,07;;;MIRIBEL LES ECHELLES;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938239002;STATION D'EPURATION DE MOIRANS (AQUANTIS);65500;1987,765;5130,151;2628,348;544,12;61,18;;;57,839;375,81;82,983;216,096;27,848;;;MOIRANS;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938242001;STATION D'EPURATION DE MONESTIER DE CLERMONT;1717;30,567;73,245;53,867;12,815;1,261;;;;;,686;2,616;,482;;;MONESTIER DE CLERMONT;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938246001;STATION D'EPURATION DE MONTAGNIEU - VILLAGE;360;9,065;23,765;13,72;2,254;,245;;;1,715;7,35;2,695;1,98;,189;;;MONTAGNIEU;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938247001;STATION D'EPURATION DE MONTALIEU VERCIEU;4083;177,87;478,679;242,08;68,536;5,683;;;19,396;113,278;32,132;10,353;2,119;;;MONTALIEU VERCIEU;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938249002;STATION D'EPURATION DE MONTBONNOT ST MARTIN INOVALLEE;35000;748,661;1777,591;947,336;194,783;21,442;;0;7,825;60,395;12,589;11,275;11,006;;0;MONTBONNOT ST MARTIN;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938250001;STATION D'EPURATION DE MONTCARRA - LE BIDAUD;400;31,24;84,632;25,276;9,883;1,022;;;5,112;33,796;16,472;5,623;,568;;;MONTCARRA;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938261001;STATION D'EPURATION DE MORESTEL;4500;198,104;528,842;328,671;64,394;7,87;;;12,91;62,724;21,274;27,746;2,093;;;MORESTEL;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938266001;STATION D'EPURATION DE LA MOTTE SAINT MARTIN;4200;12,31;42,22;29,249;7,59;1,095;;;1,089;7,562;2,071;6,622;,758;;;LA MOTTE ST MARTIN;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938269002;STATION D'EPURATION DE LA MURE D'ISERE;11350;240,552;603,718;350,836;68,886;8,141;;;11,369;46,834;16,899;13,697;1,946;;;LA MURE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938282001;STATION D'EPURATION DE OPTEVOZ;1500;78,02;114,54;52,456;;1,494;;;2,197;9,633;1,555;;,794;;;OPTEVOZ;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938290001;STATION D'EPURATION DE PACT;500;23,171;62,894;9,563;;,588;;;,086;1,179;,079;1,189;,393;;;PACT;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938291001;STATION D'EPURATION DE PAJAY;450;18,48;40,733;11,55;;;;;,963;7,918;1,391;;;;;PAJAY;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938296001;STATION D'EPURATION DE LE PASSAGE - LE VILLAGE;360;24,42;56,832;33,152;5,402;,823;;;1,036;6,068;1,628;,61;,152;;;LE PASSAGE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938296002;STATION D'EPURATION DE LE PASSAGE - LE MORIOT;270;5,434;14,741;10,007;1,7;,022;;;,753;5,272;2,69;,633;,136;;;LE PASSAGE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938297001;STATION D'EPURATION DE ARANDON-PASSINS - VILLAGE;367;4,54;13,08;4,555;;;;;,518;2,84;,818;;;;;ARANDON-PASSINS ;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938297002;STATION D'EPURATION DE ARANDON-PASSINS - CREVIERES;270;2,983;8,135;6,18;;;;;;;;;;;;ARANDON-PASSINS ;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938297003;STATION D'EPURATION DE ARANDON-PASSINS - CHASSIN;183;2,788;6,593;3,565;;;;;,4;2,575;1,288;;;;;ARANDON-PASSINS ;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938314001;STATION D'EPURATION DE PONTCHARRA;28000;682,412;1814,574;1013,604;149,94;23,167;;;7,38;62,074;13,257;;4,453;;;PONTCHARRA;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938331001;STATION D'EPURATION DE REAUMONT;717;19,095;55,005;49,305;;,827;;;4,56;13,68;9,69;;,428;;;REAUMONT;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938334001;STATION D'EPURATION DE REVEL;800;15,752;40,488;22,753;;,7;;;,488;2,306;1,064;,652;,399;;;REVEL;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938335001;STATION D'EPURATION DE REVEL TOURDAN;267;8,999;26,67;8,181;;,385;;;,772;19,74;3,088;2,897;,43;;;REVEL TOURDAN;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938336001;STATION D'EPURATION DE VIENNE - REVENTIN VAUGRIS;125000;2439,222;6246,042;3385,08;;74,918;;;104,289;764,628;193,323;;40,777;;;REVENTIN VAUGRIS;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938341001;STATION D'EPURATION DE ROCHETOIRIN - VILLAGE;400;3,636;19,998;6,545;5,527;,436;;;7,272;30,542;7,272;10,835;1,382;;;ROCHETOIRIN;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938343002;STATION D'EPURATION DE ROMAGNIEU - LA CALABRE;12600;254,087;711,083;336,371;73,337;8,353;;;3,851;27,137;4,307;10,469;,562;;;ROMAGNIEU;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938344001;STATION D'EPURATION DE ROUSSILLON - PEAGE ROUSSILLON;98000;1306,4;3332,778;1664,005;326,256;42,902;;;71,847;388,043;191,809;43,295;12,657;;;ROUSSILLON;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938347001;STATION D'EPURATION DE ROYBON;450;6,219;18,553;12,784;;,346;;;2,964;7,517;4,58;;,377;;;ROYBON;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938353001;STATION D'EPURATION DE ST ALBAN DU RHONE;16000;498,579;1180,241;562,199;138,275;14,906;;;11,097;82,531;19,519;12,895;6,635;;;ST ALBAN DU RHONE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938355001;STATION D'EPURATION DE ST ANDEOL;367;42,259;145,266;72,633;9,938;2,113;;;1,849;13,206;3,037;4,668;,858;;;ST ANDEOL;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938359001;STATION D'EPURATION DE ST ANTOINE L'ABBAYE;900;4,409;8,603;1,721;1,788;,22;;;,251;3,136;,209;2,089;,24;;;SAINT ANTOINE L'ABBAYE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938367002;STATION D'EPURATION DE PLAT. ROCHES-ST BERNARD PRAYER;533;6,966;18,404;6,02;;,378;;;1,521;6,197;1,409;3,724;,507;;;PLATEAU-DES-PETITES-ROCHES;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938369003;STATION D'EPURATION DE STE BLANDINE - FAYET;1000;14,152;39,165;21,543;3,39;,433;;;,386;3,855;,257;1,489;,215;;;STE BLANDINE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938370001;STATION D'EPURATION DE ST BONNET DE CHAVAGNE;267;24,612;63,534;42,192;4,509;,633;;;,28;,852;,458;,155;,031;;;ST BONNET DE CHAVAGNE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938375001;STATION D'EPURATION DE ST CHRISTOPHE OISANS - GRANGES;400;3,915;5,751;3,375;,539;,07;;;,041;,162;,041;,462;,028;;;ST CHRISTOPHE EN OISANS;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938376001;STATION D'EPURATION DE ST CHRISTOPHE SUR GUIERS;1350;73,421;131,928;42,446;;1,262;;;1,118;9,141;2,959;;,789;;;ST CHRISTOPHE SUR GUIERS;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938386001;STATION D'EPURATION DE ST GEOIRE EN VALDAINE;4300;112,213;275,993;166,261;;2,552;;;20,224;70,12;25,183;;2,41;;;ST GEOIRE EN VALDAINE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938391001;STATION D'EPURATION DE ST GUILLAUME;250;4,89;19,183;5,391;,68;,138;;;,086;,458;,04;,205;,059;;;ST GUILLAUME;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938395001;STATION D'EPURATION DE PLAT ROCHES-ST HIL. PRE LACOUR;2500;145,25;374,745;142,926;;;;;63,91;166,166;19,754;;;;;PLATEAU-DES-PETITES-ROCHES;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938395002;STATION D'EPURATION DE PLAT ROCHES-ST HIL. MASSARDS;500;5,61;21,219;8,448;;;;;,198;1,221;,66;;;;;PLATEAU-DES-PETITES-ROCHES;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938399001;STATION D'EPURATION DE ST JEAN DE BOURNAY;5333;121,818;314,254;154,681;31,476;3,507;;;7,956;43,83;13,489;20,258;1,75;;;ST JEAN DE BOURNAY;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938402003;STATION D'EPURATION DE ST JEAN DE VAULX PELLISSIERS;280;;;;;;;;;;;;;;;ST JEAN DE VAULX;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938402006;STATION D'EPURATION DE ST JEAN DE VAULX LES RHOURES;300;6,122;13,397;8,045;1,683;;;;,033;,926;,024;,888;;;;ST JEAN DE VAULX;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938404001;STATION D'EPURATION DE ST JEAN LE VIEUX;360;8,746;14,605;10,728;;;;;,13;,676;,192;,783;;;;ST JEAN LE VIEUX;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938405001;STATION D'EPURATION DE ST JOSEPH DE RIVIERE;800;20,348;52,905;26,961;4,184;,61;;;,163;1,682;,235;1,853;,454;;;ST JOSEPH DE RIVIERE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938412001;STATION D'EPURATION DE ST LAURENT PONT - LES GRENATS;5850;83,777;225,865;101,644;;4,957;;;9,104;69,818;26,675;2,248;3,039;;;ST LAURENT DU PONT;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938415001;STATION D'EPURATION DE ST MARCEL BEL ACCUEIL;9500;190,953;591,145;411,177;;9,487;;;6,413;43,996;10,679;18,198;,318;;;ST MARCEL BEL ACCUEIL;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938417001;STATION D'EPURATION DE STE MARIE D'ALLOIX;550;30,983;149,405;61,277;;1,102;;;,054;,783;,046;,304;,065;;;STE MARIE D ALLOIX;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938422001;STATION D'EPURATION DE ST MARTIN D'URIAGE;11700;232,442;626,876;494,742;73,254;7,745;;;15,702;66,208;26,491;37;2,763;;;ST MARTIN D URIAGE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938422002;STATION D'EPURATION DE ST MARTIN URIAGE - MAS DES MAS;600;12,379;27,748;11,183;;;;;,114;1,092;,18;;,215;;;ST MARTIN D URIAGE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938425001;STATION D'EPURATION DE ST MAURICE L'EXIL;6300;230,423;542,76;271,888;58,801;6,63;;;7,047;42,229;13,167;5,705;3,026;;;ST MAURICE L EXIL;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938435001;STATION D'EPURATION DE PLAT. ROCHES-ST PANCRASSE;350;5,992;16,073;8,597;;,266;;;,469;1,928;,703;;,114;;;PLATEAU-DES-PETITES-ROCHES;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938438001;STATION D'EPURATION DE ST PAUL LES MONESTIER;400;;;;;;;;,028;,477;,043;;,087;;;ST PAUL LES MONESTIER;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938442001;STATION D'EPURATION DE ST PIERRE DE CHARTREUSE;2700;24,159;73,736;52,88;16,82;1,233;;;5,571;20,746;6,691;9,033;1,089;;;ST PIERRE DE CHARTREUSE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938443001;STATION D'EPURATION DE ST PIERRE DE CHERENNES;350;;;;;;;;;;;;;;;ST PIERRE DE CHERENNES;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938449001;STATION D'EPURATION DE ST QUENTIN FALLAVIER -TRAFFEY.;150000;3298,237;8226,663;3770,901;767,422;110,265;;;32,82;331,777;87,408;134,009;26,079;;;ST QUENTIN FALLAVIER;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938451001;STATION D'EPURATION DE ST ROMAIN DE JALIONAS;9000;209,769;600,052;302,906;89,831;9,316;;;7,564;39,576;11,114;6,823;3,383;;;ST ROMAIN DE JALIONAS;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938454001;STATION D'EPURATION DE ST MARCELLIN - AQUALLINE;35000;480,162;1229,927;491,905;123,4;20,537;;;9,028;106,308;29,824;31,553;14,35;;;ST SAUVEUR;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938457001;STATION D'EPURATION DE ST SIMEON DE BRESSIEUX;1350;160,33;234,79;301,625;;;;;1,826;10,68;3,095;;;;;ST SIMEON DE BRESSIEUX;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938457002;STATION D'EPURATION DE ST SIMEON BRESSIEUX -CHASSAGNE;317;34,85;104,55;52,7;;;;;1,359;15,1;4,077;;;;;ST SIMEON DE BRESSIEUX;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938457003;STATION D'EPURATION DE ST SIMEON BRESSIEUX - TEMPLE;367;142,78;303,226;399,3;;;;;2,45;14,21;13,72;;;;;ST SIMEON DE BRESSIEUX;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938464001;STATION D'EPURATION DE ST VICTOR DE CESSIEU;1417;50,876;134,735;68,792;14,426;1,38;;;1,131;12,695;1,412;3,08;,793;;;ST VICTOR DE CESSIEU;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938465001;STATION D'EPURATION DE ST VICTOR DE MORESTEL;450;17,057;38,013;21,094;;;;;5,256;15,64;4,865;;;;;ST VICTOR DE MORESTEL;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938465002;STATION D'EPURATION DE ST VICTOR DE MORESTEL-GOUVOUX;200;2,358;4,503;3,439;;;;;,138;,786;,184;;;;;ST VICTOR DE MORESTEL;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938480001;STATION D'EPURATION DE SEPTEME;1167;108,778;282,028;167,395;32,658;3,083;;;12,622;64,521;19,516;22,318;2,742;;;SEPTEME;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938483001;STATION D'EPURATION DE SERMERIEU;500;6,086;22,554;27,924;3,723;,43;;;3,222;15,394;3,938;4,439;,465;;;SERMERIEU;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938490001;STATION D'EPURATION DE SILLANS;5000;139,461;350,581;159,798;39,792;4,399;;;1,64;10,923;3,507;1,901;,309;;;SILLANS;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938492001;STATION D'EPURATION DE SINARD;633;8,285;23,362;7,732;;,492;;;2,544;16,13;6,018;1,198;,273;;;SINARD;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938511001;STATION D'EPURATION DE LE TOUVET;18000;293,813;724,382;534,729;81,565;9,707;;;5,376;35,7195;9,195;3,445;4,447;;;LE TOUVET;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938512001;STATION D'EPURATION DE TRAMOLE;600;12,089;47,579;22,451;;,521;;;,206;6,552;,3;4,029;,358;;;TRAMOLE;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938513001;STATION D'EPURATION DE TREFFORT;683;6,998;20,943;10,627;;,251;;;1,111;2,99;,619;;,021;;;TREFFORT;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938517002;STATION D'EPURATION DE TULLINS - LA FURE;28817;733,806;2262,485;1634,296;296,48;24,524;;;28,652;157,183;27,418;34,967;15,827;;;TULLINS;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938519002;STATION D'EPURATION DE VALENCIN;1800;56,005;161,889;283,32;34,876;4,453;;;,938;10,268;5,914;4,708;1,244;;;VALENCIN;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938525001;STATION D'EPURATION DE VASSELIN;122;2,13;10,224;3,195;1,867;,192;;;,781;4,402;1,349;1,789;2,201;;;VASSELIN;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938535001;STATION D'EPURATION DE VERNAS;300;11,601;26,925;10,485;;,317;;;,218;2,567;,301;;,23;;;VERNAS;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938543001;STATION D'EPURATION DE VEZERONCE CURTIN;450;7,006;28,702;5,198;5,469;,678;;;3,164;14,238;4,068;4,249;,429;;;VEZERONCE CURTIN;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938543002;STATION D'EPURATION DE VEZERONCE CURTIN - LE CHARRAY;400;7,03;15,096;9,361;2,187;,237;;;1,258;4,218;2,886;,792;,185;;;VEZERONCE CURTIN;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938548001;STATION D'EPURATION DE VILLARD DE LANS - FENAT;44500;725,749;1912,647;912,178;194,037;24,314;;;46,687;231,353;67,207;153,973;9,638;;;VILLARD DE LANS;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938555001;STATION D'EPURATION DE VILLENEUVE DE MARC;360;13,914;44,154;18,552;;,575;;;1,007;6,463;1,343;2,539;,353;;;VILLENEUVE DE MARC;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938559001;STATION D'EPURATION DE VINAY;14600;413,882;839,655;371,403;54,935;20,208;;;2,523;47,847;6,824;4,706;7,64;;;VINAY;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938560001;STATION D'EPURATION DE VIRIEU;9800;54,097;134,282;58,766;11,867;1,651;;;,799;7,965;2,001;2,172;,681;;;VAL-DE-VIRIEU;ISERE;AUVERGNE-RHONE-ALPES;
2014;060938566001;STATION D'EPURATION DE VOUREY - LES DEVEZ;6000;135,121;381,116;196,257;;4,111;;;1,569;14,64;2,118;;2,797;;;VOUREY;ISERE;AUVERGNE-RHONE-ALPES;
2014;060939011001;STATION D'EPURATION DE ANNOIRE;600;16,66;126,14;65,45;13,923;2,154;;;,714;6,188;,595;4,665;,653;;;ANNOIRE;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939013001;STATION D'EPURATION DE ARBOIS - MESNAY;20000;348,217;1143,307;556,187;100,26;13,977;;;8;38,81;11,449;13,915;,187;;;ARBOIS;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939016001;STATION D'EPURATION DE ARINTHOD;2400;72,935;141,191;175,255;;2,047;;;3,448;17,636;8,261;;1,044;;;ARINTHOD;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939017002;STATION D'EPURATION DE ARLAY;1900;15,722;38,678;12,16;6,665;1,042;;;,502;5,301;1,697;1,011;,073;;;ARLAY;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939037001;STATION D'EPURATION DE BANS;2300;22,125;54,375;27;;,953;;;;12,818;2,79;;,607;;;BANS;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939047001;STATION D'EPURATION DE BELLEFONTAINE;;17,377;117,99;110,515;19,974;1,624;;;1,288;10,592;3,661;4,459;,096;;;BELLEFONTAINE;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939051001;STATION D'EPURATION DE BIARNE;200;18,75;68,363;27,75;;;;;,413;2,213;,353;;;;;BIARNE;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939051002;STATION D'EPURATION DE  BIARNE - N°2;400;18,75;68,363;27,75;;;;;,413;2,213;,353;;;;;BIARNE;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939056001;STATION D'EPURATION DE BLETTERANS;8000;244,126;516,79;353,261;49,835;5,711;;;4,698;38,684;13,259;4,814;,593;;;BLETTERANS;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939059002;STATION D'EPURATION DE BOIS D'AMONT;4200;50,589;165,937;79,966;20,842;1,834;;;,879;17,732;1,214;2,699;,502;;;BOIS D AMONT;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939086003;STATION D'EPURATION DE CERNON;350;1,8;4,176;1,176;,925;,08;;;,12;,684;,12;;;;;CERNON;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939093001;STATION D'EPURATION DE CHAMBLAY;1500;16,104;34,442;19,065;;,596;;;,383;5;,753;,583;,072;;;CHAMBLAY;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939097001;STATION D'EPURATION DE CHAMPAGNOLE;22000;362,664;1049,78;643,068;96,682;11,429;;;20,432;200,106;40,558;9,29;2,459;;;CHAMPAGNOLE;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939101001;STATION D'EPURATION DE CHAMPVANS;;35,182;107,266;23,621;12,211;1,171;;;3,408;27,832;2,529;4,054;,363;;;CHAMPVANS;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939128001;STATION D'EPURATION DE CHAUSSIN - ASNANS;2900;64,193;227,142;119,585;26,788;3,394;;;2,176;41,249;6,95;8,299;,962;;;CHAUSSIN;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939129001;STATION D'EPURATION DE CHAUX DES CROTENAY;917;;;5,772;1,292;,089;;;2,22;;3,996;2,069;,266;;;CHAUX DES CROTENAY;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939131001;STATION D'EPURATION DE CHAUX DU DOMBIEF;400;,506;2,747;1,591;,685;,057;;;,362;2,747;,145;,576;,099;;;CHAUX DU DOMBIEF;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939138001;STATION D'EPURATION DE CHEMIN;700;21,46;71,706;36,63;6,771;,925;;;1,258;21,904;20,054;2,072;,649;;;CHEMIN;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939150003;STATION D'EPURATION DE DOLE - CHOISEY - RIVE DROITE;57000;1444,322;4284,18;1926,559;421,113;49,051;;;21,912;224,732;30,588;54,559;3,245;;;CHOISEY;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939154002;STATION D'EPURATION DE CLAIRVAUX LES LACS;6550;107,234;269,658;169,501;42,806;6,581;;;;26,101;5,667;4,751;,545;;;CLAIRVAUX LES LACS;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939155002;STATION D'EPURATION DE CLUCY;;1,33;2,383;,57;;;;;,011;,194;,031;;;;;CLUCY;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939161001;STATION D'EPURATION DE COMMUNAILLES - MIGNOVILLARD;800;3,132;9,154;2,024;1,739;,12;;;,85;4,251;,354;2,874;,128;;;MIGNOVILLARD;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939162001;STATION D'EPURATION DE CONDAMINE;305;,68;1,36;5,984;;,128;;;5,343;8,494;1,644;;,118;;;CONDAMINE;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939171001;STATION D'EPURATION DE COURLAOUX;7000;433,037;1031,527;664,31;;11,275;;;11,109;50,322;22,626;;1,843;;;COURLAOUX;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939173001;STATION D'EPURATION DE COUSANCE;6000;105,055;205,203;133,315;;2,841;;;3,32;29,351;6,051;;1,655;;;COUSANCE;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939176001;STATION D'EPURATION DE CRAMANS;650;12,798;53,404;22,12;5,863;,79;;;2,686;15,8;3,16;5,05;,698;;;CRAMANS;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939177002;STATION D'EPURATION DE CRANCOT;600;24,722;68,59;37,872;6,188;,789;;;,263;2,514;1,052;2,969;,631;;;HAUTEROCHE;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939183001;STATION D'EPURATION DE CROTENAY;900;20,67;62,805;13,515;10,737;1,065;;;,636;;1,304;9,314;,922;;;CROTENAY;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939189001;STATION D'EPURATION DE DAMPARIS;4500;119,081;214,811;107,218;26,387;2,636;;;2,254;16,092;4,926;4,285;1,304;;;DAMPARIS;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939199001;STATION D'EPURATION DE DOMBLANS;5000;282,32;577,818;182,992;;6,065;;;1,623;16,233;3,435;;,802;;;DOMBLANS;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939201001;STATION D'EPURATION DE DOUCIER;1200;3,288;16,851;10,275;1,746;,199;;;,548;5,206;2,192;,41;,267;;;DOUCIER;JURA;BOURGOGNE-FRANCHE-COMTE;
2014;060939217001;STATION D'EPURATION DE L'ETOILE;600;2,2;5,8;2,8;;,2;;;,46;2,53;2,07;;,106;;;L ETOILE;JURA;BOURGOGNE-FRANCHE-COMTE;
