ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2016;060913053001;STATION D'EPURATION DE MALLEMORT - CHEF-LIEU;8100;209,606;501,687;200,357;60,296;7,128;;;4,721;28,934;5,741;4,148;,338;;;MALLEMORT;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913054002;STATION D'EPURATION DE MARIGNANE - LA-PALUN;70000;1953,573;5499,566;2470,232;593,117;91,92;;;57,405;189,989;36,657;44,709;6,175;;;MARIGNANE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913055001;STATION D'EPURATION DE MARSEILLE - AGGLOMERATION;1860000;67464,053;140330,309;62564,32;12153,057;1320,017;;;3902,538;16058,773;4576,072;8918,846;607,571;;38,779;MARSEILLE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913055002;STATION D'EPURATION DE MARSEILLE - ILE DU FRIOUL;2000;28,868;69,404;23,974;9,464;1,616;;;11,758;22,286;1,132;7,661;,992;;;MARSEILLE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913056003;STATION D'EPURATION DE MARTIGUES - PORT DE BOUC;96000;2901,197;8038,577;3601,439;852,917;93,844;;;50,094;575,588;94,655;216,525;32,35;;;MARTIGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913057002;STATION D'EPURATION DE MAS BLANC DES ALPILLES;600;31;107;30;7,725;1;;;,42;7,2;1,8;4,5;1;;;MAS BLANC DES ALPILLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913058002;STATION D'EPURATION DE MAUSSANE LES ALPILLES;4000;180,247;444,973;200,458;33,466;4,292;;;4,309;25,116;8,56;4,07;1,125;;;MAUSSANE LES ALPILLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913058003;STATION D'EPURATION DE LES BAUX - PARADOU;4000;119,284;284,352;127,263;32,28;3,483;;;3,585;16,228;3,83;5,716;1,377;;;MAUSSANE LES ALPILLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913059002;STATION D'EPURATION DE MEYRARGUES (NOUVELLE);4000;90,933;318,517;132,249;24,38;2,942;;;,996;12,846;1,404;1,444;,818;;;MEYRARGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913060003;STATION D'EPURATION DE MEYREUIL - LE CANET;1000;39,22;77,453;29,015;9,053;,952;;;1,503;7,31;4,99;2,203;,317;;;MEYREUIL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913060004;STATION D'EPURATION DE MEYREUIL - PONTET - CHEF LIEU;9700;182,304;505,496;205,19;46,346;5,588;;;11,493;44,397;13,458;22,242;1,935;;;MEYREUIL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913064001;STATION D'EPURATION DE MOLLEGES;2500;78,884;210,195;111,93;;2,715;;;1,274;13,544;1,67;;1,214;;;MOLLEGES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913065002;STATION D'EPURATION DE MOURIES;5000;152,197;367,686;149,889;39,18;4,6;;;2,352;14,009;2,441;3,803;1,82;;;MOURIES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913066003;STATION D'EPURATION DE NOVES - CHEF-LIEU;4000;93,458;242,437;124,34;;3,418;;;2,243;18,523;4,121;;1,704;;;NOVES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913066004;STATION D'EPURATION DE NOVES - LES PALUDS-VERQUIERES;1950;95,175;238,675;112,515;;3,198;;;1,916;12,3;1,734;;,87;;;NOVES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913067002;STATION D'EPURATION DE ORGON;3000;96,882;251,615;111,404;24,429;2,628;;;2,008;9,366;2,779;3,286;,812;;;ORGON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913072002;STATION D'EPURATION DE PEYNIER - LES MICHELS;300;7,562;17,214;8,955;2,092;,259;;;,1;1,095;,084;1,083;,179;;;PEYNIER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913072003;STATION D'EPURATION DE PEYNIER;3000;77,52;170,132;53,281;24,957;2,874;;;,988;11,996;1,676;,935;1,038;;;PEYNIER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913074002;STATION D'EPURATION DE PEYROLLES;6200;164,45;519,585;213,354;55,083;7,098;;;3,783;33,824;3,546;3,997;1,353;;;PEYROLLES EN PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913076003;STATION D'EPURATION DE LE PLAN D'ORGON;3500;138,297;369,111;203,228;;3,848;;;2,015;19,506;3,202;;1,567;;;PLAN D ORGON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913078001;STATION D'EPURATION DE PORT ST LOUIS DU RHONE;16033;348,351;893,708;404,193;99,917;10,139;;;11,215;86,371;16,818;43,638;6,241;;,218;PORT ST LOUIS DU RHONE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913079002;STATION D'EPURATION DE PUYLOUBIER - VILLAGE;1500;40,03;125,13;63,52;12,208;1,56;;;3,199;14,44;3,806;8,577;1,237;;;PUYLOUBIER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913080002;STATION D'EPURATION DE PUY STE REPARADE - ST CANADET;200;5,24;14,47;5,77;1,321;,145;;;,12;,765;,093;1,097;,125;;;LE PUY STE REPARADE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913080003;STATION D'EPURATION DE PUY STE REPARADE;5600;149,539;388,3;162,442;38,948;4,78;;;2,217;17,129;2,452;1,748;1,601;;;LE PUY STE REPARADE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913081001;STATION D'EPURATION DE ROGNAC;16000;552,601;1318,334;550,143;133,95;13,111;;;20,41;113,264;39,965;13,979;1,688;;;ROGNAC;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913082001;STATION D'EPURATION DE ROGNES;1600;59,31;144,321;44,445;18,27;;;;3,579;17,339;8,103;9,316;1,043;;;ROGNES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913083002;STATION D'EPURATION DE ROGNONAS;8400;230,819;483,301;223,153;;8,404;;;2,526;30,713;4,679;;4,111;;;ROGNONAS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913084002;STATION D'EPURATION DE LA ROQUE D'ANTHERON;12000;215,884;589,728;257,268;59,399;7,148;;;6,509;40,064;5,003;17,014;2,057;;;LA ROQUE D ANTHERON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913085001;STATION D'EPURATION DE ROQUEFORT-LA-BEDOULE;6000;213,476;509,409;177,326;52,186;6,08;;;6,298;21,687;4,339;11,597;1,871;;;ROQUEFORT LA BEDOULE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913087003;STATION D'EPURATION DE ROUSSET;12000;287,518;709,784;254,22;77,109;8,383;;;4,131;55,293;2,677;3,612;,226;;;ROUSSET;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913088002;STATION D'EPURATION DE LE-ROVE - NIOLON;1500;35,587;87,42;45,833;10,163;1,224;;;12,297;28,365;7,294;7,564;,187;;;LE ROVE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913089001;STATION D'EPURATION DE SAINT ANDIOL;4000;113,427;283,121;132,944;;3,661;;;1,845;18,836;1,579;;1,551;;;ST ANDIOL;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913091002;STATION D'EPURATION DE SAINT CANNAT;5000;170,083;429,053;150,583;42,06;4,736;;;1,455;10,997;1,897;;,213;;;ST CANNAT;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913092001;STATION D'EPURATION DE MIRAMAS - SAINT CHAMAS;35000;1286,5;3126,595;1200,637;334,299;35,282;4,585;3,031;19,921;112,342;35,117;16,774;1,813;,249;,199;ST CHAMAS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913093002;STATION D'EPURATION DE SAINT ESTEVE JANSON;750;19,11;37,401;15,21;3,827;,741;;;,187;1,365;,546;3,099;,039;;;ST ESTEVE JANSON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913094002;STATION D'EPURATION DE ST ETIENNE DU GRES - CHEF LIEU;3200;104,595;224,162;131,471;;3,013;;;1,213;8,307;1,378;;1,232;;;ST ETIENNE DU GRES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913096001;STATION D'EPURATION DE SAINTES MARIES DE LA MER;17300;304,378;682,377;355,603;63,776;6,039;;;11,772;292,272;213,158;20,098;3,954;;;STES MARIES DE LA MER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913096002;STATION D'EPURATION DE SAINTES MARIES - PIN FOURCAT;60;,277;,99;,462;,176;,019;;;;,079;,017;,093;,014;;;STES MARIES DE LA MER;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913097001;STATION D'EPURATION DE SAINT MARTIN DE CRAU;15000;495,615;1360,4;675,913;150,962;18,444;;;14,767;80,421;14,981;19,19;6,864;;;ST MARTIN DE CRAU;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913097002;STATION D'EPURATION DE SAINT MARTIN DE CRAU - Z.I.;1000;19,355;58,035;21,662;6,293;,48;;;2,026;9,664;1,4;4,839;,727;;;ST MARTIN DE CRAU;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913099002;STATION D'EPURATION DE ST PAUL LES DURANCE;1300;;;;;;;;;;;;;;;ST PAUL LES DURANCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913100002;STATION D'EPURATION DE ST REMY DE PROVENCE;14000;485,516;1031,881;656,142;;12,93;;;6,087;44,271;7,452;;,672;;;ST REMY DE PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913103001;STATION D'EPURATION DE SALON DE PROVENCE;65000;2676,436;5790,465;3149,27;618,325;69,869;;;63,222;382,368;80,165;53,445;5,059;;;SALON DE PROVENCE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913104003;STATION D'EPURATION DE SAUSSET-LES-PINS;26000;798,6295;1971,547;645,784;193,099;25,0665;;;21,7565;91,69;12,22;58,08;7,5595;;;SAUSSET LES PINS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913105002;STATION D'EPURATION DE SENAS;6000;283,345;622,736;323,813;61,353;7,174;;;6,989;43,716;7,012;8,71;2,183;;;SENAS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913108001;STATION D'EPURATION DE TARASCON;20000;845,852;1894,13;778,847;174,157;17,042;;;16,877;65,691;16,89;22,223;2,774;;;TARASCON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913108002;STATION D'EPURATION DE TARASCON  - Z.I. DE ROUBIAN;1500;52,47;113,949;39,105;1,901;1,386;;;1,188;3,762;,297;;,327;;;TARASCON;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913110003;STATION D'EPURATION DE TRETS;14000;494,02;1231,181;608,909;98,997;13,367;;;5,014;48,911;10,214;6,359;,674;;;TRETS;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913111002;STATION D'EPURATION DE VAUVENARGUES;600;12,775;27,01;6,935;3,468;,402;;;,402;3,103;,38;1,73;,365;;;VAUVENARGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913113003;STATION D'EPURATION DE VENELLES - SUD N°2;9833;283,157;708,48;279,53;;9,137;;;4,424;20,482;3,972;5,73;,25;;;VENELLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913115001;STATION D'EPURATION DE VERNEGUES (ANCIENNE);400;15,561;39,501;16,758;5,601;,519;;;7,581;19,352;3,791;3,995;,439;;;VERNEGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913115003;STATION D'EPURATION DE VERNEGUES - HAMEAU DE CAZAN;1000;28,32;71,98;25,96;12,993;1,298;;;;4,13;,448;5,298;1,298;;;VERNEGUES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913117001;STATION D'EPURATION DE VITROLLES;120000;3189,573;7494,38;3661,745;715,25;86,706;;;37,025;283,628;43,853;37,762;3,354;;;VITROLLES;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060913118001;STATION D'EPURATION DE COUDOUX - VENTABREN - VELAUX;16000;564,13;1518,006;700,834;155,013;18,988;;;19,525;80,052;22,377;14,675;2,398;;;COUDOUX;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;
2016;060920001001;STATION D'EPURATION DE AFA;1900;69,957;217,472;80,566;;;;;10,34;59,475;11,293;;;;;AFA;CORSE-DU-SUD;CORSE;
2016;060920004001;STATION D'EPURATION DE AJACCIO - SANGUINAIRES;60000;1229;3260,202;1497,935;365,747;38,791;;;41,358;434,719;104,196;205,835;7,831;;;AJACCIO;CORSE-DU-SUD;CORSE;
2016;060920004002;STATION D'EPURATION DE AJACCIO - CAMPO DELL'ORO;40000;1560,003;4068,046;1850,593;452,045;45,721;;,47;70,983;459,292;107,196;323,772;28,769;;;AJACCIO;CORSE-DU-SUD;CORSE;
2016;060920017001;STATION D'EPURATION DE APPIETTO;350;11,985;31,315;8,119;;;;;1,044;7,345;1,237;;;;;APPIETTO;CORSE-DU-SUD;CORSE;
2016;060920020004;STATION D'EPURATION DE AREGNO - LITTORAL;9500;184,928;465,707;214,023;78,189;9,052;;;13,102;72,35;27,45;45,104;4,728;;;AREGNO;HAUTE-CORSE;CORSE;
2016;060920032001;STATION D'EPURATION DE BASTELICACCIA;2000;22,758;60,952;28,247;6,845;,746;;;,348;3,011;,994;,98;,276;;;BASTELICACCIA;CORSE-DU-SUD;CORSE;
2016;060920033001;STATION D'EPURATION DE BASTIA - SUD;124000;4017,666;8221,169;3750,286;;79,941;;;127,7285;485,131;70,907;;6,019;;;BASTIA;HAUTE-CORSE;CORSE;
2016;060920041002;STATION D'EPURATION DE BONIFACIO;15000;266,615;652,027;308,794;71,143;8,886;;;2,236;35,222;2,547;6,287;1,987;;;BONIFACIO;CORSE-DU-SUD;CORSE;
2016;060920041003;STATION D'EPURATION DE BONIFACIO - SPERONE;;7,036;25,5;24,012;3,759;,471;;;,489;3,265;,952;2,607;,12;;;BONIFACIO;CORSE-DU-SUD;CORSE;
2016;060920042003;STATION D'EPURATION DE BORGO - LITTORAL;30000;1440,833;3409,569;1502,71;;45,617;;;31,061;218,351;65,028;;12,843;;;BORGO;HAUTE-CORSE;CORSE;
2016;060920042004;STATION D'EPURATION DE BORGO NORD 2 NOUVELLE;8560;359,777;819,5;339,338;;8,693;;;4,257;35,395;8,702;;1,957;;;BORGO;HAUTE-CORSE;CORSE;
2016;060920050001;STATION D'EPURATION DE CALVI;60000;634,025;1342,089;639,154;207,5;20,774;2,758;,103;8,265;68,618;15,292;51,807;6,401;,185;,136;CALVI;HAUTE-CORSE;CORSE;
2016;060920065001;STATION D'EPURATION DE CARGESE;10000;125,598;298,405;116,205;35,181;3,6;;;8,671;41,646;20,6;8,032;1,339;;;CARGESE;CORSE-DU-SUD;CORSE;
2016;060920077001;STATION D'EPURATION DE CASTELLARE CASINCA - VESCOVATO;16000;493,019;1075,378;545,22;120,3;14,062;;;14,242;59,491;24,374;28,896;5,735;;;CASTELLARE DI CASINCA;HAUTE-CORSE;CORSE;
2016;060920086001;STATION D'EPURATION DE CENTURI;1000;39,225;63,525;16,35;;,682;;;1,062;4,661;1,062;;,235;;;CENTURI;HAUTE-CORSE;CORSE;
2016;060920087001;STATION D'EPURATION DE CERVIONE - VILLAGE;2500;55,732;90,95;33,41;11,195;1,255;;;3,218;9,977;1,607;2,268;1,078;;;CERVIONE;HAUTE-CORSE;CORSE;
2016;060920090002;STATION D'EPURATION DE COGGIA - SAGONE - LIAMONE;10000;105,424;282,474;138,922;33,554;5,017;;;4,242;33,687;12,575;19,039;,556;;;COGGIA;CORSE-DU-SUD;CORSE;
2016;060920092001;STATION D'EPURATION DE CONCA;2500;29,609;81,452;44,697;4,51;,616;;;,609;4,45;1,15;1,419;,339;;;CONCA;CORSE-DU-SUD;CORSE;
2016;060920098001;STATION D EPURATION DE COTI CHIAVARI;600;;;;;;;;;;;;;;;COTI CHIAVARI;CORSE-DU-SUD;CORSE;
2016;060920103001;STATION D'EPURATION DE CUTTOLI - CHEF LIEU;1200;21,42;22,26;28,56;;;;;,244;3,78;,924;;;;;CUTTOLI CORTICCHIATO;CORSE-DU-SUD;CORSE;
2016;060920103002;STATION D'EPURATION DE CUTTOLI - PEDI - MURELLA;500;9,331;33,863;13,545;;;;;,301;2,604;,181;;;;;CUTTOLI CORTICCHIATO;CORSE-DU-SUD;CORSE;
2016;060920103003;STATION D'EPURATION DE CUTTOLI CORTICCHIATO  ABATTOIR;2500;441,988;932,755;317,502;24,763;1,818;;;1,507;8,385;1,941;3,579;,234;;;CUTTOLI CORTICCHIATO;CORSE-DU-SUD;CORSE;
2016;060920107002;STATION D'EPURATION DE ERSA;1500;14,975;32,344;16,475;;,385;;;,131;1,955;,314;;,276;;;ERSA;HAUTE-CORSE;CORSE;
2016;060920121001;STATION D'EPURATION DE GALERIA;3000;;;;;;;;;;;;;;;GALERIA;HAUTE-CORSE;CORSE;
2016;060920123002;STATION D'EPURATION DE GHISONACCIA;15000;1043,46;3244,857;2019,538;122,443;14,025;;;24,122;97,645;33,732;62,358;1,851;;;GHISONACCIA;HAUTE-CORSE;CORSE;
2016;060920130003;STATION D'EPURATION DE GROSSETO PRUGNA - CHEF LIEU;600;;;;;;;;;;;;;;;GROSSETO PRUGNA;CORSE-DU-SUD;CORSE;
2016;060920133001;STATION D'EPURATION DE GUITERA LES BAINS-CHEF LIEU;350;10,139;27,129;16,816;;,21;;;,767;3,784;1,805;;,097;;;GUITERA LES BAINS;CORSE-DU-SUD;CORSE;
2016;060920134001;STATION D'EPURATION DE L'ILE ROUSSE;30000;761,168;1620,528;743,004;175,029;20,157;1,993;,437;29,174;113,331;34,174;67,065;4,244;1,949;,381;L ILE ROUSSE;HAUTE-CORSE;CORSE;
2016;060920139002;STATION D'EPURATION DE LECCI - VILLAGE - LACROIX;200;8,4;40,53;14,7;;;;;2,226;11,13;2,226;;;;;LECCI;CORSE-DU-SUD;CORSE;
2016;060920142002;STATION D'EPURATION DE LEVIE;2400;18,861;53,464;35,891;;,876;;;,402;5,142;2,039;;,529;;;LEVIE;CORSE-DU-SUD;CORSE;
2016;060920143002;STATION D'EPURATION DE LINGUIZZETTA - BRAVONE -PLAINE;7200;71,321;113,309;45,543;23,369;2,6;;;7,075;13,852;4,277;14,829;1,303;;;LINGUIZZETTA;HAUTE-CORSE;CORSE;
2016;060920150002;STATION D'EPURATION DE LUMIO SANT AMBROGIO;6000;16,896;52,116;31,239;;;;;6,611;22,083;10,038;;;;;LUMIO;HAUTE-CORSE;CORSE;
2016;060920159001;STATION D'EPURATION DE MERIA-LITTORAL;300;4,285;8,357;4,575;;,162;;;,183;,991;,153;;,12;;;MERIA;HAUTE-CORSE;CORSE;
2016;060920163001;STATION D'EPURATION DE MONACIA D'AULLENE;500;111,72;162,288;81,34;;;;;21,56;53,9;16,464;;;;;MONACIA D AULLENE;CORSE-DU-SUD;CORSE;
2016;060920163002;STATION D'EPURATION DE MONACIA D'AULLENE - GIANUCCIO;300;24,82;77,724;31,28;;;;;,952;4,522;1,836;;;;;MONACIA D AULLENE;CORSE-DU-SUD;CORSE;
2016;060920169002;STATION D'EPURATION DE MOROSAGLIA - PONTE - LECCIA;3393;71,66;144,341;51,063;12,085;1,715;;;2,115;11,84;2,538;2,548;,618;;;MOROSAGLIA;HAUTE-CORSE;CORSE;
2016;060920175001;STATION D'EPURATION DE  NESSA;400;6,568;11,818;4,311;;,165;;;,33;,837;,051;;,105;;;NESSA;HAUTE-CORSE;CORSE;
2016;060920181002;STATION D'EPURATION DE OCANA VILLAGE;600;;;;;;;;;;;;;;;OCANA;CORSE-DU-SUD;CORSE;
2016;060920185002;STATION D'EPURATION DE OLETTA;2500;152,728;306,658;134,048;;2,911;;;3,063;15,532;4,83;;2,214;;;OLETTA;HAUTE-CORSE;CORSE;
2016;060920189001;STATION D'EPURATION DE OLMETO;1500;30,338;76,712;35,539;;;;;6,934;38,573;30,88;;;;;OLMETO;CORSE-DU-SUD;CORSE;
2016;060920198001;STATION D'EPURATION DE OTA PORTO;9300;135,088;335,369;239,978;61,048;6,318;;;4,845;24,108;6,072;31,519;2,092;;;OTA;CORSE-DU-SUD;CORSE;
2016;060920200001;STATION D'EPURATION DE PALNECA;500;6,255;14,208;8,489;;,156;;;1,966;7,238;2,976;;,2;;;PALNECA;CORSE-DU-SUD;CORSE;
2016;060920205001;STATION D'EPURATION DE PATRIMONIO;800;100,64;181,448;120,324;;1,776;;;86,284;168,72;58,016;;1,643;;;PATRIMONIO;HAUTE-CORSE;CORSE;
2016;060920209002;STATION D'EPURATION DE PERI - VILLAGE;350;45,512;63,717;256,005;;;;;,867;9,931;3,232;;;;;PERI;CORSE-DU-SUD;CORSE;
2016;060920212001;STATION D'EPURATION DE PIANA;2500;63,881;152,713;59,678;15,608;1,998;;;,51;5,038;1,559;1,434;,556;;;PIANA;CORSE-DU-SUD;CORSE;
2016;060920215001;STATION D'EPURATION DE PIANOTOLLI CALDARELLO;1600;52,665;136,657;53,732;;;;;,406;7,647;1,07;;;;;PIANOTTOLI CALDARELLO;CORSE-DU-SUD;CORSE;
2016;060920225002;STATION D'EPURATION DE PIETRA DI VERDE;300;19,757;43,254;15,159;;,346;;;3,739;10,157;4,699;;,271;;;PIETRA DI VERDE;HAUTE-CORSE;CORSE;
2016;060920228001;STATION D'EPURATION DE PIETROSELLA - CRUCIATA;27500;348,704;864,993;438,23;130,433;13,013;;;24,822;151,576;37,789;86,276;10,076;;;PIETROSELLA;CORSE-DU-SUD;CORSE;
2016;060920228002;STATION D'EPURATION DE PIETROSELLA VILLAGE;300;1,036;3,373;,893;;,063;;;,067;,475;,042;;,065;;;PIETROSELLA;CORSE-DU-SUD;CORSE;
2016;060920238002;STATION D'EPURATION DE CENTRE CORSE - INTERCOMMUNALE;15000;515,614;1111,206;587,145;89,918;15,241;;;14,691;80,624;36,234;10,276;2,201;;;POGGIO DI VENACO;HAUTE-CORSE;CORSE;
2016;060920247002;STATION D'EPURATION DE PORTO-VECCHIO - CAPO DI PADULE;24000;826,687;2142,603;1055,68;198,483;22,147;;;22,32;209,986;53,061;118,734;5,593;;;PORTO VECCHIO;CORSE-DU-SUD;CORSE;
2016;060920247003;STATION D'EPURATION DE PORTO VECCHIO - MURATELLO;1500;50,04;128,101;62,965;;;;;1,373;10,756;6,382;;;;;PORTO VECCHIO;CORSE-DU-SUD;CORSE;
2016;060920247004;STATION D'EPURATION DE PORTO VECCHIO - OSPEDALE;800;16,5;30,87;8,88;;;;;4,8;8,7;2,82;;;;;PORTO VECCHIO;CORSE-DU-SUD;CORSE;
2016;060920247006;STATION D'EPURATION DE PORTO VECCHIO - NOTA SUTTANA;150;7,92;23,188;6,27;;;;;,88;2,244;,187;;;;;PORTO VECCHIO;CORSE-DU-SUD;CORSE;
2016;060920249003;STATION D'EPURATION DE PROPRIANO - CAPU LAUROSO;17000;964,542;1936,236;885,11;140,27;14,203;;;4,373;45,013;5,554;13,503;5,903;;;PROPRIANO;CORSE-DU-SUD;CORSE;
2016;060920257001;STATION D'EPURATION DE RAPALE;300;11,747;29,424;14,036;;,218;;;,413;2,815;,413;;,186;;;RAPALE;HAUTE-CORSE;CORSE;
2016;060920271002;STATION D'EPURATION DE SARROLA CARCOPINO - VILLAGE;400;6,149;17,783;6,648;;;;;,416;3,008;,748;;;;;SARROLA CARCOPINO;CORSE-DU-SUD;CORSE;
2016;060920271003;STATION D'EPURATION DE SARROLA CARCOPINO - EFFRICO;1700;42,498;103,98;27,744;;;;;,383;3,626;1,046;;;;;SARROLA CARCOPINO;CORSE-DU-SUD;CORSE;
2016;060920271004;STATION D'EPURATION DE SARROLA CARCOPINO;350;9,026;25,729;9,393;;;;;,312;2,509;,076;;;;;SARROLA CARCOPINO;CORSE-DU-SUD;CORSE;
2016;060920276001;STATION D'EPURATION DE SERRA DI FERRO - PORTO POLLO;6500;124,143;348,893;194,499;31,617;11,567;;;1,228;10,039;4,217;5,742;,658;;;SERRA DI FERRO;CORSE-DU-SUD;CORSE;
2016;060920278001;STATION D'EPURATION DE SERRA DI SCOPAMENE - CENTRE;400;6,415;18,38;9,706;;,178;;;1,98;6,945;2,15;;,198;;;SERRA DI SCOPAMENE;CORSE-DU-SUD;CORSE;
2016;060920281004;STATION D'EPURATION DE SISCO - CROSCIANO;3500;79,47;188,772;108,373;;2,248;;;1,271;6,911;1,53;;,415;;;SISCO;HAUTE-CORSE;CORSE;
2016;060920283001;STATION D'EPURATION DE SOLARO;5000;97,908;279,013;133,236;42,59;4,539;;;1,844;17,117;5,1;8,817;1,168;;;SOLARO;HAUTE-CORSE;CORSE;
2016;060920284001;STATION D'EPURATION DE SOLLACARO;1000;13,073;34,407;16,628;;,344;;;3,085;12,288;5,856;;,732;;;SOLLACARO;CORSE-DU-SUD;CORSE;
2016;060920287001;STATION D'EPURATION DE SORIO DI TENDA;300;4,307;13,002;6,6;;,11;;;,149;,611;,116;;,11;;;SORIO;HAUTE-CORSE;CORSE;
2016;060920288001;STATION D EPURATION DE SOTTA;500;16,0595;36,483;13,139;;,526;;;2,032;8,512;4,5935;3,527;,65;;;SOTTA;CORSE-DU-SUD;CORSE;
2016;060920290001;STATION D'EPURATION DE SPELONCATO;600;22,007;52,831;21,401;;,442;;;,808;,875;,606;4,344;,203;;;SPELONCATO;HAUTE-CORSE;CORSE;
2016;060920298001;STATION D'EPURATION DE ST FLORENT;9500;224,748;509,18;174,239;;2,614;;;5,758;57,205;11,432;;,431;;;ST FLORENT;HAUTE-CORSE;CORSE;
