ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2011;060930188002;STATION D'EPURATION DE NERS;1000;20,686;47,398;22,485;;,63;;;4,227;7,555;3,598;4,62;,486;;;NERS;GARD;OCCITANIE;
2011;060930189002;STATION D'EPURATION DE NIMES - OUEST;230000;5995,023;13787,632;6629,273;1460,441;156,9;;;44,435;490,7;87,892;78,07;14,137;;2,681;NIMES;GARD;OCCITANIE;
2011;060930192004;STATION D'EPURATION DE ORTHOUX - LES MAZES;100;1,04;3,616;2;;;;;;;;;;;;ORTHOUX SERIGNAC QUILHAN;GARD;OCCITANIE;
2011;060930193002;STATION D'EPURATION DE PARIGNARGUES;1000;24,052;60,852;27,66;;;;;,301;2,706;,842;;;;;PARIGNARGUES;GARD;OCCITANIE;
2011;060930196002;STATION D'EPURATION DE LE PIN;400;9,24;26,928;14,08;3,322;,326;;;,264;,66;,704;,317;,15;;;LE PIN;GARD;OCCITANIE;
2011;060930197001;STATION D'EPURATION DE LES PLANS;;2,204;7,477;4,041;;;;;,533;1,819;,386;1,154;;;;LES PLANS;GARD;OCCITANIE;
2011;060930198003;STATION D'EPURATION DE LES PLANTIERS;500;6,524;16,963;9,49;;;;;,415;3,084;2,076;1,956;;;;LES PLANTIERS;GARD;OCCITANIE;
2011;060930200002;STATION D'EPURATION DE POMPIGNAN;1000;20,048;49,1665;20,181;5,941;,678;;;2,6955;15,4625;5,909;4,585;,79;;;POMPIGNAN;GARD;OCCITANIE;
2011;060930202001;STATION D'EPURATION DE PONT SAINT ESPRIT;9200;345,08;850,372;289,325;102,857;11,992;;;13,868;102,235;37,259;56,606;4,47;;;PONT ST ESPRIT;GARD;OCCITANIE;
2011;060930206002;STATION D'EPURATION DE POULX;5000;158,679;407,394;157,292;62,532;8,066;;;2,717;24,028;10,079;25,338;2,685;;;POULX;GARD;OCCITANIE;
2011;060930209002;STATION D'EPURATION DE PUJAUT;4000;200,276;481,646;626,979;31,821;4,078;;;1,371;12,179;3,718;3,777;2,485;;;PUJAUT;GARD;OCCITANIE;
2011;060930210002;STATION D'EPURATION DE QUISSAC;3500;98,958;241,633;109,067;21,262;4,843;;;,755;10,769;1,686;1,655;1,102;;;QUISSAC;GARD;OCCITANIE;
2011;060930211002;STATION D'EPURATION DE REDESSAN;5000;126,582;344,293;156,978;44,596;4,677;;;6,806;56,868;10,402;7,288;2,281;;;REDESSAN;GARD;OCCITANIE;
2011;060930212002;STATION D'EPURATION DE REMOULINS;6000;311,233;760,973;354,753;;9,229;;;115,199;365,168;99,775;;7,13;;;REMOULINS;GARD;OCCITANIE;
2011;060930214003;STATION D'EPURATION DE RIBAUTE LES TAVERNES;1500;39,22;121,429;58,95;9,879;1,427;;;,455;4,903;,577;,729;,148;;;RIBAUTE LES TAVERNES;GARD;OCCITANIE;
2011;060930217001;STATION D'EPURATION DE ROCHEFORT-DU-GARD;7000;278,233;754,496;428,257;64,904;8,689;;;5,761;31,484;9,072;9,65;3,754;;;ROCHEFORT DU GARD;GARD;OCCITANIE;
2011;060930217002;STATION D'EPURATION DE ROCHEFORT-DU-GARD (DOUBLON);7000;234,578;645,799;364,734;60,291;7,515;;;3,628;24,817;7,183;4,449;3,264;;;ROCHEFORT DU GARD;GARD;OCCITANIE;
2011;060930218001;STATION D'EPURATION DE ROCHEGUDE - RIVIERES;500;24,557;56,576;24,557;;;;;,756;5,289;3,117;5,459;;;;ROCHEGUDE;GARD;OCCITANIE;
2011;060930219001;STATION D'EPURATION DE ROGUES;75;2,747;6,061;1,373;;;;;,275;3,086;1,007;,399;;;;ROGUES;GARD;OCCITANIE;
2011;060930221002;STATION D'EPURATION DE ROQUEMAURE;7500;237,837;527,726;246,924;75,221;8,143;;;7,41;34,631;15,942;14,782;3,481;;;ROQUEMAURE;GARD;OCCITANIE;
2011;060930223001;STATION D'EPURATION DE ROUSSON - PONT D'AVENE ANCIEN;250;2,295;5,31;2,925;,698;,081;;;1,35;4,725;1,35;,777;,086;;;ROUSSON;GARD;OCCITANIE;
2011;060930223002;STATION D'EPURATION DE ROUSSON - LE SAUT DU LOUP;3500;155,409;428,273;171,947;57,454;6,919;;;3,117;30,413;8,635;9,325;3,412;;;ROUSSON;GARD;OCCITANIE;
2011;060930224001;STATION D'EPURATION DE LA ROUVIERE;800;17,793;53,379;21,088;;;;;1,186;4,679;1,845;1,794;;;;LA ROUVIERE;GARD;OCCITANIE;
2011;060930225001;STATION D'EPURATION DE SABRAN - DONNAT;1000;;;13,597;;;;;;;,595;;;;;SABRAN;GARD;OCCITANIE;
2011;060930225002;STATION D'EPURATION DE SABRAN - HAMEAU DE MEGIERS;200;2,665;5,578;2,206;;;;;,404;1,167;,515;,588;;;;SABRAN;GARD;OCCITANIE;
2011;060930227001;STATION D'EPURATION DE ST AMBROIX (ANCIENNE);5900;167,001;358,977;129,999;;;;;4,525;29,682;9,851;;;;;ST AMBROIX;GARD;OCCITANIE;
2011;060930227002;STATION D'EPURATION DE ST AMBROIX - MAS CHABERT;6500;138,375;300,943;132,749;41,736;2,986;;;1,561;7,935;1,388;6,42;1,969;;;ST AMBROIX;GARD;OCCITANIE;
2011;060930228001;STATION D'EPURATION DE STE ANASTASIE;1500;55,728;145,408;93,716;15,982;2,28;;;,537;5,049;1,983;2,096;,974;;;STE ANASTASIE;GARD;OCCITANIE;
2011;060930229002;STATION D'EPURATION DE ST ANDRE MAJ. - LA COSTE;190;1,883;5,309;2,152;;;;;,063;,368;,108;,636;;;;ST ANDRE DE MAJENCOULES;GARD;OCCITANIE;
2011;060930231001;STATION D'EPURATION DE ST ANDRE DE VALBORGNE;1300;8,068;19,838;5,203;;;;;,393;3,235;,44;;;;;ST ANDRE DE VALBORGNE;GARD;OCCITANIE;
2011;060930232001;STATION D'EPURATION DE ST ANDRE D'OLERARGUES;250;1,65;3,921;1,355;;;;;,039;,24;,079;;;;;ST ANDRE D OLERARGUES;GARD;OCCITANIE;
2011;060930240001;STATION D'EPURATION DE SAINT CEZAIRE DE GAUZIGNAN;300;6,44;13,754;5,29;2,533;,299;;;,035;,989;,115;,192;,064;;;ST CESAIRE DE GAUZIGNAN;GARD;OCCITANIE;
2011;060930241002;STATION D'EPURATION DE SAINT  CHAPTES;2000;93,455;212,87;115,444;23,42;2,494;;;1,287;13,573;2,523;11,621;1,377;;;ST CHAPTES;GARD;OCCITANIE;
2011;060930242001;STATION D'EPURATION DE ST CHRISTOL DE RODIERES;180;2,048;4,427;,975;;;;;,059;,478;,137;,403;;;;ST CHRISTOL DE RODIERES;GARD;OCCITANIE;
2011;060930243001;STATION D'EPURATION DE ST CHRISTOL LEZ ALES;8500;415,596;955,736;413,872;83,113;10,574;;;8,85;66,339;37,979;12,675;6,415;;;ST CHRISTOL LES ALES;GARD;OCCITANIE;
2011;060930244002;STATION D'EPURATION DE ST CLEMENT;500;7,438;20,453;11,156;;;;;,186;1,859;,124;,963;;;;ST CLEMENT;GARD;OCCITANIE;
2011;060930248001;STATION D'EPURATION DE SAINT DEZERY;400;19,796;46,888;20,362;;;;;1,697;6,504;1,81;2,731;;;;ST DEZERY;GARD;OCCITANIE;
2011;060930253001;STATION D'EPURATION DE SAINT FLORENT SUR AUZONNET;1300;23,872;60,396;26,259;;,788;;;,955;6,087;,955;4,478;,549;;;ST FLORENT SUR AUZONNET;GARD;OCCITANIE;
2011;060930254001;STATION D'EPURATION DE SAINT GENIES DE COMOLAS;5000;184,748;556,347;287,151;55,717;6,355;;;8,946;41,967;14,738;48,773;3,36;;;ST GENIES DE COMOLAS;GARD;OCCITANIE;
2011;060930255001;STATION D'EPURATION DE SAINT GENIES DE MALGOIRES;3000;152,097;341,166;145,64;35,678;3,773;;;2,328;13,176;3,559;4,481;1,157;;;ST GENIES DE MALGOIRES;GARD;OCCITANIE;
2011;060930257002;STATION D'EPURATION DE ST GERVASY - BEZOUCE;4600;240,932;589,418;286,344;71,347;6,861;;;2,964;26,994;5,929;7,378;2,573;;;ST GERVASY;GARD;OCCITANIE;
2011;060930258001;STATION D'EPURATION DE ST GILLES ANCIENNE;14400;617,893;1603,031;711,971;151,904;20,843;;;11,505;116,407;39,69;19,853;1,486;;;ST GILLES;GARD;OCCITANIE;
2011;060930259003;STATION D'EPURATION DE ALES;90000;2326,268;5572,237;2266,794;579,373;68,526;13,903;1,372;28,648;267,754;35,021;48,42;4,357;10,377;,743;ST HILAIRE DE BRETHMAS;GARD;OCCITANIE;
2011;060930260002;STATION D'EPURATION DE ST HILAIRE D'OZILHAN;1500;33,534;75,34;44,712;;1,006;;;,894;3,465;,447;1,568;,604;;;ST HILAIRE D OZILHAN;GARD;OCCITANIE;
2011;060930261002;STATION D'EPURATION DE ST HIPPOLYTE DE CATON;350;3,24;8,313;2,905;;;;;,034;,503;,054;;;;;ST HIPPOLYTE DE CATON;GARD;OCCITANIE;
2011;060930262001;STATION D'EPURATION DE ST HYPPOLYTE DE MONTAIGU;400;3,414;6,767;3,104;;;;;,124;,481;,093;,122;;;;ST HIPPOLYTE DE MONTAIGU;GARD;OCCITANIE;
2011;060930263001;STATION D'EPURATION DE ST HIPPOLYTE DU FORT;6000;125,967;305,833;129,96;42,406;4,254;;;3,739;37,389;5,538;9,752;1,709;;;ST HIPPOLYTE DU FORT;GARD;OCCITANIE;
2011;060930266002;STATION D'EPURATION DE ST JEAN DE MARUEJOLS;800;30,835;61,083;14,096;;;;;1,909;9,397;2,496;3,757;;;;ST JEAN DE MARUEJOLS ET AVEJAN;GARD;OCCITANIE;
2011;060930269001;STATION D'EPURATION DE SAINT JEAN DU GARD;5000;132,276;455,346;239,306;57,779;2,685;;;1,765;16,995;2,942;1,715;1,223;;;ST JEAN DU GARD;GARD;OCCITANIE;
2011;060930271001;STATION D'EPURATION DE ST JULIEN DE CASSAGNAS;600;18,544;49,067;15,537;;;;;,551;5,162;1,353;2,436;,17;;;ST JULIEN DE CASSAGNAS;GARD;OCCITANIE;
2011;060930273001;STATION D'EPURATION DE ST JULIEN DE PEYROLAS (ANCIEN);300;46,804;134,976;78,51;;1,51;;;,604;9,814;2,718;1,748;,438;;;ST JULIEN DE PEYROLAS;GARD;OCCITANIE;
2011;060930273002;STATION D'EPURATION DE ST JULIEN DE PEYROLAS;1800;60,632;150,489;87,435;14,6;1,558;;;,667;8,338;1,8845;1,998;,4305;;;ST JULIEN DE PEYROLAS;GARD;OCCITANIE;
2011;060930276002;STATION D'EPURATION DE SAINT LAURENT D'AIGOUZE;1800;85,46;194,47;85,25;18,728;2,515;;;29,87;80,07;30,84;17,69;2,138;;;ST LAURENT D AIGOUZE;GARD;OCCITANIE;
2011;060930279001;STATION D'EPURATION DE ST LAURENT LA VERNEDE;500;;;;;;;;;;;;;;;ST LAURENT LA VERNEDE;GARD;OCCITANIE;
2011;060930282002;STATION D'EPURATION DE ST MARCEL DE CAREIRET;750;26,071;72,1;37,758;;;;;,719;4,405;1,618;,674;;;;ST MARCEL DE CAREIRET;GARD;OCCITANIE;
2011;060930285002;STATION D'EPURATION DE ST MAURICE DE CAZEVIEILLE;1100;38,27;70,858;37,11;;;;;1,16;7,19;2,319;;;;;ST MAURICE DE CAZEVIEILLE;GARD;OCCITANIE;
2011;060930286001;STATION D'EPURATION DE SAINT MAXIMIN;750;21,235;55,809;30,526;;1,062;;;,728;3,242;,992;,577;,364;;;ST MAXIMIN;GARD;OCCITANIE;
2011;060930290002;STATION D'EPURATION DE ST PAULET DE CAISSON;650;20,318;44,699;19,505;;;;;5,933;19,017;5,526;;;;;ST PAULET DE CAISSON;GARD;OCCITANIE;
2011;060930294001;STATION D'EPURATION DE ST PRIVAT DES VIEUX;3000;112,259;274,126;103,052;28,089;3,226;;;7,103;41,021;22,694;7,342;1,785;;;ST PRIVAT DES VIEUX;GARD;OCCITANIE;
2011;060930295002;STATION D'EPURATION DE ST QUENTIN LA POTERIE;3000;95,163;261,233;102,625;24,37;3,235;;;1,1;10,67;2,211;1,725;,427;;;ST QUENTIN LA POTERIE;GARD;OCCITANIE;
2011;060930298001;STATION D'EPURATION DE ST SEBASTIEN D'AIGREFEUILLE;350;3,976;12,872;6,362;;;;;,08;,696;,338;,737;;;;ST SEBASTIEN D AIGREFEUILLE;GARD;OCCITANIE;
2011;060930299002;STATION D'EPURATION DE ST SIFFRET;750;17,76;47,699;25,372;;,698;;;1,269;4,313;1,078;1,401;,393;;;ST SIFFRET;GARD;OCCITANIE;
2011;060930300004;STATION D'EPURATION DE ST THEODORIT - VILLAGE;700;11,372;24,582;22,745;;;;;,071;1,367;,212;,702;;;;ST THEODORIT;GARD;OCCITANIE;
2011;060930301001;STATION D'EPURATION DE SAINT VICTOR DES OULES;400;9,062;21,089;11,945;;;;;,206;1,236;,247;,237;;;;ST VICTOR DES OULES;GARD;OCCITANIE;
2011;060930305001;STATION D'EPURATION DE SALINDRES;5000;71,847;169,365;73,996;24,221;2,711;;;3,032;20,994;12,556;14,533;2,124;;;SALINDRES;GARD;OCCITANIE;
2011;060930306002;STATION D'EPURATION DE SALINELLES;800;21,185;56,764;26,793;;,685;;;2,492;8,786;4,299;2,944;,505;;;SALINELLES;GARD;OCCITANIE;
2011;060930308001;STATION D'EPURATION DE SANILHAC;1000;17,912;50,243;21,494;;;;;2,776;11,419;5,821;;;;;SANILHAC SAGRIES;GARD;OCCITANIE;
2011;060930311001;STATION D'EPURATION DE SAUVE;3000;69,701;175,392;82,199;18,761;2,267;;,042;,379;4,432;2,318;,959;,075;;,023;SAUVE;GARD;OCCITANIE;
2011;060930312002;STATION D'EPURATION DE SAUVETERRE;3000;61,753;157,143;89,533;18,77;2,365;;;1,524;9,828;3,082;2,172;1,718;;;SAUVETERRE;GARD;OCCITANIE;
2011;060930315002;STATION D'EPURATION DE SAZE;3000;92,473;237,145;146,425;20,79;3,172;;;1,048;9,948;3,311;4,373;1,05;;;SAZE;GARD;OCCITANIE;
2011;060930317001;STATION D'EPURATION DE SERNHAC;1600;26,935;96,492;44,095;8,619;,832;;;,594;6,557;2,611;1,533;,497;;;SERNHAC;GARD;OCCITANIE;
2011;060930319001;STATION D'EPURATION DE SERVIERS ET LABEAUME;550;17,474;58,685;26,697;;;;;,582;2,815;,68;1,052;;;;SERVIERS ET LABAUME;GARD;OCCITANIE;
2011;060930321001;STATION D'EPURATION DE SOMMIERES ANCIENNE;6000;250,37;591,603;243,388;65,365;7,542;,698;,144;4,985;35,348;13,455;10,196;1,445;,436;,086;SOMMIERES;GARD;OCCITANIE;
2011;060930326001;STATION D'EPURATION DE TAVEL - LIRAC;3800;285,066;810,126;185,978;32,719;3,98;;;2,074;12,696;4,526;4,867;1,452;;;TAVEL;GARD;OCCITANIE;
2011;060930328001;STATION D'EPURATION DE THEZIERS ANCIENNE;1100;27,174;71,754;48,827;5,894;,663;;;3,079;9,402;5,902;2,592;,25;;;THEZIERS;GARD;OCCITANIE;
2011;060930333002;STATION D'EPURATION DE UCHAUD;6000;214,261;545,207;230,11;55,371;6,839;;,221;2,473;20,42;7,665;5,366;2,564;;,131;UCHAUD;GARD;OCCITANIE;
2011;060930334002;STATION D'EPURATION DE UZES;29000;958,243;1888,563;450,057;95,798;12,023;;;4,228;43,872;3,857;9,229;1,241;;;UZES;GARD;OCCITANIE;
2011;060930336001;STATION D'EPURATION DE VALLABREGUES;2000;43,481;103,172;44,66;;1,345;;;1,007;6,712;1,806;;,909;;;VALLABREGUES;GARD;OCCITANIE;
2011;060930339001;STATION D'EPURATION DE VAL D'AIGOUAL-VALLERAUGUE;2500;14,89;39,669;16,707;4,573;,681;;;,213;2,133;,94;,697;,397;;;VAL-D'AIGOUAL;GARD;OCCITANIE;
2011;060930340001;STATION D'EPURATION DE VALLIGUIERES;500;3,937;11,489;7,158;;;;;,322;2,326;,716;1,243;;;;VALLIGUIERES;GARD;OCCITANIE;
2011;060930341002;STATION D'EPURATION DE VAUVERT;15000;748,124;1653,76;1096,24;115,249;15,039;;;3,832;40,739;10,202;5,187;1,401;;;VAUVERT;GARD;OCCITANIE;
2011;060930341003;STATION D'EPURATION DE VAUVERT - GALLICIAN;1000;38,25;190,435;75,875;13,05;1,657;;;,636;3,802;1,438;1,811;1,056;;;VAUVERT;GARD;OCCITANIE;
2011;060930343002;STATION D'EPURATION DE VERFEUIL;500;6,76;14,312;6,527;;;;;,07;1,142;,21;;;;;VERFEUIL;GARD;OCCITANIE;
2011;060930346002;STATION D'EPURATION DE VERS PONT DU GARD;1700;41,917;97,551;36,201;;;;;2,477;16,767;8,193;;;;;VERS PONT DU GARD;GARD;OCCITANIE;
2011;060930347001;STATION D'EPURATION DE VESTRIC ET CANDIAC;1400;58,483;146,9845;80,6265;23,51;2,2485;;;2,723;15,4505;5,6195;6,2235;,639;;;VESTRIC ET CANDIAC;GARD;OCCITANIE;
2011;060930348002;STATION D'EPURATION DE VEZENOBRES;1600;182,722;491,4195;187,815;13,71;2,056;;;2,714;20,682;3,6945;12,499;,725;;;VEZENOBRES;GARD;OCCITANIE;
2011;060930349001;STATION D'EPURATION DE VIC LE FESQ (ANCIENNE);400;18,242;40,133;15,34;;;;;,663;2,902;,663;1,911;;;;VIC LE FESQ;GARD;OCCITANIE;
2011;060930350001;STATION D'EPURATION DE LE VIGAN;15000;254,092;741,657;309,694;68,587;9,115;;;6,391;60,13;10,41;15,13;1,948;;;LE VIGAN;GARD;OCCITANIE;
2011;060930356002;STATION D'EPURATION DE RODILHAN;5500;147,293;410,375;202,542;30,361;3,685;;;1,992;23,022;3,824;3,31;,555;;;RODILHAN;GARD;OCCITANIE;
2011;060934001002;STATION D'EPURATION DE ABEILHAN;1500;68,811;156,486;71,051;;1,735;;;4,402;19,249;7,653;;1,191;;;ABEILHAN;HERAULT;OCCITANIE;
2011;060934002001;STATION D'EPURATION DE ADISSAN (ANCIENNE);1000;47,855;128,989;73,665;12,005;1,297;;;2,587;15,731;5,281;8,132;,591;;;ADISSAN;HERAULT;OCCITANIE;
2011;060934003001;STATION D'EPURATION DE AGDE;198000;4219,43;9723,797;4447,508;868,468;109,581;;4,939;146,836;572,29;120,935;532,097;9,825;;2,836;AGDE;HERAULT;OCCITANIE;
2011;060934004002;STATION D'EPURATION DE AGEL;200;6,728;16,719;10,26;;,141;;;,107;,666;,16;;,053;;;AGEL;HERAULT;OCCITANIE;
2011;060934006001;STATION D'EPURATION DE AIGNE;550;17,76;34,75;14,208;;,292;;;1,066;3,025;2,605;;,053;;;AIGNE;HERAULT;OCCITANIE;
2011;060934007001;STATION D'EPURATION DE AIGUES VIVES;500;20,846;56,98;42,561;;,75;;;,261;2,606;,434;;,319;;;AIGUES VIVES;HERAULT;OCCITANIE;
2011;060934010001;STATION D'EPURATION DE ANIANE;3900;135,335;311,721;151,312;29,554;3,472;;;2,622;14,179;4,132;4,576;1,196;;;ANIANE;HERAULT;OCCITANIE;
2011;060934013002;STATION D'EPURATION DE ASPIRAN - PADENELLES;1800;64,775;143,166;63,92;;1,591;;;1,503;16,122;7,52;;,725;;;ASPIRAN;HERAULT;OCCITANIE;
2011;060934015001;STATION D'EPURATION DE ASSIGNAN;250;7,049;18,574;6,096;;,197;;;,479;4,159;2,164;;,063;;;ASSIGNAN;HERAULT;OCCITANIE;
2011;060934017001;STATION D'EPURATION DE AUMES;400;12,336;31,087;13,975;3,039;,373;;;,97;4,411;1,4;1,853;,282;;;AUMES;HERAULT;OCCITANIE;
2011;060934018001;STATION D'EPURATION DE AUTIGNAC;1500;38,26;97,075;56,353;9,38;,999;;;1,145;5,811;2,638;1,763;,218;;;AUTIGNAC;HERAULT;OCCITANIE;
2011;060934019003;STATION D'EPURATION DE AVENE - INDUSTRIELLE;3500;44,073;155,587;20,405;8,349;,446;1,24;,023;,115;1,267;,174;,397;,009;,212;,021;AVENE;HERAULT;OCCITANIE;
2011;060934020001;STATION D'EPURATION DE AZILLANET (ANCIENNE);700;16,181;34,674;25,428;;,413;;;1,445;4,681;2,138;;,25;;;AZILLANET;HERAULT;OCCITANIE;
2011;060934022002;STATION D'EPURATION DE BAILLARGUES - SAINT BRES;20000;304,874;808,769;360,594;104,565;12,451;1,174;,144;2,242;21,914;1,878;6,757;,839;,668;,061;BAILLARGUES;HERAULT;OCCITANIE;
2011;060934026001;STATION D'EPURATION DE BEAUFORT;300;8,2;45,879;8,61;;,444;;;9,84;53,177;38,54;;,876;;;BEAUFORT;HERAULT;OCCITANIE;
2011;060934028002;STATION D'EPURATION DE BEDARIEUX;9500;252,91;624,884;289,955;53,362;7,502;;,099;3,158;18,934;2,161;2,959;1,253;;,035;BEDARIEUX;HERAULT;OCCITANIE;
2011;060934030001;STATION D'EPURATION DE BERLOU;400;5,954;18,144;6,521;;,184;;;,51;2,977;,822;;,207;;;BERLOU;HERAULT;OCCITANIE;
2011;060934031001;STATION D'EPURATION DE BESSAN;9500;216,3;447,879;146,494;;5,517;;;5,916;32,303;15,515;;1,46;;;BESSAN;HERAULT;OCCITANIE;
2011;060934032001;STATION D'EPURATION DE BEZIERS;219400;6313,92;13753,025;5143,775;1064,751;132,461;;3,746;93,745;581,252;59,101;71,812;12,073;;1,073;BEZIERS;HERAULT;OCCITANIE;
2011;060934033002;STATION D'EPURATION DE BOISSERON ANCIENNE;1800;49,065;129,556;57,837;17,299;2,115;;;2,093;15,066;9,907;3,054;1,407;;;BOISSERON;HERAULT;OCCITANIE;
2011;060934035005;STATION D'EPURATION DE LA BOISSIERE - BOURG;1500;20,8;49,92;24,44;4,836;,572;;;,065;,645;,258;2,09;,314;;;LA BOISSIERE;HERAULT;OCCITANIE;
2011;060934037002;STATION D'EPURATION DE BOUJAN SUR LIBRON;5000;203,308;478,218;181,49;39,814;5,202;;,182;2,579;13,442;1,782;5,51;,36;;,087;BOUJAN SUR LIBRON;HERAULT;OCCITANIE;
2011;060934038002;STATION D'EPURATION DE LE BOUSQUET D'ORB - LUNAS;3100;35,941;106,111;44,027;14,281;1,934;;;1,84;28,217;17,045;17,531;2,918;;;LE BOUSQUET D ORB;HERAULT;OCCITANIE;
2011;060934042002;STATION D'EPURATION DE BRISSAC-BOURG;550;18,225;42,444;22,275;;,443;;;,599;16,418;3,677;;,701;;;BRISSAC;HERAULT;OCCITANIE;
2011;060934043001;STATION D'EPURATION DE BUZIGNARGUES;500;16,958;36,69;11,947;;,429;;;,068;,682;,045;;,143;;;BUZIGNARGUES;HERAULT;OCCITANIE;
2011;060934045001;STATION D'EPURATION DE CABRIERES;600;5,301;12,275;7,34;;,142;;;1,957;6,402;3,426;;,022;;;CABRIERES;HERAULT;OCCITANIE;
2011;060934047002;STATION D'EPURATION DE BELARGA - CAMPAGNAN;1700;48,405;81,459;49,788;;1,279;;;2,668;13,76;4,353;;1,219;;;CAMPAGNAN;HERAULT;OCCITANIE;
2011;060934050001;STATION D'EPURATION DE CANDILLARGUES;2500;66,168;167,996;89,532;16,023;1,699;;,014;,832;8,091;2,058;1,478;,155;;,016;CANDILLARGUES;HERAULT;OCCITANIE;
2011;060934051002;STATION D'EPURATION DE CANET;5600;75,33;191,21;78,447;;2,108;;;13,079;55,232;20,074;;1,505;;;CANET;HERAULT;OCCITANIE;
2011;060934052001;STATION D'EPURATION DE CAPESTANG (ANCIENNE);3500;144,88;324,431;94,358;;4,51;;,05;8,833;37,595;26,515;13,142;1,978;;,049;CAPESTANG;HERAULT;OCCITANIE;
2011;060934056001;STATION D'EPURATION DE CASTELNAU DE GUERS;3400;55,116;142,52;61,108;12,551;1,42;;;,566;4,401;1,312;,664;,567;;;CASTELNAU DE GUERS;HERAULT;OCCITANIE;
2011;060934058002;STATION D'EPURATION DE CASTRIES;6300;272,293;767,568;425,441;78,175;11,9;;;2,781;32,206;5,561;9,396;,87;;;CASTRIES;HERAULT;OCCITANIE;
2011;060934061001;STATION D'EPURATION DE CAUSSES ET VEYRAN-CAUSSES;1100;37,421;90,732;50,842;11,773;1,304;;;1,447;10,126;3,372;2,994;,606;;;CAUSSES ET VEYRAN;HERAULT;OCCITANIE;
2011;060934065001;STATION D'EPURATION DE CAZEDARNES - BOURG;850;13,293;24,961;10,339;;,425;;;4,679;14,411;8,89;;,494;;;CAZEDARNES;HERAULT;OCCITANIE;
2011;060934067001;STATION D'EPURATION DE CAZILHAC;1300;25,787;77,41;41,22;8,863;1,035;;;4,798;26,107;7,153;4,548;,811;;;CAZILHAC;HERAULT;OCCITANIE;
2011;060934068001;STATION D'EPURATION DE CAZOULS D'HERAULT;430;15,523;31,462;10,601;;,388;;;,056;2,391;1,375;;,086;;;CAZOULS D HERAULT;HERAULT;OCCITANIE;
2011;060934069001;STATION D'EPURATION DE CAZOULS LES BEZIERS;5000;204,978;436,482;184,892;43,577;5,438;;;5,166;21,24;12,534;5,673;1,569;;;CAZOULS LES BEZIERS;HERAULT;OCCITANIE;
2011;060934071001;STATION D'EPURATION DE CEILHES ET ROCOZELS;1500;11,648;29,12;15,623;;,444;;;,84;12,766;1,432;;,164;;;CEILHES ET ROCOZELS;HERAULT;OCCITANIE;
2011;060934073001;STATION D'EPURATION DE CERS;3200;;;96,486;;;;;;;3,02;;;;;CERS;HERAULT;OCCITANIE;
2011;060934074001;STATION D'EPURATION DE CESSENON SUR ORB;2950;93,355;224,761;94,504;18,515;2,502;;,032;2,583;12,182;4,849;4,8;1,45;;,029;CESSENON SUR ORB;HERAULT;OCCITANIE;
2011;060934075001;STATION D'EPURATION DE CESSERAS;500;12,375;31,35;13,125;;,461;;;,6;3,413;1,725;;,197;;;CESSERAS;HERAULT;OCCITANIE;
2011;060934076002;STATION D'EPURATION DE CEYRAS - VILLAGE;1500;43,895;104,075;64,76;13,259;1,516;;;,951;4,85;,831;,832;,529;;;CEYRAS;HERAULT;OCCITANIE;
2011;060934078001;STATION D'EPURATION DE CLARET;1500;35,442;80,369;34,399;;,876;;;,259;4,913;1,551;;,656;;;CLARET;HERAULT;OCCITANIE;
2011;060934079001;STATION D'EPURATION DE CLERMONT L'HERAULT;22000;576,047;1431,033;632,088;105,451;13,235;;,095;13,265;49,256;18,561;18,068;5,64;;,072;CLERMONT L HERAULT;HERAULT;OCCITANIE;
2011;060934081001;STATION D'EPURATION DE COLOMBIERS;5000;184,641;428,758;201,204;30,449;4,159;;,085;2,659;13,878;1,91;3,265;,884;;,025;COLOMBIERS;HERAULT;OCCITANIE;
2011;060934082003;STATION D'EPURATION DE COMBAILLAUX - TRUC DE LA REINE;2200;38,334;87,999;34,791;;2,039;;;1,464;9,947;4,67;;,536;;;COMBAILLAUX;HERAULT;OCCITANIE;
2011;060934086001;STATION D'EPURATION DE COURNIOU - CHEF LIEU;800;16,314;34,072;17,246;;,331;;;,653;3,449;1,258;;,064;;;COURNIOU;HERAULT;OCCITANIE;
2011;060934087004;STATION D'EPURATION DE COURNONSEC- MAS BONNEL PLAGNOL;400;10,149;25,857;8,823;5,355;,51;;;,102;2,652;,357;2,897;,306;;;COURNONSEC;HERAULT;OCCITANIE;
