ANNEE;CODE NATIONAL STATION;NOM STATION;CAPACITE STATION EN EH;FLUX EN ENTREE DE STATION - DBO5;FLUX EN ENTREE DE STATION - DCO;FLUX EN ENTREE DE STATION - MES;FLUX EN ENTREE DE STATION - NGL;FLUX EN ENTREE DE STATION - PT;FLUX EN ENTREE DE STATION - METOX;FLUX EN ENTREE DE STATION - AOX;FLUX EN SORTIE DE STATION - DBO5;FLUX EN SORTIE DE STATION - DCO;FLUX EN SORTIE DE STATION - MES;FLUX EN SORTIE DE STATION - NGL;FLUX EN SORTIE DE STATION - PT;FLUX EN SORTIE DE STATION - METOX;FLUX EN SORTIE DE STATION - AOX;NOM COMMUNE IMPLANTATION STATION;NOM DEPARTEMENT IMPLANTATION STATION;NOM REGION IMPLANTATION STATION
2012;060938386001;STATION D'EPURATION DE ST GEOIRE EN VALDAINE;4300;157,689;322,481;227,653;;4,741;;;11,542;62,021;16,627;;1,847;;;ST GEOIRE EN VALDAINE;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938391001;STATION D'EPURATION DE ST GUILLAUME;250;10,706;24,394;13,255;;,265;;;,094;1,096;,102;;,133;;;ST GUILLAUME;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938395001;STATION D'EPURATION DE PLAT ROCHES-ST HIL. PRE LACOUR;2500;98,133;317,151;157,208;;;;;5,334;57,541;19,266;;;;;PLATEAU-DES-PETITES-ROCHES;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938395002;STATION D'EPURATION DE PLAT ROCHES-ST HIL. MASSARDS;500;1,073;3,554;2,554;;;;;,029;,362;,079;;;;;PLATEAU-DES-PETITES-ROCHES;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938399001;STATION D'EPURATION DE ST JEAN DE BOURNAY;5333;198,467;431,07;204,854;50,014;4,932;;;4,962;30,564;10,286;6,193;2,56;;;ST JEAN DE BOURNAY;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938404001;STATION D'EPURATION DE ST JEAN LE VIEUX;360;25,752;125,512;106,72;;;;;,174;1,102;,522;5,95;;;;ST JEAN LE VIEUX;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938405001;STATION D'EPURATION DE ST JOSEPH DE RIVIERE;800;19,976;42,881;32,849;;,755;;;,107;1,332;,32;;,218;;;ST JOSEPH DE RIVIERE;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938412001;STATION D'EPURATION DE ST LAURENT PONT - LES GRENATS;5850;134,593;365,804;168,857;;4,075;;;11,338;74,318;24,005;;2,817;;;ST LAURENT DU PONT;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938415001;STATION D'EPURATION DE ST MARCEL BEL ACCUEIL;9500;186,542;538,826;398,374;;7,54;;;4,697;41,783;6,203;4,73;,239;;;ST MARCEL BEL ACCUEIL;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938417001;STATION D'EPURATION DE STE MARIE D'ALLOIX;550;23,015;48,573;29,071;5,087;,608;;;,848;7,268;1,575;2,559;,589;;;STE MARIE D ALLOIX;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938422001;STATION D'EPURATION DE ST MARTIN D'URIAGE;11700;246,473;618,255;359,705;54,114;8,89;;;9,273;40,229;17,58;16,998;4,721;;;ST MARTIN D URIAGE;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938422002;STATION D'EPURATION DE ST MARTIN URIAGE - MAS DES MAS;600;13,324;28,367;12,27;;;;;,126;1,774;,633;;;;;ST MARTIN D URIAGE;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938425001;STATION D'EPURATION DE ST MAURICE L'EXIL;6300;201,874;512,711;249,666;;6,58;;;4,071;34,647;9,5;7,313;2,397;;;ST MAURICE L EXIL;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938435001;STATION D'EPURATION DE PLAT. ROCHES-ST PANCRASSE;350;7,518;22,232;12,62;;,22;;;,322;1,826;,537;;,066;;;PLATEAU-DES-PETITES-ROCHES;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938442001;STATION D'EPURATION DE ST PIERRE DE CHARTREUSE;2700;18,466;45,309;23,426;8,935;1,023;;;2,899;12,575;3,514;7,526;,874;;;ST PIERRE DE CHARTREUSE;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938449001;STATION D'EPURATION DE ST QUENTIN FALLAVIER -TRAFFEY.;150000;3857,472;8343,952;3529,533;772,028;95,072;;;37,99;332,596;100,483;68,248;25,817;;,719;ST QUENTIN FALLAVIER;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938451001;STATION D'EPURATION DE ST ROMAIN DE JALIONAS;9000;276,999;738,217;309,081;87,747;8,672;;;5,176;38,841;7,498;18,078;3,833;;;ST ROMAIN DE JALIONAS;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938454001;STATION D'EPURATION DE ST MARCELLIN - AQUALLINE;35000;577,556;1205,674;470,673;130,917;18,465;;;17,84;74,502;22,337;21,42;9,06;;;ST SAUVEUR;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938457001;STATION D'EPURATION DE ST SIMEON DE BRESSIEUX;1350;67,806;166,088;75,349;;;;;2,629;12,365;6,485;;;;;ST SIMEON DE BRESSIEUX;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938457002;STATION D'EPURATION DE ST SIMEON BRESSIEUX -CHASSAGNE;317;29,58;86,02;44,2;;;;;,324;4,725;9,18;;;;;ST SIMEON DE BRESSIEUX;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938457003;STATION D'EPURATION DE ST SIMEON BRESSIEUX - TEMPLE;367;4,743;27,795;37,23;;;;;1,716;7,293;3,198;;;;;ST SIMEON DE BRESSIEUX;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938464001;STATION D'EPURATION DE ST VICTOR DE CESSIEU;1417;63,36;186,628;78,95;15,471;2,076;;;,588;6,049;,699;1,84;,324;;;ST VICTOR DE CESSIEU;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938465001;STATION D'EPURATION DE ST VICTOR DE MORESTEL;450;20,906;60,002;26,397;;;;;2,297;10,059;2,924;;;;;ST VICTOR DE MORESTEL;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938465002;STATION D'EPURATION DE ST VICTOR DE MORESTEL-GOUVOUX;200;,583;2,275;,82;;;;;,073;,71;,393;;;;;ST VICTOR DE MORESTEL;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938480001;STATION D'EPURATION DE SEPTEME;1167;161,8;422,714;208,995;33,883;3,832;;;20,345;77,749;15,491;21,714;2,448;;;SEPTEME;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938483001;STATION D'EPURATION DE SERMERIEU;500;7,224;29,412;15,738;10,578;,8;;;1,548;6,45;1,238;2,193;,206;;;SERMERIEU;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938488001;STATION D'EPURATION DE SICCIEU ST JULIEN ET CARISIEU;183;1,328;4,416;1,68;;,064;;;,24;1,328;,042;;,027;;;SICCIEU ST JULIEN ET CARISIEU;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938490001;STATION D'EPURATION DE SILLANS;5000;189,558;443,288;225,754;41,782;5,566;;;2,234;29,028;4,25;2,471;,327;;;SILLANS;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938492001;STATION D'EPURATION DE SINARD;633;9,711;25,759;5,111;4,242;,45;;;,824;5,921;1,243;,346;,155;;;SINARD;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938511001;STATION D'EPURATION DE LE TOUVET;18000;596,612;1430,311;2571,98;88,08;20,983;;;3,906;61,894;5,912;2,202;3,928;;;LE TOUVET;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938512001;STATION D'EPURATION DE TRAMOLE;600;9,44;21,24;14,16;3,068;,307;;;,378;4,13;1,77;4,413;,431;;;TRAMOLE;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938513001;STATION D'EPURATION DE TREFFORT;683;9,677;23,762;11,29;;,358;;;2,4;5,327;1,151;;,03;;;TREFFORT;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938517002;STATION D'EPURATION DE TULLINS - LA FURE;28817;750,317;2016,772;1420,537;272,727;29,258;;;11,879;158,822;38,6;32,043;12,716;;;TULLINS;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938519002;STATION D'EPURATION DE VALENCIN;1800;65,02;249,141;184,3;16,739;2,889;;;,977;7,753;2,261;2,679;,383;;;VALENCIN;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938535001;STATION D'EPURATION DE VERNAS;300;4,75;13,975;4,85;;,175;;;,075;,2;,09;;,03;;;VERNAS;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938539001;STATION D'EPURATION DE VERTRIEU;733;29,12;55,965;25,753;;,764;;;3,185;8,736;11,375;;,519;;;VERTRIEU;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938543001;STATION D'EPURATION DE VEZERONCE CURTIN;450;11,803;33,495;22,011;12,313;1,148;;;7,656;23,925;7,975;6,667;,638;;;VEZERONCE CURTIN;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938543002;STATION D'EPURATION DE VEZERONCE CURTIN - LE CHARRAY;400;3,224;6,604;2,964;3,292;,177;;;,468;2,652;1,664;1,357;,229;;;VEZERONCE CURTIN;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938548001;STATION D'EPURATION DE VILLARD DE LANS - FENAT;44500;825,29;1924,182;1112,33;;26,518;;;38,478;311,458;54,497;;8,123;;;VILLARD DE LANS;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938555001;STATION D'EPURATION DE VILLENEUVE DE MARC;360;13,471;36,443;5,956;4,609;,448;;;2,026;9,596;2,742;2,037;,256;;;VILLENEUVE DE MARC;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938559001;STATION D'EPURATION DE VINAY;14600;230,331;640,509;371,256;;16,022;;;1,638;48,072;3,714;;10,664;;;VINAY;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938560001;STATION D'EPURATION DE VIRIEU;9800;61,031;156,185;61,26;12,917;1,237;;;,91;8,782;1,815;1,657;,449;;;VAL-DE-VIRIEU;ISERE;AUVERGNE-RHONE-ALPES;
2012;060938566001;STATION D'EPURATION DE VOUREY - LES DEVEZ;6000;116,692;276,551;142,911;;3,869;;;1,184;16,806;1,618;;1,797;;;VOUREY;ISERE;AUVERGNE-RHONE-ALPES;
2012;060939011001;STATION D'EPURATION DE ANNOIRE;600;11,18;38,7;11,008;;,631;;;,43;;,258;,413;,142;;;ANNOIRE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939013001;STATION D'EPURATION DE ARBOIS - MESNAY;20000;281,97;820,442;490,491;59,799;10,247;;,158;7,542;40,579;6,394;7,004;,971;;,031;ARBOIS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939017002;STATION D'EPURATION DE ARLAY;1900;35,966;76,863;24,381;4,261;,952;;;,381;3,813;,305;,826;,229;;;ARLAY;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939018002;STATION D'EPURATION DE AROMAS;600;1,968;3,739;1,132;,597;,077;;;,036;,396;,036;,433;,082;;;AROMAS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939019001;STATION D'EPURATION DE LES ARSURES;250;1,17;3,468;1,768;;,056;;;,041;,544;,041;;,007;;;LES ARSURES;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939043004;STATION D'EPURATION DE BEAUFORT - PERRON SUD;50;1,664;4,149;1,805;,885;,055;;;,039;,248;,078;,213;,024;;;BEAUFORT-ORBAGNA;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939047001;STATION D'EPURATION DE BELLEFONTAINE;;15,535;70,419;72,53;6,423;1,027;;;,633;4,241;2,596;1,538;,068;;;BELLEFONTAINE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939056001;STATION D'EPURATION DE BLETTERANS;8000;166,876;466,324;295,92;34,465;5,067;;;15,512;79,762;21,595;4,515;1,969;;;BLETTERANS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939059002;STATION D'EPURATION DE BOIS D'AMONT;4200;52,457;147,975;80,958;14,19;3,271;;;1,871;14,661;2,573;3,079;,268;;;BOIS D AMONT;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939093001;STATION D'EPURATION DE CHAMBLAY;1500;24,82;50,808;33,58;;,803;;;,438;2,774;,402;,385;,053;;;CHAMBLAY;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939097001;STATION D'EPURATION DE CHAMPAGNOLE;22000;310,804;909,692;457,281;92,501;8,717;;;13,024;86,808;21,475;18,31;3,146;;;CHAMPAGNOLE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939101001;STATION D'EPURATION DE CHAMPVANS;;51,75;126,477;47,61;;1,635;;;1,449;13,455;3,105;;,725;;;CHAMPVANS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939113001;STATION D'EPURATION DE CHASSAL;800;9,207;22,816;31;1,919;,453;;;,279;2,294;,589;1,336;,167;;;CHASSAL-MOLINGES;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939128001;STATION D'EPURATION DE CHAUSSIN - ASNANS;2900;67,832;233,018;116,046;;3,199;;;1,249;21,747;1,743;5,948;,907;;;CHAUSSIN;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939131001;STATION D'EPURATION DE CHAUX DU DOMBIEF;400;11,78;25,232;5,32;1,672;,179;;;,114;2,964;3,268;,35;,065;;;CHAUX DU DOMBIEF;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939138001;STATION D'EPURATION DE CHEMIN;700;10,29;27,636;12,838;4,18;,443;;;,441;3,283;2,009;,498;,177;;;CHEMIN;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939150003;STATION D'EPURATION DE DOLE - CHOISEY - RIVE DROITE;57000;1266,831;3461,667;1461,689;369,886;46,804;;1,627;25,999;193,445;23,694;73,951;5,716;;,323;CHOISEY;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939154002;STATION D'EPURATION DE CLAIRVAUX LES LACS;6550;83,851;224,762;136,664;39,908;4,747;;;10,299;;4,576;2,892;,404;;;CLAIRVAUX LES LACS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939171001;STATION D'EPURATION DE COURLAOUX;7000;396,572;1092,27;589,331;;12,268;;;12,15;52,422;31,539;;2,717;;;COURLAOUX;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939173001;STATION D'EPURATION DE COUSANCE;6000;96,02;274,909;162,668;;2,779;;;2,947;32,288;5,791;;1,075;;;COUSANCE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939176001;STATION D'EPURATION DE CRAMANS;650;11,52;25,92;4,416;3,937;,413;;;,528;3,792;2,112;2,404;,269;;;CRAMANS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939183001;STATION D'EPURATION DE CROTENAY;900;4,59;14,365;2,55;2,062;,357;;;,255;1,7;,935;,779;,17;;;CROTENAY;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939189001;STATION D'EPURATION DE DAMPARIS;4500;84,836;222,942;102,824;26,577;3,192;;;2,265;23,415;4,182;8,659;1,309;;;DAMPARIS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939199001;STATION D'EPURATION DE DOMBLANS;5000;125,941;295,844;113,682;44,719;2,651;;;2,344;23,443;2,306;1,905;,211;;;DOMBLANS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939201001;STATION D'EPURATION DE DOUCIER;1200;22,88;48,752;13,2;5,13;,704;;;,264;2,64;,862;,22;,15;;;DOUCIER;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939205001;STATION D'EPURATION DE ECLANS NENON;500;17,64;36,666;35,154;5,33;,633;;;9,072;24,57;12,474;;,445;;;ECLANS-NENON;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939216001;STATION D'EPURATION DE ETIVAL;400;,404;1,815;,636;,31;,037;;;,026;,301;,058;,09;,015;;;ETIVAL;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939216002;STATION D'EPURATION DE ETIVAL - RONCHAUX;400;,876;3,154;,423;1,08;,101;;;,38;1,664;,686;,134;,023;;;ETIVAL;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939217001;STATION D'EPURATION DE L'ETOILE;600;14,16;55,46;35,4;;1,221;;;6,369;31,266;16,212;;,718;;;L ETOILE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939219001;STATION D'EPURATION DE EVANS;550;11,7;30,108;25,623;;,406;;;,351;2,925;,468;;,06;;;EVANS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939228001;STATION D'EPURATION DE FONCINE LE HAUT;1600;25,55;53,826;17,408;6,127;,717;;;,489;2,771;,359;,417;,505;;;FONCINE LE HAUT;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939232001;STATION D'EPURATION DE FORT DU PLASNE;700;3,654;32,712;10,44;3,364;,406;;;,29;2,958;,696;,812;,186;;;FORT DU PLASNE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939233002;STATION D'EPURATION DE FOUCHERANS;4000;90,998;286,062;160,569;;3,093;;;1,603;24,015;3,122;7,627;,731;;;FOUCHERANS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939235001;STATION D'EPURATION DE FRAISANS;2000;29,6;121,175;38,85;;1,554;;;,555;5,55;2,96;;,241;;;FRAISANS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939240001;STATION D'EPURATION DE LE FRASNOIS;700;6,36;11,941;5,724;1,813;,164;;;,094;,954;,13;,113;,094;;;LE FRASNOIS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939260002;STATION D'EPURATION DE GRANGES SUR BAUME;200;1,064;4,446;1,729;,73;,088;;;,057;,893;,893;,2;,014;;;HAUTEROCHE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939270001;STATION D'EPURATION DE JOUHE;900;15,18;45,402;20,7;4,866;,745;;;,414;1,38;,276;3,2;,455;;;JOUHE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939274001;STATION D'EPURATION DE LAJOUX;700;6,93;28,27;20,9;5,016;,407;;;;5,17;4,51;2,97;,341;;;LAJOUX;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939285002;STATION D'EPURATION DE LAVANS LES DOLE;800;2,604;7,896;5,964;1,144;,151;;;,252;;,504;,801;,107;;;LAVANS LES DOLE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939286001;STATION D'EPURATION DE LAVANS LES ST CLAUDE;2300;67,181;202,22;117,011;;3,219;;;4,488;31,046;14,492;7,572;,845;;;LAVANS-LES-SAINT-CLAUDE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939288001;STATION D'EPURATION DE LAVIGNY;3750;75,218;208,079;74,888;14,178;2,428;;;1,604;9,445;2,596;2,545;,185;;;LAVIGNY;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939297002;STATION D'EPURATION DE LONGCHAUMOIS;1800;31,2;68,563;33,313;5,802;,766;;;,884;4,42;,937;2,215;,555;;;LONGCHAUMOIS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939305002;STATION D'EPURATION DE LA LOYE;1600;108,837;215,87;307,78;16,595;2,683;;;,771;6,36;,559;1,869;,103;;;LA LOYE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939307001;STATION D'EPURATION DE MAISOD;1700;19,6;34,104;15,68;10,584;,921;;;,392;3,626;,686;4,9;,196;;;MAISOD;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939308001;STATION D'EPURATION DE MALANGE;300;7,455;15,762;5,112;;,224;;;,064;1,576;,132;,639;,121;;;MALANGE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939313002;STATION D'EPURATION DE MARIGNY - DOMAINE DE CHALAIN;4000;52,651;127,865;49,27;;2,693;;;,448;4,479;1,84;3,522;,699;;;MARIGNY;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939323001;STATION D'EPURATION DE MENOTEY;350;10,675;21,747;14,03;;,276;;;,122;1,647;,763;,166;,057;;;MENOTEY;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939333001;STATION D'EPURATION DE MOIRANS EN MONTAGNE;;44,795;107,61;39,304;;1,655;;;1,335;13,321;2,963;1,824;,865;;;MOIRANS EN MONTAGNE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939350001;STATION D'EPURATION DE MONTBARREY;1800;11,775;45,625;33,48;7,331;,925;;;2,22;16,863;3,76;3,378;,375;;;MONTBARREY;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939356001;STATION D'EPURATION DE MONTIGNY SUR AIN;4200;138,766;323,417;146,208;23,376;13,514;;;1,719;11,947;3,076;3,176;,903;;;MONTIGNY SUR L AIN;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939362001;STATION D'EPURATION DE LONS LE SAUNIER;44000;2098,461;4861,984;2592,365;;65,625;;;60,44;269,973;193,147;;11,828;;;MONTMOROT;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939368001;STATION D'EPURATION DE MOREZ;8500;199,176;575,676;294,587;83,53;9,276;;,185;19,138;105,945;50,189;37,996;4,48;;,086;HAUT DE BIENNE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939370001;STATION D'EPURATION DE MOUCHARD;2000;18,685;57,695;24,6;9,615;,954;;;,81;8,1;,855;2,403;,411;;;MOUCHARD;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939373001;STATION D'EPURATION DE LES MOUSSIERES;1100;74,46;137,542;39,095;6,34;1,532;;;,236;2,198;,198;,302;,174;;;LES MOUSSIERES;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939391001;STATION D'EPURATION DE NOZEROY;650;6,8;19,244;9,52;2,516;,347;;;;;;1,618;,224;;;NOZEROY;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939395002;STATION D'EPURATION DE BEAUFORT - ORBAGNA;3500;24,26;69,233;30,622;;1,194;;;3,141;10,159;,905;2,817;,304;;;BEAUFORT-ORBAGNA;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939396001;STATION D'EPURATION DE ORCHAMPS;2000;40,816;125,288;203,828;;1,711;;;5,033;41,491;18,932;;,762;;;ORCHAMPS;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939397001;STATION D'EPURATION DE ORGELET;4400;86,096;238,069;145,597;26,261;2,222;;;3,568;34,848;3,663;4,489;,655;;;ORGELET;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939401001;STATION D'EPURATION DE OUSSIERES;900;4,727;17,841;4,628;0;,026;;;1,213;8,452;2,81;1,214;,168;;;OUSSIERES;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939404001;STATION D'EPURATION DE PANNESSIERES;400;11,235;20,93;6,79;;,256;;;,14;,84;,14;;,033;;;PANNESSIERES;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939405001;STATION D'EPURATION DE PARCEY;1350;34,725;88,286;37,057;;1,111;;;1,486;13,303;2,774;6,045;,598;;;PARCEY;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939422001;STATION D'EPURATION DE PLAINOISEAU;600;,773;2,628;3,556;,812;,077;;;;;;;;;;PLAINOISEAU;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939426001;STATION D'EPURATION DE PLASNE;2000;38,422;77,13;41,729;2,73;1,058;;;,204;1,338;,33;,146;1,024;;;PLASNE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939430001;STATION D'EPURATION DE PLUMONT;150;3,328;7,956;4,732;1,518;,388;;;1,404;5,564;4,316;;,387;;;PLUMONT;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939434001;STATION D'EPURATION DE POLIGNY;9000;267,323;439,307;168,551;27,925;15,458;;;15,471;63,186;8,375;14,773;2,978;;;POLIGNY;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939435001;STATION D'EPURATION DE PONT DE POITTE;2500;12,868;34,53;11,688;10,449;,496;;;,848;5,615;,744;3,423;,382;;;PONT DE POITTE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939439003;STATION D'EPURATION DE PORT LESNEY;1800;596,28;701,8;20,95;5,295;,66;;;,6;6,24;1,34;,604;,028;;;PORT LESNEY;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939441001;STATION D'EPURATION DE PREMANON;5100;30,348;115,899;70,215;18,731;3,322;;,009;1,401;8,755;3,676;7,552;1,327;;,005;PREMANON;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939442002;STATION D'EPURATION DE PRENOVEL - BOURG;900;6,985;33,109;15,367;4,764;,566;;;1,118;10,058;2,235;1,723;,277;;;NANCHEZ;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939442003;STATION D'EPURATION DE PRENOVEL DE BISE;350;8,313;19,74;11,908;1,131;,199;;;,847;3,733;1,695;,268;,058;;;NANCHEZ;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939451002;STATION D'EPURATION DE RANCHOT - DAMPIERRE;4000;50,47;139,222;69,15;18,264;1,942;;;,964;18,229;1,736;3,182;,066;;;RANCHOT;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939465002;STATION D'EPURATION DE ROMANGE - BOURG;600;3,772;17,876;12,136;2,344;,239;;;,492;;,984;;,1;;;ROMANGE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939470001;STATION D'EPURATION DE LES ROUSSES;9900;253,001;660,421;330,075;62,346;7,941;;,161;3,534;14,865;3,789;5,097;1,798;;,057;LES ROUSSES;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939475001;STATION D'EPURATION DE SAINT AMOUR (ANCIENNE);;252,873;492,383;192,036;;4,773;;;12,523;110,321;64,19;7,786;4,829;;;ST AMOUR;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939476001;STATION D'EPURATION DE SAINT AUBIN;2000;57,221;343,03;116,035;;2,89;;;2,092;;3,22;10,734;1,476;;;ST AUBIN;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939478003;STATION D'EPURATION DE SAINT-CLAUDE - VILLE;15000;318,737;978,905;464,11;97,303;13,16;;,329;12,113;64,746;12,825;27,665;5,381;;,14;SAINT-CLAUDE;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939480001;STATION D'EPURATION DE SAINT DIDIER;300;1,312;5,576;1,804;,759;,07;;;,287;1,968;,902;,496;,057;;;ST DIDIER;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939485002;STATION D'EPURATION DE SAINT JULIEN SUR SURAN;1500;21,25;52,375;16,25;3;,663;;;1,5;9,125;1,875;2;,588;;;VAL SURAN ;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939487001;STATION D'EPURATION DE ST LAURENT EN GRANDVAUX;3550;44,868;153,967;53,967;29,059;2,531;;;2,073;28,299;2,593;3,733;,462;;;ST LAURENT EN GRANDVAUX;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939491002;STATION D'EPURATION DE ST LUPICIN;3500;354,492;859,739;999,248;42,112;7,927;;;7,841;21,074;3,478;1,51;,782;;;COTEAUX DU LIZON;JURA;BOURGOGNE-FRANCHE-COMTE;
2012;060939500002;STATION D'EPURATION DE SALINS LES BAINS;7000;80,754;293,547;144,04;32,236;3,885;;;10,531;54,894;16,498;9,874;1,822;;;SALINS LES BAINS;JURA;BOURGOGNE-FRANCHE-COMTE;
