type_rj;code_rj;libelle;insee_commune;nom_commune;x_rj;y_rj;milieu_recepteur;derniere_annee;code_step;nom_step;nature_reseau;capacite;traitement_principal;debit_nominal_tps_sec;debit_nominal_tps_pluie;charge_nominale_dbo5;charge_nominale_dco;charge_nominale_mes;insee_commune_step;nom_commune_step;code_mo;siret_mo;nom_mo;x_step;y_step
RJ;0533214V0081;LACANAU (Station des Pellegrins);33214;Lacanau;372068.0;6439770.0;F;;0533214V008;LACANAU (Station des Pellegrins);Séparatif;50000.0;Secondaire bio (Ntk et Ngl);7200.0;;;;;33214;Lacanau;33214000A;21330214400018;COMMUNE DE LACANAU ;372730.0;6440190.0
RJ;0533218V0011;LAGORCE;33218;Lagorce;452106.0;6447400.0;R;;0533218V001;LAGORCE;Séparatif;650.0;Secondaire bio (Ntk, Ngl et Pt phy-chi);98.0;16.0;;;;33218;Lagorce;33198001B;20002663100016;S.I.E.P.A. DU NORD LIBOURNAIS ;452134.0;6447190.0
RJ;0533221V0021;LAMOTHE LANDERRON (LAGUNE);33221;Lamothe-Landerron;465723.0;6388990.0;R;;0533221V002;LAMOTHE LANDERRON (LAGUNE);Séparatif;900.0;Secondaire bio (Ntk);180.0;;;;;33221;Lamothe-Landerron;33352012B;20005149800067;SIAEPA BASSANNE-DROPT-GARONNE ;465756.0;6388960.0
RJ;0533225V0021;LANDIRAS 2;33225;Landiras;429597.0;6390510.0;R;;0533225V002;LANDIRAS 2;Séparatif;1800.0;Secondaire bio (Ntk);270.0;;;;;33225;Landiras;33225000A;21330225000013;COMMUNE DE LANDIRAS ;429559.0;6390490.0
RJ;0533226V0031;LANGOIRAN;33534;Le Tourne;430012.0;6406770.0;R;;0533226V003;LE TOURNE LANGOIRAN;Séparatif;2000.0;Secondaire bio (Ntk);300.0;;;;;33534;Le Tourne;33226001B;20008068700011;S.I.A.E.A. DE LA REGION DE LANGOIRAN ;429996.0;6407160.0
RJ;0533228V0011;LANSAC (Les Androns);33228;Lansac;422986.0;6447740.0;R;;0533228V001;LANSAC (Les Androns);Séparatif;130.0;Primaire bio simple (Décanteur Digesteur;20.0;;;;;33228;Lansac;33530001B;25330196400057;SIAEPA DES COTEAUX DE L'ESTUAIRE ;422910.0;6447740.0
RJ;0533230V0011;LAPOUYADE;33230;Lapouyade;441242.0;6447180.0;R;;0533230V001;LAPOUYADE;Séparatif;400.0;Secondaire bio (Ntk);60.0;;;;;33230;Lapouyade;33198001B;20002663100016;S.I.E.P.A. DU NORD LIBOURNAIS ;441243.0;6447790.0
RJ;0533233V0011;LARUSCADE;33233;Laruscade;437006.0;6451810.0;R;;0533233V001;LARUSCADE;Séparatif;800.0;Secondaire bio (Ntk);120.0;;;;;33233;Laruscade;33233000A;21330233400015;COMMUNE DE LARUSCADE ;437157.0;6451740.0
RJ;0533234V0021;LATRESNE 2;33234;Latresne;421946.0;6415220.0;R;;0533234V002;LATRESNE 2;Séparatif;6000.0;Secondaire bio (Ntk);900.0;1080.0;;;;33234;Latresne;33234004B;20003984000059;S.I.E.A. DES PORTES DE L'ENTRE DEUX MERS;423032.0;6415480.0
RJ;0533237V0011;LEOGEATS;33237;Léogeats;433690.0;6384840.0;F;;0533237V001;LEOGEATS;Séparatif;750.0;Secondaire bio (Ntk);113.0;;;;;33237;Léogeats;33237000A;21330237500018;COMMUNE DE LEOGEATS ;433686.0;6384800.0
RJ;0533238V0011;LEOGNAN;33238;Léognan;416817.0;6411700.0;R;;0533238V001;LEOGNAN;Séparatif;12000.0;Secondaire bio (Ntk);2400.0;;;;;33238;Léognan;33238000A;21330238300079;COMMUNE DE LEOGNAN ;416819.0;6411730.0
RJ;0533239V0011;LERM ET MUSSET;33239;Lerm-et-Musset;447438.0;6362270.0;F;;0533239V001;LERM ET MUSSET;Séparatif;300.0;Secondaire bio (Ntk);45.0;;;;;33239;Lerm-et-Musset;33195003A;20007216300013;SYNDICAT DES EAUX ET D'ASSAINISSEMENT DE LA REGION DE GRIGNOLS ET LERM ET MUSSET;447441.0;6362270.0
RJ;0533240V0081;LESPARRE GAILLAN (intercommunale);33177;Gaillan-en-Médoc;391093.0;6476410.0;R;;0533240V008;LESPARRE GAILLAN (intercommunale);Unitaire;8000.0;Secondaire bio (Ntk);1200.0;1488.0;;;;33177;Gaillan-en-Médoc;33240000A;21330240900015;COMMUNE DE LESPARRE MEDOC ;390930.0;6476510.0
RJ;0533241V0011;LESTIAC SUR GARONNE;33241;Lestiac-sur-Garonne;432359.0;6404420.0;R;;0533241V001;LESTIAC SUR GARONNE;Mixte;2000.0;Secondaire bio (Ntk);300.0;;;;;33241;Lestiac-sur-Garonne;33226001B;20008068700011;S.I.A.E.A. DE LA REGION DE LANGOIRAN ;432676.0;6404700.0
RJ;0533242V0011;LES LEVES ET THOUMEYRAGUES;33242;Les Lèves-et-Thoumeyragues;476740.0;6414060.0;F;;0533242V001;LES LEVES ET THOUMEYRAGUES;Séparatif;216.0;Secondaire bio (Ntk);32.0;;;;;33242;Les Lèves-et-Thoumeyragues;33324005A;24330137100015;COMMUNAUTE DE COMMUNES DU PAYS FOYEN ;476799.0;6414090.0
RJ;0533243V0011;LIBOURNE;33243;Libourne;443713.0;6427250.0;R;;0533243V001;LIBOURNE;Mixte;30000.0;Secondaire bio (Ntk);4500.0;;;;;33243;Libourne;33243029A;20007009200016;COMMUNAUTE D'AGGLOMERATION DU LIBOURNAIS ;443945.0;6426930.0
RJ;0533245V0011;LIGNAN DE BORDEAUX;33245;Lignan-de-Bordeaux;428393.0;6417270.0;R;;0533245V001;LIGNAN DE BORDEAUX;Séparatif;300.0;Secondaire bio (Ntk);45.0;;;;;33245;Lignan-de-Bordeaux;33245000A;21330245800012;COMMUNE DE LIGNAN DE BORDEAUX ;428415.0;6417340.0
RJ;0533248V0031;LISTRAC MEDOC (Communale);33248;Listrac-Médoc;402618.0;6448520.0;R;;0533248V003;LISTRAC MEDOC (Communale);Séparatif;2300.0;Secondaire bio (Ntk, Ngl et Pt phy-chi);345.0;449.0;;;;33248;Listrac-Médoc;33104001A;25330204600011;S.I.A.E.P. ET ASSAINISSEMENT DE CASTELNAU DE MEDOC;402602.0;6448550.0
RJ;0533252V0011;LOUPES;33252;Loupes;432696.0;6417500.0;R;;0533252V001;LOUPES;Séparatif;400.0;Secondaire bio (Ntk);60.0;;;;;33252;Loupes;33252000A;21330252400011;COMMUNE DE LOUPES ;432607.0;6417500.0
RJ;0533253V0021;LOUPIAC 2;33253;Loupiac;437723.0;6396970.0;R;;0533253V002;LOUPIAC 2;Séparatif;1200.0;Secondaire bio (Ntk);180.0;180.0;;;;33253;Loupiac;33253000A;21330253200014;COMMUNE DE LOUPIAC ;438273.0;6395980.0
RJ;0533256V0021;LUDON MEDOC N°2;33262;Macau;419442.0;6439710.0;R;;0533256V002;LUDON MEDOC N°2;Séparatif;7000.0;Secondaire bio (Ntk et Ngl);1050.0;;;;;33256;Ludon-Médoc;33012006A;24330144700062;COMMUNAUTE DE COMMUNES MEDOC ESTUAIRE ;416158.0;6438360.0
RJ;0533257V0011;LUGAIGNAC;33257;Lugaignac;447455.0;6417820.0;R;;0533257V001;LUGAIGNAC;;300.0;Secondaire bio (Ntk);45.0;;;;;33257;Lugaignac;33015001A;25330237600012;S.I.A.E.P. DE LA REGION D'ARVEYRES ;447477.0;6417790.0
RJ;0533259V0021;LUGON & L'ILE DU CARNAY (Intercommunale);33259;Lugon-et-l'Île-du-Carnay;434864.0;6433850.0;R;;0533259V002;LUGON & L'ILE DU CARNAY (Intercommunale);Mixte;4500.0;Secondaire bio (Ntk et Pt phy-chi);675.0;802.0;;;;33259;Lugon-et-l'Île-du-Carnay;33366001B;25330205300041;SIAEPA DU CUBZADAIS FRONSADAIS ;435109.0;6435040.0
RJ;0533261V0011;LUSSAC;33290;Montagne;455889.0;6431730.0;R;;0533261V001;LUSSAC;Séparatif;800.0;Secondaire bio (Ntk et Pt phy-chi);120.0;;;;;33261;Lussac;33342001B;25330241800046;S.I.E.A. DE L'EST DU LIBOURNAIS ;456041.0;6432030.0
RJ;0533262V0011;MACAU;33262;Macau;416243.0;6441360.0;R;;0533262V001;MACAU;Séparatif;4000.0;Secondaire bio (Ntk);600.0;;;;;33262;Macau;33012006A;24330144700062;COMMUNAUTE DE COMMUNES MEDOC ESTUAIRE ;415575.0;6441100.0
RJ;0533267V0011;MARCILLAC;33380;Val-de-Livenne;424126.0;6468260.0;R;;0533267V001;MARCILLAC;Séparatif;400.0;Secondaire bio (Ntk);60.0;60.0;;;;33380;Val-de-Livenne;33380002A;20008383000014;COMMUNE DE VAL-DE-LIVENNE ;424098.0;6468660.0
RJ;0533268V0011;MARGAUX;33268;Margaux-Cantenac;412497.0;6445820.0;R;;0533268V001;MARGAUX;Séparatif;8000.0;Secondaire bio (Ntk);1200.0;;;;;33268;Margaux-Cantenac;33012006A;24330144700062;COMMUNAUTE DE COMMUNES MEDOC ESTUAIRE ;411290.0;6445480.0
RJ;0533269V0011;MARGUERON;33269;Margueron;483472.0;6410860.0;R;;0533269V001;MARGUERON;Séparatif;300.0;Secondaire bio (Ntk);45.0;;;;;33269;Margueron;33324005A;24330137100015;COMMUNAUTE DE COMMUNES DU PAYS FOYEN ;482871.0;6411080.0
RJ;0533270V0011;MARIMBAULT;33270;Marimbault;440659.0;6373490.0;F;;0533270V001;MARIMBAULT;;90.0;Secondaire bio (Ntk);14.0;14.0;;;;33270;Marimbault;33046001C;25330223600042;SICOM EAU ASSAINISSEMENT SUD BAZADAIS ;440659.0;6373490.0
RJ;0533274V0021;MARTILLAC (TECHNOPOLIS);33274;Martillac;416444.0;6407560.0;F;;0533274V002;MARTILLAC (TECHNOPOLIS);Séparatif;2500.0;Secondaire bio (Ntk);400.0;;;;;33274;Martillac;33213001B;25330206100051;S.I.A.E.P.A. DE LA REGION DE LA BREDE ;416404.0;6407680.0
RJ;0533274V0041;MARTILLAC;33274;Martillac;420536.0;6408710.0;R;;0533274V004;MARTILLAC;Mixte;3700.0;Secondaire bio (Ntk et Pt phy-chi);400.0;;;;;33274;Martillac;33213001B;25330206100051;S.I.A.E.P.A. DE LA REGION DE LA BREDE ;420521.0;6408620.0
RJ;0533284V0022;MIOS zone libellule;33284;Mios;386361.0;6398210.0;F;;0533284V002;MIOS;Séparatif;10000.0;Secondaire bio (Ntk et Ngl);1500.0;;;;;33284;Mios;33009001B;25330643500012;SYNDICAT INTERCOMMUNAL DU BASSIN D'ARCACHON;386336.0;6398180.0
RJ;0533285V0011;MOMBRIER;33285;Mombrier;420269.0;6447870.0;R;;0533285V001;MOMBRIER;Séparatif;140.0;Secondaire bio (Ntk);21.0;;;;;33285;Mombrier;33530001B;25330196400057;SIAEPA DES COTEAUX DE L'ESTUAIRE ;420272.0;6447940.0
RJ;0533289V0031;MONSEGUR;33289;Monségur;467457.0;6399060.0;R;;0533289V003;MONSEGUR;Séparatif;1900.0;Secondaire bio (Ntk);313.0;;;;;33289;Monségur;33289003A;20003623400017;S.I.VO.M. DE L'ENTRE DEUX MERS ;467598.0;6398830.0
RJ;0533290V0021;MONTAGNE (ST CHRISTOPHE DES BARDES);33290;Montagne;453722.0;6428310.0;R;;0533290V002;MONTAGNE (ST CHRISTOPHE DES BARDES);Séparatif;5900.0;Secondaire bio (Ntk);202.0;;;;;33290;Montagne;33342001B;25330241800046;S.I.E.A. DE L'EST DU LIBOURNAIS ;453719.0;6428370.0
RJ;0533291V0011;MONTAGOUDIN;33291;Montagoudin;461858.0;6391060.0;F;;0533291V001;MONTAGOUDIN;;22.0;Primaire bio simple (Décanteur Digesteur;3.0;;;;;33291;Montagoudin;33352012B;20005149800067;SIAEPA BASSANNE-DROPT-GARONNE ;461860.0;6391060.0
RJ;0533293V0021;MONTUSSAN;33293;Montussan;430741.0;6426160.0;R;;0533293V002;MONTUSSAN;Séparatif;3500.0;Secondaire bio (Ntk et Pt phy-chi);587.0;;;;;33293;Montussan;33433011B;24330124900054;COMMUNAUTE DE COMMUNES DU SECTEUR DE SAINT-LOUBES;430563.0;6426200.0
RJ;0533297V0011;MOULIS EN MEDOC (PETIT POUJEAU);33297;Moulis-en-Médoc;404668.0;6446280.0;R;;0533297V001;MOULIS EN MEDOC (PETIT POUJEAU);Mixte;800.0;Secondaire bio (Ntk);160.0;;;;;33297;Moulis-en-Médoc;33104001A;25330204600011;S.I.A.E.P. ET ASSAINISSEMENT DE CASTELNAU DE MEDOC;404225.0;6446670.0
RJ;0533298V0011;MOULON;33298;Moulon;444909.0;6422270.0;R;;0533298V001;MOULON;Séparatif;700.0;Secondaire bio (Ntk);105.0;;;;;33298;Moulon;33015001A;25330237600012;S.I.A.E.P. DE LA REGION D'ARVEYRES ;444884.0;6422190.0
RJ;0533301V0011;NAUJAN ET POSTIAC;33301;Naujan-et-Postiac;448248.0;6415410.0;R;;0533301V001;NAUJAN ET POSTIAC;Séparatif;350.0;Secondaire bio (Ntk);53.0;53.0;;;;33301;Naujan-et-Postiac;33350001A;25330242600015;S.I.A.E.P. DE RAUZAN ;448247.0;6415440.0
RJ;0533302V0011;NEAC;33302;Néac;449558.0;6433360.0;R;;0533302V001;NEAC;Séparatif;250.0;Secondaire bio (Ntk);37.5;;;;;33302;Néac;33342001B;25330241800046;S.I.E.A. DE L'EST DU LIBOURNAIS ;448496.0;6432710.0
RJ;0533303V0011;NERIGEAN;33303;Nérigean;440472.0;6421650.0;F;;0533303V001;NERIGEAN;Séparatif;300.0;Secondaire bio (Ntk);45.0;45.0;;;;33303;Nérigean;33303000A;21330303500017;COMMUNE DE NERIGEAN ;440414.0;6421630.0
RJ;0533307V0011;NOAILLAN;33307;Noaillan;431546.0;6382760.0;R;;0533307V001;NOAILLAN;Séparatif;1500.0;Secondaire bio (Ntk et Pt phy-chi);250.0;37.0;;;;33307;Noaillan;33307000A;21330307600011;COMMUNE DE NOAILLAN ;431632.0;6382690.0
RJ;0533314V0011;PAUILLAC;33314;Pauillac;405772.0;6463200.0;R;;0533314V001;PAUILLAC;Mixte;21000.0;Secondaire bio (Ntk);1346.0;;;;;33314;Pauillac;33314000A;21330314200011;COMMUNE DE PAUILLAC ;405636.0;6463200.0
RJ;0533316V0021;PELLEGRUE N°2;33316;Pellegrue;467778.0;6409450.0;R;;0533316V002;PELLEGRUE N°2;Séparatif;940.0;Secondaire bio (Ntk et Pt phy-chi);141.0;;;;;33316;Pellegrue;33324005A;24330137100015;COMMUNAUTE DE COMMUNES DU PAYS FOYEN ;467813.0;6409400.0
RJ;0533317V0011;PERISSAC;33317;Périssac;440410.0;6441320.0;R;;0533317V001;PERISSAC;Séparatif;320.0;Secondaire bio (Ntk);48.0;;;;;33317;Périssac;33366001B;25330205300041;SIAEPA DU CUBZADAIS FRONSADAIS ;440220.0;6441260.0
RJ;0533320V0011;PETIT PALAIS ET CORNEMPS;33320;Petit-Palais-et-Cornemps;458890.0;6435920.0;R;;0533320V001;PETIT PALAIS ET CORNEMPS;Séparatif;100.0;Secondaire bio (Ntk);15.0;;;;;33320;Petit-Palais-et-Cornemps;33447005A;20009211200016;S.I.A.E.P.A. DES VALLEES DE L'ISLE ET DE LA DRONNE;458847.0;6435880.0
RJ;0533321V0012;PEUJARD;33415;Saint-Gervais;425820.0;6440080.0;R;;0533321V001;PEUJARD;Séparatif;2500.0;Secondaire bio (Ntk);375.0;;;;;33321;Peujard;33366001B;25330205300041;SIAEPA DU CUBZADAIS FRONSADAIS ;429804.0;6444000.0
RJ;0533322V0041;PIAN MEDOC N°2;33312;Parempuyre;414146.0;6436000.0;R;;0533322V004;PIAN MEDOC N°2;Séparatif;5000.0;Secondaire bio (Ntk et Ngl);750.0;975.0;;;;33322;Le Pian-Médoc;33012006A;24330144700062;COMMUNAUTE DE COMMUNES MEDOC ESTUAIRE ;414064.0;6434390.0
RJ;0533324V0031;PINEUILH;33324;Pineuilh;478655.0;6418210.0;R;;0533324V003;PINEUILH;Mixte;15000.0;Secondaire bio (Ntk);3000.0;;;;;33324;Pineuilh;33324005A;24330137100015;COMMUNAUTE DE COMMUNES DU PAYS FOYEN ;478819.0;6418090.0
RJ;0533325V0011;PLASSAC;33325;Plassac;413142.0;6450700.0;R;;0533325V001;PLASSAC;Séparatif;1000.0;Secondaire bio (Ntk);60.0;;;;;33325;Plassac;33530001B;25330196400057;SIAEPA DES COTEAUX DE L'ESTUAIRE ;413363.0;6450770.0
RJ;0533326V0011;PLEINE SELVE;33326;Pleine-Selve;419938.0;6475980.0;R;;0533326V001;PLEINE SELVE;Séparatif;80.0;Primaire bio simple (Décanteur Digesteur;12.0;;;;;33326;Pleine-Selve;33326000A;21330326600018;COMMUNE DE PLEINE SELVE ;419929.0;6476000.0
RJ;0533327V0041;PODENSAC;33327;Podensac;433803.0;6401250.0;R;;0533327V004;PODENSAC;Séparatif;4000.0;Secondaire bio (Ntk et Ngl);525.0;;;;;33327;Podensac;33327003B;20007992900010;S.I.E.A. DES DEUX RIVES DE LA GARONNE ;433701.0;6401200.0
RJ;0533330V0041;POMPIGNAC;33330;Pompignac;429384.0;6423220.0;R;;0533330V004;POMPIGNAC;Séparatif;4000.0;Secondaire bio (Ntk, Ngl et Pt phy-chi);600.0;600.0;;;;33330;Pompignac;33330000A;21330330800018;COMMUNE DE POMPIGNAC ;429379.0;6423180.0
RJ;0533331V0041;PONDAURAT ET PUYBARBAN;33331;Pondaurat;454708.0;6387560.0;R;;0533331V004;PONDAURAT ET PUYBARBAN;Séparatif;700.0;Secondaire bio (Ntk);105.0;;;;;33331;Pondaurat;33352012B;20005149800067;SIAEPA BASSANNE-DROPT-GARONNE ;454926.0;6387570.0
RJ;0533333V0031;LE PORGE;33333;Le Porge;370859.0;6429760.0;F;;0533333V003;LE PORGE;Séparatif;6000.0;Secondaire bio (Ntk);900.0;;;;;33333;Le Porge;33333000A;21330333200018;COMMUNE DU PORGE ;370871.0;6429720.0
RJ;0533334V0021;PORTETS ARBANATS CASTRES;33334;Portets;430473.0;6405150.0;R;;0533334V002;PORTETS ARBANATS CASTRES;Séparatif;7500.0;Secondaire bio (Ntk et Ngl);1125.0;;;;;33334;Portets;33109002A;25330399400011;SYNDICAT D'ASSAINISSEMENT DE CA.PO.AR.;429985.0;6404570.0
RJ;0533335V0011;LE POUT;33335;Le Pout;434129.0;6416980.0;R;;0533335V001;LE POUT;Séparatif;300.0;Secondaire bio (Ntk);45.0;;;;;33335;Le Pout;33335000A;21330335700015;COMMUNE DU POUT ;434227.0;6416910.0
RJ;0533336V0011;PRECHAC;33336;Préchac;433701.0;6373640.0;R;;0533336V001;PRECHAC;Séparatif;850.0;Secondaire bio (Ntk);170.0;170.0;;;;33336;Préchac;33336000A;21330336500109;COMMUNE DE PRECHAC ;433484.0;6373500.0
RJ;0533337V0011;PREIGNAC;33533;Toulenne;438931.0;6392610.0;R;2019.0;0533337V001;PREIGNAC;Séparatif;2500.0;Secondaire bio (Ntk);500.0;;;;;33337;Preignac;33337002A;21330337300061;COMMUNE DE PREIGNAC ;438889.0;6392570.0
RJ;0533339V0011;PRIGNAC ET MARCAMPS;33339;Prignac-et-Marcamps;423936.0;6442390.0;R;;0533339V001;PRIGNAC ET MARCAMPS;Séparatif;1800.0;Secondaire bio (Ntk);270.0;;;;;33339;Prignac-et-Marcamps;33366001B;25330205300041;SIAEPA DU CUBZADAIS FRONSADAIS ;424033.0;6442410.0
RJ;0533341V0031;PUGNAC N°2 (communale);33341;Pugnac;426892.0;6448480.0;R;;0533341V003;PUGNAC N°2 (communale);Mixte;1600.0;Secondaire bio (Ntk et Pt phy-chi);240.0;;;;;33341;Pugnac;33530001B;25330196400057;SIAEPA DES COTEAUX DE L'ESTUAIRE ;426839.0;6448490.0
RJ;0533342V0011;PUISSEGUIN;33342;Puisseguin;458155.0;6430070.0;R;;0533342V001;PUISSEGUIN;Séparatif;350.0;Secondaire bio (Ntk);53.0;;;;;33342;Puisseguin;33342001B;25330241800046;S.I.E.A. DE L'EST DU LIBOURNAIS ;458156.0;6430090.0
RJ;0533343V0021;PUJOLS SUR CIRON (BOURG);33343;Pujols-sur-Ciron;433535.0;6390800.0;R;;0533343V002;PUJOLS SUR CIRON (BOURG);Séparatif;300.0;Secondaire bio (Ntk);45.0;;;;;33343;Pujols-sur-Ciron;33205001B;25330200400051;SICOM DES EAUX DE BUDOS ;433063.0;6390770.0
RJ;0533343V0031;PUJOLS SUR CIRON (MAREUIL);33343;Pujols-sur-Ciron;433518.0;6392240.0;F;;0533343V003;PUJOLS SUR CIRON (MAREUIL);Séparatif;150.0;Secondaire bio (Ntk);23.0;;;;;33343;Pujols-sur-Ciron;33205001B;25330200400051;SICOM DES EAUX DE BUDOS ;433518.0;6392240.0
RJ;0533347V0011;PUYNORMAND;33347;Puynormand;464068.0;6435720.0;F;;0533347V001;PUYNORMAND;Séparatif;250.0;Secondaire bio (Ntk);31.0;;;;;33347;Puynormand;33447005A;20009211200016;S.I.A.E.P.A. DES VALLEES DE L'ISLE ET DE LA DRONNE;464060.0;6435720.0
RJ;0533348V0011;QUEYRAC;33348;Queyrac;389009.0;6482880.0;R;;0533348V001;QUEYRAC;Mixte;1200.0;Secondaire bio (Ntk);180.0;;;;;33348;Queyrac;33177005A;20004118400017;S.I.A.E.P.A. DU MEDOC ;388438.0;6482690.0
RJ;0533349V0021;QUINSAC N°2;33349;Quinsac;423840.0;6413040.0;R;;0533349V002;QUINSAC N°2;Séparatif;2000.0;Secondaire bio (Ntk et Pt phy-chi);300.0;300.0;;;;33349;Quinsac;33234004B;20003984000059;S.I.E.A. DES PORTES DE L'ENTRE DEUX MERS;423846.0;6413020.0
RJ;0533350V0031;RAUZAN;33350;Rauzan;452592.0;6413650.0;R;;0533350V003;RAUZAN;Unitaire;1500.0;Secondaire bio (Ntk et Ngl);225.0;;;;;33350;Rauzan;33350000A;21330350600017;COMMUNE DE RAUZAN ;452612.0;6413650.0
RJ;0533351V0011;REIGNAC (LES ROUX);33351;Reignac;425388.0;6464100.0;R;;0533351V001;REIGNAC (LES ROUX);Séparatif;800.0;Secondaire bio (Ntk et Pt phy-chi);120.0;;;;;33351;Reignac;33351000A;21330351400011;COMMUNE DE REIGNAC ;425380.0;6464200.0
RJ;0533351V0031;REIGNAC (Hameaux Martinettes/ Casses);33351;Reignac;421199.0;6463410.0;R;;0533351V003;REIGNAC (Hameaux Martinettes/ Casses);Séparatif;190.0;Secondaire bio (Ntk);28.0;;;;;33351;Reignac;33351000A;21330351400011;COMMUNE DE REIGNAC ;421245.0;6463420.0
RJ;0533351V0041;REIGNAC (Hameau de Maison Neuve);33351;Reignac;421742.0;6466120.0;R;;0533351V004;REIGNAC (Hameau de Maison Neuve);Séparatif;260.0;Secondaire bio (Ntk et Pt phy-chi);39.0;39.0;;;;33351;Reignac;33351000A;21330351400011;COMMUNE DE REIGNAC ;421801.0;6466080.0
RJ;0533352V0041;LA REOLE 2;33352;La Réole;456679.0;6391150.0;R;;0533352V004;LA REOLE 2;Mixte;12000.0;Secondaire bio (Ntk);1191.0;1844.0;;;;33352;La Réole;33352001B;49292445100015;REGIE MUNICIPALE MULTISERVICES DE LA REOLE;456390.0;6391440.0
RJ;0533355V0031;RIONS (nouvelle);33355;Rions;433581.0;6402280.0;R;;0533355V003;RIONS;Mixte;1500.0;Secondaire bio (Ntk);225.0;;;;;33355;Rions;33327003B;20007992900010;S.I.E.A. DES DEUX RIVES DE LA GARONNE ;434093.0;6402310.0
RJ;0533360V0021;LA ROQUILLE;33360;La Roquille;480660.0;6413890.0;R;;0533360V002;LA ROQUILLE;Séparatif;130.0;Secondaire bio (Ntk);20.0;;;;;33360;La Roquille;33324005A;24330137100015;COMMUNAUTE DE COMMUNES DU PAYS FOYEN ;480907.0;6413780.0
RJ;0533363V0031;SADIRAC 2;33363;Sadirac;430060.0;6415560.0;R;;0533363V003;SADIRAC 2;Séparatif;4000.0;Secondaire bio (Ntk et Pt phy-chi);600.0;;;;;33363;Sadirac;33363000A;21330363900016;COMMUNE DE SADIRAC ;430084.0;6415520.0
RJ;0533366V0051;CUBZAC LES PONTS (PORTO);33143;Cubzac-les-Ponts;427108.0;6437300.0;R;2020.0;0533366V005;CUBZAC LES PONTS (PORTO);Séparatif;14000.0;Secondaire bio (Ntk);2100.0;;;;;33143;Cubzac-les-Ponts;33366001B;25330205300041;SIAEPA DU CUBZADAIS FRONSADAIS ;427144.0;6437230.0
RJ;0533373V0011;ST ANTOINE SUR L'ISLE (Intercommunale);24297;Moulin-Neuf;466917.0;6440230.0;R;;0533373V001;ST ANTOINE SUR L'ISLE (Intercommunale);Séparatif;1500.0;Secondaire bio (Ntk);225.0;225.0;;;;33373;Saint-Antoine-sur-l'Isle;33447005A;20009211200016;S.I.A.E.P.A. DES VALLEES DE L'ISLE ET DE LA DRONNE;466760.0;6440230.0
RJ;0533374V0011;SAINT AUBIN DE BLAYE (COMMUNALE);33374;Saint-Aubin-de-Blaye;420966.0;6468610.0;R;;0533374V001;SAINT AUBIN DE BLAYE (COMMUNALE);Séparatif;500.0;Secondaire bio (Ntk);75.0;75.0;;;;33374;Saint-Aubin-de-Blaye;33374000A;21330374600019;COMMUNE DE SAINT AUBIN DE BLAYE ;421041.0;6468520.0
RJ;0533379V0011;SAINT-BRICE;33379;Saint-Brice;450827.0;6405290.0;R;;0533379V001;SAINT-BRICE;Séparatif;500.0;Secondaire bio (Ntk);75.0;;;;;33379;Saint-Brice;33379001B;20007983800013;S.I.VO.M. D'ADDUCTION D'EAU ET D'ASSAINISSEMENT DE SAINT BRICE;450850.0;6405210.0
RJ;0533380V0021;SAINT CAPRAIS DE BLAYE;33380;Val-de-Livenne;420504.0;6471660.0;R;;0533380V002;SAINT CAPRAIS DE BLAYE;Séparatif;550.0;Secondaire bio (Ntk);83.0;;;;;33380;Val-de-Livenne;33380002A;20008383000014;COMMUNE DE VAL-DE-LIVENNE ;420531.0;6471630.0
RJ;0533382V0021;ST CHRISTOLY DE BLAYE (COMMUNALE);33382;Saint-Christoly-de-Blaye;425000.0;6453700.0;R;;0533382V002;ST CHRISTOLY DE BLAYE (COMMUNALE);Séparatif;700.0;Secondaire bio (Ntk et Pt phy-chi);105.0;;;;;33382;Saint-Christoly-de-Blaye;33530001B;25330196400057;SIAEPA DES COTEAUX DE L'ESTUAIRE ;424948.0;6453650.0
RJ;0533385V0011;SAINT CHRISTOPHE DE DOUBLE (LAGUNE);33385;Saint-Christophe-de-Double;464534.0;6446030.0;R;;0533385V001;SAINT CHRISTOPHE DE DOUBLE (LAGUNE);Séparatif;300.0;Secondaire bio (Ntk);45.0;;;;;33385;Saint-Christophe-de-Double;33385000A;21330385200015;COMMUNE DE SAINT CHRISTOPHE DE DOUBLE ;464627.0;6446090.0
RJ;0533387V0011;SAINT CIERS D'ABZAC (Communale);33387;Saint-Ciers-d'Abzac;442388.0;6442260.0;R;;0533387V001;SAINT CIERS D'ABZAC (Communale);Séparatif;215.0;Secondaire bio (Ntk);32.0;32.0;;;;33387;Saint-Ciers-d'Abzac;33198001B;20002663100016;S.I.E.P.A. DU NORD LIBOURNAIS ;442370.0;6442260.0
RJ;0533389V0021;ST CIERS SUR GIRONDE (Les Berthets);33389;Saint-Ciers-sur-Gironde;416136.0;6471370.0;R;;0533389V002;ST CIERS SUR GIRONDE (Les Berthets);Séparatif;3800.0;Secondaire bio (Ntk et Pt phy-chi);570.0;;;;;33389;Saint-Ciers-sur-Gironde;33389000A;21330389400017;COMMUNE DE SAINT CIERS SUR GIRONDE ;416139.0;6471360.0
